"Vaccinedato";"geo";"Antal færdigvacc. personer";"Antal borgere";"Færdigvacc. (%)";"Kumuleret antal færdigvacc."
2020-12-29;Nationalt;1;5874109;0.00;1
2021-01-01;Nationalt;1;5874109;0.00;2
2021-01-04;Nationalt;1;5874109;0.00;3
2021-01-05;Nationalt;1;5874109;0.00;4
2021-01-07;Nationalt;2;5874109;0.00;6
2021-01-08;Nationalt;1;5874109;0.00;7
2021-01-09;Nationalt;2;5874109;0.00;9
2021-01-12;Nationalt;2;5874109;0.00;11
2021-01-13;Nationalt;5;5874109;0.00;16
2021-01-14;Nationalt;1;5874109;0.00;17
2021-01-15;Nationalt;5;5874109;0.00;22
2021-01-16;Nationalt;10;5874109;0.00;32
2021-01-17;Nationalt;629;5874109;0.01;661
2021-01-18;Nationalt;1928;5874109;0.04;2589
2021-01-19;Nationalt;1875;5874109;0.08;4464
2021-01-20;Nationalt;1705;5874109;0.11;6169
2021-01-21;Nationalt;2139;5874109;0.14;8308
2021-01-22;Nationalt;5216;5874109;0.23;13524
2021-01-23;Nationalt;6366;5874109;0.34;19890
2021-01-24;Nationalt;5756;5874109;0.44;25646
2021-01-25;Nationalt;2262;5874109;0.48;27908
2021-01-26;Nationalt;1594;5874109;0.50;29502
2021-01-27;Nationalt;4044;5874109;0.57;33546
2021-01-28;Nationalt;7743;5874109;0.70;41289
2021-01-29;Nationalt;17012;5874109;0.99;58301
2021-01-30;Nationalt;11752;5874109;1.19;70053
2021-01-31;Nationalt;11091;5874109;1.38;81144
2021-02-01;Nationalt;7457;5874109;1.51;88601
2021-02-02;Nationalt;2847;5874109;1.56;91448
2021-02-03;Nationalt;5898;5874109;1.66;97346
2021-02-04;Nationalt;10355;5874109;1.83;107701
2021-02-05;Nationalt;12610;5874109;2.05;120311
2021-02-06;Nationalt;6374;5874109;2.16;126685
2021-02-07;Nationalt;3416;5874109;2.21;130101
2021-02-08;Nationalt;6689;5874109;2.33;136790
2021-02-09;Nationalt;4624;5874109;2.41;141414
2021-02-10;Nationalt;3726;5874109;2.47;145140
2021-02-11;Nationalt;2367;5874109;2.51;147507
2021-02-12;Nationalt;7501;5874109;2.64;155008
2021-02-13;Nationalt;915;5874109;2.65;155923
