"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Revacc. 1 idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Revacc. 1 igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference";"Revacc. 1 difference"
2022-01-25;Lyngby-Taarbæk;K;24891;24291;18360;24899;24286;18301;-8;5;59
2022-01-25;Lyngby-Taarbæk;M;23782;23072;16773;23787;23059;16693;-5;13;80
2022-01-25;Rødovre;K;16725;16227;11820;16722;16215;11770;3;12;50
2022-01-25;Rødovre;M;15437;14890;10422;15437;14885;10367;0;5;55
2022-01-25;Ishøj;K;8212;7950;5297;8211;7945;5261;1;5;36
2022-01-25;Ishøj;M;7937;7655;5060;7936;7644;5019;1;11;41
2022-01-25;Tårnby;K;17546;17082;12697;17547;17071;12646;-1;11;51
2022-01-25;Tårnby;M;16668;16143;11572;16670;16135;11523;-2;8;49
2022-01-25;Vallensbæk;K;6382;6195;4417;6381;6193;4408;1;2;9
2022-01-25;Vallensbæk;M;6176;5987;4199;6178;5987;4187;-2;0;12
2022-01-25;Furesø;K;17680;17219;13055;17679;17210;13019;1;9;36
2022-01-25;Furesø;M;16577;16129;11836;16581;16130;11802;-4;-1;34
2022-01-25;Allerød;K;11286;11047;8443;11285;11041;8421;1;6;22
2022-01-25;Allerød;M;10708;10457;7880;10709;10454;7867;-1;3;13
2022-01-25;Fredensborg;K;17477;17089;12949;17477;17079;12904;0;10;45
2022-01-25;Fredensborg;M;16062;15636;11685;16064;15628;11648;-2;8;37
2022-01-25;Helsingør;K;26988;26426;20456;26990;26417;20372;-2;9;84
2022-01-25;Helsingør;M;24729;24126;18112;24727;24114;18032;2;12;80
2022-01-25;Hillerød;K;22689;22215;16757;22692;22213;16709;-3;2;48
2022-01-25;Hillerød;M;21383;20849;15335;21386;20843;15286;-3;6;49
2022-01-25;Hørsholm;K;11317;11095;8698;11316;11093;8668;1;2;30
2022-01-25;Hørsholm;M;9811;9581;7343;9810;9573;7329;1;8;14
2022-01-25;Rudersdal;K;24968;24401;18751;24965;24388;18699;3;13;52
2022-01-25;Rudersdal;M;23520;22932;17203;23515;22917;17141;5;15;62
2022-01-25;Egedal;K;18780;18356;13604;18781;18349;13555;-1;7;49
2022-01-25;Egedal;M;18169;17703;12906;18169;17692;12863;0;11;43
2022-01-25;Frederikssund;K;19716;19333;14919;19713;19324;14881;3;9;38
2022-01-25;Frederikssund;M;18810;18334;13655;18812;18333;13624;-2;1;31
2022-01-25;Greve;K;20843;20332;15153;20841;20325;15095;2;7;58
2022-01-25;Greve;M;19904;19385;14163;19903;19377;14105;1;8;58
2022-01-25;Køge;K;25675;25035;18971;25675;25019;18922;0;16;49
2022-01-25;Køge;M;24749;24047;17628;24754;24036;17560;-5;11;68
2022-01-25;Halsnæs;K;13231;12928;10105;13232;12925;10074;-1;3;31
2022-01-25;Halsnæs;M;12760;12455;9520;12761;12452;9487;-1;3;33
2022-01-25;Roskilde;K;38625;37841;28812;38624;37828;28743;1;13;69
2022-01-25;Roskilde;M;36412;35562;26205;36408;35553;26133;4;9;72
2022-01-25;Solrød;K;9983;9761;7221;9983;9755;7206;0;6;15
2022-01-25;Solrød;M;9508;9280;6783;9506;9277;6764;2;3;19
2022-01-25;Gribskov;K;17306;16950;13378;17307;16945;13350;-1;5;28
2022-01-25;Gribskov;M;16858;16486;12687;16860;16483;12649;-2;3;38
2022-01-25;Odsherred;K;13908;13657;10931;13906;13649;10900;2;8;31
2022-01-25;Odsherred;M;13726;13496;10431;13727;13492;10409;-1;4;22
2022-01-25;Holbæk;K;30853;30253;23055;30853;30245;22992;0;8;63
2022-01-25;Holbæk;M;29808;29130;21378;29808;29113;21305;0;17;73
2022-01-25;Faxe;K;15197;14856;11442;15200;14858;11418;-3;-2;24
2022-01-25;Faxe;M;15249;14889;10997;15247;14883;10979;2;6;18
2022-01-25;Kalundborg;K;19958;19580;15257;19954;19574;15175;4;6;82
2022-01-25;Kalundborg;M;19840;19425;14482;19845;19421;14349;-5;4;133
2022-01-25;Ringsted;K;14259;13929;10470;14260;13931;10462;-1;-2;8
2022-01-25;Ringsted;M;13935;13597;9883;13935;13596;9866;0;1;17
2022-01-25;Slagelse;K;33029;32242;24845;33027;32231;24779;2;11;66
2022-01-25;Slagelse;M;31958;31244;23129;31955;31230;23038;3;14;91
2022-01-25;Stevns;K;9713;9514;7424;9713;9513;7406;0;1;18
2022-01-25;Stevns;M;9758;9526;7174;9759;9526;7161;-1;0;13
2022-01-25;Sorø;K;12723;12504;9661;12723;12502;9644;0;2;17
2022-01-25;Sorø;M;12468;12213;9036;12469;12208;9022;-1;5;14
2022-01-25;Lejre;K;12035;11788;9006;12034;11785;8978;1;3;28
2022-01-25;Lejre;M;11708;11480;8706;11708;11476;8675;0;4;31
2022-01-25;Lolland;K;16483;16192;12887;16481;16191;12865;2;1;22
2022-01-25;Lolland;M;16359;16028;12248;16362;16028;12224;-3;0;24
2022-01-25;Næstved;K;35317;34637;26526;35316;34630;26441;1;7;85
2022-01-25;Næstved;M;33961;33215;24558;33961;33206;24472;0;9;86
2022-01-25;Guldborgsund;K;25151;24719;19515;25152;24715;19464;-1;4;51
2022-01-25;Guldborgsund;M;24585;24100;18370;24584;24091;18299;1;9;71
2022-01-25;Vordingborg;K;18932;18583;14591;18935;18581;14565;-3;2;26
2022-01-25;Vordingborg;M;18523;18102;13674;18524;18101;13650;-1;1;24
2022-01-25;Bornholm;K;17291;16950;13794;17296;16948;13753;-5;2;41
2022-01-25;Bornholm;M;16758;16399;12854;16758;16393;12801;0;6;53
2022-01-25;Middelfart;K;17110;16797;13257;17110;16788;13210;0;9;47
2022-01-25;Middelfart;M;16820;16470;12595;16819;16459;12554;1;11;41
2022-01-25;Assens;K;17539;17184;13381;17538;17172;13329;1;12;52
2022-01-25;Assens;M;17465;17053;12721;17468;17047;12677;-3;6;44
2022-01-25;Faaborg-Midtfyn;K;22197;21734;16756;22198;21724;16715;-1;10;41
2022-01-25;Faaborg-Midtfyn;M;22023;21527;16076;22024;21512;16014;-1;15;62
2022-01-25;Kerteminde;K;10484;10261;8006;10482;10254;7990;2;7;16
2022-01-25;Kerteminde;M;10038;9799;7371;10038;9791;7344;0;8;27
2022-01-25;Nyborg;K;14031;13748;10600;14029;13735;10570;2;13;30
2022-01-25;Nyborg;M;13520;13220;9916;13523;13215;9887;-3;5;29
2022-01-25;Odense;K;88168;86223;64270;88160;86176;63842;8;47;428
2022-01-25;Odense;M;84122;82065;58761;84122;82004;58271;0;61;490
2022-01-25;Svendborg;K;25597;25123;19529;25597;25112;19452;0;11;77
2022-01-25;Svendborg;M;24976;24441;18130;24968;24431;18035;8;10;95
2022-01-25;Nordfyn;K;12548;12265;9444;12548;12258;9347;0;7;97
2022-01-25;Nordfyn;M;12428;12120;8993;12427;12118;8892;1;2;101
2022-01-25;Langeland;K;5290;5217;4273;5290;5214;4265;0;3;8
2022-01-25;Langeland;M;5282;5184;4140;5282;5182;4127;0;2;13
2022-01-25;Ærø;K;2634;2592;2191;2633;2588;2185;1;4;6
2022-01-25;Ærø;M;2648;2593;2094;2647;2591;2085;1;2;9
2022-01-25;Haderslev;K;22954;22518;17084;22943;22506;17017;11;12;67
2022-01-25;Haderslev;M;22700;22200;16185;22697;22192;16110;3;8;75
2022-01-25;Billund;K;11055;10844;8276;11056;10840;8252;-1;4;24
2022-01-25;Billund;M;11146;10918;8142;11145;10916;8115;1;2;27
2022-01-25;Sønderborg;K;31147;30515;23705;31152;30504;23640;-5;11;65
2022-01-25;Sønderborg;M;30525;29874;22369;30523;29862;22259;2;12;110
2022-01-25;Tønder;K;15063;14758;11305;15062;14754;11273;1;4;32
2022-01-25;Tønder;M;14888;14539;10668;14889;14536;10624;-1;3;44
2022-01-25;Esbjerg;K;48151;47215;35710;48155;47199;35576;-4;16;134
2022-01-25;Esbjerg;M;47597;46584;33842;47595;46553;33689;2;31;153
2022-01-25;Fanø;K;1533;1511;1236;1533;1510;1233;0;1;3
2022-01-25;Fanø;M;1433;1409;1120;1433;1409;1119;0;0;1
2022-01-25;Varde;K;20515;20083;15512;20515;20074;15455;0;9;57
2022-01-25;Varde;M;20689;20254;15198;20690;20250;15128;-1;4;70
2022-01-25;Vejen;K;17381;17007;12878;17378;16997;12819;3;10;59
2022-01-25;Vejen;M;17609;17168;12470;17607;17159;12374;2;9;96
2022-01-25;Aabenraa;K;23886;23455;17999;23887;23445;17944;-1;10;55
2022-01-25;Aabenraa;M;23388;22904;17031;23387;22893;16974;1;11;57
2022-01-25;Fredericia;K;21790;21343;16461;21781;21327;16394;9;16;67
2022-01-25;Fredericia;M;21260;20802;15648;21262;20787;15588;-2;15;60
2022-01-25;Horsens;K;38853;38059;28412;38852;38046;28283;1;13;129
2022-01-25;Horsens;M;38131;37221;26864;38125;37208;26715;6;13;149
2022-01-25;Kolding;K;38971;38214;28168;38975;38199;28061;-4;15;107
2022-01-25;Kolding;M;38000;37196;26679;38004;37182;26568;-4;14;111
2022-01-25;Vejle;K;49356;48413;35797;49360;48390;35652;-4;23;145
2022-01-25;Vejle;M;48547;47505;34095;48545;47476;33898;2;29;197
2022-01-25;Herning;K;37431;36700;27417;37427;36674;27296;4;26;121
2022-01-25;Herning;M;37225;36435;26461;37225;36422;26312;0;13;149
2022-01-25;Holstebro;K;24974;24489;18507;24973;24472;18394;1;17;113
2022-01-25;Holstebro;M;24430;23860;17278;24431;23848;17167;-1;12;111
2022-01-25;Lemvig;K;8185;8044;6363;8186;8040;6320;-1;4;43
2022-01-25;Lemvig;M;8387;8237;6367;8383;8229;6304;4;8;63
2022-01-25;Struer;K;8945;8777;6850;8944;8775;6804;1;2;46
2022-01-25;Struer;M;8904;8730;6532;8907;8726;6497;-3;4;35
2022-01-25;Syddjurs;K;18594;18212;14256;18593;18205;14187;1;7;69
2022-01-25;Syddjurs;M;18343;17972;13772;18341;17964;13690;2;8;82
2022-01-25;Norddjurs;K;15438;15144;12063;15435;15136;12003;3;8;60
2022-01-25;Norddjurs;M;15854;15527;11896;15853;15522;11774;1;5;122
2022-01-25;Favrskov;K;20759;20290;15203;20756;20276;15148;3;14;55
2022-01-25;Favrskov;M;20654;20171;14770;20650;20149;14692;4;22;78
2022-01-25;Odder;K;10179;9965;7932;10178;9963;7905;1;2;27
2022-01-25;Odder;M;9792;9547;7376;9791;9550;7349;1;-3;27
2022-01-25;Randers;K;41842;40980;31013;41839;40974;30857;3;6;156
2022-01-25;Randers;M;40769;39829;29201;40770;39810;28971;-1;19;230
2022-01-25;Silkeborg;K;40967;40074;30097;40963;40050;29929;4;24;168
2022-01-25;Silkeborg;M;39977;39080;28886;39976;39043;28730;1;37;156
2022-01-25;Samsø;K;1643;1618;1345;1643;1618;1345;0;0;0
2022-01-25;Samsø;M;1606;1586;1261;1605;1585;1259;1;1;2
2022-01-25;Skanderborg;K;27340;26689;20109;27337;26651;20033;3;38;76
2022-01-25;Skanderborg;M;26621;25923;19319;26626;25876;19252;-5;47;67
2022-01-25;Århus;K;151721;148505;111329;151716;148435;110706;5;70;623
2022-01-25;Århus;M;144279;140754;102554;144271;140686;101811;8;68;743
2022-01-25;Ikast-Brande;K;17078;16752;12464;17078;16742;12399;0;10;65
2022-01-25;Ikast-Brande;M;17274;16908;12232;17273;16902;12184;1;6;48
2022-01-25;Ringkøbing-Skjern;K;23305;22861;17522;23301;22841;17445;4;20;77
2022-01-25;Ringkøbing-Skjern;M;23610;23129;17124;23610;23113;17018;0;16;106
2022-01-25;Hedensted;K;19602;19250;14806;19602;19242;14756;0;8;50
2022-01-25;Hedensted;M;19996;19616;14504;20000;19616;14455;-4;0;49
2022-01-25;Morsø;K;8525;8310;6446;8525;8308;6438;0;2;8
2022-01-25;Morsø;M;8531;8324;6135;8531;8320;6121;0;4;14
2022-01-25;Skive;K;19242;18901;14489;19241;18889;14444;1;12;45
2022-01-25;Skive;M;19594;19204;14321;19594;19195;14240;0;9;81
2022-01-25;Thisted;K;18227;17828;13931;18228;17825;13914;-1;3;17
2022-01-25;Thisted;M;18109;17662;13281;18106;17655;13264;3;7;17
2022-01-25;Viborg;K;41146;40326;30325;41148;40296;30135;-2;30;190
2022-01-25;Viborg;M;40884;39967;29042;40877;39934;28870;7;33;172
2022-01-25;Brønderslev;K;15220;14899;11308;15223;14902;11281;-3;-3;27
2022-01-25;Brønderslev;M;15279;14895;10846;15278;14892;10815;1;3;31
2022-01-25;Frederikshavn;K;25228;24809;19639;25225;24805;19616;3;4;23
2022-01-25;Frederikshavn;M;24950;24436;18607;24953;24436;18578;-3;0;29
2022-01-25;Vesthimmerland;K;15000;14689;11410;15004;14687;11369;-4;2;41
2022-01-25;Vesthimmerland;M;15072;14712;10987;15072;14705;10944;0;7;43
2022-01-25;Læsø;K;769;754;639;769;754;639;0;0;0
2022-01-25;Læsø;M;762;752;642;762;752;642;0;0;0
2022-01-25;Rebild;K;12669;12386;9271;12669;12386;9256;0;0;15
2022-01-25;Rebild;M;12825;12509;9163;12825;12506;9137;0;3;26
2022-01-25;Mariagerfjord;K;17419;17011;13224;17420;17001;13197;-1;10;27
2022-01-25;Mariagerfjord;M;17812;17355;12997;17814;17353;12972;-2;2;25
2022-01-25;Jammerbugt;K;16130;15772;12281;16131;15772;12273;-1;0;8
2022-01-25;Jammerbugt;M;16198;15800;11849;16200;15798;11832;-2;2;17
2022-01-25;Aalborg;K;93145;91109;68689;93137;91085;68388;8;24;301
2022-01-25;Aalborg;M;93222;90963;65756;93217;90935;65343;5;28;413
2022-01-25;Hjørring;K;27506;26984;20757;27510;26985;20694;-4;-1;63
2022-01-25;Hjørring;M;26982;26404;19371;26985;26400;19288;-3;4;83
