"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;17777;11535
Hovedstaden;0-9;M;18876;12201
Hovedstaden;10-19;K;75863;70623
Hovedstaden;10-19;M;78843;73179
Hovedstaden;20-29;K;121380;118675
Hovedstaden;20-29;M;114558;111390
Hovedstaden;30-39;K;111397;108951
Hovedstaden;30-39;M;108993;106646
Hovedstaden;40-49;K;110769;109563
Hovedstaden;40-49;M;107706;106519
Hovedstaden;50-59;K;113822;113139
Hovedstaden;50-59;M;112982;112255
Hovedstaden;60-69;K;90278;89959
Hovedstaden;60-69;M;85658;85295
Hovedstaden;70-79;K;83695;83486
Hovedstaden;70-79;M;70326;70186
Hovedstaden;80-89;K;38957;38837
Hovedstaden;80-89;M;26475;26405
Hovedstaden;90+;K;9075;9022
Hovedstaden;90+;M;3318;3305
Midtjylland;0-9;K;15637;11031
Midtjylland;0-9;M;16691;11759
Midtjylland;10-19;K;65542;62486
Midtjylland;10-19;M;67947;64640
Midtjylland;20-29;K;80541;79008
Midtjylland;20-29;M;81966;80061
Midtjylland;30-39;K;68009;66793
Midtjylland;30-39;M;69324;68061
Midtjylland;40-49;K;76330;75814
Midtjylland;40-49;M;75185;74599
Midtjylland;50-59;K;84439;84112
Midtjylland;50-59;M;85055;84724
Midtjylland;60-69;K;74895;74717
Midtjylland;60-69;M;73128;72956
Midtjylland;70-79;K;65412;65333
Midtjylland;70-79;M;60966;60881
Midtjylland;80-89;K;29820;29748
Midtjylland;80-89;M;23043;23003
Midtjylland;90+;K;6619;6594
Midtjylland;90+;M;3025;3012
Nordjylland;0-9;K;6351;4325
Nordjylland;0-9;M;6662;4547
Nordjylland;10-19;K;27143;25778
Nordjylland;10-19;M;28603;27065
Nordjylland;20-29;K;31830;31109
Nordjylland;20-29;M;35565;34607
Nordjylland;30-39;K;27683;27141
Nordjylland;30-39;M;28969;28314
Nordjylland;40-49;K;31860;31622
Nordjylland;40-49;M;31997;31719
Nordjylland;50-59;K;38030;37850
Nordjylland;50-59;M;38451;38265
Nordjylland;60-69;K;36165;36059
Nordjylland;60-69;M;35537;35428
Nordjylland;70-79;K;32282;32224
Nordjylland;70-79;M;30530;30472
Nordjylland;80-89;K;15103;15066
Nordjylland;80-89;M;11831;11804
Nordjylland;90+;K;3391;3377
Nordjylland;90+;M;1597;1591
Sjælland;0-9;K;7815;5387
Sjælland;0-9;M;8471;5828
Sjælland;10-19;K;38716;36706
Sjælland;10-19;M;41127;38926
Sjælland;20-29;K;30844;29983
Sjælland;20-29;M;33780;32766
Sjælland;30-39;K;36679;35831
Sjælland;30-39;M;35758;34918
Sjælland;40-49;K;49169;48720
Sjælland;40-49;M;46861;46402
Sjælland;50-59;K;59870;59567
Sjælland;50-59;M;60202;59927
Sjælland;60-69;K;53221;53056
Sjælland;60-69;M;51676;51496
Sjælland;70-79;K;50251;50143
Sjælland;70-79;M;45875;45793
Sjælland;80-89;K;21710;21646
Sjælland;80-89;M;16751;16721
Sjælland;90+;K;4409;4384
Sjælland;90+;M;1950;1942
Syddanmark;0-9;K;13032;9336
Syddanmark;0-9;M;13995;10111
Syddanmark;10-19;K;58535;55721
Syddanmark;10-19;M;60690;57706
Syddanmark;20-29;K;57976;56614
Syddanmark;20-29;M;62298;60567
Syddanmark;30-39;K;57055;55890
Syddanmark;30-39;M;57540;56280
Syddanmark;40-49;K;69462;68906
Syddanmark;40-49;M;67539;66900
Syddanmark;50-59;K;81642;81271
Syddanmark;50-59;M;82739;82356
Syddanmark;60-69;K;74385;74184
Syddanmark;60-69;M;73209;72992
Syddanmark;70-79;K;66110;66004
Syddanmark;70-79;M;61371;61250
Syddanmark;80-89;K;32089;32022
Syddanmark;80-89;M;24572;24524
Syddanmark;90+;K;7114;7072
Syddanmark;90+;M;3151;3139
