"Dato";"Aldersgruppe";"Region";"Antal 1. stik";"Antal 2. stik";"Antal 3. stik";"Antal borgere";"Samlet antal 1. stik";"Samlet antal 2. stik";"Samlet antal 3. stik";"Samlet dækning 1. stik (%)";"Samlet dækning 2. stik (%)";"Samlet dækning 3. stik (%)"
2020-12-27;20-29;Hovedstaden;155;0;0;288116;158;0;0;0.05;0.00;0.00
2020-12-27;20-29;Midtjylland;155;0;0;190027;155;0;0;0.08;0.00;0.00
2020-12-27;20-29;Nordjylland;127;0;0;78398;128;0;0;0.16;0.00;0.00
2020-12-27;20-29;Sjælland;45;0;0;81920;46;0;0;0.06;0.00;0.00
2020-12-27;20-29;Syddanmark;16;0;0;145499;17;0;0;0.01;0.00;0.00
2020-12-27;30-39;Hovedstaden;298;0;0;265501;300;0;0;0.11;0.00;0.00
2020-12-27;30-39;Midtjylland;184;0;0;160611;185;0;0;0.12;0.00;0.00
2020-12-27;30-39;Nordjylland;111;0;0;66558;111;0;0;0.17;0.00;0.00
2020-12-27;30-39;Sjælland;102;0;0;89858;103;0;0;0.11;0.00;0.00
2020-12-27;30-39;Syddanmark;21;0;0;137458;21;0;0;0.02;0.00;0.00
2020-12-27;40-49;Hovedstaden;329;0;0;243131;333;0;0;0.14;0.00;0.00
2020-12-27;40-49;Midtjylland;257;0;0;164219;260;0;0;0.16;0.00;0.00
2020-12-27;40-49;Nordjylland;138;0;0;69225;139;0;0;0.20;0.00;0.00
2020-12-27;40-49;Sjælland;169;0;0;106529;169;0;0;0.16;0.00;0.00
2020-12-27;40-49;Syddanmark;53;0;0;149804;54;0;0;0.04;0.00;0.00
2020-12-27;50-59;Hovedstaden;333;0;0;244362;334;0;0;0.14;0.00;0.00
2020-12-27;50-59;Midtjylland;293;0;0;178941;293;0;0;0.16;0.00;0.00
2020-12-27;50-59;Nordjylland;169;0;0;80654;169;0;0;0.21;0.00;0.00
2020-12-27;50-59;Sjælland;206;0;0;128388;207;0;0;0.16;0.00;0.00
2020-12-27;50-59;Syddanmark;72;0;0;174578;72;0;0;0.04;0.00;0.00
2020-12-27;60-69;Hovedstaden;255;0;0;185183;257;0;0;0.14;0.00;0.00
2020-12-27;60-69;Midtjylland;271;0;0;153567;271;0;0;0.18;0.00;0.00
2020-12-27;60-69;Nordjylland;141;0;0;74490;141;0;0;0.19;0.00;0.00
2020-12-27;60-69;Sjælland;156;0;0;109592;156;0;0;0.14;0.00;0.00
2020-12-27;60-69;Syddanmark;47;0;0;153689;47;0;0;0.03;0.00;0.00
2020-12-27;70-79;Hovedstaden;62;0;0;158740;64;0;0;0.04;0.00;0.00
2020-12-27;70-79;Midtjylland;172;0;0;129464;172;0;0;0.13;0.00;0.00
2020-12-27;70-79;Nordjylland;64;0;0;64299;64;0;0;0.10;0.00;0.00
2020-12-27;70-79;Sjælland;142;0;0;99016;142;0;0;0.14;0.00;0.00
2020-12-27;70-79;Syddanmark;59;0;0;130611;59;0;0;0.05;0.00;0.00
2020-12-27;80-89;Hovedstaden;70;0;0;68098;71;0;0;0.10;0.00;0.00
2020-12-27;80-89;Midtjylland;236;0;0;54487;236;0;0;0.43;0.00;0.00
2020-12-27;80-89;Nordjylland;112;0;0;27849;112;0;0;0.40;0.00;0.00
2020-12-27;80-89;Sjælland;214;0;0;40053;214;0;0;0.53;0.00;0.00
2020-12-27;80-89;Syddanmark;70;0;0;58624;70;0;0;0.12;0.00;0.00
2020-12-27;90+;Hovedstaden;50;0;0;12886;51;0;0;0.40;0.00;0.00
2020-12-27;90+;Midtjylland;119;0;0;9946;120;0;0;1.21;0.00;0.00
2020-12-27;90+;Nordjylland;69;0;0;5115;69;0;0;1.35;0.00;0.00
2020-12-27;90+;Sjælland;110;0;0;6613;110;0;0;1.66;0.00;0.00
2020-12-27;90+;Syddanmark;58;0;0;10662;58;0;0;0.54;0.00;0.00
2020-12-28;10-19;Hovedstaden;1;0;0;203958;2;0;0;0.00;0.00;0.00
2020-12-28;10-19;Syddanmark;2;0;0;145013;2;0;0;0.00;0.00;0.00
2020-12-28;20-29;Hovedstaden;42;0;0;288116;200;0;0;0.07;0.00;0.00
2020-12-28;20-29;Midtjylland;20;0;0;190027;175;0;0;0.09;0.00;0.00
2020-12-28;20-29;Nordjylland;9;0;0;78398;137;0;0;0.17;0.00;0.00
2020-12-28;20-29;Sjælland;44;0;0;81920;90;0;0;0.11;0.00;0.00
2020-12-28;20-29;Syddanmark;40;0;0;145499;57;0;0;0.04;0.00;0.00
2020-12-28;30-39;Hovedstaden;87;0;0;265501;387;0;0;0.15;0.00;0.00
2020-12-28;30-39;Midtjylland;36;0;0;160611;221;0;0;0.14;0.00;0.00
2020-12-28;30-39;Nordjylland;14;0;0;66558;125;0;0;0.19;0.00;0.00
2020-12-28;30-39;Sjælland;86;0;0;89858;189;0;0;0.21;0.00;0.00
2020-12-28;30-39;Syddanmark;66;0;0;137458;87;0;0;0.06;0.00;0.00
2020-12-28;40-49;Hovedstaden;91;0;0;243131;424;0;0;0.17;0.00;0.00
2020-12-28;40-49;Midtjylland;45;0;0;164219;305;0;0;0.19;0.00;0.00
2020-12-28;40-49;Nordjylland;17;0;0;69225;156;0;0;0.23;0.00;0.00
2020-12-28;40-49;Sjælland;150;0;0;106529;319;0;0;0.30;0.00;0.00
2020-12-28;40-49;Syddanmark;115;0;0;149804;169;0;0;0.11;0.00;0.00
2020-12-28;50-59;Hovedstaden;68;0;0;244362;402;0;0;0.16;0.00;0.00
2020-12-28;50-59;Midtjylland;53;0;0;178941;346;0;0;0.19;0.00;0.00
2020-12-28;50-59;Nordjylland;36;0;0;80654;205;0;0;0.25;0.00;0.00
2020-12-28;50-59;Sjælland;151;0;0;128388;358;0;0;0.28;0.00;0.00
2020-12-28;50-59;Syddanmark;136;0;0;174578;208;0;0;0.12;0.00;0.00
2020-12-28;60-69;Hovedstaden;68;0;0;185183;325;0;0;0.18;0.00;0.00
2020-12-28;60-69;Midtjylland;37;0;0;153567;308;0;0;0.20;0.00;0.00
2020-12-28;60-69;Nordjylland;28;0;0;74490;169;0;0;0.23;0.00;0.00
2020-12-28;60-69;Sjælland;111;0;0;109592;267;0;0;0.24;0.00;0.00
2020-12-28;60-69;Syddanmark;85;0;0;153689;132;0;0;0.09;0.00;0.00
2020-12-28;70-79;Hovedstaden;41;0;0;158740;105;0;0;0.07;0.00;0.00
2020-12-28;70-79;Midtjylland;3;0;0;129464;175;0;0;0.14;0.00;0.00
2020-12-28;70-79;Nordjylland;1;0;0;64299;65;0;0;0.10;0.00;0.00
2020-12-28;70-79;Sjælland;10;0;0;99016;152;0;0;0.15;0.00;0.00
2020-12-28;70-79;Syddanmark;45;0;0;130611;104;0;0;0.08;0.00;0.00
2020-12-28;80-89;Hovedstaden;36;0;0;68098;107;0;0;0.16;0.00;0.00
2020-12-28;80-89;Syddanmark;60;0;0;58624;130;0;0;0.22;0.00;0.00
2020-12-28;90+;Hovedstaden;28;0;0;12886;79;0;0;0.61;0.00;0.00
2020-12-28;90+;Sjælland;1;0;0;6613;111;0;0;1.68;0.00;0.00
2020-12-28;90+;Syddanmark;35;0;0;10662;93;0;0;0.87;0.00;0.00
2020-12-29;10-19;Hovedstaden;1;0;0;203958;3;0;0;0.00;0.00;0.00
2020-12-29;10-19;Midtjylland;2;0;0;159530;5;0;0;0.00;0.00;0.00
2020-12-29;10-19;Syddanmark;1;0;0;145013;3;0;0;0.00;0.00;0.00
2020-12-29;20-29;Hovedstaden;334;0;0;288116;534;0;0;0.19;0.00;0.00
2020-12-29;20-29;Midtjylland;79;0;0;190027;254;0;0;0.13;0.00;0.00
2020-12-29;20-29;Nordjylland;9;0;0;78398;146;0;0;0.19;0.00;0.00
2020-12-29;20-29;Sjælland;95;0;0;81920;185;0;0;0.23;0.00;0.00
2020-12-29;20-29;Syddanmark;98;0;0;145499;155;0;0;0.11;0.00;0.00
2020-12-29;30-39;Hovedstaden;597;0;0;265501;984;0;0;0.37;0.00;0.00
2020-12-29;30-39;Midtjylland;120;0;0;160611;341;0;0;0.21;0.00;0.00
2020-12-29;30-39;Nordjylland;17;0;0;66558;142;0;0;0.21;0.00;0.00
2020-12-29;30-39;Sjælland;224;0;0;89858;413;0;0;0.46;0.00;0.00
2020-12-29;30-39;Syddanmark;217;0;0;137458;304;0;0;0.22;0.00;0.00
2020-12-29;40-49;Hovedstaden;697;0;0;243131;1121;0;0;0.46;0.00;0.00
2020-12-29;40-49;Midtjylland;173;0;0;164219;478;0;0;0.29;0.00;0.00
2020-12-29;40-49;Nordjylland;34;1;0;69225;190;1;0;0.27;0.00;0.00
2020-12-29;40-49;Sjælland;350;0;0;106529;669;0;0;0.63;0.00;0.00
2020-12-29;40-49;Syddanmark;350;0;0;149804;519;0;0;0.35;0.00;0.00
2020-12-29;50-59;Hovedstaden;717;0;0;244362;1119;0;0;0.46;0.00;0.00
2020-12-29;50-59;Midtjylland;194;0;0;178941;540;0;0;0.30;0.00;0.00
2020-12-29;50-59;Nordjylland;49;0;0;80654;254;0;0;0.31;0.00;0.00
2020-12-29;50-59;Sjælland;388;0;0;128388;746;0;0;0.58;0.00;0.00
2020-12-29;50-59;Syddanmark;371;0;0;174578;579;0;0;0.33;0.00;0.00
2020-12-29;60-69;Hovedstaden;588;0;0;185183;913;0;0;0.49;0.00;0.00
2020-12-29;60-69;Midtjylland;143;0;0;153567;451;0;0;0.29;0.00;0.00
2020-12-29;60-69;Nordjylland;46;0;0;74490;215;0;0;0.29;0.00;0.00
2020-12-29;60-69;Sjælland;271;0;0;109592;538;0;0;0.49;0.00;0.00
2020-12-29;60-69;Syddanmark;295;0;0;153689;427;0;0;0.28;0.00;0.00
2020-12-29;70-79;Hovedstaden;149;0;0;158740;254;0;0;0.16;0.00;0.00
2020-12-29;70-79;Midtjylland;70;0;0;129464;245;0;0;0.19;0.00;0.00
2020-12-29;70-79;Nordjylland;28;0;0;64299;93;0;0;0.14;0.00;0.00
2020-12-29;70-79;Sjælland;155;0;0;99016;307;0;0;0.31;0.00;0.00
2020-12-29;70-79;Syddanmark;120;0;0;130611;224;0;0;0.17;0.00;0.00
2020-12-29;80-89;Hovedstaden;155;0;0;68098;262;0;0;0.38;0.00;0.00
2020-12-29;80-89;Midtjylland;123;0;0;54487;359;0;0;0.66;0.00;0.00
2020-12-29;80-89;Nordjylland;54;0;0;27849;166;0;0;0.60;0.00;0.00
2020-12-29;80-89;Sjælland;172;0;0;40053;386;0;0;0.96;0.00;0.00
2020-12-29;80-89;Syddanmark;151;0;0;58624;281;0;0;0.48;0.00;0.00
2020-12-29;90+;Hovedstaden;106;0;0;12886;185;0;0;1.44;0.00;0.00
2020-12-29;90+;Midtjylland;81;0;0;9946;201;0;0;2.02;0.00;0.00
2020-12-29;90+;Nordjylland;27;0;0;5115;96;0;0;1.88;0.00;0.00
2020-12-29;90+;Sjælland;116;0;0;6613;227;0;0;3.43;0.00;0.00
2020-12-29;90+;Syddanmark;114;0;0;10662;207;0;0;1.94;0.00;0.00
2020-12-30;10-19;Hovedstaden;5;0;0;203958;8;0;0;0.00;0.00;0.00
2020-12-30;10-19;Midtjylland;3;0;0;159530;8;0;0;0.01;0.00;0.00
2020-12-30;10-19;Nordjylland;5;0;0;66606;5;0;0;0.01;0.00;0.00
2020-12-30;10-19;Sjælland;1;0;0;99889;3;0;0;0.00;0.00;0.00
2020-12-30;10-19;Syddanmark;3;0;0;145013;6;0;0;0.00;0.00;0.00
2020-12-30;20-29;Hovedstaden;354;0;0;288116;888;0;0;0.31;0.00;0.00
2020-12-30;20-29;Midtjylland;96;0;0;190027;350;0;0;0.18;0.00;0.00
2020-12-30;20-29;Nordjylland;184;0;0;78398;330;0;0;0.42;0.00;0.00
2020-12-30;20-29;Sjælland;91;0;0;81920;276;0;0;0.34;0.00;0.00
2020-12-30;20-29;Syddanmark;118;0;0;145499;273;0;0;0.19;0.00;0.00
2020-12-30;30-39;Hovedstaden;645;0;0;265501;1629;0;0;0.61;0.00;0.00
2020-12-30;30-39;Midtjylland;173;0;0;160611;514;0;0;0.32;0.00;0.00
2020-12-30;30-39;Nordjylland;245;0;0;66558;387;0;0;0.58;0.00;0.00
2020-12-30;30-39;Sjælland;190;0;0;89858;603;0;0;0.67;0.00;0.00
2020-12-30;30-39;Syddanmark;343;0;0;137458;647;0;0;0.47;0.00;0.00
2020-12-30;40-49;Hovedstaden;716;0;0;243131;1837;0;0;0.76;0.00;0.00
2020-12-30;40-49;Midtjylland;226;0;0;164219;704;0;0;0.43;0.00;0.00
2020-12-30;40-49;Nordjylland;369;0;0;69225;559;1;0;0.81;0.00;0.00
2020-12-30;40-49;Sjælland;308;0;0;106529;977;0;0;0.92;0.00;0.00
2020-12-30;40-49;Syddanmark;409;0;0;149804;928;0;0;0.62;0.00;0.00
2020-12-30;50-59;Hovedstaden;728;0;0;244362;1847;0;0;0.76;0.00;0.00
2020-12-30;50-59;Midtjylland;260;0;0;178941;800;0;0;0.45;0.00;0.00
2020-12-30;50-59;Nordjylland;415;0;0;80654;669;0;0;0.83;0.00;0.00
2020-12-30;50-59;Sjælland;349;0;0;128388;1095;0;0;0.85;0.00;0.00
2020-12-30;50-59;Syddanmark;483;0;0;174578;1062;0;0;0.61;0.00;0.00
2020-12-30;60-69;Hovedstaden;554;0;0;185183;1467;0;0;0.79;0.00;0.00
2020-12-30;60-69;Midtjylland;164;0;0;153567;615;0;0;0.40;0.00;0.00
2020-12-30;60-69;Nordjylland;306;0;0;74490;521;0;0;0.70;0.00;0.00
2020-12-30;60-69;Sjælland;317;0;0;109592;855;0;0;0.78;0.00;0.00
2020-12-30;60-69;Syddanmark;375;0;0;153689;802;0;0;0.52;0.00;0.00
2020-12-30;70-79;Hovedstaden;138;0;0;158740;392;0;0;0.25;0.00;0.00
2020-12-30;70-79;Midtjylland;68;0;0;129464;313;0;0;0.24;0.00;0.00
2020-12-30;70-79;Nordjylland;118;0;0;64299;211;0;0;0.33;0.00;0.00
2020-12-30;70-79;Sjælland;128;0;0;99016;435;0;0;0.44;0.00;0.00
2020-12-30;70-79;Syddanmark;150;0;0;130611;374;0;0;0.29;0.00;0.00
2020-12-30;80-89;Hovedstaden;135;0;0;68098;397;0;0;0.58;0.00;0.00
2020-12-30;80-89;Midtjylland;111;0;0;54487;470;0;0;0.86;0.00;0.00
2020-12-30;80-89;Nordjylland;218;0;0;27849;384;0;0;1.38;0.00;0.00
2020-12-30;80-89;Sjælland;210;0;0;40053;596;0;0;1.49;0.00;0.00
2020-12-30;80-89;Syddanmark;191;0;0;58624;472;0;0;0.81;0.00;0.00
2020-12-30;90+;Hovedstaden;75;0;0;12886;260;0;0;2.02;0.00;0.00
2020-12-30;90+;Midtjylland;42;0;0;9946;243;0;0;2.44;0.00;0.00
2020-12-30;90+;Nordjylland;136;0;0;5115;232;0;0;4.54;0.00;0.00
2020-12-30;90+;Sjælland;109;0;0;6613;336;0;0;5.08;0.00;0.00
2020-12-30;90+;Syddanmark;108;0;0;10662;315;0;0;2.95;0.00;0.00
2020-12-31;10-19;Hovedstaden;1;0;0;203958;9;0;0;0.00;0.00;0.00
2020-12-31;10-19;Nordjylland;2;0;0;66606;7;0;0;0.01;0.00;0.00
2020-12-31;10-19;Sjælland;1;0;0;99889;4;0;0;0.00;0.00;0.00
2020-12-31;20-29;Hovedstaden;120;0;0;288116;1008;0;0;0.35;0.00;0.00
2020-12-31;20-29;Midtjylland;62;0;0;190027;412;0;0;0.22;0.00;0.00
2020-12-31;20-29;Nordjylland;31;0;0;78398;361;0;0;0.46;0.00;0.00
2020-12-31;20-29;Sjælland;51;0;0;81920;327;0;0;0.40;0.00;0.00
2020-12-31;20-29;Syddanmark;63;0;0;145499;336;0;0;0.23;0.00;0.00
2020-12-31;30-39;Hovedstaden;226;0;0;265501;1855;0;0;0.70;0.00;0.00
2020-12-31;30-39;Midtjylland;96;0;0;160611;610;0;0;0.38;0.00;0.00
2020-12-31;30-39;Nordjylland;66;0;0;66558;453;0;0;0.68;0.00;0.00
2020-12-31;30-39;Sjælland;104;0;0;89858;707;0;0;0.79;0.00;0.00
2020-12-31;30-39;Syddanmark;155;0;0;137458;802;0;0;0.58;0.00;0.00
2020-12-31;40-49;Hovedstaden;264;0;0;243131;2101;0;0;0.86;0.00;0.00
2020-12-31;40-49;Midtjylland;172;0;0;164219;876;0;0;0.53;0.00;0.00
2020-12-31;40-49;Nordjylland;72;0;0;69225;631;1;0;0.91;0.00;0.00
2020-12-31;40-49;Sjælland;197;0;0;106529;1174;0;0;1.10;0.00;0.00
2020-12-31;40-49;Syddanmark;230;0;0;149804;1158;0;0;0.77;0.00;0.00
2020-12-31;50-59;Hovedstaden;287;0;0;244362;2134;0;0;0.87;0.00;0.00
2020-12-31;50-59;Midtjylland;174;0;0;178941;974;0;0;0.54;0.00;0.00
2020-12-31;50-59;Nordjylland;110;0;0;80654;779;0;0;0.97;0.00;0.00
2020-12-31;50-59;Sjælland;249;0;0;128388;1344;0;0;1.05;0.00;0.00
2020-12-31;50-59;Syddanmark;258;0;0;174578;1320;0;0;0.76;0.00;0.00
2020-12-31;60-69;Hovedstaden;263;0;0;185183;1730;0;0;0.93;0.00;0.00
2020-12-31;60-69;Midtjylland;166;0;0;153567;781;0;0;0.51;0.00;0.00
2020-12-31;60-69;Nordjylland;110;0;0;74490;631;0;0;0.85;0.00;0.00
2020-12-31;60-69;Sjælland;180;0;0;109592;1035;0;0;0.94;0.00;0.00
2020-12-31;60-69;Syddanmark;213;0;0;153689;1015;0;0;0.66;0.00;0.00
2020-12-31;70-79;Hovedstaden;111;0;0;158740;503;0;0;0.32;0.00;0.00
2020-12-31;70-79;Midtjylland;87;0;0;129464;400;0;0;0.31;0.00;0.00
2020-12-31;70-79;Nordjylland;50;0;0;64299;261;0;0;0.41;0.00;0.00
2020-12-31;70-79;Sjælland;106;0;0;99016;541;0;0;0.55;0.00;0.00
2020-12-31;70-79;Syddanmark;79;0;0;130611;453;0;0;0.35;0.00;0.00
2020-12-31;80-89;Hovedstaden;136;0;0;68098;533;0;0;0.78;0.00;0.00
2020-12-31;80-89;Midtjylland;142;0;0;54487;612;0;0;1.12;0.00;0.00
2020-12-31;80-89;Nordjylland;75;0;0;27849;459;0;0;1.65;0.00;0.00
2020-12-31;80-89;Sjælland;160;0;0;40053;756;0;0;1.89;0.00;0.00
2020-12-31;80-89;Syddanmark;111;0;0;58624;583;0;0;0.99;0.00;0.00
2020-12-31;90+;Hovedstaden;104;0;0;12886;364;0;0;2.82;0.00;0.00
2020-12-31;90+;Midtjylland;87;0;0;9946;330;0;0;3.32;0.00;0.00
2020-12-31;90+;Nordjylland;65;0;0;5115;297;0;0;5.81;0.00;0.00
2020-12-31;90+;Sjælland;88;0;0;6613;424;0;0;6.41;0.00;0.00
2020-12-31;90+;Syddanmark;64;0;0;10662;379;0;0;3.55;0.00;0.00
2021-01-01;10-19;Sjælland;1;0;0;99889;5;0;0;0.01;0.00;0.00
2021-01-01;10-19;Syddanmark;2;0;0;145013;8;0;0;0.01;0.00;0.00
2021-01-01;20-29;Hovedstaden;81;0;0;288116;1089;0;0;0.38;0.00;0.00
2021-01-01;20-29;Midtjylland;10;0;0;190027;422;0;0;0.22;0.00;0.00
2021-01-01;20-29;Nordjylland;2;0;0;78398;363;0;0;0.46;0.00;0.00
2021-01-01;20-29;Sjælland;41;0;0;81920;368;0;0;0.45;0.00;0.00
2021-01-01;20-29;Syddanmark;13;0;0;145499;349;0;0;0.24;0.00;0.00
2021-01-01;30-39;Hovedstaden;98;0;0;265501;1953;0;0;0.74;0.00;0.00
2021-01-01;30-39;Midtjylland;28;0;0;160611;638;0;0;0.40;0.00;0.00
2021-01-01;30-39;Nordjylland;1;0;0;66558;454;0;0;0.68;0.00;0.00
2021-01-01;30-39;Sjælland;42;0;0;89858;749;0;0;0.83;0.00;0.00
2021-01-01;30-39;Syddanmark;41;0;0;137458;843;0;0;0.61;0.00;0.00
2021-01-01;40-49;Hovedstaden;122;0;0;243131;2223;0;0;0.91;0.00;0.00
2021-01-01;40-49;Midtjylland;33;0;0;164219;909;0;0;0.55;0.00;0.00
2021-01-01;40-49;Nordjylland;3;0;0;69225;634;1;0;0.92;0.00;0.00
2021-01-01;40-49;Sjælland;42;0;0;106529;1216;0;0;1.14;0.00;0.00
2021-01-01;40-49;Syddanmark;94;0;0;149804;1252;0;0;0.84;0.00;0.00
2021-01-01;50-59;Hovedstaden;173;0;0;244362;2307;0;0;0.94;0.00;0.00
2021-01-01;50-59;Midtjylland;28;0;0;178941;1002;0;0;0.56;0.00;0.00
2021-01-01;50-59;Nordjylland;2;0;0;80654;781;0;0;0.97;0.00;0.00
2021-01-01;50-59;Sjælland;83;0;0;128388;1427;0;0;1.11;0.00;0.00
2021-01-01;50-59;Syddanmark;123;0;0;174578;1443;0;0;0.83;0.00;0.00
2021-01-01;60-69;Hovedstaden;168;0;0;185183;1898;0;0;1.02;0.00;0.00
2021-01-01;60-69;Midtjylland;25;0;0;153567;806;0;0;0.52;0.00;0.00
2021-01-01;60-69;Sjælland;55;0;0;109592;1090;0;0;0.99;0.00;0.00
2021-01-01;60-69;Syddanmark;102;0;0;153689;1117;0;0;0.73;0.00;0.00
2021-01-01;70-79;Hovedstaden;132;0;0;158740;635;0;0;0.40;0.00;0.00
2021-01-01;70-79;Midtjylland;3;0;0;129464;403;0;0;0.31;0.00;0.00
2021-01-01;70-79;Sjælland;5;0;0;99016;546;0;0;0.55;0.00;0.00
2021-01-01;70-79;Syddanmark;45;0;0;130611;498;0;0;0.38;0.00;0.00
2021-01-01;80-89;Hovedstaden;168;0;0;68098;701;0;0;1.03;0.00;0.00
2021-01-01;80-89;Sjælland;7;0;0;40053;763;0;0;1.90;0.00;0.00
2021-01-01;80-89;Syddanmark;82;0;0;58624;665;0;0;1.13;0.00;0.00
2021-01-01;90+;Hovedstaden;119;0;0;12886;483;0;0;3.75;0.00;0.00
2021-01-01;90+;Sjælland;6;0;0;6613;430;0;0;6.50;0.00;0.00
2021-01-01;90+;Syddanmark;69;0;0;10662;448;0;0;4.20;0.00;0.00
2021-01-02;10-19;Midtjylland;1;0;0;159530;9;0;0;0.01;0.00;0.00
2021-01-02;10-19;Nordjylland;1;0;0;66606;8;0;0;0.01;0.00;0.00
2021-01-02;10-19;Syddanmark;2;0;0;145013;10;0;0;0.01;0.00;0.00
2021-01-02;20-29;Hovedstaden;121;0;0;288116;1210;0;0;0.42;0.00;0.00
2021-01-02;20-29;Midtjylland;98;0;0;190027;520;0;0;0.27;0.00;0.00
2021-01-02;20-29;Nordjylland;92;0;0;78398;455;0;0;0.58;0.00;0.00
2021-01-02;20-29;Sjælland;25;0;0;81920;393;0;0;0.48;0.00;0.00
2021-01-02;20-29;Syddanmark;64;0;0;145499;413;0;0;0.28;0.00;0.00
2021-01-02;30-39;Hovedstaden;165;0;0;265501;2118;0;0;0.80;0.00;0.00
2021-01-02;30-39;Midtjylland;181;0;0;160611;819;0;0;0.51;0.00;0.00
2021-01-02;30-39;Nordjylland;202;0;0;66558;656;0;0;0.99;0.00;0.00
2021-01-02;30-39;Sjælland;68;0;0;89858;817;0;0;0.91;0.00;0.00
2021-01-02;30-39;Syddanmark;137;0;0;137458;980;0;0;0.71;0.00;0.00
2021-01-02;40-49;Hovedstaden;274;0;0;243131;2497;0;0;1.03;0.00;0.00
2021-01-02;40-49;Midtjylland;318;0;0;164219;1227;0;0;0.75;0.00;0.00
2021-01-02;40-49;Nordjylland;292;0;0;69225;926;1;0;1.34;0.00;0.00
2021-01-02;40-49;Sjælland;102;0;0;106529;1318;0;0;1.24;0.00;0.00
2021-01-02;40-49;Syddanmark;252;0;0;149804;1504;0;0;1.00;0.00;0.00
2021-01-02;50-59;Hovedstaden;354;0;0;244362;2661;0;0;1.09;0.00;0.00
2021-01-02;50-59;Midtjylland;413;0;0;178941;1415;0;0;0.79;0.00;0.00
2021-01-02;50-59;Nordjylland;376;0;0;80654;1157;0;0;1.43;0.00;0.00
2021-01-02;50-59;Sjælland;119;0;0;128388;1546;0;0;1.20;0.00;0.00
2021-01-02;50-59;Syddanmark;353;0;0;174578;1796;0;0;1.03;0.00;0.00
2021-01-02;60-69;Hovedstaden;370;0;0;185183;2268;0;0;1.22;0.00;0.00
2021-01-02;60-69;Midtjylland;376;0;0;153567;1182;0;0;0.77;0.00;0.00
2021-01-02;60-69;Nordjylland;273;0;0;74490;904;0;0;1.21;0.00;0.00
2021-01-02;60-69;Sjælland;82;0;0;109592;1172;0;0;1.07;0.00;0.00
2021-01-02;60-69;Syddanmark;243;0;0;153689;1360;0;0;0.88;0.00;0.00
2021-01-02;70-79;Hovedstaden;240;0;0;158740;875;0;0;0.55;0.00;0.00
