"Dato";"Aldersgruppe";"Region";"Antal 1. stik";"Antal 2. stik";"Antal 3. stik";"Antal borgere";"Samlet antal 1. stik";"Samlet antal 2. stik";"Samlet antal 3. stik";"Samlet dækning 1. stik (%)";"Samlet dækning 2. stik (%)";"Samlet dækning 3. stik (%)"
2020-12-27;40-64;Sjælland;469;0;0;291859;470;0;0;0.16;0.00;0.00
2020-12-27;40-64;Syddanmark;154;0;0;403535;155;0;0;0.04;0.00;0.00
2020-12-27;65-79;Hovedstaden;164;0;0;244516;168;0;0;0.07;0.00;0.00
2020-12-27;65-79;Midtjylland;278;0;0;203775;278;0;0;0.14;0.00;0.00
2020-12-27;65-79;Nordjylland;110;0;0;100139;110;0;0;0.11;0.00;0.00
2020-12-27;65-79;Sjælland;204;0;0;151666;204;0;0;0.13;0.00;0.00
2020-12-27;65-79;Syddanmark;77;0;0;205147;77;0;0;0.04;0.00;0.00
2020-12-27;80+;Hovedstaden;120;0;0;80984;122;0;0;0.15;0.00;0.00
2020-12-27;80+;Midtjylland;355;0;0;64433;356;0;0;0.55;0.00;0.00
2020-12-27;80+;Nordjylland;181;0;0;32964;181;0;0;0.55;0.00;0.00
2020-12-27;80+;Sjælland;324;0;0;46666;324;0;0;0.69;0.00;0.00
2020-12-27;80+;Syddanmark;128;0;0;69286;128;0;0;0.18;0.00;0.00
2020-12-28;12-15;Syddanmark;1;0;0;58615;1;0;0;0.00;0.00;0.00
2020-12-28;16-19;Hovedstaden;1;0;0;80649;2;0;0;0.00;0.00;0.00
2020-12-28;16-19;Syddanmark;1;0;0;59584;1;0;0;0.00;0.00;0.00
2020-12-28;20-39;Hovedstaden;129;0;0;553617;587;0;0;0.11;0.00;0.00
2020-12-28;20-39;Midtjylland;56;0;0;350638;396;0;0;0.11;0.00;0.00
2020-12-28;20-39;Nordjylland;23;0;0;144956;262;0;0;0.18;0.00;0.00
2020-12-28;20-39;Sjælland;130;0;0;171778;279;0;0;0.16;0.00;0.00
2020-12-28;20-39;Syddanmark;106;0;0;282957;144;0;0;0.05;0.00;0.00
2020-12-28;40-64;Hovedstaden;201;0;0;586900;1021;0;0;0.17;0.00;0.00
2020-12-28;40-64;Midtjylland;126;0;0;422416;844;0;0;0.20;0.00;0.00
2020-12-28;40-64;Nordjylland;72;0;0;188529;475;0;0;0.25;0.00;0.00
2020-12-28;40-64;Sjælland;377;0;0;291859;847;0;0;0.29;0.00;0.00
2020-12-28;40-64;Syddanmark;310;0;0;403535;465;0;0;0.12;0.00;0.00
2020-12-28;65-79;Hovedstaden;67;0;0;244516;235;0;0;0.10;0.00;0.00
2020-12-28;65-79;Midtjylland;12;0;0;203775;290;0;0;0.14;0.00;0.00
2020-12-28;65-79;Nordjylland;10;0;0;100139;120;0;0;0.12;0.00;0.00
2020-12-28;65-79;Sjælland;45;0;0;151666;249;0;0;0.16;0.00;0.00
2020-12-28;65-79;Syddanmark;71;0;0;205147;148;0;0;0.07;0.00;0.00
2020-12-28;80+;Hovedstaden;64;0;0;80984;186;0;0;0.23;0.00;0.00
2020-12-28;80+;Sjælland;1;0;0;46666;325;0;0;0.70;0.00;0.00
2020-12-28;80+;Syddanmark;95;0;0;69286;223;0;0;0.32;0.00;0.00
2020-12-29;16-19;Hovedstaden;1;0;0;80649;3;0;0;0.00;0.00;0.00
2020-12-29;16-19;Midtjylland;2;0;0;65641;5;0;0;0.01;0.00;0.00
2020-12-29;16-19;Syddanmark;1;0;0;59584;2;0;0;0.00;0.00;0.00
2020-12-29;20-39;Hovedstaden;931;0;0;553617;1518;0;0;0.27;0.00;0.00
2020-12-29;20-39;Midtjylland;199;0;0;350638;595;0;0;0.17;0.00;0.00
2020-12-29;20-39;Nordjylland;26;0;0;144956;288;0;0;0.20;0.00;0.00
2020-12-29;20-39;Sjælland;319;0;0;171778;598;0;0;0.35;0.00;0.00
2020-12-29;20-39;Syddanmark;315;0;0;282957;459;0;0;0.16;0.00;0.00
2020-12-29;40-64;Hovedstaden;1804;0;0;586900;2825;0;0;0.48;0.00;0.00
2020-12-29;40-64;Midtjylland;465;0;0;422416;1309;0;0;0.31;0.00;0.00
2020-12-29;40-64;Nordjylland;118;1;0;188529;593;1;0;0.31;0.00;0.00
2020-12-29;40-64;Sjælland;914;0;0;291859;1761;0;0;0.60;0.00;0.00
2020-12-29;40-64;Syddanmark;921;0;0;403535;1386;0;0;0.34;0.00;0.00
2020-12-29;65-79;Hovedstaden;347;0;0;244516;582;0;0;0.24;0.00;0.00
2020-12-29;65-79;Midtjylland;115;0;0;203775;405;0;0;0.20;0.00;0.00
2020-12-29;65-79;Nordjylland;39;0;0;100139;159;0;0;0.16;0.00;0.00
2020-12-29;65-79;Sjælland;250;0;0;151666;499;0;0;0.33;0.00;0.00
2020-12-29;65-79;Syddanmark;215;0;0;205147;363;0;0;0.18;0.00;0.00
2020-12-29;80+;Hovedstaden;261;0;0;80984;447;0;0;0.55;0.00;0.00
2020-12-29;80+;Midtjylland;204;0;0;64433;560;0;0;0.87;0.00;0.00
2020-12-29;80+;Nordjylland;81;0;0;32964;262;0;0;0.79;0.00;0.00
2020-12-29;80+;Sjælland;288;0;0;46666;613;0;0;1.31;0.00;0.00
2020-12-29;80+;Syddanmark;265;0;0;69286;488;0;0;0.70;0.00;0.00
2020-12-30;16-19;Hovedstaden;5;0;0;80649;8;0;0;0.01;0.00;0.00
2020-12-30;16-19;Midtjylland;3;0;0;65641;8;0;0;0.01;0.00;0.00
2020-12-30;16-19;Nordjylland;5;0;0;27540;5;0;0;0.02;0.00;0.00
2020-12-30;16-19;Sjælland;1;0;0;41246;3;0;0;0.01;0.00;0.00
2020-12-30;16-19;Syddanmark;3;0;0;59584;5;0;0;0.01;0.00;0.00
2020-12-30;20-39;Hovedstaden;999;0;0;553617;2517;0;0;0.45;0.00;0.00
2020-12-30;20-39;Midtjylland;269;0;0;350638;864;0;0;0.25;0.00;0.00
2020-12-30;20-39;Nordjylland;429;0;0;144956;717;0;0;0.49;0.00;0.00
2020-12-30;20-39;Sjælland;281;0;0;171778;879;0;0;0.51;0.00;0.00
2020-12-30;20-39;Syddanmark;461;0;0;282957;920;0;0;0.33;0.00;0.00
2020-12-30;40-64;Hovedstaden;1805;0;0;586900;4630;0;0;0.79;0.00;0.00
2020-12-30;40-64;Midtjylland;595;0;0;422416;1904;0;0;0.45;0.00;0.00
2020-12-30;40-64;Nordjylland;1015;0;0;188529;1608;1;0;0.85;0.00;0.00
2020-12-30;40-64;Sjælland;863;0;0;291859;2624;0;0;0.90;0.00;0.00
2020-12-30;40-64;Syddanmark;1150;0;0;403535;2536;0;0;0.63;0.00;0.00
2020-12-30;65-79;Hovedstaden;331;0;0;244516;913;0;0;0.37;0.00;0.00
2020-12-30;65-79;Midtjylland;123;0;0;203775;528;0;0;0.26;0.00;0.00
2020-12-30;65-79;Nordjylland;193;0;0;100139;352;0;0;0.35;0.00;0.00
2020-12-30;65-79;Sjælland;239;0;0;151666;738;0;0;0.49;0.00;0.00
2020-12-30;65-79;Syddanmark;267;0;0;205147;630;0;0;0.31;0.00;0.00
2020-12-30;80+;Hovedstaden;210;0;0;80984;657;0;0;0.81;0.00;0.00
2020-12-30;80+;Midtjylland;153;0;0;64433;713;0;0;1.11;0.00;0.00
2020-12-30;80+;Nordjylland;354;0;0;32964;616;0;0;1.87;0.00;0.00
2020-12-30;80+;Sjælland;319;0;0;46666;932;0;0;2.00;0.00;0.00
2020-12-30;80+;Syddanmark;299;0;0;69286;787;0;0;1.14;0.00;0.00
2020-12-31;16-19;Hovedstaden;1;0;0;80649;9;0;0;0.01;0.00;0.00
2020-12-31;16-19;Nordjylland;2;0;0;27540;7;0;0;0.03;0.00;0.00
2020-12-31;16-19;Sjælland;1;0;0;41246;4;0;0;0.01;0.00;0.00
2020-12-31;20-39;Hovedstaden;346;0;0;553617;2863;0;0;0.52;0.00;0.00
2020-12-31;20-39;Midtjylland;158;0;0;350638;1022;0;0;0.29;0.00;0.00
2020-12-31;20-39;Nordjylland;97;0;0;144956;814;0;0;0.56;0.00;0.00
2020-12-31;20-39;Sjælland;155;0;0;171778;1034;0;0;0.60;0.00;0.00
2020-12-31;20-39;Syddanmark;218;0;0;282957;1138;0;0;0.40;0.00;0.00
2020-12-31;40-64;Hovedstaden;732;0;0;586900;5362;0;0;0.91;0.00;0.00
2020-12-31;40-64;Midtjylland;453;0;0;422416;2357;0;0;0.56;0.00;0.00
2020-12-31;40-64;Nordjylland;256;0;0;188529;1864;1;0;0.99;0.00;0.00
2020-12-31;40-64;Sjælland;565;0;0;291859;3189;0;0;1.09;0.00;0.00
2020-12-31;40-64;Syddanmark;640;0;0;403535;3176;0;0;0.79;0.00;0.00
2020-12-31;65-79;Hovedstaden;193;0;0;244516;1106;0;0;0.45;0.00;0.00
2020-12-31;65-79;Midtjylland;146;0;0;203775;674;0;0;0.33;0.00;0.00
2020-12-31;65-79;Nordjylland;86;0;0;100139;438;0;0;0.44;0.00;0.00
2020-12-31;65-79;Sjælland;167;0;0;151666;905;0;0;0.60;0.00;0.00
2020-12-31;65-79;Syddanmark;140;0;0;205147;770;0;0;0.38;0.00;0.00
2020-12-31;80+;Hovedstaden;240;0;0;80984;897;0;0;1.11;0.00;0.00
2020-12-31;80+;Midtjylland;229;0;0;64433;942;0;0;1.46;0.00;0.00
2020-12-31;80+;Nordjylland;140;0;0;32964;756;0;0;2.29;0.00;0.00
2020-12-31;80+;Sjælland;248;0;0;46666;1180;0;0;2.53;0.00;0.00
2020-12-31;80+;Syddanmark;175;0;0;69286;962;0;0;1.39;0.00;0.00
2021-01-01;16-19;Sjælland;1;0;0;41246;5;0;0;0.01;0.00;0.00
2021-01-01;16-19;Syddanmark;2;0;0;59584;7;0;0;0.01;0.00;0.00
2021-01-01;20-39;Hovedstaden;179;0;0;553617;3042;0;0;0.55;0.00;0.00
2021-01-01;20-39;Midtjylland;38;0;0;350638;1060;0;0;0.30;0.00;0.00
2021-01-01;20-39;Nordjylland;3;0;0;144956;817;0;0;0.56;0.00;0.00
2021-01-01;20-39;Sjælland;83;0;0;171778;1117;0;0;0.65;0.00;0.00
2021-01-01;20-39;Syddanmark;54;0;0;282957;1192;0;0;0.42;0.00;0.00
2021-01-01;40-64;Hovedstaden;400;0;0;586900;5762;0;0;0.98;0.00;0.00
2021-01-01;40-64;Midtjylland;75;0;0;422416;2432;0;0;0.58;0.00;0.00
2021-01-01;40-64;Nordjylland;5;0;0;188529;1869;1;0;0.99;0.00;0.00
2021-01-01;40-64;Sjælland;165;0;0;291859;3354;0;0;1.15;0.00;0.00
2021-01-01;40-64;Syddanmark;292;0;0;403535;3468;0;0;0.86;0.00;0.00
2021-01-01;65-79;Hovedstaden;195;0;0;244516;1301;0;0;0.53;0.00;0.00
2021-01-01;65-79;Midtjylland;14;0;0;203775;688;0;0;0.34;0.00;0.00
2021-01-01;65-79;Sjælland;20;0;0;151666;925;0;0;0.61;0.00;0.00
2021-01-01;65-79;Syddanmark;72;0;0;205147;842;0;0;0.41;0.00;0.00
2021-01-01;80+;Hovedstaden;287;0;0;80984;1184;0;0;1.46;0.00;0.00
2021-01-01;80+;Sjælland;13;0;0;46666;1193;0;0;2.56;0.00;0.00
2021-01-01;80+;Syddanmark;151;0;0;69286;1113;0;0;1.61;0.00;0.00
2021-01-02;16-19;Midtjylland;1;0;0;65641;9;0;0;0.01;0.00;0.00
2021-01-02;16-19;Nordjylland;1;0;0;27540;8;0;0;0.03;0.00;0.00
2021-01-02;16-19;Syddanmark;2;0;0;59584;9;0;0;0.02;0.00;0.00
2021-01-02;20-39;Hovedstaden;286;0;0;553617;3328;0;0;0.60;0.00;0.00
2021-01-02;20-39;Midtjylland;279;0;0;350638;1339;0;0;0.38;0.00;0.00
2021-01-02;20-39;Nordjylland;294;0;0;144956;1111;0;0;0.77;0.00;0.00
2021-01-02;20-39;Sjælland;93;0;0;171778;1210;0;0;0.70;0.00;0.00
2021-01-02;20-39;Syddanmark;201;0;0;282957;1393;0;0;0.49;0.00;0.00
2021-01-02;40-64;Hovedstaden;850;0;0;586900;6612;0;0;1.13;0.00;0.00
2021-01-02;40-64;Midtjylland;973;0;0;422416;3405;0;0;0.81;0.00;0.00
2021-01-02;40-64;Nordjylland;861;0;0;188529;2730;1;0;1.45;0.00;0.00
2021-01-02;40-64;Sjælland;281;0;0;291859;3635;0;0;1.25;0.00;0.00
2021-01-02;40-64;Syddanmark;773;0;0;403535;4241;0;0;1.05;0.00;0.00
2021-01-02;65-79;Hovedstaden;388;0;0;244516;1689;0;0;0.69;0.00;0.00
2021-01-02;65-79;Midtjylland;350;0;0;203775;1038;0;0;0.51;0.00;0.00
2021-01-02;65-79;Nordjylland;151;0;0;100139;589;0;0;0.59;0.00;0.00
2021-01-02;65-79;Sjælland;25;0;0;151666;950;0;0;0.63;0.00;0.00
2021-01-02;65-79;Syddanmark;257;0;0;205147;1099;0;0;0.54;0.00;0.00
2021-01-02;80+;Hovedstaden;464;0;0;80984;1648;0;0;2.03;0.00;0.00
2021-01-02;80+;Midtjylland;481;0;0;64433;1423;0;0;2.21;0.00;0.00
2021-01-02;80+;Nordjylland;224;0;0;32964;980;0;0;2.97;0.00;0.00
2021-01-02;80+;Sjælland;1;0;0;46666;1194;0;0;2.56;0.00;0.00
2021-01-02;80+;Syddanmark;442;0;0;69286;1555;0;0;2.24;0.00;0.00
2021-01-03;16-19;Hovedstaden;3;0;0;80649;12;0;0;0.01;0.00;0.00
2021-01-03;16-19;Midtjylland;1;0;0;65641;10;0;0;0.02;0.00;0.00
2021-01-03;20-39;Hovedstaden;232;0;0;553617;3560;0;0;0.64;0.00;0.00
2021-01-03;20-39;Midtjylland;314;0;0;350638;1653;0;0;0.47;0.00;0.00
2021-01-03;20-39;Nordjylland;5;0;0;144956;1116;0;0;0.77;0.00;0.00
2021-01-03;20-39;Sjælland;26;0;0;171778;1236;0;0;0.72;0.00;0.00
2021-01-03;20-39;Syddanmark;81;0;0;282957;1474;0;0;0.52;0.00;0.00
2021-01-03;40-64;Hovedstaden;730;0;0;586900;7342;0;0;1.25;0.00;0.00
2021-01-03;40-64;Midtjylland;1010;0;0;422416;4415;0;0;1.05;0.00;0.00
2021-01-03;40-64;Nordjylland;8;0;0;188529;2738;1;0;1.45;0.00;0.00
2021-01-03;40-64;Sjælland;66;0;0;291859;3701;0;0;1.27;0.00;0.00
2021-01-03;40-64;Syddanmark;312;0;0;403535;4553;0;0;1.13;0.00;0.00
2021-01-03;65-79;Hovedstaden;288;0;0;244516;1977;0;0;0.81;0.00;0.00
2021-01-03;65-79;Midtjylland;436;0;0;203775;1474;0;0;0.72;0.00;0.00
2021-01-03;65-79;Nordjylland;1;0;0;100139;590;0;0;0.59;0.00;0.00
2021-01-03;65-79;Sjælland;10;0;0;151666;960;0;0;0.63;0.00;0.00
2021-01-03;65-79;Syddanmark;129;0;0;205147;1228;0;0;0.60;0.00;0.00
2021-01-03;80+;Hovedstaden;483;0;0;80984;2131;0;0;2.63;0.00;0.00
2021-01-03;80+;Midtjylland;727;0;0;64433;2150;0;0;3.34;0.00;0.00
2021-01-03;80+;Sjælland;3;0;0;46666;1197;0;0;2.57;0.00;0.00
2021-01-03;80+;Syddanmark;186;0;0;69286;1741;0;0;2.51;0.00;0.00
2021-01-04;16-19;Nordjylland;1;0;0;27540;9;0;0;0.03;0.00;0.00
2021-01-04;16-19;Syddanmark;5;0;0;59584;14;0;0;0.02;0.00;0.00
2021-01-04;20-39;Hovedstaden;78;0;0;553617;3638;0;0;0.66;0.00;0.00
2021-01-04;20-39;Midtjylland;25;0;0;350638;1678;0;0;0.48;0.00;0.00
2021-01-04;20-39;Nordjylland;198;0;0;144956;1314;0;0;0.91;0.00;0.00
2021-01-04;20-39;Sjælland;3;0;0;171778;1239;0;0;0.72;0.00;0.00
2021-01-04;20-39;Syddanmark;262;0;0;282957;1736;0;0;0.61;0.00;0.00
2021-01-04;40-64;Hovedstaden;169;0;0;586900;7511;0;0;1.28;0.00;0.00
2021-01-04;40-64;Midtjylland;36;0;0;422416;4451;0;0;1.05;0.00;0.00
2021-01-04;40-64;Nordjylland;484;0;0;188529;3222;1;0;1.71;0.00;0.00
2021-01-04;40-64;Sjælland;18;0;0;291859;3719;0;0;1.27;0.00;0.00
2021-01-04;40-64;Syddanmark;557;0;0;403535;5110;0;0;1.27;0.00;0.00
2021-01-04;65-79;Hovedstaden;45;0;0;244516;2022;0;0;0.83;0.00;0.00
2021-01-04;65-79;Midtjylland;7;0;0;203775;1481;0;0;0.73;0.00;0.00
2021-01-04;65-79;Nordjylland;106;0;0;100139;696;0;0;0.70;0.00;0.00
2021-01-04;65-79;Sjælland;3;0;0;151666;963;0;0;0.63;0.00;0.00
2021-01-04;65-79;Syddanmark;75;0;0;205147;1303;0;0;0.64;0.00;0.00
2021-01-04;80+;Hovedstaden;56;0;0;80984;2187;0;0;2.70;0.00;0.00
2021-01-04;80+;Midtjylland;1;0;0;64433;2151;0;0;3.34;0.00;0.00
2021-01-04;80+;Nordjylland;147;0;0;32964;1127;0;0;3.42;0.00;0.00
2021-01-04;80+;Sjælland;1;0;0;46666;1198;0;0;2.57;0.00;0.00
2021-01-04;80+;Syddanmark;29;0;0;69286;1770;0;0;2.55;0.00;0.00
2021-01-05;16-19;Hovedstaden;6;0;0;80649;18;0;0;0.02;0.00;0.00
2021-01-05;16-19;Midtjylland;4;0;0;65641;14;0;0;0.02;0.00;0.00
2021-01-05;16-19;Nordjylland;7;0;0;27540;16;0;0;0.06;0.00;0.00
2021-01-05;16-19;Sjælland;1;0;0;41246;6;0;0;0.01;0.00;0.00
2021-01-05;16-19;Syddanmark;5;0;0;59584;19;0;0;0.03;0.00;0.00
2021-01-05;20-39;Hovedstaden;1255;0;0;553617;4893;0;0;0.88;0.00;0.00
2021-01-05;20-39;Midtjylland;396;0;0;350638;2074;0;0;0.59;0.00;0.00
2021-01-05;20-39;Nordjylland;260;0;0;144956;1574;0;0;1.09;0.00;0.00
2021-01-05;20-39;Sjælland;78;0;0;171778;1317;0;0;0.77;0.00;0.00
2021-01-05;20-39;Syddanmark;305;0;0;282957;2041;0;0;0.72;0.00;0.00
2021-01-05;40-64;Hovedstaden;3014;0;0;586900;10525;0;0;1.79;0.00;0.00
2021-01-05;40-64;Midtjylland;1259;0;0;422416;5710;0;0;1.35;0.00;0.00
2021-01-05;40-64;Nordjylland;926;0;0;188529;4148;1;0;2.20;0.00;0.00
2021-01-05;40-64;Sjælland;226;0;0;291859;3945;0;0;1.35;0.00;0.00
2021-01-05;40-64;Syddanmark;577;0;0;403535;5687;0;0;1.41;0.00;0.00
2021-01-05;65-79;Hovedstaden;768;0;0;244516;2790;0;0;1.14;0.00;0.00
2021-01-05;65-79;Midtjylland;338;0;0;203775;1819;0;0;0.89;0.00;0.00
2021-01-05;65-79;Nordjylland;234;0;0;100139;930;0;0;0.93;0.00;0.00
2021-01-05;65-79;Sjælland;100;0;0;151666;1063;0;0;0.70;0.00;0.00
2021-01-05;65-79;Syddanmark;102;0;0;205147;1405;0;0;0.68;0.00;0.00
2021-01-05;80+;Hovedstaden;955;0;0;80984;3142;0;0;3.88;0.00;0.00
2021-01-05;80+;Midtjylland;517;0;0;64433;2668;0;0;4.14;0.00;0.00
2021-01-05;80+;Nordjylland;467;0;0;32964;1594;0;0;4.84;0.00;0.00
2021-01-05;80+;Sjælland;109;0;0;46666;1307;0;0;2.80;0.00;0.00
2021-01-05;80+;Syddanmark;110;0;0;69286;1880;0;0;2.71;0.00;0.00
2021-01-06;16-19;Hovedstaden;7;0;0;80649;25;0;0;0.03;0.00;0.00
2021-01-06;16-19;Midtjylland;9;0;0;65641;23;0;0;0.04;0.00;0.00
2021-01-06;16-19;Nordjylland;5;0;0;27540;21;0;0;0.08;0.00;0.00
2021-01-06;16-19;Syddanmark;8;0;0;59584;27;0;0;0.05;0.00;0.00
2021-01-06;20-39;Hovedstaden;1144;0;0;553617;6037;0;0;1.09;0.00;0.00
2021-01-06;20-39;Midtjylland;608;0;0;350638;2682;0;0;0.76;0.00;0.00
2021-01-06;20-39;Nordjylland;295;0;0;144956;1869;0;0;1.29;0.00;0.00
2021-01-06;20-39;Sjælland;245;0;0;171778;1562;0;0;0.91;0.00;0.00
2021-01-06;20-39;Syddanmark;514;0;0;282957;2555;0;0;0.90;0.00;0.00
2021-01-06;40-64;Hovedstaden;3034;0;0;586900;13559;0;0;2.31;0.00;0.00
2021-01-06;40-64;Midtjylland;1656;0;0;422416;7366;0;0;1.74;0.00;0.00
2021-01-06;40-64;Nordjylland;1196;0;0;188529;5344;1;0;2.83;0.00;0.00
2021-01-06;40-64;Sjælland;891;0;0;291859;4836;0;0;1.66;0.00;0.00
2021-01-06;40-64;Syddanmark;1612;0;0;403535;7299;0;0;1.81;0.00;0.00
2021-01-06;65-79;Hovedstaden;895;0;0;244516;3685;0;0;1.51;0.00;0.00
2021-01-06;65-79;Midtjylland;592;0;0;203775;2411;0;0;1.18;0.00;0.00
2021-01-06;65-79;Nordjylland;343;0;0;100139;1273;0;0;1.27;0.00;0.00
2021-01-06;65-79;Sjælland;218;0;0;151666;1281;0;0;0.84;0.00;0.00
2021-01-06;65-79;Syddanmark;455;0;0;205147;1860;0;0;0.91;0.00;0.00
2021-01-06;80+;Hovedstaden;1048;0;0;80984;4190;0;0;5.17;0.00;0.00
2021-01-06;80+;Midtjylland;929;0;0;64433;3597;0;0;5.58;0.00;0.00
2021-01-06;80+;Nordjylland;588;0;0;32964;2182;0;0;6.62;0.00;0.00
2021-01-06;80+;Sjælland;403;0;0;46666;1710;0;0;3.66;0.00;0.00
2021-01-06;80+;Syddanmark;628;0;0;69286;2508;0;0;3.62;0.00;0.00
2021-01-07;16-19;Hovedstaden;7;0;0;80649;32;0;0;0.04;0.00;0.00
2021-01-07;16-19;Midtjylland;6;0;0;65641;29;0;0;0.04;0.00;0.00
2021-01-07;16-19;Sjælland;1;0;0;41246;7;0;0;0.02;0.00;0.00
2021-01-07;16-19;Syddanmark;6;0;0;59584;33;0;0;0.06;0.00;0.00
2021-01-07;20-39;Hovedstaden;641;0;0;553617;6678;0;0;1.21;0.00;0.00
2021-01-07;20-39;Midtjylland;595;0;0;350638;3277;0;0;0.93;0.00;0.00
2021-01-07;20-39;Nordjylland;354;0;0;144956;2223;0;0;1.53;0.00;0.00
2021-01-07;20-39;Sjælland;181;0;0;171778;1743;0;0;1.01;0.00;0.00
2021-01-07;20-39;Syddanmark;537;0;0;282957;3092;0;0;1.09;0.00;0.00
2021-01-07;40-64;Hovedstaden;2151;0;0;586900;15710;0;0;2.68;0.00;0.00
2021-01-07;40-64;Midtjylland;1776;0;0;422416;9142;0;0;2.16;0.00;0.00
2021-01-07;40-64;Nordjylland;557;0;0;188529;5901;1;0;3.13;0.00;0.00
2021-01-07;40-64;Sjælland;638;0;0;291859;5474;0;0;1.88;0.00;0.00
2021-01-07;40-64;Syddanmark;1807;0;0;403535;9106;0;0;2.26;0.00;0.00
2021-01-07;65-79;Hovedstaden;1149;0;0;244516;4834;0;0;1.98;0.00;0.00
2021-01-07;65-79;Midtjylland;548;0;0;203775;2959;0;0;1.45;0.00;0.00
2021-01-07;65-79;Nordjylland;91;0;0;100139;1364;0;0;1.36;0.00;0.00
2021-01-07;65-79;Sjælland;304;0;0;151666;1585;0;0;1.05;0.00;0.00
2021-01-07;65-79;Syddanmark;624;0;0;205147;2484;0;0;1.21;0.00;0.00
2021-01-07;80+;Hovedstaden;1055;0;0;80984;5245;0;0;6.48;0.00;0.00
2021-01-07;80+;Midtjylland;920;0;0;64433;4517;0;0;7.01;0.00;0.00
2021-01-07;80+;Nordjylland;68;0;0;32964;2250;0;0;6.83;0.00;0.00
2021-01-07;80+;Sjælland;448;0;0;46666;2158;0;0;4.62;0.00;0.00
2021-01-07;80+;Syddanmark;859;0;0;69286;3367;0;0;4.86;0.00;0.00
2021-01-08;16-19;Midtjylland;1;0;0;65641;30;0;0;0.05;0.00;0.00
2021-01-08;16-19;Syddanmark;5;0;0;59584;38;0;0;0.06;0.00;0.00
