"Dato";"Aldersgruppe";"Region";"Antal 1. stik";"Antal 2. stik";"Antal 3. stik";"Antal borgere";"Samlet antal 1. stik";"Samlet antal 2. stik";"Samlet antal 3. stik";"Samlet dækning 1. stik (%)";"Samlet dækning 2. stik (%)";"Samlet dækning 3. stik (%)"
2020-12-28;60-69;Hovedstaden;63;0;0;181609;291;0;0;0.16;0.00;0.00
2020-12-28;60-69;Midtjylland;28;0;0;152289;268;0;0;0.18;0.00;0.00
2020-12-28;60-69;Nordjylland;24;0;0;73574;149;0;0;0.20;0.00;0.00
2020-12-28;60-69;Sjælland;100;0;0;108718;246;0;0;0.23;0.00;0.00
2020-12-28;60-69;Syddanmark;77;0;0;151819;114;0;0;0.08;0.00;0.00
2020-12-28;70-79;Hovedstaden;39;0;0;154215;101;0;0;0.07;0.00;0.00
2020-12-28;70-79;Midtjylland;3;0;0;124886;182;0;0;0.15;0.00;0.00
2020-12-28;70-79;Sjælland;6;0;0;96323;161;0;0;0.17;0.00;0.00
2020-12-28;70-79;Syddanmark;45;0;0;127614;110;0;0;0.09;0.00;0.00
2020-12-28;80-89;Hovedstaden;35;0;0;60443;103;0;0;0.17;0.00;0.00
2020-12-28;80-89;Sjælland;1;0;0;35088;222;0;0;0.63;0.00;0.00
2020-12-28;80-89;Syddanmark;63;0;0;51857;139;0;0;0.27;0.00;0.00
2020-12-28;90+;Hovedstaden;25;0;0;9818;69;0;0;0.70;0.00;0.00
2020-12-28;90+;Syddanmark;26;0;0;7977;69;0;0;0.86;0.00;0.00
2020-12-29;10-19;Hovedstaden;7;0;0;215482;12;0;0;0.01;0.00;0.00
2020-12-29;10-19;Midtjylland;5;0;0;168685;19;0;0;0.01;0.00;0.00
2020-12-29;10-19;Nordjylland;3;0;0;70545;6;0;0;0.01;0.00;0.00
2020-12-29;10-19;Syddanmark;3;0;0;153083;8;0;0;0.01;0.00;0.00
2020-12-29;20-29;Hovedstaden;424;0;0;292048;679;0;0;0.23;0.00;0.00
2020-12-29;20-29;Midtjylland;86;0;0;188957;275;0;0;0.15;0.00;0.00
2020-12-29;20-29;Nordjylland;9;0;0;77885;158;0;0;0.20;0.00;0.00
2020-12-29;20-29;Sjælland;115;0;0;80432;228;0;0;0.28;0.00;0.00
2020-12-29;20-29;Syddanmark;122;0;0;143854;186;0;0;0.13;0.00;0.00
2020-12-29;30-39;Hovedstaden;595;0;0;262982;977;0;0;0.37;0.00;0.00
2020-12-29;30-39;Midtjylland;126;0;0;160401;360;0;0;0.22;0.00;0.00
2020-12-29;30-39;Nordjylland;16;0;0;66534;146;0;0;0.22;0.00;0.00
2020-12-29;30-39;Sjælland;243;0;0;91029;437;0;0;0.48;0.00;0.00
2020-12-29;30-39;Syddanmark;225;0;0;137555;314;0;0;0.23;0.00;0.00
2020-12-29;40-49;Hovedstaden;695;0;0;247766;1124;0;0;0.45;0.00;0.00
2020-12-29;40-49;Midtjylland;172;0;0;168261;480;0;0;0.29;0.00;0.00
2020-12-29;40-49;Nordjylland;41;1;0;70774;193;1;0;0.27;0.00;0.00
2020-12-29;40-49;Sjælland;366;0;0;110469;714;0;0;0.65;0.00;0.00
2020-12-29;40-49;Syddanmark;353;0;0;154798;538;0;0;0.35;0.00;0.00
2020-12-29;50-59;Hovedstaden;727;0;0;242747;1123;0;0;0.46;0.00;0.00
2020-12-29;50-59;Midtjylland;201;0;0;178750;558;0;0;0.31;0.00;0.00
2020-12-29;50-59;Nordjylland;47;0;0;81799;264;0;0;0.32;0.00;0.00
2020-12-29;50-59;Sjælland;374;0;0;128498;707;0;0;0.55;0.00;0.00
2020-12-29;50-59;Syddanmark;384;0;0;175095;591;0;0;0.34;0.00;0.00
2020-12-29;60-69;Hovedstaden;512;0;0;181609;803;0;0;0.44;0.00;0.00
2020-12-29;60-69;Midtjylland;124;0;0;152289;392;0;0;0.26;0.00;0.00
2020-12-29;60-69;Nordjylland;44;0;0;73574;193;0;0;0.26;0.00;0.00
2020-12-29;60-69;Sjælland;248;0;0;108718;494;0;0;0.45;0.00;0.00
2020-12-29;60-69;Syddanmark;263;0;0;151819;377;0;0;0.25;0.00;0.00
2020-12-29;70-79;Hovedstaden;149;0;0;154215;250;0;0;0.16;0.00;0.00
2020-12-29;70-79;Midtjylland;84;0;0;124886;266;0;0;0.21;0.00;0.00
2020-12-29;70-79;Nordjylland;27;0;0;62484;103;0;0;0.16;0.00;0.00
2020-12-29;70-79;Sjælland;159;0;0;96323;320;0;0;0.33;0.00;0.00
2020-12-29;70-79;Syddanmark;121;0;0;127614;231;0;0;0.18;0.00;0.00
2020-12-29;80-89;Hovedstaden;152;0;0;60443;255;0;0;0.42;0.00;0.00
2020-12-29;80-89;Midtjylland;117;0;0;48315;353;0;0;0.73;0.00;0.00
2020-12-29;80-89;Nordjylland;58;0;0;24740;159;0;0;0.64;0.00;0.00
2020-12-29;80-89;Sjælland;170;0;0;35088;392;0;0;1.12;0.00;0.00
2020-12-29;80-89;Syddanmark;153;0;0;51857;292;0;0;0.56;0.00;0.00
2020-12-29;90+;Hovedstaden;83;0;0;9818;152;0;0;1.55;0.00;0.00
2020-12-29;90+;Midtjylland;70;0;0;7469;171;0;0;2.29;0.00;0.00
2020-12-29;90+;Nordjylland;19;0;0;3769;80;0;0;2.12;0.00;0.00
2020-12-29;90+;Sjælland;96;0;0;4924;178;0;0;3.61;0.00;0.00
2020-12-29;90+;Syddanmark;93;0;0;7977;162;0;0;2.03;0.00;0.00
2020-12-30;10-19;Hovedstaden;17;0;0;215482;29;0;0;0.01;0.00;0.00
2020-12-30;10-19;Midtjylland;7;0;0;168685;26;0;0;0.02;0.00;0.00
2020-12-30;10-19;Nordjylland;17;0;0;70545;23;0;0;0.03;0.00;0.00
2020-12-30;10-19;Sjælland;3;0;0;105047;6;0;0;0.01;0.00;0.00
2020-12-30;10-19;Syddanmark;5;0;0;153083;13;0;0;0.01;0.00;0.00
2020-12-30;20-29;Hovedstaden;442;0;0;292048;1121;0;0;0.38;0.00;0.00
2020-12-30;20-29;Midtjylland;109;0;0;188957;384;0;0;0.20;0.00;0.00
2020-12-30;20-29;Nordjylland;202;0;0;77885;360;0;0;0.46;0.00;0.00
2020-12-30;20-29;Sjælland;120;0;0;80432;348;0;0;0.43;0.00;0.00
2020-12-30;20-29;Syddanmark;155;0;0;143854;341;0;0;0.24;0.00;0.00
2020-12-30;30-39;Hovedstaden;626;0;0;262982;1603;0;0;0.61;0.00;0.00
2020-12-30;30-39;Midtjylland;181;0;0;160401;541;0;0;0.34;0.00;0.00
2020-12-30;30-39;Nordjylland;257;0;0;66534;403;0;0;0.61;0.00;0.00
2020-12-30;30-39;Sjælland;189;0;0;91029;626;0;0;0.69;0.00;0.00
2020-12-30;30-39;Syddanmark;353;0;0;137555;667;0;0;0.48;0.00;0.00
2020-12-30;40-49;Hovedstaden;735;0;0;247766;1859;0;0;0.75;0.00;0.00
2020-12-30;40-49;Midtjylland;232;0;0;168261;712;0;0;0.42;0.00;0.00
2020-12-30;40-49;Nordjylland;370;0;0;70774;563;1;0;0.80;0.00;0.00
2020-12-30;40-49;Sjælland;322;0;0;110469;1036;0;0;0.94;0.00;0.00
2020-12-30;40-49;Syddanmark;414;0;0;154798;952;0;0;0.61;0.00;0.00
2020-12-30;50-59;Hovedstaden;722;0;0;242747;1845;0;0;0.76;0.00;0.00
2020-12-30;50-59;Midtjylland;248;0;0;178750;806;0;0;0.45;0.00;0.00
2020-12-30;50-59;Nordjylland;427;0;0;81799;691;0;0;0.84;0.00;0.00
2020-12-30;50-59;Sjælland;364;0;0;128498;1071;0;0;0.83;0.00;0.00
2020-12-30;50-59;Syddanmark;500;0;0;175095;1091;0;0;0.62;0.00;0.00
2020-12-30;60-69;Hovedstaden;479;0;0;181609;1282;0;0;0.71;0.00;0.00
2020-12-30;60-69;Midtjylland;153;0;0;152289;545;0;0;0.36;0.00;0.00
2020-12-30;60-69;Nordjylland;260;0;0;73574;453;0;0;0.62;0.00;0.00
2020-12-30;60-69;Sjælland;268;0;0;108718;762;0;0;0.70;0.00;0.00
2020-12-30;60-69;Syddanmark;323;0;0;151819;700;0;0;0.46;0.00;0.00
2020-12-30;70-79;Hovedstaden;131;0;0;154215;381;0;0;0.25;0.00;0.00
2020-12-30;70-79;Midtjylland;73;0;0;124886;339;0;0;0.27;0.00;0.00
2020-12-30;70-79;Nordjylland;136;0;0;62484;239;0;0;0.38;0.00;0.00
2020-12-30;70-79;Sjælland;139;0;0;96323;459;0;0;0.48;0.00;0.00
2020-12-30;70-79;Syddanmark;152;0;0;127614;383;0;0;0.30;0.00;0.00
2020-12-30;80-89;Hovedstaden;140;0;0;60443;395;0;0;0.65;0.00;0.00
2020-12-30;80-89;Midtjylland;106;0;0;48315;459;0;0;0.95;0.00;0.00
2020-12-30;80-89;Nordjylland;213;0;0;24740;372;0;0;1.50;0.00;0.00
2020-12-30;80-89;Sjælland;213;0;0;35088;605;0;0;1.72;0.00;0.00
2020-12-30;80-89;Syddanmark;192;0;0;51857;484;0;0;0.93;0.00;0.00
2020-12-30;90+;Hovedstaden;58;0;0;9818;210;0;0;2.14;0.00;0.00
2020-12-30;90+;Midtjylland;34;0;0;7469;205;0;0;2.74;0.00;0.00
2020-12-30;90+;Nordjylland;114;0;0;3769;194;0;0;5.15;0.00;0.00
2020-12-30;90+;Sjælland;85;0;0;4924;263;0;0;5.34;0.00;0.00
2020-12-30;90+;Syddanmark;86;0;0;7977;248;0;0;3.11;0.00;0.00
2020-12-31;10-19;Hovedstaden;5;0;0;215482;34;0;0;0.02;0.00;0.00
2020-12-31;10-19;Midtjylland;1;0;0;168685;27;0;0;0.02;0.00;0.00
2020-12-31;10-19;Nordjylland;9;0;0;70545;32;0;0;0.05;0.00;0.00
2020-12-31;10-19;Sjælland;1;0;0;105047;7;0;0;0.01;0.00;0.00
2020-12-31;10-19;Syddanmark;4;0;0;153083;17;0;0;0.01;0.00;0.00
2020-12-31;20-29;Hovedstaden;144;0;0;292048;1265;0;0;0.43;0.00;0.00
2020-12-31;20-29;Midtjylland;66;0;0;188957;450;0;0;0.24;0.00;0.00
2020-12-31;20-29;Nordjylland;33;0;0;77885;393;0;0;0.50;0.00;0.00
2020-12-31;20-29;Sjælland;61;0;0;80432;409;0;0;0.51;0.00;0.00
2020-12-31;20-29;Syddanmark;74;0;0;143854;415;0;0;0.29;0.00;0.00
2020-12-31;30-39;Hovedstaden;232;0;0;262982;1835;0;0;0.70;0.00;0.00
2020-12-31;30-39;Midtjylland;115;0;0;160401;656;0;0;0.41;0.00;0.00
2020-12-31;30-39;Nordjylland;66;0;0;66534;469;0;0;0.70;0.00;0.00
2020-12-31;30-39;Sjælland;110;0;0;91029;736;0;0;0.81;0.00;0.00
2020-12-31;30-39;Syddanmark;170;0;0;137555;837;0;0;0.61;0.00;0.00
2020-12-31;40-49;Hovedstaden;264;0;0;247766;2123;0;0;0.86;0.00;0.00
2020-12-31;40-49;Midtjylland;169;0;0;168261;881;0;0;0.52;0.00;0.00
2020-12-31;40-49;Nordjylland;69;0;0;70774;632;1;0;0.89;0.00;0.00
2020-12-31;40-49;Sjælland;208;0;0;110469;1244;0;0;1.13;0.00;0.00
2020-12-31;40-49;Syddanmark;236;0;0;154798;1188;0;0;0.77;0.00;0.00
2020-12-31;50-59;Hovedstaden;301;0;0;242747;2146;0;0;0.88;0.00;0.00
2020-12-31;50-59;Midtjylland;186;0;0;178750;992;0;0;0.55;0.00;0.00
2020-12-31;50-59;Nordjylland;127;0;0;81799;818;0;0;1.00;0.00;0.00
2020-12-31;50-59;Sjælland;255;0;0;128498;1326;0;0;1.03;0.00;0.00
2020-12-31;50-59;Syddanmark;258;0;0;175095;1349;0;0;0.77;0.00;0.00
2020-12-31;60-69;Hovedstaden;222;0;0;181609;1504;0;0;0.83;0.00;0.00
2020-12-31;60-69;Midtjylland;138;0;0;152289;683;0;0;0.45;0.00;0.00
2020-12-31;60-69;Nordjylland;95;0;0;73574;548;0;0;0.74;0.00;0.00
2020-12-31;60-69;Sjælland;154;0;0;108718;916;0;0;0.84;0.00;0.00
2020-12-31;60-69;Syddanmark;183;0;0;151819;883;0;0;0.58;0.00;0.00
2020-12-31;70-79;Hovedstaden;117;0;0;154215;498;0;0;0.32;0.00;0.00
2020-12-31;70-79;Midtjylland;91;0;0;124886;430;0;0;0.34;0.00;0.00
2020-12-31;70-79;Nordjylland;49;0;0;62484;288;0;0;0.46;0.00;0.00
2020-12-31;70-79;Sjælland;126;0;0;96323;585;0;0;0.61;0.00;0.00
2020-12-31;70-79;Syddanmark;90;0;0;127614;473;0;0;0.37;0.00;0.00
2020-12-31;80-89;Hovedstaden;153;0;0;60443;548;0;0;0.91;0.00;0.00
2020-12-31;80-89;Midtjylland;146;0;0;48315;605;0;0;1.25;0.00;0.00
2020-12-31;80-89;Nordjylland;80;0;0;24740;452;0;0;1.83;0.00;0.00
2020-12-31;80-89;Sjælland;152;0;0;35088;757;0;0;2.16;0.00;0.00
2020-12-31;80-89;Syddanmark;102;0;0;51857;586;0;0;1.13;0.00;0.00
2020-12-31;90+;Hovedstaden;74;0;0;9818;284;0;0;2.89;0.00;0.00
2020-12-31;90+;Midtjylland;74;0;0;7469;279;0;0;3.74;0.00;0.00
2020-12-31;90+;Nordjylland;53;0;0;3769;247;0;0;6.55;0.00;0.00
2020-12-31;90+;Sjælland;69;0;0;4924;332;0;0;6.74;0.00;0.00
2020-12-31;90+;Syddanmark;56;0;0;7977;304;0;0;3.81;0.00;0.00
2021-01-01;10-19;Hovedstaden;1;0;0;215482;35;0;0;0.02;0.00;0.00
2021-01-01;10-19;Midtjylland;1;0;0;168685;28;0;0;0.02;0.00;0.00
2021-01-01;10-19;Sjælland;8;0;0;105047;15;0;0;0.01;0.00;0.00
2021-01-01;10-19;Syddanmark;4;0;0;153083;21;0;0;0.01;0.00;0.00
2021-01-01;20-29;Hovedstaden;91;0;0;292048;1356;0;0;0.46;0.00;0.00
2021-01-01;20-29;Midtjylland;11;0;0;188957;461;0;0;0.24;0.00;0.00
2021-01-01;20-29;Nordjylland;2;0;0;77885;395;0;0;0.51;0.00;0.00
2021-01-01;20-29;Sjælland;36;0;0;80432;445;0;0;0.55;0.00;0.00
2021-01-01;20-29;Syddanmark;15;0;0;143854;430;0;0;0.30;0.00;0.00
2021-01-01;30-39;Hovedstaden;96;0;0;262982;1931;0;0;0.73;0.00;0.00
2021-01-01;30-39;Midtjylland;29;0;0;160401;685;0;0;0.43;0.00;0.00
2021-01-01;30-39;Nordjylland;1;0;0;66534;470;0;0;0.71;0.00;0.00
2021-01-01;30-39;Sjælland;45;0;0;91029;781;0;0;0.86;0.00;0.00
2021-01-01;30-39;Syddanmark;48;0;0;137555;885;0;0;0.64;0.00;0.00
2021-01-01;40-49;Hovedstaden;127;0;0;247766;2250;0;0;0.91;0.00;0.00
2021-01-01;40-49;Midtjylland;35;0;0;168261;916;0;0;0.54;0.00;0.00
2021-01-01;40-49;Nordjylland;3;0;0;70774;635;1;0;0.90;0.00;0.00
2021-01-01;40-49;Sjælland;43;0;0;110469;1287;0;0;1.17;0.00;0.00
2021-01-01;40-49;Syddanmark;95;0;0;154798;1283;0;0;0.83;0.00;0.00
2021-01-01;50-59;Hovedstaden;180;0;0;242747;2326;0;0;0.96;0.00;0.00
2021-01-01;50-59;Midtjylland;25;0;0;178750;1017;0;0;0.57;0.00;0.00
2021-01-01;50-59;Nordjylland;2;0;0;81799;820;0;0;1.00;0.00;0.00
2021-01-01;50-59;Sjælland;85;0;0;128498;1411;0;0;1.10;0.00;0.00
2021-01-01;50-59;Syddanmark;132;0;0;175095;1481;0;0;0.85;0.00;0.00
2021-01-01;60-69;Hovedstaden;154;0;0;181609;1658;0;0;0.91;0.00;0.00
2021-01-01;60-69;Midtjylland;24;0;0;152289;707;0;0;0.46;0.00;0.00
2021-01-01;60-69;Sjælland;47;0;0;108718;963;0;0;0.89;0.00;0.00
2021-01-01;60-69;Syddanmark;83;0;0;151819;966;0;0;0.64;0.00;0.00
2021-01-01;70-79;Hovedstaden;141;0;0;154215;639;0;0;0.41;0.00;0.00
2021-01-01;70-79;Midtjylland;2;0;0;124886;432;0;0;0.35;0.00;0.00
2021-01-01;70-79;Sjælland;6;0;0;96323;591;0;0;0.61;0.00;0.00
2021-01-01;70-79;Syddanmark;51;0;0;127614;524;0;0;0.41;0.00;0.00
2021-01-01;80-89;Hovedstaden;168;0;0;60443;716;0;0;1.18;0.00;0.00
2021-01-01;80-89;Sjælland;8;0;0;35088;765;0;0;2.18;0.00;0.00
2021-01-01;80-89;Syddanmark;91;0;0;51857;677;0;0;1.31;0.00;0.00
2021-01-01;90+;Hovedstaden;103;0;0;9818;387;0;0;3.94;0.00;0.00
2021-01-01;90+;Sjælland;4;0;0;4924;336;0;0;6.82;0.00;0.00
2021-01-01;90+;Syddanmark;52;0;0;7977;356;0;0;4.46;0.00;0.00
2021-01-02;10-19;Hovedstaden;1;0;0;215482;36;0;0;0.02;0.00;0.00
2021-01-02;10-19;Midtjylland;9;0;0;168685;37;0;0;0.02;0.00;0.00
2021-01-02;10-19;Nordjylland;2;0;0;70545;34;0;0;0.05;0.00;0.00
2021-01-02;10-19;Syddanmark;10;0;0;153083;31;0;0;0.02;0.00;0.00
2021-01-02;20-29;Hovedstaden;140;0;0;292048;1496;0;0;0.51;0.00;0.00
2021-01-02;20-29;Midtjylland;108;0;0;188957;569;0;0;0.30;0.00;0.00
2021-01-02;20-29;Nordjylland;120;0;0;77885;515;0;0;0.66;0.00;0.00
2021-01-02;20-29;Sjælland;32;0;0;80432;477;0;0;0.59;0.00;0.00
2021-01-02;20-29;Syddanmark;67;0;0;143854;497;0;0;0.35;0.00;0.00
2021-01-02;30-39;Hovedstaden;177;0;0;262982;2108;0;0;0.80;0.00;0.00
2021-01-02;30-39;Midtjylland;192;0;0;160401;877;0;0;0.55;0.00;0.00
2021-01-02;30-39;Nordjylland;210;0;0;66534;680;0;0;1.02;0.00;0.00
2021-01-02;30-39;Sjælland;74;0;0;91029;855;0;0;0.94;0.00;0.00
2021-01-02;30-39;Syddanmark;152;0;0;137555;1037;0;0;0.75;0.00;0.00
2021-01-02;40-49;Hovedstaden;278;0;0;247766;2528;0;0;1.02;0.00;0.00
2021-01-02;40-49;Midtjylland;340;0;0;168261;1256;0;0;0.75;0.00;0.00
2021-01-02;40-49;Nordjylland;293;0;0;70774;928;1;0;1.31;0.00;0.00
2021-01-02;40-49;Sjælland;110;0;0;110469;1397;0;0;1.26;0.00;0.00
2021-01-02;40-49;Syddanmark;261;0;0;154798;1544;0;0;1.00;0.00;0.00
2021-01-02;50-59;Hovedstaden;376;0;0;242747;2702;0;0;1.11;0.00;0.00
2021-01-02;50-59;Midtjylland;412;0;0;178750;1429;0;0;0.80;0.00;0.00
