"Dato";"Region";"Antal 1. stik";"Antal 2. stik";"Antal 3. stik";"Antal borgere";"Samlet antal 1. stik";"Samlet antal 2. stik";"Samlet antal 3. stik";"Samlet dækning 1. stik (%)";"Samlet dækning 2. stik (%)";"Samlet dækning 3. stik (%)"
2021-10-11;Syddanmark;178;496;1288;1230048;936382;916736;21179;76.1;74.5;1.72
2021-10-12;Hovedstaden;491;1508;1671;1873144;1378584;1332561;28658;73.6;71.1;1.53
2021-10-12;Midtjylland;284;678;1567;1344953;1026960;1003377;26983;76.4;74.6;2.01
2021-10-12;Nordjylland;85;224;747;591839;458401;448552;10336;77.5;75.8;1.75
2021-10-12;Sjælland;80;205;503;844634;639970;629245;15377;75.8;74.5;1.82
2021-10-12;Syddanmark;208;500;1253;1230048;936590;917236;22432;76.1;74.6;1.82
2021-10-13;Hovedstaden;520;1394;1518;1873144;1379104;1333955;30176;73.6;71.2;1.61
2021-10-13;Midtjylland;183;536;1343;1344953;1027143;1003913;28326;76.4;74.6;2.11
2021-10-13;Nordjylland;43;76;563;591839;458444;448628;10899;77.5;75.8;1.84
2021-10-13;Sjælland;237;289;1625;844634;640207;629534;17002;75.8;74.5;2.01
2021-10-13;Syddanmark;149;385;1195;1230048;936739;917621;23627;76.2;74.6;1.92
2021-10-14;Hovedstaden;327;946;1436;1873144;1379431;1334901;31612;73.6;71.3;1.69
2021-10-14;Midtjylland;215;579;1170;1344953;1027358;1004492;29496;76.4;74.7;2.19
2021-10-14;Nordjylland;56;141;440;591839;458500;448769;11339;77.5;75.8;1.92
2021-10-14;Sjælland;100;162;464;844634;640307;629696;17466;75.8;74.6;2.07
2021-10-14;Syddanmark;146;321;1049;1230048;936885;917942;24676;76.2;74.6;2.01
2021-10-15;Hovedstaden;422;943;1520;1873144;1379853;1335844;33132;73.7;71.3;1.77
2021-10-15;Midtjylland;286;572;1323;1344953;1027644;1005064;30819;76.4;74.7;2.29
2021-10-15;Nordjylland;42;57;368;591839;458542;448826;11707;77.5;75.8;1.98
2021-10-15;Sjælland;125;209;553;844634;640432;629905;18019;75.8;74.6;2.13
2021-10-15;Syddanmark;181;433;934;1230048;937066;918375;25610;76.2;74.7;2.08
2021-10-16;Hovedstaden;404;1095;2527;1873144;1380257;1336939;35659;73.7;71.4;1.90
2021-10-16;Midtjylland;8;15;31;1344953;1027652;1005079;30850;76.4;74.7;2.29
2021-10-16;Nordjylland;3;8;96;591839;458545;448834;11803;77.5;75.8;1.99
2021-10-16;Sjælland;94;144;843;844634;640526;630049;18862;75.8;74.6;2.23
2021-10-16;Syddanmark;154;246;1063;1230048;937220;918621;26673;76.2;74.7;2.17
2021-10-17;Hovedstaden;25;39;123;1873144;1380282;1336978;35782;73.7;71.4;1.91
2021-10-17;Midtjylland;19;26;59;1344953;1027671;1005105;30909;76.4;74.7;2.30
2021-10-17;Nordjylland;165;480;1612;591839;458710;449314;13415;77.5;75.9;2.27
2021-10-17;Sjælland;60;98;1190;844634;640586;630147;20052;75.8;74.6;2.37
2021-10-17;Syddanmark;89;171;1850;1230048;937309;918792;28523;76.2;74.7;2.32
2021-10-18;Hovedstaden;164;216;1640;1873144;1380446;1337194;37422;73.7;71.4;2.00
2021-10-18;Midtjylland;282;518;2788;1344953;1027953;1005623;33697;76.4;74.8;2.51
2021-10-18;Nordjylland;60;149;1364;591839;458770;449463;14779;77.5;75.9;2.50
2021-10-18;Sjælland;110;165;1703;844634;640696;630312;21755;75.9;74.6;2.58
2021-10-18;Syddanmark;178;362;3187;1230048;937487;919154;31710;76.2;74.7;2.58
2021-10-19;Hovedstaden;447;1161;5530;1873144;1380893;1338355;42952;73.7;71.4;2.29
2021-10-19;Midtjylland;301;535;3231;1344953;1028254;1006158;36928;76.5;74.8;2.75
2021-10-19;Nordjylland;69;127;1006;591839;458839;449590;15785;77.5;76.0;2.67
2021-10-19;Sjælland;120;158;1794;844634;640816;630470;23549;75.9;74.6;2.79
2021-10-19;Syddanmark;209;348;3183;1230048;937696;919502;34893;76.2;74.8;2.84
2021-10-20;Hovedstaden;467;1070;5609;1873144;1381360;1339425;48561;73.7;71.5;2.59
2021-10-20;Midtjylland;246;500;2779;1344953;1028500;1006658;39707;76.5;74.8;2.95
2021-10-20;Nordjylland;63;103;1770;591839;458902;449693;17555;77.5;76.0;2.97
2021-10-20;Sjælland;193;273;3202;844634;641009;630743;26751;75.9;74.7;3.17
2021-10-20;Syddanmark;225;259;2978;1230048;937921;919761;37871;76.3;74.8;3.08
2021-10-21;Hovedstaden;425;751;5494;1873144;1381785;1340176;54055;73.8;71.5;2.89
2021-10-21;Midtjylland;301;430;2333;1344953;1028801;1007088;42040;76.5;74.9;3.13
2021-10-21;Nordjylland;71;130;1241;591839;458973;449823;18796;77.6;76.0;3.18
2021-10-21;Sjælland;122;137;1979;844634;641131;630880;28730;75.9;74.7;3.40
2021-10-21;Syddanmark;219;264;2759;1230048;938140;920025;40630;76.3;74.8;3.30
2021-10-22;Hovedstaden;404;796;5148;1873144;1382189;1340972;59203;73.8;71.6;3.16
2021-10-22;Midtjylland;316;438;2694;1344953;1029117;1007526;44734;76.5;74.9;3.33
2021-10-22;Nordjylland;81;43;560;591839;459054;449866;19356;77.6;76.0;3.27
2021-10-22;Sjælland;157;193;1893;844634;641288;631073;30623;75.9;74.7;3.63
2021-10-22;Syddanmark;266;322;2217;1230048;938406;920347;42847;76.3;74.8;3.48
2021-10-23;Hovedstaden;345;845;3310;1873144;1382534;1341817;62513;73.8;71.6;3.34
2021-10-23;Midtjylland;26;23;70;1344953;1029143;1007549;44804;76.5;74.9;3.33
2021-10-23;Nordjylland;52;61;985;591839;459106;449927;20341;77.6;76.0;3.44
2021-10-23;Sjælland;107;119;912;844634;641395;631192;31535;75.9;74.7;3.73
2021-10-23;Syddanmark;148;215;976;1230048;938554;920562;43823;76.3;74.8;3.56
2021-10-24;Hovedstaden;46;50;170;1873144;1382580;1341867;62683;73.8;71.6;3.35
2021-10-24;Midtjylland;16;10;47;1344953;1029159;1007559;44851;76.5;74.9;3.33
2021-10-24;Nordjylland;180;300;1790;591839;459286;450227;22131;77.6;76.1;3.74
2021-10-24;Sjælland;91;120;868;844634;641486;631312;32403;75.9;74.7;3.84
2021-10-24;Syddanmark;196;193;1022;1230048;938750;920755;44845;76.3;74.9;3.65
2021-10-25;Hovedstaden;284;336;3206;1873144;1382864;1342203;65889;73.8;71.7;3.52
2021-10-25;Midtjylland;336;519;3715;1344953;1029495;1008078;48566;76.5;75.0;3.61
2021-10-25;Nordjylland;77;130;697;591839;459363;450357;22828;77.6;76.1;3.86
2021-10-25;Sjælland;174;226;1984;844634;641660;631538;34387;76.0;74.8;4.07
2021-10-25;Syddanmark;253;342;3154;1230048;939003;921097;47999;76.3;74.9;3.90
2021-10-26;Hovedstaden;493;707;4832;1873144;1383357;1342910;70721;73.9;71.7;3.78
2021-10-26;Midtjylland;423;653;4034;1344953;1029918;1008731;52600;76.6;75.0;3.91
2021-10-26;Nordjylland;150;159;936;591839;459513;450516;23764;77.6;76.1;4.02
2021-10-26;Sjælland;168;163;1718;844634;641828;631701;36105;76.0;74.8;4.27
2021-10-26;Syddanmark;326;355;2679;1230048;939329;921452;50678;76.4;74.9;4.12
2021-10-27;Hovedstaden;564;806;4346;1873144;1383921;1343716;75067;73.9;71.7;4.01
2021-10-27;Midtjylland;335;497;3455;1344953;1030253;1009228;56055;76.6;75.0;4.17
2021-10-27;Nordjylland;207;113;1449;591839;459720;450629;25213;77.7;76.1;4.26
2021-10-27;Sjælland;327;342;3301;844634;642155;632043;39406;76.0;74.8;4.67
2021-10-27;Syddanmark;316;382;3631;1230048;939645;921834;54309;76.4;74.9;4.42
2021-10-28;Hovedstaden;545;627;4801;1873144;1384466;1344343;79868;73.9;71.8;4.26
2021-10-28;Midtjylland;383;485;3307;1344953;1030636;1009713;59362;76.6;75.1;4.41
2021-10-28;Nordjylland;197;159;1628;591839;459917;450788;26841;77.7;76.2;4.54
2021-10-28;Sjælland;231;174;1706;844634;642386;632217;41112;76.1;74.9;4.87
2021-10-28;Syddanmark;299;325;2909;1230048;939944;922159;57218;76.4;75.0;4.65
2021-10-29;Hovedstaden;542;638;4497;1873144;1385008;1344981;84365;73.9;71.8;4.50
2021-10-29;Midtjylland;364;602;2810;1344953;1031000;1010315;62172;76.7;75.1;4.62
2021-10-29;Nordjylland;83;61;497;591839;460000;450849;27338;77.7;76.2;4.62
2021-10-29;Sjælland;247;184;1766;844634;642633;632401;42878;76.1;74.9;5.08
2021-10-29;Syddanmark;359;377;2719;1230048;940303;922536;59937;76.4;75.0;4.87
2021-10-30;Hovedstaden;382;526;1296;1873144;1385390;1345507;85661;74.0;71.8;4.57
2021-10-30;Midtjylland;28;25;69;1344953;1031028;1010340;62241;76.7;75.1;4.63
2021-10-30;Nordjylland;168;80;1136;591839;460168;450929;28474;77.8;76.2;4.81
2021-10-30;Sjælland;196;140;790;844634;642829;632541;43668;76.1;74.9;5.17
2021-10-30;Syddanmark;279;260;1004;1230048;940582;922796;60941;76.5;75.0;4.95
2021-10-31;Hovedstaden;40;64;82;1873144;1385430;1345571;85743;74.0;71.8;4.58
2021-10-31;Midtjylland;16;20;73;1344953;1031044;1010360;62314;76.7;75.1;4.63
2021-10-31;Nordjylland;177;227;1380;591839;460345;451156;29854;77.8;76.2;5.04
2021-10-31;Sjælland;163;108;678;844634;642992;632649;44346;76.1;74.9;5.25
2021-10-31;Syddanmark;224;253;917;1230048;940806;923049;61858;76.5;75.0;5.03
2021-11-01;Hovedstaden;601;637;3235;1873144;1386031;1346208;88978;74.0;71.9;4.75
2021-11-01;Midtjylland;505;497;4719;1344953;1031549;1010857;67033;76.7;75.2;4.98
2021-11-01;Nordjylland;170;132;1236;591839;460515;451288;31090;77.8;76.3;5.25
2021-11-01;Sjælland;219;138;1732;844634;643211;632787;46078;76.2;74.9;5.46
2021-11-01;Syddanmark;229;239;2575;1230048;941035;923288;64433;76.5;75.1;5.24
2021-11-02;Hovedstaden;750;777;3804;1873144;1386781;1346985;92782;74.0;71.9;4.95
2021-11-02;Midtjylland;496;447;3489;1344953;1032045;1011304;70522;76.7;75.2;5.24
2021-11-02;Nordjylland;141;138;870;591839;460656;451426;31960;77.8;76.3;5.40
2021-11-02;Sjælland;193;122;1373;844634;643404;632909;47451;76.2;74.9;5.62
2021-11-02;Syddanmark;345;267;2161;1230048;941380;923555;66594;76.5;75.1;5.41
2021-11-03;Hovedstaden;796;790;3911;1873144;1387577;1347775;96693;74.1;72.0;5.16
2021-11-03;Midtjylland;593;442;4826;1344953;1032638;1011746;75348;76.8;75.2;5.60
2021-11-03;Nordjylland;156;108;1191;591839;460812;451534;33151;77.9;76.3;5.60
2021-11-03;Sjælland;320;276;3114;844634;643724;633185;50565;76.2;75.0;5.99
2021-11-03;Syddanmark;384;286;2928;1230048;941764;923841;69522;76.6;75.1;5.65
2021-11-04;Hovedstaden;596;609;4379;1873144;1388173;1348384;101072;74.1;72.0;5.40
2021-11-04;Midtjylland;395;340;3376;1344953;1033033;1012086;78724;76.8;75.3;5.85
2021-11-04;Nordjylland;170;136;1076;591839;460982;451670;34227;77.9;76.3;5.78
2021-11-04;Sjælland;193;127;1345;844634;643917;633312;51910;76.2;75.0;6.15
2021-11-04;Syddanmark;379;252;2492;1230048;942143;924093;72014;76.6;75.1;5.85
2021-11-05;Hovedstaden;731;747;3514;1873144;1388904;1349131;104586;74.1;72.0;5.58
2021-11-05;Midtjylland;617;484;3340;1344953;1033650;1012570;82064;76.9;75.3;6.10
2021-11-05;Nordjylland;118;78;1182;591839;461100;451748;35409;77.9;76.3;5.98
2021-11-05;Sjælland;274;170;1552;844634;644191;633482;53462;76.3;75.0;6.33
2021-11-05;Syddanmark;462;304;1977;1230048;942605;924397;73991;76.6;75.2;6.02
2021-11-06;Hovedstaden;659;549;1351;1873144;1389563;1349680;105937;74.2;72.1;5.66
2021-11-06;Midtjylland;183;89;472;1344953;1033833;1012659;82536;76.9;75.3;6.14
2021-11-06;Nordjylland;106;54;472;591839;461206;451802;35881;77.9;76.3;6.06
2021-11-06;Sjælland;239;131;958;844634;644430;633613;54420;76.3;75.0;6.44
2021-11-06;Syddanmark;357;200;736;1230048;942962;924597;74727;76.7;75.2;6.08
2021-11-07;Hovedstaden;92;52;89;1873144;1389655;1349732;106026;74.2;72.1;5.66
2021-11-07;Midtjylland;21;10;25;1344953;1033854;1012669;82561;76.9;75.3;6.14
2021-11-07;Nordjylland;216;178;1148;591839;461422;451980;37029;78.0;76.4;6.26
2021-11-07;Sjælland;255;112;806;844634;644685;633725;55226;76.3;75.0;6.54
2021-11-07;Syddanmark;289;149;623;1230048;943251;924746;75350;76.7;75.2;6.13
2021-11-08;Hovedstaden;787;618;2580;1873144;1390442;1350350;108606;74.2;72.1;5.80
2021-11-08;Midtjylland;728;504;3844;1344953;1034582;1013173;86405;76.9;75.3;6.42
2021-11-08;Nordjylland;104;69;546;591839;461526;452049;37575;78.0;76.4;6.35
2021-11-08;Sjælland;360;186;1962;844634;645045;633911;57188;76.4;75.1;6.77
2021-11-08;Syddanmark;487;314;2872;1230048;943738;925060;78222;76.7;75.2;6.36
2021-11-09;Hovedstaden;1482;846;3753;1873144;1391924;1351196;112359;74.3;72.1;6.00
2021-11-09;Midtjylland;1065;473;3124;1344953;1035647;1013646;89529;77.0;75.4;6.66
2021-11-09;Nordjylland;367;203;2098;591839;461893;452252;39673;78.0;76.4;6.70
2021-11-09;Sjælland;718;236;2238;844634;645763;634147;59426;76.5;75.1;7.04
2021-11-09;Syddanmark;1282;508;3168;1230048;945020;925568;81390;76.8;75.2;6.62
2021-11-10;Hovedstaden;1555;908;4768;1873144;1393479;1352104;117127;74.4;72.2;6.25
2021-11-10;Midtjylland;1533;690;5879;1344953;1037180;1014336;95408;77.1;75.4;7.09
2021-11-10;Nordjylland;133;87;544;591839;462026;452339;40217;78.1;76.4;6.80
2021-11-10;Sjælland;870;324;4631;844634;646633;634471;64057;76.6;75.1;7.58
2021-11-10;Syddanmark;1197;466;3715;1230048;946217;926034;85105;76.9;75.3;6.92
2021-11-11;Hovedstaden;1182;779;4651;1873144;1394661;1352883;121778;74.5;72.2;6.50
2021-11-11;Midtjylland;1136;536;3607;1344953;1038316;1014872;99015;77.2;75.5;7.36
2021-11-11;Nordjylland;281;168;1185;591839;462307;452507;41402;78.1;76.5;7.00
2021-11-11;Sjælland;613;211;3020;844634;647246;634682;67077;76.6;75.1;7.94
2021-11-11;Syddanmark;1058;404;3216;1230048;947275;926438;88321;77.0;75.3;7.18
2021-11-12;Hovedstaden;1190;727;3822;1873144;1395851;1353610;125600;74.5;72.3;6.71
2021-11-12;Midtjylland;1183;659;4101;1344953;1039499;1015531;103116;77.3;75.5;7.67
2021-11-12;Nordjylland;145;82;367;591839;462452;452589;41769;78.1;76.5;7.06
2021-11-12;Sjælland;705;294;3031;844634;647951;634976;70108;76.7;75.2;8.30
2021-11-12;Syddanmark;1083;470;2554;1230048;948358;926908;90875;77.1;75.4;7.39
2021-11-13;Hovedstaden;1009;608;1341;1873144;1396860;1354218;126941;74.6;72.3;6.78
2021-11-13;Midtjylland;501;199;1010;1344953;1040000;1015730;104126;77.3;75.5;7.74
2021-11-13;Nordjylland;308;98;443;591839;462760;452687;42212;78.2;76.5;7.13
2021-11-13;Sjælland;600;190;1895;844634;648551;635166;72003;76.8;75.2;8.52
2021-11-13;Syddanmark;760;226;612;1230048;949118;927134;91487;77.2;75.4;7.44
2021-11-14;Hovedstaden;108;55;117;1873144;1396968;1354273;127058;74.6;72.3;6.78
2021-11-14;Midtjylland;59;22;70;1344953;1040059;1015752;104196;77.3;75.5;7.75
2021-11-14;Nordjylland;683;290;1761;591839;463443;452977;43973;78.3;76.5;7.43
2021-11-14;Sjælland;601;153;1568;844634;649152;635319;73571;76.9;75.2;8.71
2021-11-14;Syddanmark;907;327;1091;1230048;950025;927461;92578;77.2;75.4;7.53
2021-11-15;Hovedstaden;1665;831;4662;1873144;1398633;1355104;131720;74.7;72.3;7.03
2021-11-15;Midtjylland;1408;675;4688;1344953;1041467;1016427;108884;77.4;75.6;8.10
2021-11-15;Nordjylland;402;191;712;591839;463845;453168;44685;78.4;76.6;7.55
2021-11-15;Sjælland;717;267;2660;844634;649869;635586;76231;76.9;75.2;9.03
2021-11-15;Syddanmark;1022;431;2873;1230048;951047;927892;95451;77.3;75.4;7.76
2021-11-16;Hovedstaden;1337;798;5088;1873144;1399970;1355902;136808;74.7;72.4;7.30
2021-11-16;Midtjylland;1086;528;3726;1344953;1042553;1016955;112610;77.5;75.6;8.37
2021-11-16;Nordjylland;492;223;955;591839;464337;453391;45640;78.5;76.6;7.71
2021-11-16;Sjælland;484;170;2200;844634;650353;635756;78431;77.0;75.3;9.29
2021-11-16;Syddanmark;1072;477;2926;1230048;952119;928369;98377;77.4;75.5;8.00
2021-11-17;Hovedstaden;1358;808;6530;1873144;1401328;1356710;143338;74.8;72.4;7.65
2021-11-17;Midtjylland;1183;551;6458;1344953;1043736;1017506;119068;77.6;75.7;8.85
2021-11-17;Nordjylland;249;124;945;591839;464586;453515;46585;78.5;76.6;7.87
2021-11-17;Sjælland;705;357;4609;844634;651058;636113;83040;77.1;75.3;9.83
2021-11-17;Syddanmark;682;432;5472;1230048;952801;928801;103849;77.5;75.5;8.44
2021-11-18;Hovedstaden;1069;687;6718;1873144;1402397;1357397;150056;74.9;72.5;8.01
2021-11-18;Midtjylland;882;467;5145;1344953;1044618;1017973;124213;77.7;75.7;9.24
2021-11-18;Nordjylland;504;282;2475;591839;465090;453797;49060;78.6;76.7;8.29
2021-11-18;Sjælland;467;205;3358;844634;651525;636318;86398;77.1;75.3;10.2
2021-11-18;Syddanmark;546;346;5693;1230048;953347;929147;109542;77.5;75.5;8.91
2021-11-19;Hovedstaden;888;610;5795;1873144;1403285;1358007;155851;74.9;72.5;8.32
2021-11-19;Midtjylland;886;513;5950;1344953;1045504;1018486;130163;77.7;75.7;9.68
2021-11-19;Nordjylland;294;140;1699;591839;465384;453937;50759;78.6;76.7;8.58
2021-11-19;Sjælland;487;266;3710;844634;652012;636584;90108;77.2;75.4;10.7
2021-11-19;Syddanmark;648;379;4622;1230048;953995;929526;114164;77.6;75.6;9.28
2021-11-20;Hovedstaden;646;521;3946;1873144;1403931;1358528;159797;75.0;72.5;8.53
2021-11-20;Midtjylland;273;110;1877;1344953;1045777;1018596;132040;77.8;75.7;9.82
2021-11-20;Nordjylland;507;252;2048;591839;465891;454189;52807;78.7;76.7;8.92
2021-11-20;Sjælland;429;184;2636;844634;652441;636768;92744;77.2;75.4;11.0
2021-11-20;Syddanmark;385;279;2898;1230048;954380;929805;117062;77.6;75.6;9.52
2021-11-21;Hovedstaden;237;144;673;1873144;1404168;1358672;160470;75.0;72.5;8.57
2021-11-21;Midtjylland;20;16;80;1344953;1045797;1018612;132120;77.8;75.7;9.82
2021-11-21;Nordjylland;291;233;1381;591839;466182;454422;54188;78.8;76.8;9.16
2021-11-21;Sjælland;373;191;2602;844634;652814;636959;95346;77.3;75.4;11.3
2021-11-21;Syddanmark;408;246;2902;1230048;954788;930051;119964;77.6;75.6;9.75
2021-11-22;Hovedstaden;1271;869;7322;1873144;1405439;1359541;167792;75.0;72.6;8.96
2021-11-22;Midtjylland;719;616;9256;1344953;1046516;1019228;141376;77.8;75.8;10.5
2021-11-22;Nordjylland;157;155;899;591839;466339;454577;55087;78.8;76.8;9.31
2021-11-22;Sjælland;464;239;3608;844634;653278;637198;98954;77.3;75.4;11.7
2021-11-22;Syddanmark;490;348;7294;1230048;955278;930399;127258;77.7;75.6;10.3
2021-11-23;Hovedstaden;1135;836;7171;1873144;1406574;1360377;174963;75.1;72.6;9.34
2021-11-23;Midtjylland;766;506;9675;1344953;1047282;1019734;151051;77.9;75.8;11.2
2021-11-23;Nordjylland;391;214;3935;591839;466730;454791;59022;78.9;76.8;9.97
2021-11-23;Sjælland;304;201;3523;844634;653582;637399;102477;77.4;75.5;12.1
2021-11-23;Syddanmark;486;432;7655;1230048;955764;930831;134913;77.7;75.7;11.0
2021-11-24;Hovedstaden;1041;916;8787;1873144;1407615;1361293;183750;75.1;72.7;9.81
2021-11-24;Midtjylland;642;605;10538;1344953;1047924;1020339;161589;77.9;75.9;12.0
2021-11-24;Nordjylland;121;104;2002;591839;466851;454895;61024;78.9;76.9;10.3
2021-11-24;Sjælland;522;403;6137;844634;654104;637802;108614;77.4;75.5;12.9
2021-11-24;Syddanmark;491;419;7697;1230048;956255;931250;142610;77.7;75.7;11.6
2021-11-25;Hovedstaden;931;775;8922;1873144;1408546;1362068;192672;75.2;72.7;10.3
2021-11-25;Midtjylland;752;498;10321;1344953;1048676;1020837;171910;78.0;75.9;12.8
2021-11-25;Nordjylland;189;175;2865;591839;467040;455070;63889;78.9;76.9;10.8
2021-11-25;Sjælland;370;215;4105;844634;654474;638017;112719;77.5;75.5;13.3
2021-11-25;Syddanmark;533;467;7549;1230048;956788;931717;150159;77.8;75.7;12.2
2021-11-26;Hovedstaden;865;811;7530;1873144;1409411;1362879;200202;75.2;72.8;10.7
2021-11-26;Midtjylland;617;589;7334;1344953;1049293;1021426;179244;78.0;75.9;13.3
2021-11-26;Nordjylland;177;124;1491;591839;467217;455194;65380;78.9;76.9;11.0
2021-11-26;Sjælland;407;287;4022;844634;654881;638304;116741;77.5;75.6;13.8
2021-11-26;Syddanmark;670;523;5631;1230048;957458;932240;155790;77.8;75.8;12.7
2021-11-27;Hovedstaden;786;707;6126;1873144;1410197;1363586;206328;75.3;72.8;11.0
2021-11-27;Midtjylland;347;192;2593;1344953;1049640;1021618;181837;78.0;76.0;13.5
2021-11-27;Nordjylland;275;139;2705;591839;467492;455333;68085;79.0;76.9;11.5
2021-11-27;Sjælland;349;249;3281;844634;655230;638553;120022;77.6;75.6;14.2
2021-11-27;Syddanmark;462;382;3199;1230048;957920;932622;158989;77.9;75.8;12.9
2021-11-28;Hovedstaden;836;478;5030;1873144;1411033;1364064;211358;75.3;72.8;11.3
2021-11-28;Midtjylland;540;28;178;1344953;1050180;1021646;182015;78.1;76.0;13.5
2021-11-28;Nordjylland;676;318;5094;591839;468168;455651;73179;79.1;77.0;12.4
2021-11-28;Sjælland;412;230;3218;844634;655642;638783;123240;77.6;75.6;14.6
2021-11-28;Syddanmark;799;367;3488;1230048;958719;932989;162477;77.9;75.8;13.2
2021-11-29;Hovedstaden;952;992;7654;1873144;1411985;1365056;219012;75.4;72.9;11.7
2021-11-29;Midtjylland;1089;859;8431;1344953;1051269;1022505;190446;78.2;76.0;14.2
2021-11-29;Nordjylland;386;248;2964;591839;468554;455899;76143;79.2;77.0;12.9
2021-11-29;Sjælland;539;387;3966;844634;656181;639170;127206;77.7;75.7;15.1
2021-11-29;Syddanmark;1096;511;6415;1230048;959815;933500;168892;78.0;75.9;13.7
2021-11-30;Hovedstaden;784;1052;7471;1873144;1412769;1366108;226483;75.4;72.9;12.1
2021-11-30;Midtjylland;1940;880;8022;1344953;1053209;1023385;198468;78.3;76.1;14.8
2021-11-30;Nordjylland;544;356;4776;591839;469098;456255;80919;79.3;77.1;13.7
2021-11-30;Sjælland;411;462;3629;844634;656592;639632;130835;77.7;75.7;15.5
2021-11-30;Syddanmark;1211;864;6497;1230048;961026;934364;175389;78.1;76.0;14.3
2021-12-01;Hovedstaden;1041;1224;9340;1873144;1413810;1367332;235823;75.5;73.0;12.6
2021-12-01;Midtjylland;1869;1100;8738;1344953;1055078;1024485;207206;78.4;76.2;15.4
2021-12-01;Nordjylland;213;139;3233;591839;469311;456394;84152;79.3;77.1;14.2
2021-12-01;Sjælland;690;652;5695;844634;657282;640284;136530;77.8;75.8;16.2
2021-12-01;Syddanmark;1259;803;6757;1230048;962285;935167;182146;78.2;76.0;14.8
2021-12-02;Hovedstaden;1221;1244;12320;1873144;1415031;1368576;248143;75.5;73.1;13.2
2021-12-02;Midtjylland;1924;899;7521;1344953;1057002;1025384;214727;78.6;76.2;16.0
2021-12-02;Nordjylland;506;131;1759;591839;469817;456525;85911;79.4;77.1;14.5
2021-12-02;Sjælland;592;411;4131;844634;657874;640695;140661;77.9;75.9;16.7
2021-12-02;Syddanmark;1334;754;7128;1230048;963619;935921;189274;78.3;76.1;15.4
2021-12-03;Hovedstaden;1070;1115;9867;1873144;1416101;1369691;258010;75.6;73.1;13.8
2021-12-03;Midtjylland;1923;1073;6356;1344953;1058925;1026457;221083;78.7;76.3;16.4
2021-12-03;Nordjylland;161;133;2497;591839;469978;456658;88408;79.4;77.2;14.9
2021-12-03;Sjælland;558;470;3952;844634;658432;641165;144613;78.0;75.9;17.1
2021-12-03;Syddanmark;1430;799;5509;1230048;965049;936720;194783;78.5;76.2;15.8
2021-12-04;Hovedstaden;1052;922;6459;1873144;1417153;1370613;264469;75.7;73.2;14.1
2021-12-04;Midtjylland;2013;284;2153;1344953;1060938;1026741;223236;78.9;76.3;16.6
2021-12-04;Nordjylland;557;324;3215;591839;470535;456982;91623;79.5;77.2;15.5
2021-12-04;Sjælland;681;424;3098;844634;659113;641589;147711;78.0;76.0;17.5
2021-12-04;Syddanmark;1889;641;2841;1230048;966938;937361;197624;78.6;76.2;16.1
2021-12-05;Hovedstaden;3466;287;3113;1873144;1420619;1370900;267582;75.8;73.2;14.3
2021-12-05;Midtjylland;2254;39;406;1344953;1063192;1026780;223642;79.1;76.3;16.6
2021-12-05;Nordjylland;1070;534;3888;591839;471605;457516;95511;79.7;77.3;16.1
2021-12-05;Sjælland;923;437;3346;844634;660036;642026;151057;78.1;76.0;17.9
2021-12-05;Syddanmark;1780;671;3497;1230048;968718;938032;201121;78.8;76.3;16.4
2021-12-06;Hovedstaden;1772;1683;12256;1873144;1422391;1372583;279838;75.9;73.3;14.9
2021-12-06;Midtjylland;1828;1365;8054;1344953;1065020;1028145;231696;79.2;76.4;17.2
2021-12-06;Nordjylland;546;335;3388;591839;472151;457851;98899;79.8;77.4;16.7
2021-12-06;Sjælland;1094;589;4554;844634;661130;642615;155611;78.3;76.1;18.4
2021-12-06;Syddanmark;2371;858;6554;1230048;971089;938890;207675;78.9;76.3;16.9
2021-12-07;Hovedstaden;2763;1502;13111;1873144;1425154;1374085;292949;76.1;73.4;15.6
2021-12-07;Midtjylland;2759;1194;8282;1344953;1067779;1029339;239978;79.4;76.5;17.8
2021-12-07;Nordjylland;835;565;3826;591839;472986;458416;102725;79.9;77.5;17.4
2021-12-07;Sjælland;1177;487;4867;844634;662307;643102;160478;78.4;76.1;19.0
2021-12-07;Syddanmark;2615;955;7981;1230048;973704;939845;215656;79.2;76.4;17.5
2021-12-08;Hovedstaden;3163;1810;17372;1873144;1428317;1375895;310321;76.3;73.5;16.6
2021-12-08;Midtjylland;2397;1367;10575;1344953;1070176;1030706;250553;79.6;76.6;18.6
2021-12-08;Nordjylland;1242;335;3295;591839;474228;458751;106020;80.1;77.5;17.9
2021-12-08;Sjælland;1517;894;7423;844634;663824;643996;167901;78.6;76.2;19.9
2021-12-08;Syddanmark;2533;805;8201;1230048;976237;940650;223857;79.4;76.5;18.2
2021-12-09;Hovedstaden;2752;1513;18667;1873144;1431069;1377408;328988;76.4;73.5;17.6
2021-12-09;Midtjylland;3284;1112;10553;1344953;1073460;1031818;261106;79.8;76.7;19.4
2021-12-09;Nordjylland;691;324;3217;591839;474919;459075;109237;80.2;77.6;18.5
2021-12-09;Sjælland;1458;467;5991;844634;665282;644463;173892;78.8;76.3;20.6
2021-12-09;Syddanmark;2907;734;9332;1230048;979144;941384;233189;79.6;76.5;19.0
2021-12-10;Hovedstaden;2599;1286;18865;1873144;1433668;1378694;347853;76.5;73.6;18.6
2021-12-10;Midtjylland;2233;1092;11155;1344953;1075693;1032910;272261;80.0;76.8;20.2
