"Vaccinedato";"geo";"Antal påbegyndt vacc. personer";"Antal borgere";"Påbegyndtvacc. (%)";"Kumuleret antal påbegyndt vacc."
2020-12-01;Nationalt;1;5873894;0.00;1
2020-12-08;Nationalt;1;5873894;0.00;2
2020-12-16;Nationalt;1;5873894;0.00;3
2020-12-17;Nationalt;1;5873894;0.00;4
2020-12-18;Nationalt;1;5873894;0.00;5
2020-12-19;Nationalt;1;5873894;0.00;6
2020-12-21;Nationalt;3;5873894;0.00;9
2020-12-22;Nationalt;5;5873894;0.00;14
2020-12-23;Nationalt;4;5873894;0.00;18
2020-12-24;Nationalt;4;5873894;0.00;22
2020-12-26;Nationalt;5;5873894;0.00;27
2020-12-27;Nationalt;5855;5873894;0.10;5882
2020-12-28;Nationalt;1929;5873894;0.13;7811
2020-12-29;Nationalt;8284;5873894;0.27;16095
2020-12-30;Nationalt;10596;5873894;0.45;26691
2020-12-31;Nationalt;5557;5873894;0.55;32248
2021-01-01;Nationalt;2111;5873894;0.58;34359
2021-01-02;Nationalt;7914;5873894;0.72;42273
2021-01-03;Nationalt;5233;5873894;0.81;47506
2021-01-04;Nationalt;2341;5873894;0.85;49847
2021-01-05;Nationalt;12371;5873894;1.06;62218
2021-01-06;Nationalt;17862;5873894;1.36;80080
2021-01-07;Nationalt;15834;5873894;1.63;95914
2021-01-08;Nationalt;7684;5873894;1.76;103598
2021-01-09;Nationalt;1840;5873894;1.80;105438
2021-01-10;Nationalt;820;5873894;1.81;106258
2021-01-11;Nationalt;664;5873894;1.82;106922
2021-01-12;Nationalt;465;5873894;1.83;107387
2021-01-13;Nationalt;12084;5873894;2.03;119471
2021-01-14;Nationalt;16774;5873894;2.32;136245
2021-01-15;Nationalt;14178;5873894;2.56;150423
2021-01-16;Nationalt;4304;5873894;2.63;154727
2021-01-17;Nationalt;2279;5873894;2.67;157006
2021-01-18;Nationalt;3606;5873894;2.73;160612
2021-01-19;Nationalt;2320;5873894;2.77;162932
2021-01-20;Nationalt;1416;5873894;2.80;164348
2021-01-21;Nationalt;1453;5873894;2.82;165801
2021-01-22;Nationalt;642;5873894;2.83;166443
2021-01-23;Nationalt;681;5873894;2.85;167124
2021-01-24;Nationalt;557;5873894;2.85;167681
2021-01-25;Nationalt;277;5873894;2.86;167958
2021-01-26;Nationalt;213;5873894;2.86;168171
2021-01-27;Nationalt;205;5873894;2.87;168376
2021-01-28;Nationalt;235;5873894;2.87;168611
2021-01-29;Nationalt;1040;5873894;2.89;169651
2021-01-30;Nationalt;1119;5873894;2.91;170770
2021-01-31;Nationalt;1130;5873894;2.93;171900
2021-02-01;Nationalt;724;5873894;2.94;172624
2021-02-02;Nationalt;1871;5873894;2.97;174495
2021-02-03;Nationalt;1397;5873894;2.99;175892
2021-02-04;Nationalt;1322;5873894;3.02;177214
2021-02-05;Nationalt;1518;5873894;3.04;178732
2021-02-06;Nationalt;957;5873894;3.06;179689
2021-02-07;Nationalt;1754;5873894;3.09;181443
2021-02-08;Nationalt;2367;5873894;3.13;183810
2021-02-09;Nationalt;3386;5873894;3.19;187196
2021-02-10;Nationalt;3187;5873894;3.24;190383
2021-02-11;Nationalt;5605;5873894;3.34;195988
2021-02-12;Nationalt;11832;5873894;3.54;207820
2021-02-13;Nationalt;6328;5873894;3.65;214148
2021-02-14;Nationalt;6023;5873894;3.75;220171
2021-02-15;Nationalt;13255;5873894;3.97;233426
2021-02-16;Nationalt;12740;5873894;4.19;246166
2021-02-17;Nationalt;10073;5873894;4.36;256239
2021-02-18;Nationalt;11208;5873894;4.55;267447
2021-02-19;Nationalt;13529;5873894;4.78;280976
2021-02-20;Nationalt;10094;5873894;4.96;291070
2021-02-21;Nationalt;10424;5873894;5.13;301494
2021-02-22;Nationalt;13155;5873894;5.36;314649
2021-02-23;Nationalt;14040;5873894;5.60;328689
2021-02-24;Nationalt;13369;5873894;5.82;342058
2021-02-25;Nationalt;14355;5873894;6.07;356413
2021-02-26;Nationalt;35389;5873894;6.67;391802
2021-02-27;Nationalt;6486;5873894;6.78;398288
2021-02-28;Nationalt;10612;5873894;6.96;408900
2021-03-01;Nationalt;19249;5873894;7.29;428149
2021-03-02;Nationalt;16421;5873894;7.57;444570
2021-03-03;Nationalt;12847;5873894;7.79;457417
2021-03-04;Nationalt;17248;5873894;8.08;474665
2021-03-05;Nationalt;16308;5873894;8.36;490973
2021-03-06;Nationalt;14375;5873894;8.60;505348
2021-03-07;Nationalt;11736;5873894;8.80;517084
2021-03-08;Nationalt;9405;5873894;8.96;526489
2021-03-09;Nationalt;10723;5873894;9.15;537212
2021-03-10;Nationalt;11865;5873894;9.35;549077
2021-03-11;Nationalt;4425;5873894;9.42;553502
2021-03-12;Nationalt;3240;5873894;9.48;556742
2021-03-13;Nationalt;4449;5873894;9.55;561191
2021-03-14;Nationalt;1209;5873894;9.57;562400
2021-03-15;Nationalt;2764;5873894;9.62;565164
2021-03-16;Nationalt;6663;5873894;9.74;571827
2021-03-17;Nationalt;10551;5873894;9.91;582378
2021-03-18;Nationalt;14406;5873894;10.2;596784
2021-03-19;Nationalt;7722;5873894;10.3;604506
2021-03-20;Nationalt;2959;5873894;10.3;607465
2021-03-21;Nationalt;4913;5873894;10.4;612378
2021-03-22;Nationalt;4065;5873894;10.5;616443
2021-03-23;Nationalt;6013;5873894;10.6;622456
2021-03-24;Nationalt;9714;5873894;10.8;632170
2021-03-25;Nationalt;7645;5873894;10.9;639815
2021-03-26;Nationalt;6098;5873894;11.0;645913
2021-03-27;Nationalt;9861;5873894;11.2;655774
2021-03-28;Nationalt;10660;5873894;11.3;666434
2021-03-29;Nationalt;17767;5873894;11.6;684201
2021-03-30;Nationalt;21392;5873894;12.0;705593
2021-03-31;Nationalt;12955;5873894;12.2;718548
2021-04-01;Nationalt;4203;5873894;12.3;722751
2021-04-02;Nationalt;4887;5873894;12.4;727638
2021-04-03;Nationalt;12015;5873894;12.6;739653
2021-04-04;Nationalt;11582;5873894;12.8;751235
2021-04-05;Nationalt;12245;5873894;13.0;763480
2021-04-06;Nationalt;15913;5873894;13.3;779393
2021-04-07;Nationalt;16528;5873894;13.6;795921
2021-04-08;Nationalt;13711;5873894;13.8;809632
2021-04-09;Nationalt;16380;5873894;14.1;826012
2021-04-10;Nationalt;16670;5873894;14.3;842682
2021-04-11;Nationalt;14840;5873894;14.6;857522
2021-04-12;Nationalt;93516;5873894;16.2;951038
2021-04-13;Nationalt;18477;5873894;16.5;969515
2021-04-14;Nationalt;11438;5873894;16.7;980953
2021-04-15;Nationalt;15252;5873894;17.0;996205
2021-04-16;Nationalt;17346;5873894;17.3;1013551
2021-04-17;Nationalt;18732;5873894;17.6;1032283
2021-04-18;Nationalt;14452;5873894;17.8;1046735
2021-04-19;Nationalt;24755;5873894;18.2;1071490
2021-04-20;Nationalt;21963;5873894;18.6;1093453
2021-04-21;Nationalt;22480;5873894;19.0;1115933
2021-04-22;Nationalt;28189;5873894;19.5;1144122
2021-04-23;Nationalt;22121;5873894;19.9;1166243
2021-04-24;Nationalt;14866;5873894;20.1;1181109
2021-04-25;Nationalt;15167;5873894;20.4;1196276
2021-04-26;Nationalt;31408;5873894;20.9;1227684
2021-04-27;Nationalt;26476;5873894;21.4;1254160
2021-04-28;Nationalt;24062;5873894;21.8;1278222
2021-04-29;Nationalt;25853;5873894;22.2;1304075
2021-04-30;Nationalt;13429;5873894;22.4;1317504
2021-05-01;Nationalt;7324;5873894;22.6;1324828
2021-05-02;Nationalt;16628;5873894;22.8;1341456
2021-05-03;Nationalt;20421;5873894;23.2;1361877
2021-05-04;Nationalt;27602;5873894;23.7;1389479
2021-05-05;Nationalt;26785;5873894;24.1;1416264
2021-05-06;Nationalt;21524;5873894;24.5;1437788
2021-05-07;Nationalt;16479;5873894;24.8;1454267
2021-05-08;Nationalt;9493;5873894;24.9;1463760
2021-05-09;Nationalt;15908;5873894;25.2;1479668
2021-05-10;Nationalt;26541;5873894;25.6;1506209
2021-05-11;Nationalt;29679;5873894;26.1;1535888
2021-05-12;Nationalt;26182;5873894;26.6;1562070
2021-05-13;Nationalt;19701;5873894;26.9;1581771
2021-05-14;Nationalt;20612;5873894;27.3;1602383
2021-05-15;Nationalt;15439;5873894;27.5;1617822
2021-05-16;Nationalt;19954;5873894;27.9;1637776
2021-05-17;Nationalt;31050;5873894;28.4;1668826
2021-05-18;Nationalt;29599;5873894;28.9;1698425
2021-05-19;Nationalt;31759;5873894;29.5;1730184
2021-05-20;Nationalt;32480;5873894;30.0;1762664
2021-05-21;Nationalt;35286;5873894;30.6;1797950
2021-05-22;Nationalt;25958;5873894;31.1;1823908
2021-05-23;Nationalt;22560;5873894;31.4;1846468
2021-05-24;Nationalt;23443;5873894;31.8;1869911
2021-05-25;Nationalt;43444;5873894;32.6;1913355
2021-05-26;Nationalt;47402;5873894;33.4;1960757
2021-05-27;Nationalt;49303;5873894;34.2;2010060
2021-05-28;Nationalt;41014;5873894;34.9;2051074
2021-05-29;Nationalt;29803;5873894;35.4;2080877
2021-05-30;Nationalt;25819;5873894;35.9;2106696
2021-05-31;Nationalt;36138;5873894;36.5;2142834
