"Vaccinedato";"geo";"Antal færdigvacc. personer";"Antal borgere";"Færdigvacc. (%)";"Kumuleret antal færdigvacc."
2020-12-29;Nationalt;1;5873894;0.00;1
2021-01-01;Nationalt;1;5873894;0.00;2
2021-01-04;Nationalt;1;5873894;0.00;3
2021-01-05;Nationalt;1;5873894;0.00;4
2021-01-07;Nationalt;2;5873894;0.00;6
2021-01-08;Nationalt;1;5873894;0.00;7
2021-01-09;Nationalt;2;5873894;0.00;9
2021-01-12;Nationalt;2;5873894;0.00;11
2021-01-13;Nationalt;5;5873894;0.00;16
2021-01-14;Nationalt;1;5873894;0.00;17
2021-01-15;Nationalt;5;5873894;0.00;22
2021-01-16;Nationalt;10;5873894;0.00;32
2021-01-17;Nationalt;633;5873894;0.01;665
2021-01-18;Nationalt;1932;5873894;0.04;2597
2021-01-19;Nationalt;1884;5873894;0.08;4481
2021-01-20;Nationalt;1712;5873894;0.11;6193
2021-01-21;Nationalt;2148;5873894;0.14;8341
2021-01-22;Nationalt;5235;5873894;0.23;13576
2021-01-23;Nationalt;6395;5873894;0.34;19971
2021-01-24;Nationalt;5784;5873894;0.44;25755
2021-01-25;Nationalt;2268;5873894;0.48;28023
2021-01-26;Nationalt;1602;5873894;0.50;29625
2021-01-27;Nationalt;4060;5873894;0.57;33685
2021-01-28;Nationalt;7761;5873894;0.71;41446
2021-01-29;Nationalt;17068;5873894;1.00;58514
2021-01-30;Nationalt;11818;5873894;1.20;70332
2021-01-31;Nationalt;11143;5873894;1.39;81475
2021-02-01;Nationalt;7474;5873894;1.51;88949
2021-02-02;Nationalt;2850;5873894;1.56;91799
2021-02-03;Nationalt;5919;5873894;1.66;97718
2021-02-04;Nationalt;10388;5873894;1.84;108106
2021-02-05;Nationalt;12646;5873894;2.06;120752
2021-02-06;Nationalt;6390;5873894;2.16;127142
2021-02-07;Nationalt;3425;5873894;2.22;130567
2021-02-08;Nationalt;6705;5873894;2.34;137272
2021-02-09;Nationalt;4638;5873894;2.42;141910
2021-02-10;Nationalt;3738;5873894;2.48;145648
2021-02-11;Nationalt;2371;5873894;2.52;148019
2021-02-12;Nationalt;7507;5873894;2.65;155526
2021-02-13;Nationalt;916;5873894;2.66;156442
2021-02-14;Nationalt;601;5873894;2.67;157043
2021-02-15;Nationalt;3078;5873894;2.73;160121
2021-02-16;Nationalt;1298;5873894;2.75;161419
2021-02-17;Nationalt;410;5873894;2.76;161829
2021-02-18;Nationalt;320;5873894;2.76;162149
2021-02-19;Nationalt;939;5873894;2.78;163088
2021-02-20;Nationalt;556;5873894;2.79;163644
2021-02-21;Nationalt;346;5873894;2.79;163990
2021-02-22;Nationalt;1077;5873894;2.81;165067
2021-02-23;Nationalt;1874;5873894;2.84;166941
2021-02-24;Nationalt;1833;5873894;2.87;168774
2021-02-25;Nationalt;605;5873894;2.88;169379
2021-02-26;Nationalt;1000;5873894;2.90;170379
2021-02-27;Nationalt;1352;5873894;2.92;171731
2021-02-28;Nationalt;1299;5873894;2.95;173030
2021-03-01;Nationalt;1029;5873894;2.96;174059
2021-03-02;Nationalt;1247;5873894;2.98;175306
2021-03-03;Nationalt;988;5873894;3.00;176294
2021-03-04;Nationalt;1769;5873894;3.03;178063
2021-03-05;Nationalt;5519;5873894;3.13;183582
2021-03-06;Nationalt;3810;5873894;3.19;187392
2021-03-07;Nationalt;4135;5873894;3.26;191527
2021-03-08;Nationalt;6229;5873894;3.37;197756
2021-03-09;Nationalt;6903;5873894;3.48;204659
2021-03-10;Nationalt;6934;5873894;3.60;211593
2021-03-11;Nationalt;7675;5873894;3.73;219268
2021-03-12;Nationalt;10185;5873894;3.91;229453
2021-03-13;Nationalt;5670;5873894;4.00;235123
2021-03-14;Nationalt;9098;5873894;4.16;244221
2021-03-15;Nationalt;9574;5873894;4.32;253795
2021-03-16;Nationalt;9163;5873894;4.48;262958
2021-03-17;Nationalt;8844;5873894;4.63;271802
2021-03-18;Nationalt;7060;5873894;4.75;278862
2021-03-19;Nationalt;11439;5873894;4.94;290301
2021-03-20;Nationalt;4675;5873894;5.02;294976
2021-03-21;Nationalt;4557;5873894;5.10;299533
2021-03-22;Nationalt;7564;5873894;5.23;307097
2021-03-23;Nationalt;7405;5873894;5.35;314502
2021-03-24;Nationalt;13116;5873894;5.58;327618
2021-03-25;Nationalt;8215;5873894;5.72;335833
2021-03-26;Nationalt;7656;5873894;5.85;343489
2021-03-27;Nationalt;3036;5873894;5.90;346525
2021-03-28;Nationalt;2750;5873894;5.95;349275
2021-03-29;Nationalt;6048;5873894;6.05;355323
2021-03-30;Nationalt;5929;5873894;6.15;361252
2021-03-31;Nationalt;9506;5873894;6.31;370758
2021-04-01;Nationalt;6779;5873894;6.43;377537
2021-04-02;Nationalt;6844;5873894;6.54;384381
2021-04-03;Nationalt;2169;5873894;6.58;386550
2021-04-04;Nationalt;1760;5873894;6.61;388310
2021-04-05;Nationalt;1312;5873894;6.63;389622
2021-04-06;Nationalt;5972;5873894;6.73;395594
2021-04-07;Nationalt;8065;5873894;6.87;403659
2021-04-08;Nationalt;8386;5873894;7.01;412045
2021-04-09;Nationalt;8546;5873894;7.16;420591
2021-04-10;Nationalt;5392;5873894;7.25;425983
2021-04-11;Nationalt;3877;5873894;7.32;429860
2021-04-12;Nationalt;11403;5873894;7.51;441263
2021-04-13;Nationalt;6143;5873894;7.62;447406
2021-04-14;Nationalt;11015;5873894;7.80;458421
2021-04-15;Nationalt;8996;5873894;7.96;467417
2021-04-16;Nationalt;8068;5873894;8.09;475485
2021-04-17;Nationalt;2713;5873894;8.14;478198
2021-04-18;Nationalt;5097;5873894;8.23;483295
2021-04-19;Nationalt;14242;5873894;8.47;497537
2021-04-20;Nationalt;16761;5873894;8.76;514298
2021-04-21;Nationalt;12615;5873894;8.97;526913
2021-04-22;Nationalt;5340;5873894;9.06;532253
2021-04-23;Nationalt;11138;5873894;9.25;543391
2021-04-24;Nationalt;7550;5873894;9.38;550941
2021-04-25;Nationalt;5263;5873894;9.47;556204
2021-04-26;Nationalt;7840;5873894;9.60;564044
2021-04-27;Nationalt;20779;5873894;9.96;584823
2021-04-28;Nationalt;20430;5873894;10.3;605253
2021-04-29;Nationalt;17825;5873894;10.6;623078
2021-04-30;Nationalt;3958;5873894;10.7;627036
2021-05-01;Nationalt;6104;5873894;10.8;633140
2021-05-02;Nationalt;13739;5873894;11.0;646879
2021-05-03;Nationalt;45494;5873894;11.8;692373
2021-05-04;Nationalt;24679;5873894;12.2;717052
2021-05-05;Nationalt;29148;5873894;12.7;746200
2021-05-06;Nationalt;25481;5873894;13.1;771681
2021-05-07;Nationalt;24509;5873894;13.6;796190
2021-05-08;Nationalt;30716;5873894;14.1;826906
2021-05-09;Nationalt;16643;5873894;14.4;843549
2021-05-10;Nationalt;36030;5873894;15.0;879579
2021-05-11;Nationalt;26201;5873894;15.4;905780
2021-05-12;Nationalt;26940;5873894;15.9;932720
2021-05-13;Nationalt;19662;5873894;16.2;952382
2021-05-14;Nationalt;30708;5873894;16.7;983090
2021-05-15;Nationalt;19399;5873894;17.1;1002489
2021-05-16;Nationalt;14046;5873894;17.3;1016535
2021-05-17;Nationalt;30083;5873894;17.8;1046618
2021-05-18;Nationalt;30714;5873894;18.3;1077332
2021-05-19;Nationalt;22603;5873894;18.7;1099935
2021-05-20;Nationalt;22311;5873894;19.1;1122246
2021-05-21;Nationalt;19258;5873894;19.4;1141504
2021-05-22;Nationalt;11886;5873894;19.6;1153390
2021-05-23;Nationalt;6201;5873894;19.7;1159591
2021-05-24;Nationalt;9716;5873894;19.9;1169307
2021-05-25;Nationalt;12880;5873894;20.1;1182187
2021-05-26;Nationalt;12153;5873894;20.3;1194340
2021-05-27;Nationalt;12427;5873894;20.5;1206767
2021-05-28;Nationalt;9746;5873894;20.7;1216513
2021-05-29;Nationalt;5268;5873894;20.8;1221781
2021-05-30;Nationalt;6971;5873894;20.9;1228752
2021-05-31;Nationalt;21469;5873894;21.3;1250221
2021-06-01;Nationalt;17659;5873894;21.6;1267880
2021-06-02;Nationalt;17368;5873894;21.9;1285248
2021-06-03;Nationalt;23681;5873894;22.3;1308929
2021-06-04;Nationalt;14270;5873894;22.5;1323199
2021-06-05;Nationalt;7499;5873894;22.7;1330698
2021-06-06;Nationalt;15104;5873894;22.9;1345802
2021-06-07;Nationalt;21824;5873894;23.3;1367626
2021-06-08;Nationalt;24622;5873894;23.7;1392248
2021-06-09;Nationalt;24200;5873894;24.1;1416448
2021-06-10;Nationalt;17481;5873894;24.4;1433929
2021-06-11;Nationalt;18311;5873894;24.7;1452240
2021-06-12;Nationalt;12850;5873894;24.9;1465090
2021-06-13;Nationalt;13330;5873894;25.2;1478420
2021-06-14;Nationalt;22050;5873894;25.5;1500470
2021-06-15;Nationalt;18619;5873894;25.9;1519089
2021-06-16;Nationalt;25995;5873894;26.3;1545084
2021-06-17;Nationalt;21664;5873894;26.7;1566748
2021-06-18;Nationalt;27206;5873894;27.1;1593954
2021-06-19;Nationalt;18026;5873894;27.4;1611980
2021-06-20;Nationalt;15697;5873894;27.7;1627677
2021-06-21;Nationalt;26012;5873894;28.2;1653689
2021-06-22;Nationalt;27119;5873894;28.6;1680808
2021-06-23;Nationalt;32651;5873894;29.2;1713459
2021-06-24;Nationalt;34494;5873894;29.8;1747953
2021-06-25;Nationalt;32776;5873894;30.3;1780729
2021-06-26;Nationalt;22580;5873894;30.7;1803309
2021-06-27;Nationalt;24254;5873894;31.1;1827563
2021-06-28;Nationalt;34322;5873894;31.7;1861885
2021-06-29;Nationalt;42245;5873894;32.4;1904130
2021-06-30;Nationalt;38651;5873894;33.1;1942781
2021-07-01;Nationalt;40661;5873894;33.8;1983442
2021-07-02;Nationalt;44062;5873894;34.5;2027504
2021-07-03;Nationalt;32707;5873894;35.1;2060211
2021-07-04;Nationalt;29331;5873894;35.6;2089542
2021-07-05;Nationalt;43110;5873894;36.3;2132652
2021-07-06;Nationalt;42358;5873894;37.0;2175010
2021-07-07;Nationalt;39703;5873894;37.7;2214713
2021-07-08;Nationalt;36912;5873894;38.3;2251625
2021-07-09;Nationalt;33232;5873894;38.9;2284857
2021-07-10;Nationalt;21789;5873894;39.3;2306646
2021-07-11;Nationalt;22018;5873894;39.6;2328664
2021-07-12;Nationalt;54568;5873894;40.6;2383232
2021-07-13;Nationalt;49719;5873894;41.4;2432951
2021-07-14;Nationalt;44798;5873894;42.2;2477749
2021-07-15;Nationalt;53535;5873894;43.1;2531284
2021-07-16;Nationalt;43502;5873894;43.8;2574786
2021-07-17;Nationalt;26434;5873894;44.3;2601220
2021-07-18;Nationalt;33897;5873894;44.9;2635117
2021-07-19;Nationalt;54615;5873894;45.8;2689732
2021-07-20;Nationalt;56487;5873894;46.8;2746219
2021-07-21;Nationalt;55102;5873894;47.7;2801321
2021-07-22;Nationalt;51778;5873894;48.6;2853099
2021-07-23;Nationalt;43657;5873894;49.3;2896756
2021-07-24;Nationalt;23695;5873894;49.7;2920451
2021-07-25;Nationalt;31552;5873894;50.3;2952003
2021-07-26;Nationalt;42097;5873894;51.0;2994100
2021-07-27;Nationalt;44841;5873894;51.7;3038941
2021-07-28;Nationalt;43330;5873894;52.5;3082271
2021-07-29;Nationalt;39098;5873894;53.1;3121369
2021-07-30;Nationalt;34807;5873894;53.7;3156176
2021-07-31;Nationalt;20058;5873894;54.1;3176234
2021-08-01;Nationalt;19198;5873894;54.4;3195432
2021-08-02;Nationalt;40682;5873894;55.1;3236114
2021-08-03;Nationalt;43072;5873894;55.8;3279186
2021-08-04;Nationalt;44572;5873894;56.6;3323758
2021-08-05;Nationalt;39907;5873894;57.3;3363665
2021-08-06;Nationalt;39977;5873894;57.9;3403642
2021-08-07;Nationalt;26914;5873894;58.4;3430556
2021-08-08;Nationalt;35863;5873894;59.0;3466419
2021-08-09;Nationalt;55411;5873894;60.0;3521830
2021-08-10;Nationalt;54686;5873894;60.9;3576516
2021-08-11;Nationalt;57487;5873894;61.9;3634003
2021-08-12;Nationalt;50087;5873894;62.7;3684090
2021-08-13;Nationalt;46854;5873894;63.5;3730944
