"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Revacc. 1 idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Revacc. 1 igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference";"Revacc. 1 difference"
2022-01-14;København;K;259807;251902;158368;259701;251669;156025;106;233;2343
2022-01-14;København;M;246708;238531;149178;246627;238300;146856;81;231;2322
2022-01-14;Frederiksberg;K;46077;44908;31333;46061;44867;30976;16;41;357
2022-01-14;Frederiksberg;M;40498;39302;26874;40488;39254;26511;10;48;363
2022-01-14;Ballerup;K;20172;19552;14048;20167;19539;13930;5;13;118
2022-01-14;Ballerup;M;18747;18081;12408;18738;18062;12272;9;19;136
2022-01-14;Brøndby;K;13372;12891;8778;13363;12873;8707;9;18;71
2022-01-14;Brøndby;M;12404;11928;7826;12396;11912;7747;8;16;79
2022-01-14;Dragør;K;6338;6102;4551;6336;6096;4531;2;6;20
2022-01-14;Dragør;M;5920;5694;4086;5920;5689;4061;0;5;25
2022-01-14;Gentofte;K;32710;31722;23048;32698;31693;22881;12;29;167
2022-01-14;Gentofte;M;29404;28383;20117;29393;28348;19927;11;35;190
2022-01-14;Gladsaxe;K;28162;27176;18815;28156;27155;18677;6;21;138
2022-01-14;Gladsaxe;M;27206;26142;17220;27203;26127;17064;3;15;156
2022-01-14;Glostrup;K;9281;8997;6256;9279;8989;6217;2;8;39
2022-01-14;Glostrup;M;8924;8623;5621;8924;8618;5564;0;5;57
2022-01-14;Herlev;K;11751;11338;8031;11743;11318;7967;8;20;64
2022-01-14;Herlev;M;10824;10396;6962;10826;10383;6909;-2;13;53
2022-01-14;Albertslund;K;10505;10112;6637;10504;10104;6591;1;8;46
2022-01-14;Albertslund;M;10067;9626;6072;10062;9613;6007;5;13;65
2022-01-14;Hvidovre;K;21217;20419;13813;21211;20402;13668;6;17;145
2022-01-14;Hvidovre;M;20170;19349;12588;20159;19329;12448;11;20;140
2022-01-14;Høje Tåstrup;K;19947;19257;13030;19945;19239;12907;2;18;123
2022-01-14;Høje Tåstrup;M;19588;18843;12273;19577;18828;12139;11;15;134
2022-01-14;Lyngby-Taarbæk;K;24834;24030;17392;24831;24022;17269;3;8;123
2022-01-14;Lyngby-Taarbæk;M;23706;22816;15748;23696;22790;15618;10;26;130
2022-01-14;Rødovre;K;16645;16073;11087;16637;16051;10992;8;22;95
2022-01-14;Rødovre;M;15394;14784;9702;15384;14762;9595;10;22;107
2022-01-14;Ishøj;K;8195;7894;4973;8195;7890;4932;0;4;41
2022-01-14;Ishøj;M;7914;7578;4682;7909;7573;4624;5;5;58
2022-01-14;Tårnby;K;17504;16918;12002;17497;16909;11918;7;9;84
2022-01-14;Tårnby;M;16632;15987;10877;16623;15970;10772;9;17;105
2022-01-14;Vallensbæk;K;6360;6136;4198;6355;6124;4166;5;12;32
2022-01-14;Vallensbæk;M;6160;5929;3902;6160;5925;3854;0;4;48
2022-01-14;Furesø;K;17628;17043;12471;17622;17023;12383;6;20;88
2022-01-14;Furesø;M;16537;15966;11215;16537;15948;11133;0;18;82
2022-01-14;Allerød;K;11279;10970;8112;11275;10958;8047;4;12;65
2022-01-14;Allerød;M;10697;10366;7501;10696;10353;7443;1;13;58
2022-01-14;Fredensborg;K;17451;16936;12341;17441;16917;12267;10;19;74
2022-01-14;Fredensborg;M;16024;15497;11080;16012;15476;10985;12;21;95
2022-01-14;Helsingør;K;26963;26291;19639;26959;26256;19479;4;35;160
2022-01-14;Helsingør;M;24690;23980;17221;24675;23948;17064;15;32;157
2022-01-14;Hillerød;K;22641;22015;15863;22636;21996;15744;5;19;119
2022-01-14;Hillerød;M;21354;20682;14382;21347;20668;14258;7;14;124
2022-01-14;Hørsholm;K;11297;11026;8358;11300;11020;8327;-3;6;31
2022-01-14;Hørsholm;M;9792;9506;7035;9787;9495;6992;5;11;43
2022-01-14;Rudersdal;K;24917;24196;17963;24906;24175;17845;11;21;118
2022-01-14;Rudersdal;M;23474;22748;16399;23475;22722;16259;-1;26;140
2022-01-14;Egedal;K;18740;18206;12896;18742;18182;12787;-2;24;109
2022-01-14;Egedal;M;18117;17531;12147;18111;17509;12012;6;22;135
2022-01-14;Frederikssund;K;19670;19208;14226;19664;19168;14003;6;40;223
2022-01-14;Frederikssund;M;18768;18199;12921;18761;18150;12681;7;49;240
2022-01-14;Greve;K;20800;20169;14415;20795;20147;14303;5;22;112
2022-01-14;Greve;M;19857;19230;13321;19853;19215;13212;4;15;109
2022-01-14;Køge;K;25625;24822;17859;25619;24792;17675;6;30;184
2022-01-14;Køge;M;24696;23838;16382;24687;23807;16158;9;31;224
2022-01-14;Halsnæs;K;13223;12870;9682;13220;12860;9619;3;10;63
2022-01-14;Halsnæs;M;12755;12380;9024;12753;12371;8932;2;9;92
2022-01-14;Roskilde;K;38536;37527;27387;38524;37485;27171;12;42;216
2022-01-14;Roskilde;M;36321;35251;24671;36317;35205;24454;4;46;217
2022-01-14;Solrød;K;9978;9663;6863;9973;9654;6824;5;9;39
2022-01-14;Solrød;M;9491;9190;6370;9491;9181;6332;0;9;38
2022-01-14;Gribskov;K;17273;16842;12803;17264;16829;12734;9;13;69
2022-01-14;Gribskov;M;16833;16362;12056;16829;16351;11971;4;11;85
2022-01-14;Odsherred;K;13877;13567;10354;13874;13563;10220;3;4;134
2022-01-14;Odsherred;M;13705;13420;9720;13701;13411;9556;4;9;164
2022-01-14;Holbæk;K;30792;30015;21575;30779;29958;21230;13;57;345
2022-01-14;Holbæk;M;29728;28870;19708;29701;28805;19320;27;65;388
2022-01-14;Faxe;K;15145;14747;10799;15142;14740;10743;3;7;56
2022-01-14;Faxe;M;15204;14770;10287;15199;14751;10216;5;19;71
2022-01-14;Kalundborg;K;19899;19447;14259;19878;19425;14021;21;22;238
2022-01-14;Kalundborg;M;19777;19268;13356;19766;19248;13111;11;20;245
2022-01-14;Ringsted;K;14225;13804;9875;14219;13793;9770;6;11;105
2022-01-14;Ringsted;M;13899;13464;9183;13890;13449;9069;9;15;114
2022-01-14;Slagelse;K;32928;31954;23357;32911;31914;23127;17;40;230
2022-01-14;Slagelse;M;31892;30963;21422;31883;30927;21180;9;36;242
2022-01-14;Stevns;K;9691;9433;6995;9685;9423;6924;6;10;71
2022-01-14;Stevns;M;9726;9433;6684;9721;9429;6608;5;4;76
2022-01-14;Sorø;K;12679;12366;9083;12676;12348;9011;3;18;72
2022-01-14;Sorø;M;12451;12087;8389;12448;12065;8321;3;22;68
2022-01-14;Lejre;K;12008;11692;8606;12004;11667;8522;4;25;84
2022-01-14;Lejre;M;11688;11375;8269;11684;11350;8173;4;25;96
2022-01-14;Lolland;K;16448;16107;12406;16444;16096;12309;4;11;97
2022-01-14;Lolland;M;16331;15923;11669;16327;15918;11568;4;5;101
2022-01-14;Næstved;K;35235;34376;25049;35210;34338;24811;25;38;238
2022-01-14;Næstved;M;33867;32912;22833;33845;32875;22597;22;37;236
2022-01-14;Guldborgsund;K;25108;24585;18706;25102;24554;18574;6;31;132
2022-01-14;Guldborgsund;M;24536;23973;17347;24523;23945;17187;13;28;160
2022-01-14;Vordingborg;K;18922;18492;13865;18910;18475;13755;12;17;110
2022-01-14;Vordingborg;M;18482;18001;12892;18474;17984;12776;8;17;116
2022-01-14;Bornholm;K;17262;16839;13292;17258;16825;13211;4;14;81
2022-01-14;Bornholm;M;16712;16264;12279;16715;16256;12196;-3;8;83
2022-01-14;Middelfart;K;17076;16677;12679;17069;16627;12556;7;50;123
2022-01-14;Middelfart;M;16799;16339;11932;16789;16311;11806;10;28;126
2022-01-14;Assens;K;17497;17000;12732;17493;16972;12638;4;28;94
2022-01-14;Assens;M;17425;16869;11997;17423;16839;11886;2;30;111
2022-01-14;Faaborg-Midtfyn;K;22159;21494;16103;22147;21462;15973;12;32;130
2022-01-14;Faaborg-Midtfyn;M;21990;21287;15186;21978;21257;15042;12;30;144
2022-01-14;Kerteminde;K;10471;10188;7637;10469;10176;7558;2;12;79
2022-01-14;Kerteminde;M;10014;9702;6942;10002;9684;6860;12;18;82
2022-01-14;Nyborg;K;14007;13589;10065;14006;13564;9961;1;25;104
2022-01-14;Nyborg;M;13496;13061;9275;13496;13043;9147;0;18;128
2022-01-14;Odense;K;87977;85387;58707;87933;85229;57834;44;158;873
