"Vaccinedato","geo","Antal påbegyndt vacc. personer","Antal borgere","Påbegyndtvacc. (%)","Kumuleret antal påbegyndt vacc."
2020-12-27,Nationalt,6337,5846489,0.11,6337
2020-12-28,Nationalt,2010,5846489,0.14,8347
2020-12-29,Nationalt,8762,5846489,0.29,17109
2020-12-30,Nationalt,11214,5846489,0.48,28323
2020-12-31,Nationalt,6019,5846489,0.59,34342
2021-01-01,Nationalt,2284,5846489,0.63,36626
2021-01-02,Nationalt,8654,5846489,0.77,45280
2021-01-03,Nationalt,5814,5846489,0.87,51094
2021-01-04,Nationalt,2392,5846489,0.91,53486
2021-01-05,Nationalt,13230,5846489,1.14,66716
2021-01-06,Nationalt,19312,5846489,1.47,86028
2021-01-07,Nationalt,17127,5846489,1.76,103155
2021-01-08,Nationalt,8275,5846489,1.91,111430
2021-01-09,Nationalt,1888,5846489,1.94,113318
2021-01-10,Nationalt,814,5846489,1.95,114132
2021-01-11,Nationalt,656,5846489,1.96,114788
2021-01-12,Nationalt,464,5846489,1.97,115252
2021-01-13,Nationalt,12609,5846489,2.19,127861
2021-01-14,Nationalt,17698,5846489,2.49,145559
2021-01-15,Nationalt,15010,5846489,2.75,160569
2021-01-16,Nationalt,4541,5846489,2.82,165110
2021-01-17,Nationalt,2466,5846489,2.87,167576
2021-01-18,Nationalt,3808,5846489,2.93,171384
2021-01-19,Nationalt,2453,5846489,2.97,173837
2021-01-20,Nationalt,1480,5846489,3.00,175317
2021-01-21,Nationalt,1501,5846489,3.02,176818
2021-01-22,Nationalt,655,5846489,3.04,177473
2021-01-23,Nationalt,733,5846489,3.05,178206
2021-01-24,Nationalt,594,5846489,3.06,178800
2021-01-25,Nationalt,276,5846489,3.06,179076
2021-01-26,Nationalt,212,5846489,3.07,179288
2021-01-27,Nationalt,200,5846489,3.07,179488
2021-01-28,Nationalt,219,5846489,3.07,179707
2021-01-29,Nationalt,1091,5846489,3.09,180798
2021-01-30,Nationalt,1186,5846489,3.11,181984
2021-01-31,Nationalt,1193,5846489,3.13,183177
2021-02-01,Nationalt,748,5846489,3.15,183925
2021-02-02,Nationalt,2008,5846489,3.18,185933
2021-02-03,Nationalt,1514,5846489,3.21,187447
2021-02-04,Nationalt,1417,5846489,3.23,188864
2021-02-05,Nationalt,1571,5846489,3.26,190435
2021-02-06,Nationalt,1008,5846489,3.27,191443
2021-02-07,Nationalt,1882,5846489,3.31,193325
2021-02-08,Nationalt,2524,5846489,3.35,195849
2021-02-09,Nationalt,3528,5846489,3.41,199377
2021-02-10,Nationalt,3273,5846489,3.47,202650
2021-02-11,Nationalt,5677,5846489,3.56,208327
2021-02-12,Nationalt,12058,5846489,3.77,220385
2021-02-13,Nationalt,6545,5846489,3.88,226930
2021-02-14,Nationalt,6207,5846489,3.99,233137
2021-02-15,Nationalt,13796,5846489,4.22,246933
2021-02-16,Nationalt,13216,5846489,4.45,260149
2021-02-17,Nationalt,10437,5846489,4.63,270586
2021-02-18,Nationalt,11458,5846489,4.82,282044
2021-02-19,Nationalt,13862,5846489,5.06,295906
2021-02-20,Nationalt,10469,5846489,5.24,306375
2021-02-21,Nationalt,10767,5846489,5.42,317142
2021-02-22,Nationalt,13482,5846489,5.66,330624
2021-02-23,Nationalt,14373,5846489,5.90,344997
2021-02-24,Nationalt,13674,5846489,6.13,358671
2021-02-25,Nationalt,14505,5846489,6.38,373176
2021-02-26,Nationalt,35970,5846489,7.00,409146
2021-02-27,Nationalt,6650,5846489,7.11,415796
2021-02-28,Nationalt,10981,5846489,7.30,426777
2021-03-01,Nationalt,19733,5846489,7.64,446510
2021-03-02,Nationalt,16699,5846489,7.92,463209
2021-03-03,Nationalt,12967,5846489,8.14,476176
2021-03-04,Nationalt,17415,5846489,8.44,493591
2021-03-05,Nationalt,16600,5846489,8.73,510191
2021-03-06,Nationalt,14627,5846489,8.98,524818
2021-03-07,Nationalt,12041,5846489,9.18,536859
2021-03-08,Nationalt,9594,5846489,9.35,546453
2021-03-09,Nationalt,10900,5846489,9.53,557353
