"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
,,,,,0,0,,
,,,,,0,0,,
,,,,,0,0,,
,,,,,0,0,,
,,,,,0,0,,
,,,,,1,1,,
2021-04-22,København,K,51254,22620,50545,22161,709,459
2021-04-22,København,M,33380,14944,32779,14606,601,338
2021-04-22,Frederiksberg,K,12240,5628,12046,5466,194,162
2021-04-22,Frederiksberg,M,7662,3475,7528,3359,134,116
2021-04-22,Ballerup,K,6558,2892,6436,2827,122,65
2021-04-22,Ballerup,M,4141,1849,4064,1794,77,55
2021-04-22,Brøndby,K,4443,2218,4424,2157,19,61
2021-04-22,Brøndby,M,2965,1372,2945,1341,20,31
2021-04-22,Dragør,K,2054,928,2027,900,27,28
2021-04-22,Dragør,M,1527,666,1508,641,19,25
2021-04-22,Gentofte,K,9935,4772,9818,4656,117,116
2021-04-22,Gentofte,M,6465,2865,6347,2790,118,75
2021-04-22,Gladsaxe,K,8334,4083,8203,4012,131,71
2021-04-22,Gladsaxe,M,5100,2226,4990,2167,110,59
2021-04-22,Glostrup,K,3155,1617,3106,1567,49,50
2021-04-22,Glostrup,M,1944,981,1917,954,27,27
2021-04-22,Herlev,K,3946,1930,3882,1902,64,28
2021-04-22,Herlev,M,2309,995,2253,973,56,22
2021-04-22,Albertslund,K,3364,1581,3327,1540,37,41
2021-04-22,Albertslund,M,2277,1032,2250,978,27,54
2021-04-22,Hvidovre,K,6561,3398,6508,3337,53,61
2021-04-22,Hvidovre,M,4169,2058,4110,2007,59,51
2021-04-22,Høje Tåstrup,K,6063,2903,6016,2804,47,99
2021-04-22,Høje Tåstrup,M,4155,2042,4125,1972,30,70
2021-04-22,Lyngby-Taarbæk,K,7365,3674,7214,3576,151,98
2021-04-22,Lyngby-Taarbæk,M,4601,2058,4511,1987,90,71
2021-04-22,Rødovre,K,5132,2538,5068,2497,64,41
2021-04-22,Rødovre,M,2976,1317,2923,1293,53,24
2021-04-22,Ishøj,K,2497,1112,2488,1081,9,31
2021-04-22,Ishøj,M,1674,749,1668,715,6,34
2021-04-22,Tårnby,K,5283,2464,5203,2418,80,46
2021-04-22,Tårnby,M,3422,1543,3356,1503,66,40
2021-04-22,Vallensbæk,K,2095,979,2082,948,13,31
2021-04-22,Vallensbæk,M,1508,731,1497,708,11,23
2021-04-22,Furesø,K,5731,2764,5635,2707,96,57
2021-04-22,Furesø,M,3830,1700,3758,1650,72,50
2021-04-22,Allerød,K,3473,1596,3419,1571,54,25
2021-04-22,Allerød,M,2384,1070,2339,1045,45,25
