"Vaccinedato","geo","Antal påbegyndt vacc. personer","Antal borgere","Påbegyndtvacc. (%)","Kumuleret antal påbegyndt vacc."
2020-12-27,Nationalt,6379,5844601,0.11,6379
2020-12-28,Nationalt,2022,5844601,0.14,8401
2020-12-29,Nationalt,8814,5844601,0.29,17215
2020-12-30,Nationalt,11285,5844601,0.49,28500
2020-12-31,Nationalt,6068,5844601,0.59,34568
2021-01-01,Nationalt,2294,5844601,0.63,36862
2021-01-02,Nationalt,8725,5844601,0.78,45587
2021-01-03,Nationalt,5871,5844601,0.88,51458
2021-01-04,Nationalt,2394,5844601,0.92,53852
2021-01-05,Nationalt,13325,5844601,1.15,67177
2021-01-06,Nationalt,19446,5844601,1.48,86623
2021-01-07,Nationalt,17251,5844601,1.78,103874
2021-01-08,Nationalt,8334,5844601,1.92,112208
2021-01-09,Nationalt,1894,5844601,1.95,114102
2021-01-10,Nationalt,813,5844601,1.97,114915
2021-01-11,Nationalt,658,5844601,1.98,115573
2021-01-12,Nationalt,462,5844601,1.99,116035
2021-01-13,Nationalt,12640,5844601,2.20,128675
2021-01-14,Nationalt,17776,5844601,2.51,146451
2021-01-15,Nationalt,15090,5844601,2.76,161541
2021-01-16,Nationalt,4573,5844601,2.84,166114
2021-01-17,Nationalt,2492,5844601,2.88,168606
2021-01-18,Nationalt,3830,5844601,2.95,172436
2021-01-19,Nationalt,2463,5844601,2.99,174899
2021-01-20,Nationalt,1494,5844601,3.02,176393
2021-01-21,Nationalt,1511,5844601,3.04,177904
2021-01-22,Nationalt,659,5844601,3.06,178563
2021-01-23,Nationalt,744,5844601,3.07,179307
2021-01-24,Nationalt,599,5844601,3.08,179906
2021-01-25,Nationalt,275,5844601,3.08,180181
2021-01-26,Nationalt,215,5844601,3.09,180396
2021-01-27,Nationalt,201,5844601,3.09,180597
2021-01-28,Nationalt,218,5844601,3.09,180815
2021-01-29,Nationalt,1110,5844601,3.11,181925
2021-01-30,Nationalt,1191,5844601,3.13,183116
2021-01-31,Nationalt,1210,5844601,3.15,184326
2021-02-01,Nationalt,748,5844601,3.17,185074
2021-02-02,Nationalt,2025,5844601,3.20,187099
2021-02-03,Nationalt,1533,5844601,3.23,188632
