"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,0-9,K,2,1
Hovedstaden,0-9,M,0,0
Hovedstaden,10-19,K,621,240
Hovedstaden,10-19,M,354,167
Hovedstaden,20-29,K,12020,4462
Hovedstaden,20-29,M,4808,1821
Hovedstaden,30-39,K,13055,6093
Hovedstaden,30-39,M,6212,3096
Hovedstaden,40-49,K,18607,8819
Hovedstaden,40-49,M,7413,3859
Hovedstaden,50-59,K,21753,10859
Hovedstaden,50-59,M,10179,5770
Hovedstaden,60-69,K,17746,11364
Hovedstaden,60-69,M,11972,7917
Hovedstaden,70-79,K,27531,11092
Hovedstaden,70-79,M,24441,9687
Hovedstaden,80-89,K,35159,18413
Hovedstaden,80-89,M,23664,11379
Hovedstaden,90+,K,8573,7660
Hovedstaden,90+,M,3177,2823
Midtjylland,0-9,K,0,0
Midtjylland,0-9,M,0,0
Midtjylland,10-19,K,735,291
Midtjylland,10-19,M,277,96
Midtjylland,20-29,K,9650,3140
Midtjylland,20-29,M,3306,859
Midtjylland,30-39,K,10310,4320
Midtjylland,30-39,M,3680,1284
Midtjylland,40-49,K,14565,6160
Midtjylland,40-49,M,4595,1601
Midtjylland,50-59,K,17356,7433
Midtjylland,50-59,M,5673,1971
Midtjylland,60-69,K,14729,8798
Midtjylland,60-69,M,8787,5425
Midtjylland,70-79,K,15942,8440
Midtjylland,70-79,M,16109,8656
Midtjylland,80-89,K,26230,15415
Midtjylland,80-89,M,19881,10872
Midtjylland,90+,K,6529,6213
Midtjylland,90+,M,2887,2758
Nordjylland,0-9,K,1,0
Nordjylland,0-9,M,0,0
Nordjylland,10-19,K,289,125
Nordjylland,10-19,M,103,47
Nordjylland,20-29,K,3952,1492
Nordjylland,20-29,M,1464,578
Nordjylland,30-39,K,4725,1866
Nordjylland,30-39,M,1601,639
Nordjylland,40-49,K,6635,2742
Nordjylland,40-49,M,2148,871
Nordjylland,50-59,K,8789,3979
Nordjylland,50-59,M,2839,1340
Nordjylland,60-69,K,6261,3759
Nordjylland,60-69,M,3427,2259
Nordjylland,70-79,K,6716,3054
Nordjylland,70-79,M,6709,3063
Nordjylland,80-89,K,13833,7480
Nordjylland,80-89,M,10718,5386
Nordjylland,90+,K,3334,3188
Nordjylland,90+,M,1540,1464
Sjælland,0-9,K,0,0
Sjælland,0-9,M,1,1
Sjælland,10-19,K,364,119
Sjælland,10-19,M,180,76
Sjælland,20-29,K,3794,1298
Sjælland,20-29,M,1486,558
Sjælland,30-39,K,5922,2208
Sjælland,30-39,M,2072,794
Sjælland,40-49,K,9852,3863
Sjælland,40-49,M,3151,1258
Sjælland,50-59,K,12332,4885
Sjælland,50-59,M,4578,1951
Sjælland,60-69,K,9998,5344
Sjælland,60-69,M,6885,3985
Sjælland,70-79,K,14191,5420
Sjælland,70-79,M,14769,5874
Sjælland,80-89,K,18107,9784
Sjælland,80-89,M,14084,7050
Sjælland,90+,K,4205,3759
Sjælland,90+,M,1780,1601
Syddanmark,0-9,K,1,0
Syddanmark,0-9,M,0,0
Syddanmark,10-19,K,591,208
Syddanmark,10-19,M,240,107
Syddanmark,20-29,K,7021,2466
Syddanmark,20-29,M,2500,1111
Syddanmark,30-39,K,8860,3977
Syddanmark,30-39,M,3297,1672
Syddanmark,40-49,K,13391,6089
Syddanmark,40-49,M,4495,2433
Syddanmark,50-59,K,16498,7917
Syddanmark,50-59,M,6212,3516
Syddanmark,60-69,K,12488,7488
Syddanmark,60-69,M,7952,5435
Syddanmark,70-79,K,13947,7351
Syddanmark,70-79,M,14148,7577
Syddanmark,80-89,K,24233,15615
Syddanmark,80-89,M,18050,10796
Syddanmark,90+,K,6964,6446
Syddanmark,90+,M,2985,2776
