"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-04-07,København,K,38799,18547,38417,18503,382,44
2021-04-07,København,M,23288,11521,23005,11507,283,14
2021-04-07,Frederiksberg,K,8754,4385,8640,4383,114,2
2021-04-07,Frederiksberg,M,5191,2559,5119,2558,72,1
2021-04-07,Ballerup,K,4717,2225,4650,2227,67,-2
2021-04-07,Ballerup,M,2680,1299,2631,1299,49,0
2021-04-07,Brøndby,K,3377,1774,3323,1769,54,5
2021-04-07,Brøndby,M,2023,1021,1986,1020,37,1
2021-04-07,Dragør,K,1402,726,1367,715,35,11
2021-04-07,Dragør,M,944,480,918,464,26,16
2021-04-07,Gentofte,K,7002,3780,6909,3779,93,1
2021-04-07,Gentofte,M,4112,2106,4045,2100,67,6
2021-04-07,Gladsaxe,K,6209,3363,6165,3359,44,4
2021-04-07,Gladsaxe,M,3270,1672,3231,1673,39,-1
2021-04-07,Glostrup,K,2412,1390,2392,1387,20,3
2021-04-07,Glostrup,M,1365,795,1346,795,19,0
2021-04-07,Herlev,K,2952,1611,2942,1610,10,1
2021-04-07,Herlev,M,1468,762,1460,761,8,1
2021-04-07,Albertslund,K,2413,1290,2377,1290,36,0
2021-04-07,Albertslund,M,1498,783,1476,785,22,-2
2021-04-07,Hvidovre,K,5037,2847,4986,2849,51,-2
2021-04-07,Hvidovre,M,2841,1623,2777,1620,64,3
2021-04-07,Høje Tåstrup,K,4513,2225,4430,2223,83,2
2021-04-07,Høje Tåstrup,M,2915,1493,2852,1490,63,3
2021-04-07,Lyngby-Taarbæk,K,5370,3007,5330,3005,40,2
2021-04-07,Lyngby-Taarbæk,M,2935,1534,2905,1534,30,0
2021-04-07,Rødovre,K,3810,2070,3791,2075,19,-5
2021-04-07,Rødovre,M,1924,994,1895,994,29,0
2021-04-07,Ishøj,K,1825,874,1782,874,43,0
2021-04-07,Ishøj,M,1120,548,1093,547,27,1
2021-04-07,Tårnby,K,3827,1992,3783,1993,44,-1
2021-04-07,Tårnby,M,2212,1176,2171,1175,41,1
2021-04-07,Vallensbæk,K,1550,750,1513,749,37,1
2021-04-07,Vallensbæk,M,1079,518,1045,518,34,0
2021-04-07,Furesø,K,4042,2219,3989,2219,53,0
2021-04-07,Furesø,M,2365,1219,2322,1217,43,2
2021-04-07,Allerød,K,2430,1292,2400,1290,30,2
2021-04-07,Allerød,M,1476,812,1459,810,17,2
2021-04-07,Fredensborg,K,3856,2170,3817,2165,39,5
2021-04-07,Fredensborg,M,2392,1280,2358,1280,34,0
2021-04-07,Helsingør,K,6435,3274,6377,3268,58,6
2021-04-07,Helsingør,M,3800,2003,3742,2001,58,2
2021-04-07,Hillerød,K,5352,2742,5316,2750,36,-8
2021-04-07,Hillerød,M,3076,1607,3040,1608,36,-1
2021-04-07,Hørsholm,K,2673,1541,2643,1521,30,20
2021-04-07,Hørsholm,M,1684,929,1659,912,25,17
2021-04-07,Rudersdal,K,5683,3098,5605,3101,78,-3
2021-04-07,Rudersdal,M,3517,1836,3468,1834,49,2
2021-04-07,Egedal,K,3790,1773,3750,1772,40,1
