"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;5204;0
Hovedstaden;0-9;M;5486;2
Hovedstaden;10-19;K;68497;59555
Hovedstaden;10-19;M;71109;61634
Hovedstaden;20-29;K;119399;114640
Hovedstaden;20-29;M;112636;107547
Hovedstaden;30-39;K;109225;104785
Hovedstaden;30-39;M;107162;103382
Hovedstaden;40-49;K;110161;108208
Hovedstaden;40-49;M;107155;105220
Hovedstaden;50-59;K;113391;112295
Hovedstaden;50-59;M;112398;111262
Hovedstaden;60-69;K;89925;89457
Hovedstaden;60-69;M;85260;84761
Hovedstaden;70-79;K;83483;83206
Hovedstaden;70-79;M;70163;69953
Hovedstaden;80-89;K;38807;38650
Hovedstaden;80-89;M;26305;26226
Hovedstaden;90+;K;9096;9036
Hovedstaden;90+;M;3349;3332
Midtjylland;0-9;K;6228;1
Midtjylland;0-9;M;6581;0
Midtjylland;10-19;K;61099;51947
Midtjylland;10-19;M;63193;53414
Midtjylland;20-29;K;78965;76052
Midtjylland;20-29;M;80490;77148
Midtjylland;30-39;K;66851;64314
Midtjylland;30-39;M;68285;65875
Midtjylland;40-49;K;76113;75188
Midtjylland;40-49;M;74960;73852
Midtjylland;50-59;K;84243;83685
Midtjylland;50-59;M;84761;84203
Midtjylland;60-69;K;74643;74381
Midtjylland;60-69;M;72898;72650
Midtjylland;70-79;K;65231;65125
Midtjylland;70-79;M;60832;60719
Midtjylland;80-89;K;29743;29660
Midtjylland;80-89;M;22937;22885
Midtjylland;90+;K;6666;6635
Midtjylland;90+;M;3035;3024
Nordjylland;0-9;K;1911;0
Nordjylland;0-9;M;1982;0
Nordjylland;10-19;K;24725;21441
Nordjylland;10-19;M;26197;22608
Nordjylland;20-29;K;31185;29811
Nordjylland;20-29;M;34958;33302
Nordjylland;30-39;K;27186;26147
Nordjylland;30-39;M;28422;27280
Nordjylland;40-49;K;31713;31299
Nordjylland;40-49;M;31862;31369
Nordjylland;50-59;K;37983;37716
Nordjylland;50-59;M;38322;37996
Nordjylland;60-69;K;36025;35881
Nordjylland;60-69;M;35376;35236
Nordjylland;70-79;K;32180;32118
Nordjylland;70-79;M;30454;30389
Nordjylland;80-89;K;15010;14971
Nordjylland;80-89;M;11807;11767
Nordjylland;90+;K;3418;3402
Nordjylland;90+;M;1604;1592
Sjælland;0-9;K;2497;1
Sjælland;0-9;M;2675;1
Sjælland;10-19;K;35535;31403
Sjælland;10-19;M;37734;33089
Sjælland;20-29;K;30059;28574
Sjælland;20-29;M;33039;31301
Sjælland;30-39;K;36047;34426
Sjælland;30-39;M;35141;33634
Sjælland;40-49;K;49081;48287
Sjælland;40-49;M;46690;45851
Sjælland;50-59;K;59656;59166
Sjælland;50-59;M;59991;59477
Sjælland;60-69;K;53092;52856
Sjælland;60-69;M;51488;51238
Sjælland;70-79;K;50156;50047
Sjælland;70-79;M;45822;45722
Sjælland;80-89;K;21570;21496
Sjælland;80-89;M;16689;16652
Sjælland;90+;K;4414;4398
Sjælland;90+;M;1948;1945
Syddanmark;0-9;K;4910;2
Syddanmark;0-9;M;5444;3
Syddanmark;10-19;K;54266;46677
Syddanmark;10-19;M;56193;48023
Syddanmark;20-29;K;56572;53994
Syddanmark;20-29;M;60853;57906
Syddanmark;30-39;K;55954;53489
Syddanmark;30-39;M;56476;54184
Syddanmark;40-49;K;69182;68243
Syddanmark;40-49;M;67248;66045
Syddanmark;50-59;K;81344;80765
Syddanmark;50-59;M;82336;81661
Syddanmark;60-69;K;74114;73842
Syddanmark;60-69;M;72861;72573
Syddanmark;70-79;K;65953;65809
Syddanmark;70-79;M;61273;61138
Syddanmark;80-89;K;31963;31893
Syddanmark;80-89;M;24413;24370
Syddanmark;90+;K;7112;7067
Syddanmark;90+;M;3160;3151
