"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Revacc. 1 idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Revacc. 1 igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference";"Revacc. 1 difference"
2021-12-15;København;K;252152;242574;61601;251785;242429;57426;367;145;4175
2021-12-15;København;M;238997;229436;52856;238630;229311;48694;367;125;4162
2021-12-15;Frederiksberg;K;44950;43471;15345;44886;43450;14497;64;21;848
2021-12-15;Frederiksberg;M;39275;37812;11713;39216;37810;10884;59;2;829
2021-12-15;Ballerup;K;19507;18833;6881;19492;18825;6502;15;8;379
2021-12-15;Ballerup;M;18048;17402;4993;18023;17395;4665;25;7;328
2021-12-15;Brøndby;K;12969;12460;4672;12948;12443;4405;21;17;267
2021-12-15;Brøndby;M;11990;11506;3490;11976;11496;3231;14;10;259
2021-12-15;Dragør;K;6095;5863;2482;6086;5859;2291;9;4;191
2021-12-15;Dragør;M;5663;5458;2022;5655;5450;1841;8;8;181
2021-12-15;Gentofte;K;31619;30329;12739;31551;30314;11903;68;15;836
2021-12-15;Gentofte;M;28244;27007;10041;28193;27000;9310;51;7;731
2021-12-15;Gladsaxe;K;27104;26090;9338;27055;26077;8779;49;13;559
2021-12-15;Gladsaxe;M;26072;25002;6877;26024;24992;6382;48;10;495
2021-12-15;Glostrup;K;9001;8701;3294;8996;8702;3150;5;-1;144
2021-12-15;Glostrup;M;8652;8313;2415;8640;8305;2241;12;8;174
2021-12-15;Herlev;K;11357;10946;4314;11335;10934;4082;22;12;232
2021-12-15;Herlev;M;10441;9986;2984;10421;9976;2772;20;10;212
2021-12-15;Albertslund;K;10139;9661;3447;10140;9661;3307;-1;0;140
2021-12-15;Albertslund;M;9688;9173;2694;9681;9168;2578;7;5;116
2021-12-15;Hvidovre;K;20429;19655;7095;20410;19643;6677;19;12;418
2021-12-15;Hvidovre;M;19398;18582;5449;19376;18575;5031;22;7;418
2021-12-15;Høje Tåstrup;K;19249;18390;6594;19243;18383;6333;6;7;261
2021-12-15;Høje Tåstrup;M;18839;17973;5107;18834;17966;4845;5;7;262
2021-12-15;Lyngby-Taarbæk;K;23987;23026;8939;23939;23016;8331;48;10;608
2021-12-15;Lyngby-Taarbæk;M;22730;21771;6803;22693;21751;6256;37;20;547
2021-12-15;Rødovre;K;16079;15458;5715;16053;15447;5339;26;11;376
2021-12-15;Rødovre;M;14813;14196;4079;14796;14195;3758;17;1;321
2021-12-15;Ishøj;K;7958;7594;2909;7948;7587;2758;10;7;151
2021-12-15;Ishøj;M;7636;7250;2289;7626;7242;2134;10;8;155
2021-12-15;Tårnby;K;16992;16288;5665;16975;16277;5329;17;11;336
2021-12-15;Tårnby;M;16040;15319;4353;16013;15308;4022;27;11;331
2021-12-15;Vallensbæk;K;6138;5870;2270;6135;5868;2183;3;2;87
2021-12-15;Vallensbæk;M;5955;5661;1879;5940;5658;1798;15;3;81
2021-12-15;Furesø;K;16939;16282;6672;16910;16273;6316;29;9;356
2021-12-15;Furesø;M;15797;15116;5111;15768;15107;4764;29;9;347
2021-12-15;Allerød;K;10853;10484;4009;10841;10479;3797;12;5;212
2021-12-15;Allerød;M;10217;9880;3164;10201;9880;2955;16;0;209
2021-12-15;Fredensborg;K;16806;16284;6316;16786;16276;6064;20;8;252
2021-12-15;Fredensborg;M;15393;14854;4947;15369;14849;4687;24;5;260
2021-12-15;Helsingør;K;26247;25334;10079;26205;25330;9669;42;4;410
2021-12-15;Helsingør;M;23975;23044;7522;23921;23047;7112;54;-3;410
2021-12-15;Hillerød;K;21732;21102;7578;21710;21098;7270;22;4;308
2021-12-15;Hillerød;M;20480;19835;5524;20448;19826;5221;32;9;303
2021-12-15;Hørsholm;K;10988;10685;4859;10972;10684;4605;16;1;254
2021-12-15;Hørsholm;M;9490;9175;3645;9481;9175;3431;9;0;214
2021-12-15;Rudersdal;K;24072;23244;9799;24015;23234;9135;57;10;664
2021-12-15;Rudersdal;M;22513;21648;7863;22457;21625;7251;56;23;612
2021-12-15;Egedal;K;18160;17457;6294;18128;17458;5852;32;-1;442
2021-12-15;Egedal;M;17467;16797;4836;17453;16792;4420;14;5;416
2021-12-15;Frederikssund;K;19150;18588;7419;19130;18578;6981;20;10;438
2021-12-15;Frederikssund;M;18180;17578;5667;18159;17575;5277;21;3;390
2021-12-15;Greve;K;20163;19428;7499;20129;19429;7166;34;-1;333
2021-12-15;Greve;M;19160;18402;5901;19124;18396;5574;36;6;327
2021-12-15;Køge;K;24828;24083;8309;24783;24076;7990;45;7;319
2021-12-15;Køge;M;23907;23071;6109;23840;23067;5797;67;4;312
