"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-03-23,København,K,33130,15072,33087,15066,43,6
2021-03-23,København,M,18656,8132,18638,8126,18,6
2021-03-23,Frederiksberg,K,6976,3637,6973,3631,3,6
2021-03-23,Frederiksberg,M,3831,1923,3831,1918,0,5
2021-03-23,Ballerup,K,3596,1664,3596,1666,0,-2
2021-03-23,Ballerup,M,1856,897,1857,897,-1,0
2021-03-23,Brøndby,K,2629,1291,2629,1289,0,2
2021-03-23,Brøndby,M,1385,667,1385,666,0,1
2021-03-23,Dragør,K,1078,568,1078,568,0,0
2021-03-23,Dragør,M,641,330,641,330,0,0
2021-03-23,Gentofte,K,5543,3004,5543,3001,0,3
2021-03-23,Gentofte,M,2954,1523,2954,1522,0,1
2021-03-23,Gladsaxe,K,5287,2656,5291,2658,-4,-2
2021-03-23,Gladsaxe,M,2526,1233,2527,1230,-1,3
2021-03-23,Glostrup,K,1990,1092,1990,1093,0,-1
2021-03-23,Glostrup,M,1020,607,1020,608,0,-1
2021-03-23,Herlev,K,2478,1251,2479,1253,-1,-2
2021-03-23,Herlev,M,1081,492,1080,492,1,0
2021-03-23,Albertslund,K,1862,1027,1862,1027,0,0
2021-03-23,Albertslund,M,991,603,991,602,0,1
2021-03-23,Hvidovre,K,4169,2229,4172,2230,-3,-1
2021-03-23,Hvidovre,M,2132,1117,2131,1117,1,0
2021-03-23,Høje Tåstrup,K,3396,1807,3399,1807,-3,0
2021-03-23,Høje Tåstrup,M,1943,1180,1944,1181,-1,-1
2021-03-23,Lyngby-Taarbæk,K,4392,2477,4393,2476,-1,1
2021-03-23,Lyngby-Taarbæk,M,2174,1163,2175,1161,-1,2
2021-03-23,Rødovre,K,3235,1610,3235,1608,0,2
2021-03-23,Rødovre,M,1436,703,1435,701,1,2
2021-03-23,Ishøj,K,1401,705,1401,704,0,1
2021-03-23,Ishøj,M,732,405,733,405,-1,0
2021-03-23,Tårnby,K,3122,1599,3121,1583,1,16
2021-03-23,Tårnby,M,1609,764,1612,758,-3,6
2021-03-23,Vallensbæk,K,1163,609,1164,605,-1,4
2021-03-23,Vallensbæk,M,715,415,714,412,1,3
