"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Revacc. 1 idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Revacc. 1 igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference";"Revacc. 1 difference"
2021-11-05;Furesø;K;16255;16052;1994;16252;16051;1901;3;1;93
2021-11-05;Furesø;M;15097;14886;1172;15090;14884;1128;7;2;44
2021-11-05;Allerød;K;10442;10332;1126;10439;10329;1063;3;3;63
2021-11-05;Allerød;M;9861;9761;740;9858;9758;710;3;3;30
2021-11-05;Fredensborg;K;16246;16016;1735;16242;16014;1673;4;2;62
2021-11-05;Fredensborg;M;14810;14587;1043;14799;14584;1002;11;3;41
2021-11-05;Helsingør;K;25314;24908;2497;25309;24904;2357;5;4;140
2021-11-05;Helsingør;M;23060;22697;1603;23055;22695;1536;5;2;67
2021-11-05;Hillerød;K;20986;20700;2313;20980;20695;2179;6;5;134
2021-11-05;Hillerød;M;19771;19485;1488;19771;19482;1423;0;3;65
2021-11-05;Hørsholm;K;10673;10542;1314;10668;10541;1279;5;1;35
2021-11-05;Hørsholm;M;9137;9029;854;9136;9029;830;1;0;24
2021-11-05;Rudersdal;K;23190;22890;2635;23187;22889;2523;3;1;112
2021-11-05;Rudersdal;M;21586;21284;1765;21577;21279;1678;9;5;87
2021-11-05;Egedal;K;17433;17192;1609;17428;17187;1535;5;5;74
2021-11-05;Egedal;M;16775;16551;934;16767;16544;898;8;7;36
2021-11-05;Frederikssund;K;18559;18306;2025;18545;18298;1862;14;8;163
2021-11-05;Frederikssund;M;17590;17326;1206;17580;17323;1119;10;3;87
2021-11-05;Greve;K;19362;19065;1836;19358;19065;1814;4;0;22
2021-11-05;Greve;M;18308;18027;1217;18306;18029;1199;2;-2;18
2021-11-05;Køge;K;23975;23614;2491;23959;23611;2450;16;3;41
2021-11-05;Køge;M;22963;22635;1590;22948;22627;1542;15;8;48
2021-11-05;Halsnæs;K;12492;12319;1448;12485;12315;1382;7;4;66
2021-11-05;Halsnæs;M;12001;11827;963;11996;11824;912;5;3;51
2021-11-05;Roskilde;K;35946;35479;3888;35934;35473;3754;12;6;134
2021-11-05;Roskilde;M;33658;33195;2536;33652;33193;2467;6;2;69
2021-11-05;Solrød;K;9250;9125;887;9251;9124;872;-1;1;15
2021-11-05;Solrød;M;8691;8574;615;8692;8576;604;-1;-2;11
2021-11-05;Gribskov;K;16260;16031;1773;16256;16030;1689;4;1;84
2021-11-05;Gribskov;M;15857;15636;1186;15854;15634;1143;3;2;43
2021-11-05;Odsherred;K;13195;13042;1338;13197;13045;1323;-2;-3;15
2021-11-05;Odsherred;M;12991;12815;937;12995;12818;928;-4;-3;9
2021-11-05;Holbæk;K;28739;28310;3173;28729;28303;3105;10;7;68
2021-11-05;Holbæk;M;27633;27237;1940;27621;27225;1896;12;12;44
2021-11-05;Faxe;K;14133;13958;1232;14126;13954;1220;7;4;12
2021-11-05;Faxe;M;14106;13917;849;14096;13912;833;10;5;16
2021-11-05;Kalundborg;K;18758;18522;1655;18755;18520;1621;3;2;34
2021-11-05;Kalundborg;M;18478;18226;1112;18475;18225;1093;3;1;19
2021-11-05;Ringsted;K;13174;13013;1056;13176;13016;1047;-2;-3;9
2021-11-05;Ringsted;M;12806;12623;617;12809;12625;617;-3;-2;0
2021-11-05;Slagelse;K;30731;30274;3309;30721;30265;3222;10;9;87
2021-11-05;Slagelse;M;29569;29099;1925;29562;29096;1861;7;3;64
2021-11-05;Stevns;K;9084;8993;895;9083;8993;879;1;0;16
2021-11-05;Stevns;M;9068;8953;582;9064;8950;570;4;3;12
2021-11-05;Sorø;K;11810;11668;1107;11807;11664;1090;3;4;17
2021-11-05;Sorø;M;11491;11343;715;11491;11341;699;0;2;16
2021-11-05;Lejre;K;11125;10979;1172;11124;10980;1127;1;-1;45
2021-11-05;Lejre;M;10863;10747;798;10861;10746;770;2;1;28
2021-11-05;Lolland;K;15527;15314;1650;15520;15313;1617;7;1;33
2021-11-05;Lolland;M;15335;15114;1112;15333;15108;1092;2;6;20
2021-11-05;Næstved;K;32828;32357;3547;32817;32351;3468;11;6;79
2021-11-05;Næstved;M;31375;30962;2174;31370;30953;2099;5;9;75
2021-11-05;Guldborgsund;K;23691;23387;2528;23684;23383;2394;7;4;134
2021-11-05;Guldborgsund;M;23055;22715;1688;23051;22717;1581;4;-2;107
2021-11-05;Vordingborg;K;17899;17670;1415;17892;17665;1391;7;5;24
2021-11-05;Vordingborg;M;17344;17093;1073;17351;17100;1055;-7;-7;18
2021-11-05;Bornholm;K;16285;16082;1920;16279;16077;1858;6;5;62
2021-11-05;Bornholm;M;15697;15471;1109;15695;15469;1062;2;2;47
2021-11-05;Middelfart;K;15824;15647;1800;15826;15650;1776;-2;-3;24
2021-11-05;Middelfart;M;15505;15319;1190;15503;15323;1179;2;-4;11
2021-11-05;Assens;K;16366;16185;1459;16362;16181;1438;4;4;21
2021-11-05;Assens;M;16153;15923;934;16146;15917;919;7;6;15
2021-11-05;Faaborg-Midtfyn;K;20595;20323;2048;20593;20320;1970;2;3;78
2021-11-05;Faaborg-Midtfyn;M;20262;19983;1286;20253;19978;1261;9;5;25
2021-11-05;Kerteminde;K;9828;9716;870;9829;9712;848;-1;4;22
2021-11-05;Kerteminde;M;9291;9177;550;9289;9176;529;2;1;21
2021-11-05;Nyborg;K;13048;12910;1067;13044;12906;904;4;4;163
2021-11-05;Nyborg;M;12470;12315;739;12464;12311;651;6;4;88
2021-11-05;Odense;K;82117;80940;7743;82083;80911;7488;34;29;255
2021-11-05;Odense;M;77947;76676;5392;77933;76659;5234;14;17;158
2021-11-05;Svendborg;K;23769;23475;2955;23761;23474;2845;8;1;110
2021-11-05;Svendborg;M;23029;22708;1816;23022;22709;1743;7;-1;73
2021-11-05;Nordfyn;K;11645;11503;1007;11644;11506;994;1;-3;13
2021-11-05;Nordfyn;M;11519;11367;674;11517;11367;669;2;0;5
2021-11-05;Langeland;K;5023;4979;444;5023;4980;435;0;-1;9
2021-11-05;Langeland;M;4986;4933;290;4986;4931;288;0;2;2
2021-11-05;Ærø;K;2506;2485;183;2506;2485;182;0;0;1
2021-11-05;Ærø;M;2504;2478;138;2503;2477;137;1;1;1
2021-11-05;Haderslev;K;21259;20958;1980;21232;20951;1850;27;7;130
2021-11-05;Haderslev;M;20975;20618;1245;20945;20610;1166;30;8;79
2021-11-05;Billund;K;10159;10020;869;10156;10020;799;3;0;70
2021-11-05;Billund;M;10277;10118;616;10270;10115;572;7;3;44
2021-11-05;Sønderborg;K;29044;28651;3072;29035;28647;3009;9;4;63
2021-11-05;Sønderborg;M;28314;27928;1879;28313;27930;1834;1;-2;45
2021-11-05;Tønder;K;14099;13916;1289;14101;13917;1277;-2;-1;12
2021-11-05;Tønder;M;13816;13608;712;13815;13612;709;1;-4;3
2021-11-05;Esbjerg;K;44719;44081;4314;44696;44066;4160;23;15;154
2021-11-05;Esbjerg;M;43886;43203;2888;43858;43190;2806;28;13;82
2021-11-05;Fanø;K;1455;1439;159;1453;1437;157;2;2;2
2021-11-05;Fanø;M;1352;1343;97;1353;1344;96;-1;-1;1
2021-11-05;Varde;K;18970;18746;1810;18955;18742;1747;15;4;63
2021-11-05;Varde;M;19071;18818;1153;19066;18818;1131;5;0;22
2021-11-05;Vejen;K;15953;15746;1545;15946;15746;1500;7;0;45
2021-11-05;Vejen;M;15987;15755;975;15983;15753;959;4;2;16
2021-11-05;Aabenraa;K;22173;21878;1989;22159;21871;1929;14;7;60
2021-11-05;Aabenraa;M;21635;21338;1353;21625;21332;1311;10;6;42
2021-11-05;Fredericia;K;20090;19836;2318;20077;19823;2197;13;13;121
2021-11-05;Fredericia;M;19518;19255;1566;19509;19248;1499;9;7;67
2021-11-05;Horsens;K;35544;35031;3563;35542;35027;3524;2;4;39
2021-11-05;Horsens;M;34675;34077;2084;34669;34073;2073;6;4;11
2021-11-05;Kolding;K;35766;35167;3429;35754;35159;3345;12;8;84
2021-11-05;Kolding;M;34679;34109;2380;34669;34101;2336;10;8;44
2021-11-05;Vejle;K;45315;44587;4327;45302;44580;4207;13;7;120
2021-11-05;Vejle;M;44277;43505;3065;44263;43493;2995;14;12;70
2021-11-05;Herning;K;34539;34056;3807;34536;34056;3773;3;0;34
2021-11-05;Herning;M;34172;33613;2350;34167;33608;2337;5;5;13
2021-11-05;Holstebro;K;23096;22782;2617;23069;22769;2312;27;13;305
2021-11-05;Holstebro;M;22354;22016;1510;22337;22012;1365;17;4;145
2021-11-05;Lemvig;K;7650;7583;753;7651;7585;745;-1;-2;8
2021-11-05;Lemvig;M;7871;7773;478;7868;7772;471;3;1;7
2021-11-05;Struer;K;8358;8268;864;8355;8263;758;3;5;106
2021-11-05;Struer;M;8225;8099;575;8217;8094;519;8;5;56
2021-11-05;Syddjurs;K;17296;17099;1448;17297;17094;1390;-1;5;58
2021-11-05;Syddjurs;M;17124;16932;1006;17118;16934;965;6;-2;41
2021-11-05;Norddjurs;K;14448;14279;1576;14441;14277;1473;7;2;103
2021-11-05;Norddjurs;M;14808;14626;936;14801;14626;886;7;0;50
2021-11-05;Favrskov;K;18915;18692;1698;18906;18684;1553;9;8;145
2021-11-05;Favrskov;M;18797;18548;1010;18790;18546;940;7;2;70
2021-11-05;Odder;K;9485;9377;1160;9486;9378;1153;-1;-1;7
2021-11-05;Odder;M;9078;8987;696;9081;8988;694;-3;-1;2
2021-11-05;Randers;K;38773;38242;4574;38764;38238;4461;9;4;113
2021-11-05;Randers;M;37627;36996;2645;37623;36997;2598;4;-1;47
2021-11-05;Silkeborg;K;37557;37061;3530;37543;37052;3273;14;9;257
2021-11-05;Silkeborg;M;36709;36197;2311;36700;36193;2158;9;4;153
2021-11-05;Samsø;K;1557;1549;103;1557;1549;103;0;0;0
2021-11-05;Samsø;M;1514;1501;74;1514;1501;73;0;0;1
2021-11-05;Skanderborg;K;24893;24601;2058;24887;24595;2000;6;6;58
2021-11-05;Skanderborg;M;24167;23925;1353;24165;23923;1316;2;2;37
2021-11-05;Århus;K;141377;139117;12629;141317;139062;12253;60;55;376
2021-11-05;Århus;M;133807;131358;8956;133744;131297;8725;63;61;231
2021-11-05;Ikast-Brande;K;15676;15473;1527;15674;15470;1513;2;3;14
2021-11-05;Ikast-Brande;M;15823;15570;981;15820;15569;974;3;1;7
2021-11-05;Ringkøbing-Skjern;K;21578;21337;2204;21566;21331;2075;12;6;129
2021-11-05;Ringkøbing-Skjern;M;21792;21476;1384;21781;21471;1305;11;5;79
2021-11-05;Hedensted;K;18119;17891;1971;18115;17890;1905;4;1;66
2021-11-05;Hedensted;M;18317;18065;1123;18304;18064;1087;13;1;36
2021-11-05;Morsø;K;7948;7853;977;7948;7853;968;0;0;9
2021-11-05;Morsø;M;7962;7844;596;7962;7846;594;0;-2;2
2021-11-05;Skive;K;17875;17638;1951;17864;17631;1832;11;7;119
2021-11-05;Skive;M;18147;17901;1282;18141;17898;1204;6;3;78
2021-11-05;Thisted;K;16965;16723;1895;16953;16717;1687;12;6;208
2021-11-05;Thisted;M;16834;16589;1054;16825;16586;947;9;3;107
2021-11-05;Viborg;K;37983;37493;4032;37973;37490;3722;10;3;310
2021-11-05;Viborg;M;37458;36948;2493;37447;36938;2340;11;10;153
2021-11-05;Brønderslev;K;14005;13811;1467;14002;13807;1446;3;4;21
2021-11-05;Brønderslev;M;14009;13763;831;14010;13760;824;-1;3;7
2021-11-05;Frederikshavn;K;23625;23356;1745;23626;23354;1729;-1;2;16
2021-11-05;Frederikshavn;M;23248;22923;1074;23244;22919;1066;4;4;8
2021-11-05;Vesthimmerland;K;13994;13827;1388;13991;13826;1380;3;1;8
2021-11-05;Vesthimmerland;M;13975;13773;786;13969;13771;786;6;2;0
2021-11-05;Læsø;K;736;726;94;736;726;94;0;0;0
2021-11-05;Læsø;M;727;722;59;727;722;59;0;0;0
2021-11-05;Rebild;K;11567;11418;971;11565;11415;955;2;3;16
2021-11-05;Rebild;M;11724;11570;591;11723;11568;589;1;2;2
2021-11-05;Mariagerfjord;K;16248;16051;1647;16245;16049;1643;3;2;4
2021-11-05;Mariagerfjord;M;16566;16321;1036;16565;16322;1032;1;-1;4
2021-11-05;Jammerbugt;K;14936;14742;1180;14934;14745;1168;2;-3;12
2021-11-05;Jammerbugt;M;14853;14615;733;14857;14619;729;-4;-4;4
2021-11-05;Aalborg;K;86686;85274;8550;86632;85243;8216;54;31;334
2021-11-05;Aalborg;M;86591;84971;5529;86543;84936;5357;48;35;172
2021-11-05;Hjørring;K;25681;25318;3013;25674;25318;2896;7;0;117
2021-11-05;Hjørring;M;24959;24566;1671;24957;24564;1619;2;2;52
