"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2021-01-01;Hovedstaden;0;1866984;0.00
2021-01-04;Hovedstaden;0;1866984;0.00
2021-01-07;Hovedstaden;0;1866984;0.00
2021-01-08;Hovedstaden;1;1866984;0.00
2021-01-09;Hovedstaden;3;1866984;0.00
2021-01-12;Hovedstaden;3;1866984;0.00
2021-01-13;Hovedstaden;4;1866984;0.00
2021-01-14;Hovedstaden;5;1866984;0.00
2021-01-15;Hovedstaden;10;1866984;0.00
2021-01-16;Hovedstaden;11;1866984;0.00
2021-01-17;Hovedstaden;52;1866984;0.00
2021-01-18;Hovedstaden;189;1866984;0.01
2021-01-19;Hovedstaden;360;1866984;0.02
2021-01-20;Hovedstaden;493;1866984;0.03
2021-01-21;Hovedstaden;611;1866984;0.03
2021-01-22;Hovedstaden;691;1866984;0.04
2021-01-23;Hovedstaden;4592;1866984;0.25
2021-01-24;Hovedstaden;8334;1866984;0.45
2021-01-25;Hovedstaden;8569;1866984;0.46
2021-01-26;Hovedstaden;8705;1866984;0.47
2021-01-27;Hovedstaden;9331;1866984;0.50
2021-01-28;Hovedstaden;13048;1866984;0.70
2021-01-29;Hovedstaden;20308;1866984;1.09
2021-01-30;Hovedstaden;24665;1866984;1.32
2021-01-31;Hovedstaden;27149;1866984;1.45
2021-02-01;Hovedstaden;29028;1866984;1.55
2021-02-02;Hovedstaden;29141;1866984;1.56
2021-02-03;Hovedstaden;32025;1866984;1.72
2021-02-04;Hovedstaden;38338;1866984;2.05
2021-02-05;Hovedstaden;43108;1866984;2.31
2021-02-06;Hovedstaden;46056;1866984;2.47
2021-02-07;Hovedstaden;46625;1866984;2.50
2021-02-08;Hovedstaden;47755;1866984;2.56
2021-02-09;Hovedstaden;47797;1866984;2.56
2021-02-10;Hovedstaden;48728;1866984;2.61
2021-02-11;Hovedstaden;48969;1866984;2.62
2021-02-12;Hovedstaden;53105;1866984;2.84
2021-02-13;Hovedstaden;53116;1866984;2.85
2021-02-14;Hovedstaden;53128;1866984;2.85
2021-02-15;Hovedstaden;54498;1866984;2.92
2021-02-16;Hovedstaden;54906;1866984;2.94
2021-02-17;Hovedstaden;54938;1866984;2.94
2021-02-18;Hovedstaden;55017;1866984;2.95
2021-02-19;Hovedstaden;55068;1866984;2.95
2021-02-20;Hovedstaden;55170;1866984;2.96
2021-02-21;Hovedstaden;55274;1866984;2.96
2021-02-22;Hovedstaden;55420;1866984;2.97
2021-02-23;Hovedstaden;55580;1866984;2.98
2021-02-24;Hovedstaden;55657;1866984;2.98
2021-02-25;Hovedstaden;55695;1866984;2.98
2021-02-26;Hovedstaden;55762;1866984;2.99
2021-02-27;Hovedstaden;56817;1866984;3.04
2021-02-28;Hovedstaden;57903;1866984;3.10
2021-03-01;Hovedstaden;58126;1866984;3.11
2021-03-02;Hovedstaden;58378;1866984;3.13
2021-03-03;Hovedstaden;58423;1866984;3.13
2021-03-04;Hovedstaden;58620;1866984;3.14
2021-03-05;Hovedstaden;58889;1866984;3.15
2021-03-06;Hovedstaden;58984;1866984;3.16
2021-03-07;Hovedstaden;59302;1866984;3.18
2021-03-08;Hovedstaden;59543;1866984;3.19
2021-03-09;Hovedstaden;60954;1866984;3.26
2021-03-10;Hovedstaden;62618;1866984;3.35
2021-03-11;Hovedstaden;66877;1866984;3.58
2021-03-12;Hovedstaden;71593;1866984;3.83
2021-03-13;Hovedstaden;71681;1866984;3.84
2021-03-14;Hovedstaden;74871;1866984;4.01
2021-03-15;Hovedstaden;77580;1866984;4.16
2021-03-16;Hovedstaden;81034;1866984;4.34
2021-03-17;Hovedstaden;85354;1866984;4.57
2021-03-18;Hovedstaden;89680;1866984;4.80
2021-03-19;Hovedstaden;90827;1866984;4.86
2021-03-20;Hovedstaden;90917;1866984;4.87
2021-03-21;Hovedstaden;92972;1866984;4.98
2021-03-22;Hovedstaden;93056;1866984;4.98
2021-03-23;Hovedstaden;93173;1866984;4.99
2021-03-24;Hovedstaden;101616;1866984;5.44
2021-03-25;Hovedstaden;106065;1866984;5.68
2021-03-26;Hovedstaden;108704;1866984;5.82
2021-03-27;Hovedstaden;108748;1866984;5.82
2021-03-28;Hovedstaden;108787;1866984;5.83
2021-03-29;Hovedstaden;109337;1866984;5.86
2021-03-30;Hovedstaden;109615;1866984;5.87
2021-03-31;Hovedstaden;113349;1866984;6.07
2021-04-01;Hovedstaden;117982;1866984;6.32
2021-04-02;Hovedstaden;121653;1866984;6.52
2021-04-03;Hovedstaden;121749;1866984;6.52
2021-04-04;Hovedstaden;121798;1866984;6.52
2021-04-05;Hovedstaden;121842;1866984;6.53
2021-04-06;Hovedstaden;122045;1866984;6.54
2021-04-07;Hovedstaden;122626;1866984;6.57
2021-04-08;Hovedstaden;124283;1866984;6.66
2021-04-09;Hovedstaden;127649;1866984;6.84
2021-04-10;Hovedstaden;128933;1866984;6.91
2021-04-11;Hovedstaden;129072;1866984;6.91
