"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2021-01-01;Hovedstaden;0;1861736;0.00
2021-01-04;Hovedstaden;0;1861736;0.00
2021-01-07;Hovedstaden;0;1861736;0.00
2021-01-08;Hovedstaden;1;1861736;0.00
2021-01-09;Hovedstaden;3;1861736;0.00
2021-01-12;Hovedstaden;3;1861736;0.00
2021-01-13;Hovedstaden;4;1861736;0.00
2021-01-14;Hovedstaden;5;1861736;0.00
2021-01-15;Hovedstaden;10;1861736;0.00
2021-01-16;Hovedstaden;10;1861736;0.00
2021-01-17;Hovedstaden;51;1861736;0.00
2021-01-18;Hovedstaden;188;1861736;0.01
2021-01-19;Hovedstaden;359;1861736;0.02
2021-01-20;Hovedstaden;489;1861736;0.03
2021-01-21;Hovedstaden;606;1861736;0.03
2021-01-22;Hovedstaden;686;1861736;0.04
2021-01-23;Hovedstaden;4650;1861736;0.25
2021-01-24;Hovedstaden;8488;1861736;0.46
2021-01-25;Hovedstaden;8727;1861736;0.47
2021-01-26;Hovedstaden;8862;1861736;0.48
2021-01-27;Hovedstaden;9492;1861736;0.51
2021-01-28;Hovedstaden;13233;1861736;0.71
2021-01-29;Hovedstaden;20577;1861736;1.11
2021-01-30;Hovedstaden;25036;1861736;1.34
2021-01-31;Hovedstaden;27566;1861736;1.48
2021-02-01;Hovedstaden;29451;1861736;1.58
2021-02-02;Hovedstaden;29565;1861736;1.59
2021-02-03;Hovedstaden;32484;1861736;1.74
2021-02-04;Hovedstaden;38871;1861736;2.09
2021-02-05;Hovedstaden;43688;1861736;2.35
2021-02-06;Hovedstaden;46668;1861736;2.51
2021-02-07;Hovedstaden;47238;1861736;2.54
2021-02-08;Hovedstaden;48370;1861736;2.60
2021-02-09;Hovedstaden;48411;1861736;2.60
2021-02-10;Hovedstaden;49347;1861736;2.65
2021-02-11;Hovedstaden;49588;1861736;2.66
2021-02-12;Hovedstaden;53738;1861736;2.89
2021-02-13;Hovedstaden;53748;1861736;2.89
2021-02-14;Hovedstaden;53761;1861736;2.89
2021-02-15;Hovedstaden;55133;1861736;2.96
2021-02-16;Hovedstaden;55540;1861736;2.98
2021-02-17;Hovedstaden;55572;1861736;2.98
2021-02-18;Hovedstaden;55649;1861736;2.99
2021-02-19;Hovedstaden;55695;1861736;2.99
2021-02-20;Hovedstaden;55797;1861736;3.00
2021-02-21;Hovedstaden;55902;1861736;3.00
2021-02-22;Hovedstaden;56047;1861736;3.01
2021-02-23;Hovedstaden;56204;1861736;3.02
2021-02-24;Hovedstaden;56278;1861736;3.02
2021-02-25;Hovedstaden;56313;1861736;3.02
2021-02-26;Hovedstaden;56378;1861736;3.03
2021-02-27;Hovedstaden;57452;1861736;3.09
2021-02-28;Hovedstaden;58561;1861736;3.15
2021-03-01;Hovedstaden;58782;1861736;3.16
2021-03-02;Hovedstaden;59037;1861736;3.17
2021-03-03;Hovedstaden;59080;1861736;3.17
2021-03-04;Hovedstaden;59277;1861736;3.18
2021-03-05;Hovedstaden;59546;1861736;3.20
2021-03-06;Hovedstaden;59642;1861736;3.20
2021-03-07;Hovedstaden;59960;1861736;3.22
2021-03-08;Hovedstaden;60199;1861736;3.23
2021-03-09;Hovedstaden;61624;1861736;3.31
2021-03-10;Hovedstaden;63300;1861736;3.40
2021-03-11;Hovedstaden;67619;1861736;3.63
2021-03-12;Hovedstaden;72406;1861736;3.89
2021-03-13;Hovedstaden;72493;1861736;3.89
2021-03-14;Hovedstaden;75706;1861736;4.07
2021-03-15;Hovedstaden;78442;1861736;4.21
2021-03-16;Hovedstaden;81942;1861736;4.40
2021-03-17;Hovedstaden;86314;1861736;4.64
2021-03-18;Hovedstaden;90675;1861736;4.87
2021-03-19;Hovedstaden;91831;1861736;4.93
2021-03-20;Hovedstaden;91919;1861736;4.94
2021-03-21;Hovedstaden;93982;1861736;5.05
2021-03-22;Hovedstaden;94063;1861736;5.05
2021-03-23;Hovedstaden;94176;1861736;5.06
2021-03-24;Hovedstaden;102695;1861736;5.52
2021-03-25;Hovedstaden;107182;1861736;5.76
2021-03-26;Hovedstaden;109849;1861736;5.90
2021-03-27;Hovedstaden;109890;1861736;5.90
2021-03-28;Hovedstaden;109929;1861736;5.90
2021-03-29;Hovedstaden;110492;1861736;5.93
2021-03-30;Hovedstaden;110769;1861736;5.95
2021-03-31;Hovedstaden;114538;1861736;6.15
2021-04-01;Hovedstaden;119210;1861736;6.40
2021-04-02;Hovedstaden;122908;1861736;6.60
2021-04-03;Hovedstaden;123001;1861736;6.61
2021-04-04;Hovedstaden;123049;1861736;6.61
2021-04-05;Hovedstaden;123090;1861736;6.61
2021-04-06;Hovedstaden;123292;1861736;6.62
2021-04-07;Hovedstaden;123873;1861736;6.65
2021-04-08;Hovedstaden;125542;1861736;6.74
2021-04-09;Hovedstaden;128921;1861736;6.92
2021-04-10;Hovedstaden;130216;1861736;6.99
2021-04-11;Hovedstaden;130355;1861736;7.00
2021-04-12;Hovedstaden;137199;1861736;7.37
2021-04-13;Hovedstaden;138276;1861736;7.43
2021-04-14;Hovedstaden;142819;1861736;7.67
2021-04-15;Hovedstaden;144377;1861736;7.75
2021-04-16;Hovedstaden;147392;1861736;7.92
2021-04-17;Hovedstaden;147598;1861736;7.93
2021-04-18;Hovedstaden;147778;1861736;7.94
2021-04-19;Hovedstaden;149847;1861736;8.05
2021-04-20;Hovedstaden;154845;1861736;8.32
2021-04-21;Hovedstaden;158595;1861736;8.52
2021-04-22;Hovedstaden;158740;1861736;8.53
2021-04-23;Hovedstaden;165682;1861736;8.90
2021-04-24;Hovedstaden;167669;1861736;9.01
2021-04-25;Hovedstaden;167991;1861736;9.02
2021-04-26;Hovedstaden;171147;1861736;9.19
2021-04-27;Hovedstaden;180828;1861736;9.71
2021-04-28;Hovedstaden;188994;1861736;10.2
2021-04-29;Hovedstaden;196188;1861736;10.5
2021-04-30;Hovedstaden;196415;1861736;10.6
2021-05-01;Hovedstaden;196892;1861736;10.6
2021-05-02;Hovedstaden;205453;1861736;11.0
2021-05-03;Hovedstaden;213426;1861736;11.5
2021-05-04;Hovedstaden;222058;1861736;11.9
2021-05-05;Hovedstaden;234037;1861736;12.6
2021-05-06;Hovedstaden;244051;1861736;13.1
2021-05-07;Hovedstaden;251598;1861736;13.5
2021-05-08;Hovedstaden;271256;1861736;14.6
2021-05-09;Hovedstaden;279423;1861736;15.0
2021-05-10;Hovedstaden;285000;1861736;15.3
2021-05-11;Hovedstaden;291172;1861736;15.6
2021-05-12;Hovedstaden;296769;1861736;15.9
2021-05-13;Hovedstaden;307380;1861736;16.5
2021-05-14;Hovedstaden;315163;1861736;16.9
2021-05-15;Hovedstaden;322025;1861736;17.3
2021-05-16;Hovedstaden;325482;1861736;17.5
2021-05-17;Hovedstaden;332627;1861736;17.9
2021-05-18;Hovedstaden;341555;1861736;18.3
2021-05-19;Hovedstaden;344320;1861736;18.5
2021-05-20;Hovedstaden;350232;1861736;18.8
2021-05-21;Hovedstaden;357119;1861736;19.2
2021-05-22;Hovedstaden;360122;1861736;19.3
2021-05-23;Hovedstaden;361377;1861736;19.4
2021-05-24;Hovedstaden;362377;1861736;19.5
2021-05-25;Hovedstaden;364663;1861736;19.6
2021-05-26;Hovedstaden;367469;1861736;19.7
2021-05-27;Hovedstaden;370514;1861736;19.9
2021-05-28;Hovedstaden;372171;1861736;20.0
2021-05-29;Hovedstaden;373959;1861736;20.1
2021-05-30;Hovedstaden;378144;1861736;20.3
2021-05-31;Hovedstaden;386867;1861736;20.8
2021-06-01;Hovedstaden;393740;1861736;21.1
2021-06-02;Hovedstaden;400589;1861736;21.5
2021-06-03;Hovedstaden;411849;1861736;22.1
2021-06-04;Hovedstaden;414568;1861736;22.3
2021-06-05;Hovedstaden;415748;1861736;22.3
2021-06-06;Hovedstaden;424474;1861736;22.8
2021-06-07;Hovedstaden;436337;1861736;23.4
2021-06-08;Hovedstaden;444609;1861736;23.9
2021-06-09;Hovedstaden;453865;1861736;24.4
2021-06-10;Hovedstaden;456306;1861736;24.5
2021-06-11;Hovedstaden;458787;1861736;24.6
2021-06-12;Hovedstaden;460243;1861736;24.7
2021-06-13;Hovedstaden;462138;1861736;24.8
2021-06-14;Hovedstaden;464230;1861736;24.9
2021-06-15;Hovedstaden;465835;1861736;25.0
2021-06-16;Hovedstaden;473250;1861736;25.4
2021-06-17;Hovedstaden;480589;1861736;25.8
2021-06-18;Hovedstaden;490402;1861736;26.3
2021-06-19;Hovedstaden;497258;1861736;26.7
2021-06-20;Hovedstaden;502702;1861736;27.0
2021-06-21;Hovedstaden;510384;1861736;27.4
2021-06-22;Hovedstaden;518451;1861736;27.8
2021-06-23;Hovedstaden;530109;1861736;28.5
2021-06-24;Hovedstaden;542539;1861736;29.1
2021-06-25;Hovedstaden;550699;1861736;29.6
2021-06-26;Hovedstaden;561278;1861736;30.1
2021-06-27;Hovedstaden;570219;1861736;30.6
2021-06-28;Hovedstaden;586538;1861736;31.5
2021-06-29;Hovedstaden;603482;1861736;32.4
2021-06-30;Hovedstaden;615781;1861736;33.1
2021-07-01;Hovedstaden;624202;1861736;33.5
2021-07-02;Hovedstaden;636853;1861736;34.2
2021-07-03;Hovedstaden;652487;1861736;35.0
2021-07-04;Hovedstaden;665875;1861736;35.8
2021-07-05;Hovedstaden;679051;1861736;36.5
2021-07-06;Hovedstaden;692048;1861736;37.2
2021-07-07;Hovedstaden;699367;1861736;37.6
2021-07-08;Hovedstaden;706362;1861736;37.9
2021-07-09;Hovedstaden;715534;1861736;38.4
2021-07-10;Hovedstaden;723979;1861736;38.9
2021-07-11;Hovedstaden;729304;1861736;39.2
2021-07-12;Hovedstaden;744843;1861736;40.0
2021-07-13;Hovedstaden;760725;1861736;40.9
2021-07-14;Hovedstaden;772178;1861736;41.5
2021-07-15;Hovedstaden;786236;1861736;42.2
2021-07-16;Hovedstaden;799353;1861736;42.9
2021-07-17;Hovedstaden;811813;1861736;43.6
2021-07-18;Hovedstaden;828824;1861736;44.5
2021-07-19;Hovedstaden;847788;1861736;45.5
2021-07-20;Hovedstaden;867055;1861736;46.6
2021-07-21;Hovedstaden;885387;1861736;47.6
2021-07-22;Hovedstaden;901398;1861736;48.4
2021-07-23;Hovedstaden;916554;1861736;49.2
2021-07-24;Hovedstaden;927837;1861736;49.8
2021-07-25;Hovedstaden;940635;1861736;50.5
2021-07-26;Hovedstaden;951236;1861736;51.1
2021-07-27;Hovedstaden;964469;1861736;51.8
2021-07-28;Hovedstaden;977155;1861736;52.5
2021-07-29;Hovedstaden;987208;1861736;53.0
2021-07-30;Hovedstaden;996692;1861736;53.5
2021-07-31;Hovedstaden;1004389;1861736;53.9
2021-08-01;Hovedstaden;1010983;1861736;54.3
2021-08-02;Hovedstaden;1020215;1861736;54.8
2021-08-03;Hovedstaden;1033248;1861736;55.5
2021-08-04;Hovedstaden;1046200;1861736;56.2
2021-08-05;Hovedstaden;1056453;1861736;56.7
2021-08-06;Hovedstaden;1068233;1861736;57.4
2021-08-07;Hovedstaden;1081299;1861736;58.1
2021-08-08;Hovedstaden;1098753;1861736;59.0
2021-08-09;Hovedstaden;1115284;1861736;59.9
2021-08-10;Hovedstaden;1129844;1861736;60.7
2021-08-11;Hovedstaden;1145817;1861736;61.5
2021-08-12;Hovedstaden;1159987;1861736;62.3
2021-08-13;Hovedstaden;1173326;1861736;63.0
2021-08-14;Hovedstaden;1187409;1861736;63.8
2021-08-15;Hovedstaden;1201101;1861736;64.5
2021-08-16;Hovedstaden;1212302;1861736;65.1
2021-08-17;Hovedstaden;1221019;1861736;65.6
2021-08-18;Hovedstaden;1230212;1861736;66.1
2021-08-19;Hovedstaden;1235322;1861736;66.4
2021-08-20;Hovedstaden;1239532;1861736;66.6
2021-08-21;Hovedstaden;1245301;1861736;66.9
2021-08-22;Hovedstaden;1249817;1861736;67.1
2021-08-23;Hovedstaden;1257020;1861736;67.5
2021-08-24;Hovedstaden;1264735;1861736;67.9
2021-08-25;Hovedstaden;1268455;1861736;68.1
2021-08-26;Hovedstaden;1272830;1861736;68.4
2021-08-27;Hovedstaden;1277477;1861736;68.6
2021-08-28;Hovedstaden;1280739;1861736;68.8
2021-08-29;Hovedstaden;1285853;1861736;69.1
2021-08-30;Hovedstaden;1292846;1861736;69.4
2021-08-31;Hovedstaden;1297966;1861736;69.7
2021-09-01;Hovedstaden;1301305;1861736;69.9
2021-09-02;Hovedstaden;1304531;1861736;70.1
2021-09-03;Hovedstaden;1306064;1861736;70.2
2021-09-04;Hovedstaden;1308314;1861736;70.3
2021-09-05;Hovedstaden;1311101;1861736;70.4
2021-09-06;Hovedstaden;1313937;1861736;70.6
2021-09-07;Hovedstaden;1316674;1861736;70.7
2021-09-08;Hovedstaden;1318428;1861736;70.8
2021-09-09;Hovedstaden;1320284;1861736;70.9
2021-09-10;Hovedstaden;1322151;1861736;71.0
2021-09-11;Hovedstaden;1323871;1861736;71.1
2021-09-12;Hovedstaden;1325829;1861736;71.2
2021-01-01;Midtjylland;0;1338846;0.00
2021-01-04;Midtjylland;0;1338846;0.00
2021-01-07;Midtjylland;0;1338846;0.00
2021-01-08;Midtjylland;0;1338846;0.00
2021-01-09;Midtjylland;0;1338846;0.00
2021-01-12;Midtjylland;1;1338846;0.00
2021-01-13;Midtjylland;1;1338846;0.00
2021-01-14;Midtjylland;1;1338846;0.00
2021-01-15;Midtjylland;1;1338846;0.00
2021-01-16;Midtjylland;8;1338846;0.00
2021-01-17;Midtjylland;10;1338846;0.00
2021-01-18;Midtjylland;176;1338846;0.01
2021-01-19;Midtjylland;187;1338846;0.01
2021-01-20;Midtjylland;285;1338846;0.02
2021-01-21;Midtjylland;862;1338846;0.06
2021-01-22;Midtjylland;1973;1338846;0.15
2021-01-23;Midtjylland;2948;1338846;0.22
2021-01-24;Midtjylland;4159;1338846;0.31
2021-01-25;Midtjylland;4321;1338846;0.32
2021-01-26;Midtjylland;4367;1338846;0.33
2021-01-27;Midtjylland;5475;1338846;0.41
2021-01-28;Midtjylland;7221;1338846;0.54
2021-01-29;Midtjylland;10913;1338846;0.82
2021-01-30;Midtjylland;13415;1338846;1.00
2021-01-31;Midtjylland;19252;1338846;1.44
2021-02-01;Midtjylland;20710;1338846;1.55
2021-02-02;Midtjylland;21694;1338846;1.62
2021-02-03;Midtjylland;23053;1338846;1.72
2021-02-04;Midtjylland;24785;1338846;1.85
2021-02-05;Midtjylland;27132;1338846;2.03
2021-02-06;Midtjylland;27608;1338846;2.06
2021-02-07;Midtjylland;27682;1338846;2.07
2021-02-08;Midtjylland;30287;1338846;2.26
2021-02-09;Midtjylland;32839;1338846;2.45
2021-02-10;Midtjylland;34682;1338846;2.59
2021-02-11;Midtjylland;36245;1338846;2.71
2021-02-12;Midtjylland;37236;1338846;2.78
2021-02-13;Midtjylland;37275;1338846;2.78
2021-02-14;Midtjylland;37305;1338846;2.79
2021-02-15;Midtjylland;37767;1338846;2.82
2021-02-16;Midtjylland;37991;1338846;2.84
2021-02-17;Midtjylland;38111;1338846;2.85
2021-02-18;Midtjylland;38177;1338846;2.85
2021-02-19;Midtjylland;38286;1338846;2.86
2021-02-20;Midtjylland;38291;1338846;2.86
2021-02-21;Midtjylland;38334;1338846;2.86
2021-02-22;Midtjylland;38694;1338846;2.89
2021-02-23;Midtjylland;38966;1338846;2.91
2021-02-24;Midtjylland;39186;1338846;2.93
2021-02-25;Midtjylland;39336;1338846;2.94
2021-02-26;Midtjylland;39727;1338846;2.97
2021-02-27;Midtjylland;39730;1338846;2.97
2021-02-28;Midtjylland;39732;1338846;2.97
2021-03-01;Midtjylland;39874;1338846;2.98
2021-03-02;Midtjylland;40053;1338846;2.99
2021-03-03;Midtjylland;40269;1338846;3.01
2021-03-04;Midtjylland;40883;1338846;3.05
2021-03-05;Midtjylland;43488;1338846;3.25
2021-03-06;Midtjylland;45007;1338846;3.36
2021-03-07;Midtjylland;46119;1338846;3.44
2021-03-08;Midtjylland;49519;1338846;3.70
2021-03-09;Midtjylland;52263;1338846;3.90
2021-03-10;Midtjylland;54005;1338846;4.03
2021-03-11;Midtjylland;55254;1338846;4.13
2021-03-12;Midtjylland;56251;1338846;4.20
2021-03-13;Midtjylland;56825;1338846;4.24
2021-03-14;Midtjylland;57033;1338846;4.26
2021-03-15;Midtjylland;59798;1338846;4.47
2021-03-16;Midtjylland;63288;1338846;4.73
2021-03-17;Midtjylland;66089;1338846;4.94
2021-03-18;Midtjylland;67237;1338846;5.02
2021-03-19;Midtjylland;70271;1338846;5.25
2021-03-20;Midtjylland;70298;1338846;5.25
2021-03-21;Midtjylland;70311;1338846;5.25
2021-03-22;Midtjylland;73060;1338846;5.46
2021-03-23;Midtjylland;76406;1338846;5.71
2021-03-24;Midtjylland;78115;1338846;5.83
2021-03-25;Midtjylland;79841;1338846;5.96
2021-03-26;Midtjylland;81239;1338846;6.07
2021-03-27;Midtjylland;81416;1338846;6.08
2021-03-28;Midtjylland;81576;1338846;6.09
2021-03-29;Midtjylland;83990;1338846;6.27
2021-03-30;Midtjylland;86932;1338846;6.49
2021-03-31;Midtjylland;88581;1338846;6.62
2021-04-01;Midtjylland;88957;1338846;6.64
2021-04-02;Midtjylland;89293;1338846;6.67
2021-04-03;Midtjylland;89336;1338846;6.67
2021-04-04;Midtjylland;89391;1338846;6.68
2021-04-05;Midtjylland;89542;1338846;6.69
2021-04-06;Midtjylland;91527;1338846;6.84
2021-04-07;Midtjylland;95348;1338846;7.12
2021-04-08;Midtjylland;97785;1338846;7.30
2021-04-09;Midtjylland;99076;1338846;7.40
2021-04-10;Midtjylland;99811;1338846;7.46
2021-04-11;Midtjylland;100597;1338846;7.51
2021-04-12;Midtjylland;102484;1338846;7.65
2021-04-13;Midtjylland;104218;1338846;7.78
2021-04-14;Midtjylland;106612;1338846;7.96
2021-04-15;Midtjylland;109677;1338846;8.19
2021-04-16;Midtjylland;111114;1338846;8.30
2021-04-17;Midtjylland;111156;1338846;8.30
2021-04-18;Midtjylland;111190;1338846;8.30
2021-04-19;Midtjylland;116037;1338846;8.67
2021-04-20;Midtjylland;120557;1338846;9.00
2021-04-21;Midtjylland;126224;1338846;9.43
2021-04-22;Midtjylland;128871;1338846;9.63
2021-04-23;Midtjylland;130773;1338846;9.77
2021-04-24;Midtjylland;130847;1338846;9.77
2021-04-25;Midtjylland;130879;1338846;9.78
2021-04-26;Midtjylland;131704;1338846;9.84
2021-04-27;Midtjylland;135461;1338846;10.1
2021-04-28;Midtjylland;141300;1338846;10.6
2021-04-29;Midtjylland;146778;1338846;11.0
2021-04-30;Midtjylland;147434;1338846;11.0
2021-05-01;Midtjylland;147512;1338846;11.0
2021-05-02;Midtjylland;147558;1338846;11.0
2021-05-03;Midtjylland;156383;1338846;11.7
2021-05-04;Midtjylland;164737;1338846;12.3
2021-05-05;Midtjylland;173590;1338846;13.0
2021-05-06;Midtjylland;181121;1338846;13.5
2021-05-07;Midtjylland;187068;1338846;14.0
2021-05-08;Midtjylland;187310;1338846;14.0
2021-05-09;Midtjylland;187393;1338846;14.0
2021-05-10;Midtjylland;194462;1338846;14.5
2021-05-11;Midtjylland;202052;1338846;15.1
2021-05-12;Midtjylland;211373;1338846;15.8
2021-05-13;Midtjylland;214045;1338846;16.0
2021-05-14;Midtjylland;223120;1338846;16.7
2021-05-15;Midtjylland;223450;1338846;16.7
2021-05-16;Midtjylland;223706;1338846;16.7
2021-05-17;Midtjylland;233802;1338846;17.5
2021-05-18;Midtjylland;241624;1338846;18.0
2021-05-19;Midtjylland;248524;1338846;18.6
2021-05-20;Midtjylland;255631;1338846;19.1
2021-05-21;Midtjylland;258832;1338846;19.3
2021-05-22;Midtjylland;258956;1338846;19.3
2021-05-23;Midtjylland;259268;1338846;19.4
2021-05-24;Midtjylland;260444;1338846;19.5
2021-05-25;Midtjylland;263898;1338846;19.7
2021-05-26;Midtjylland;266881;1338846;19.9
2021-05-27;Midtjylland;269470;1338846;20.1
2021-05-28;Midtjylland;271351;1338846;20.3
2021-05-29;Midtjylland;271447;1338846;20.3
2021-05-30;Midtjylland;271543;1338846;20.3
2021-05-31;Midtjylland;277190;1338846;20.7
