"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference"
2021-09-13;Esbjerg;K;44310;42961;44299;42914;11;47
2021-09-13;Esbjerg;M;43407;42087;43397;42040;10;47
2021-09-13;Fanø;K;1430;1394;1430;1392;0;2
2021-09-13;Fanø;M;1340;1310;1340;1306;0;4
2021-09-13;Varde;K;18838;18419;18808;18334;30;85
2021-09-13;Varde;M;18936;18482;18915;18402;21;80
2021-09-13;Vejen;K;15787;15445;15785;15427;2;18
2021-09-13;Vejen;M;15853;15458;15850;15441;3;17
2021-09-13;Aabenraa;K;21912;21294;21907;21289;5;5
2021-09-13;Aabenraa;M;21409;20774;21401;20768;8;6
2021-09-13;Fredericia;K;19809;19292;19804;19269;5;23
2021-09-13;Fredericia;M;19297;18754;19293;18730;4;24
2021-09-13;Horsens;K;35067;33880;35067;33878;0;2
2021-09-13;Horsens;M;34184;33073;34182;33073;2;0
2021-09-13;Kolding;K;35250;34028;35236;33995;14;33
2021-09-13;Kolding;M;34227;33108;34217;33076;10;32
2021-09-13;Vejle;K;44688;43162;44666;43138;22;24
2021-09-13;Vejle;M;43646;42164;43642;42129;4;35
2021-09-13;Herning;K;34113;33163;34113;33161;0;2
2021-09-13;Herning;M;33795;32803;33793;32802;2;1
2021-09-13;Holstebro;K;22824;22177;22824;22177;0;0
2021-09-13;Holstebro;M;22119;21423;22119;21423;0;0
2021-09-13;Lemvig;K;7599;7433;7599;7433;0;0
2021-09-13;Lemvig;M;7801;7595;7801;7595;0;0
2021-09-13;Struer;K;8286;8071;8284;8068;2;3
2021-09-13;Struer;M;8136;7901;8134;7898;2;3
2021-09-13;Syddjurs;K;17107;16649;17107;16647;0;2
2021-09-13;Syddjurs;M;17039;16574;17039;16572;0;2
2021-09-13;Norddjurs;K;14352;14032;14352;14031;0;1
2021-09-13;Norddjurs;M;14730;14406;14730;14405;0;1
2021-09-13;Favrskov;K;18713;18271;18712;18258;1;13
2021-09-13;Favrskov;M;18627;18192;18626;18174;1;18
2021-09-13;Odder;K;9349;9147;9349;9145;0;2
2021-09-13;Odder;M;8989;8813;8989;8812;0;1
2021-09-13;Randers;K;38336;37251;38336;37248;0;3
2021-09-13;Randers;M;37194;36088;37193;36078;1;10
2021-09-13;Silkeborg;K;36954;35841;36954;35840;0;1
2021-09-13;Silkeborg;M;36225;35213;36225;35210;0;3
2021-09-13;Samsø;K;1539;1520;1539;1520;0;0
2021-09-13;Samsø;M;1500;1467;1500;1467;0;0
2021-09-13;Skanderborg;K;24582;23933;24580;23924;2;9
2021-09-13;Skanderborg;M;23932;23408;23932;23403;0;5
2021-09-13;Århus;K;139595;134726;139587;134613;8;113
2021-09-13;Århus;M;132338;127688;132326;127595;12;93
2021-09-13;Ikast-Brande;K;15506;15082;15506;15080;0;2
2021-09-13;Ikast-Brande;M;15629;15218;15629;15217;0;1
2021-09-13;Ringkøbing-Skjern;K;21393;20868;21388;20852;5;16
2021-09-13;Ringkøbing-Skjern;M;21557;21015;21544;20998;13;17
2021-09-13;Hedensted;K;17932;17550;17931;17548;1;2
2021-09-13;Hedensted;M;18138;17717;18137;17713;1;4
2021-09-13;Morsø;K;7881;7728;7879;7701;2;27
2021-09-13;Morsø;M;7877;7677;7876;7640;1;37
2021-09-13;Skive;K;17653;17286;17652;17283;1;3
2021-09-13;Skive;M;17966;17562;17965;17561;1;1
2021-09-13;Thisted;K;16806;16422;16780;16309;26;113
2021-09-13;Thisted;M;16677;16305;16655;16192;22;113
2021-09-13;Viborg;K;37564;36646;37563;36645;1;1
2021-09-13;Viborg;M;37074;36144;37072;36141;2;3
2021-09-13;Brønderslev;K;13879;13477;13872;13454;7;23
2021-09-13;Brønderslev;M;13874;13481;13870;13449;4;32
2021-09-13;Frederikshavn;K;23486;23039;23477;22929;9;110
2021-09-13;Frederikshavn;M;23062;22543;23055;22412;7;131
2021-09-13;Vesthimmerland;K;13864;13588;13862;13577;2;11
2021-09-13;Vesthimmerland;M;13855;13536;13852;13534;3;2
2021-09-13;Læsø;K;739;713;739;711;0;2
2021-09-13;Læsø;M;728;721;728;721;0;0
2021-09-13;Rebild;K;11452;11169;11443;11149;9;20
2021-09-13;Rebild;M;11645;11370;11642;11343;3;27
2021-09-13;Mariagerfjord;K;16074;15716;16069;15658;5;58
2021-09-13;Mariagerfjord;M;16400;16002;16397;15946;3;56
2021-09-13;Jammerbugt;K;14762;14424;14754;14394;8;30
2021-09-13;Jammerbugt;M;14709;14299;14700;14270;9;29
2021-09-13;Aalborg;K;85630;82947;85589;82749;41;198
2021-09-13;Aalborg;M;85634;82693;85580;82501;54;192
2021-09-13;Hjørring;K;25424;24742;25423;24736;1;6
2021-09-13;Hjørring;M;24716;24030;24715;24022;1;8
