"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;7;0
Hovedstaden;0-9;M;4;1
Hovedstaden;10-19;K;57317;51341
Hovedstaden;10-19;M;59327;52842
Hovedstaden;20-29;K;111711;105689
Hovedstaden;20-29;M;106092;99831
Hovedstaden;30-39;K;100403;92337
Hovedstaden;30-39;M;100877;95482
Hovedstaden;40-49;K;107697;105105
Hovedstaden;40-49;M;104902;102713
Hovedstaden;50-59;K;111630;110380
Hovedstaden;50-59;M;110510;109281
Hovedstaden;60-69;K;88878;88345
Hovedstaden;60-69;M;84272;83735
Hovedstaden;70-79;K;83097;82809
Hovedstaden;70-79;M;69899;69679
Hovedstaden;80-89;K;38355;38180
Hovedstaden;80-89;M;25980;25872
Hovedstaden;90+;K;8995;8902
Hovedstaden;90+;M;3332;3305
Midtjylland;0-9;K;2;0
Midtjylland;0-9;M;5;0
Midtjylland;10-19;K;49843;45540
Midtjylland;10-19;M;51310;46678
Midtjylland;20-29;K;73614;69666
Midtjylland;20-29;M;75500;71165
Midtjylland;30-39;K;61708;57503
Midtjylland;30-39;M;64098;60885
Midtjylland;40-49;K;74913;73656
Midtjylland;40-49;M;73738;72359
Midtjylland;50-59;K;83355;82697
Midtjylland;50-59;M;83757;83129
Midtjylland;60-69;K;74123;73831
Midtjylland;60-69;M;72472;72201
Midtjylland;70-79;K;64795;64676
Midtjylland;70-79;M;60398;60280
Midtjylland;80-89;K;29392;29297
Midtjylland;80-89;M;22674;22606
Midtjylland;90+;K;6719;6660
Midtjylland;90+;M;3021;2997
Nordjylland;0-9;K;2;0
Nordjylland;0-9;M;0;0
Nordjylland;10-19;K;20712;19098
Nordjylland;10-19;M;21866;19974
Nordjylland;20-29;K;28971;27303
Nordjylland;20-29;M;32830;30846
Nordjylland;30-39;K;25218;23515
Nordjylland;30-39;M;26533;25024
Nordjylland;40-49;K;31268;30778
Nordjylland;40-49;M;31279;30707
Nordjylland;50-59;K;37752;37460
Nordjylland;50-59;M;38057;37738
Nordjylland;60-69;K;35759;35619
Nordjylland;60-69;M;35110;34982
Nordjylland;70-79;K;32000;31935
Nordjylland;70-79;M;30254;30184
Nordjylland;80-89;K;14901;14860
Nordjylland;80-89;M;11639;11601
Nordjylland;90+;K;3414;3397
Nordjylland;90+;M;1609;1601
Sjælland;0-9;K;1;1
Sjælland;0-9;M;2;1
Sjælland;10-19;K;29880;27376
Sjælland;10-19;M;31580;28823
Sjælland;20-29;K;27478;25827
Sjælland;20-29;M;30428;28726
Sjælland;30-39;K;33040;30803
Sjælland;30-39;M;32422;30607
Sjælland;40-49;K;48120;47212
Sjælland;40-49;M;45768;44936
Sjælland;50-59;K;58804;58262
Sjælland;50-59;M;59027;58554
Sjælland;60-69;K;52713;52465
Sjælland;60-69;M;50967;50727
Sjælland;70-79;K;49945;49796
Sjælland;70-79;M;45698;45592
Sjælland;80-89;K;21238;21152
Sjælland;80-89;M;16458;16411
Sjælland;90+;K;4423;4388
Sjælland;90+;M;1936;1923
Syddanmark;0-9;K;3;2
Syddanmark;0-9;M;3;1
Syddanmark;10-19;K;44931;41102
Syddanmark;10-19;M;46215;41967
Syddanmark;20-29;K;51689;48421
Syddanmark;20-29;M;56115;52482
Syddanmark;30-39;K;51151;47392
Syddanmark;30-39;M;52385;49198
Syddanmark;40-49;K;67886;66426
Syddanmark;40-49;M;65766;64343
Syddanmark;50-59;K;80457;79819
Syddanmark;50-59;M;81221;80481
Syddanmark;60-69;K;73504;73180
Syddanmark;60-69;M;72255;71944
Syddanmark;70-79;K;65688;65558
Syddanmark;70-79;M;60916;60768
Syddanmark;80-89;K;31670;31566
Syddanmark;80-89;M;24120;24059
Syddanmark;90+;K;7165;7081
Syddanmark;90+;M;3151;3131
