"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2020-12-29;Hovedstaden;0;1868426;0.00
2021-01-01;Hovedstaden;0;1868426;0.00
2021-01-04;Hovedstaden;0;1868426;0.00
2021-01-07;Hovedstaden;0;1868426;0.00
2021-01-08;Hovedstaden;1;1868426;0.00
2021-01-09;Hovedstaden;3;1868426;0.00
2021-01-12;Hovedstaden;3;1868426;0.00
2021-01-13;Hovedstaden;4;1868426;0.00
2021-01-14;Hovedstaden;5;1868426;0.00
2021-01-15;Hovedstaden;10;1868426;0.00
2021-01-16;Hovedstaden;12;1868426;0.00
2021-01-17;Hovedstaden;54;1868426;0.00
2021-01-18;Hovedstaden;190;1868426;0.01
2021-01-19;Hovedstaden;362;1868426;0.02
2021-01-20;Hovedstaden;495;1868426;0.03
2021-01-21;Hovedstaden;612;1868426;0.03
2021-01-22;Hovedstaden;694;1868426;0.04
2021-01-23;Hovedstaden;4496;1868426;0.24
2021-01-24;Hovedstaden;8141;1868426;0.44
2021-01-25;Hovedstaden;8374;1868426;0.45
2021-01-26;Hovedstaden;8511;1868426;0.46
2021-01-27;Hovedstaden;9133;1868426;0.49
2021-01-28;Hovedstaden;12827;1868426;0.69
2021-01-29;Hovedstaden;19970;1868426;1.07
2021-01-30;Hovedstaden;24254;1868426;1.30
2021-01-31;Hovedstaden;26697;1868426;1.43
2021-02-01;Hovedstaden;28576;1868426;1.53
2021-02-02;Hovedstaden;28689;1868426;1.54
2021-02-03;Hovedstaden;31531;1868426;1.69
2021-02-04;Hovedstaden;37763;1868426;2.02
2021-02-05;Hovedstaden;42493;1868426;2.27
2021-02-06;Hovedstaden;45415;1868426;2.43
2021-02-07;Hovedstaden;45981;1868426;2.46
2021-02-08;Hovedstaden;47113;1868426;2.52
2021-02-09;Hovedstaden;47158;1868426;2.52
2021-02-10;Hovedstaden;48082;1868426;2.57
2021-02-11;Hovedstaden;48326;1868426;2.59
2021-02-12;Hovedstaden;52465;1868426;2.81
2021-02-13;Hovedstaden;52476;1868426;2.81
2021-02-14;Hovedstaden;52490;1868426;2.81
2021-02-15;Hovedstaden;53855;1868426;2.88
2021-02-16;Hovedstaden;54262;1868426;2.90
2021-02-17;Hovedstaden;54298;1868426;2.91
2021-02-18;Hovedstaden;54380;1868426;2.91
2021-02-19;Hovedstaden;54433;1868426;2.91
2021-02-20;Hovedstaden;54537;1868426;2.92
2021-02-21;Hovedstaden;54643;1868426;2.92
2021-02-22;Hovedstaden;54790;1868426;2.93
2021-02-23;Hovedstaden;54956;1868426;2.94
2021-02-24;Hovedstaden;55038;1868426;2.95
2021-02-25;Hovedstaden;55080;1868426;2.95
2021-02-26;Hovedstaden;55150;1868426;2.95
2021-02-27;Hovedstaden;56186;1868426;3.01
2021-02-28;Hovedstaden;57251;1868426;3.06
2021-03-01;Hovedstaden;57472;1868426;3.08
2021-03-02;Hovedstaden;57728;1868426;3.09
2021-03-03;Hovedstaden;57776;1868426;3.09
2021-03-04;Hovedstaden;57976;1868426;3.10
2021-03-05;Hovedstaden;58249;1868426;3.12
2021-03-06;Hovedstaden;58343;1868426;3.12
2021-03-07;Hovedstaden;58661;1868426;3.14
2021-03-08;Hovedstaden;58901;1868426;3.15
2021-03-09;Hovedstaden;60283;1868426;3.23
2021-03-10;Hovedstaden;61920;1868426;3.31
2021-03-11;Hovedstaden;66119;1868426;3.54
2021-03-12;Hovedstaden;70778;1868426;3.79
2021-03-13;Hovedstaden;70869;1868426;3.79
2021-03-14;Hovedstaden;74045;1868426;3.96
2021-03-15;Hovedstaden;76747;1868426;4.11
2021-03-16;Hovedstaden;80173;1868426;4.29
2021-03-17;Hovedstaden;84430;1868426;4.52
2021-03-18;Hovedstaden;88722;1868426;4.75
2021-03-19;Hovedstaden;89866;1868426;4.81
2021-03-20;Hovedstaden;89958;1868426;4.81
