"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Revacc. 1 idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Revacc. 1 igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference";"Revacc. 1 difference"
2021-12-28;København;K;257555;245410;116420;257330;245042;110527;225;368;5893
2021-12-28;København;M;244521;232102;109409;244311;231727;104190;210;375;5219
2021-12-28;Frederiksberg;K;45856;43853;25283;45819;43791;24361;37;62;922
2021-12-28;Frederiksberg;M;40245;38181;21324;40214;38134;20514;31;47;810
2021-12-28;Ballerup;K;20016;19036;11756;20002;19012;11467;14;24;289
2021-12-28;Ballerup;M;18562;17565;9890;18523;17534;9596;39;31;294
2021-12-28;Brøndby;K;13224;12600;7451;13211;12576;7241;13;24;210
2021-12-28;Brøndby;M;12266;11660;6412;12251;11631;6228;15;29;184
2021-12-28;Dragør;K;6269;5923;4071;6254;5915;3995;15;8;76
2021-12-28;Dragør;M;5860;5498;3592;5854;5494;3525;6;4;67
2021-12-28;Gentofte;K;32420;30656;20271;32379;30604;19835;41;52;436
2021-12-28;Gentofte;M;29125;27341;17350;29097;27304;16942;28;37;408
2021-12-28;Gladsaxe;K;27893;26330;15674;27845;26294;15280;48;36;394
2021-12-28;Gladsaxe;M;26875;25264;13645;26824;25233;13236;51;31;409
2021-12-28;Glostrup;K;9211;8777;5299;9200;8770;5158;11;7;141
2021-12-28;Glostrup;M;8851;8409;4534;8839;8397;4393;12;12;141
2021-12-28;Herlev;K;11658;11065;6855;11646;11050;6734;12;15;121
2021-12-28;Herlev;M;10752;10105;5711;10739;10094;5585;13;11;126
2021-12-28;Albertslund;K;10403;9804;5618;10387;9783;5493;16;21;125
2021-12-28;Albertslund;M;9925;9291;4916;9917;9276;4798;8;15;118
2021-12-28;Hvidovre;K;20993;19825;11605;20963;19800;11295;30;25;310
2021-12-28;Hvidovre;M;19984;18781;10143;19944;18749;9866;40;32;277
2021-12-28;Høje Tåstrup;K;19731;18689;10763;19703;18626;10515;28;63;248
2021-12-28;Høje Tåstrup;M;19370;18275;9714;19352;18230;9497;18;45;217
2021-12-28;Lyngby-Taarbæk;K;24646;23264;14924;24620;23222;14605;26;42;319
2021-12-28;Lyngby-Taarbæk;M;23484;22042;12989;23455;21993;12583;29;49;406
2021-12-28;Rødovre;K;16469;15620;9371;16446;15606;9119;23;14;252
2021-12-28;Rødovre;M;15210;14357;7889;15187;14337;7669;23;20;220
2021-12-28;Ishøj;K;8135;7702;4251;8117;7684;4120;18;18;131
2021-12-28;Ishøj;M;7836;7385;3936;7814;7360;3786;22;25;150
2021-12-28;Tårnby;K;17372;16444;10209;17337;16422;9937;35;22;272
2021-12-28;Tårnby;M;16474;15472;9039;16443;15456;8818;31;16;221
2021-12-28;Vallensbæk;K;6293;5929;3619;6286;5910;3481;7;19;138
2021-12-28;Vallensbæk;M;6093;5716;3251;6082;5704;3145;11;12;106
2021-12-28;Furesø;K;17474;16429;10799;17446;16409;10602;28;20;197
2021-12-28;Furesø;M;16369;15259;9382;16343;15229;9166;26;30;216
2021-12-28;Allerød;K;11197;10571;6846;11183;10543;6706;14;28;140
2021-12-28;Allerød;M;10610;9954;6095;10596;9937;5924;14;17;171
2021-12-28;Fredensborg;K;17300;16417;10423;17279;16400;10181;21;17;242
2021-12-28;Fredensborg;M;15846;14998;9065;15829;14971;8845;17;27;220
2021-12-28;Helsingør;K;26794;25635;16573;26755;25573;16192;39;62;381
2021-12-28;Helsingør;M;24504;23336;14109;24474;23279;13735;30;57;374
2021-12-28;Hillerød;K;22452;21295;12740;22425;21271;12433;27;24;307
2021-12-28;Hillerød;M;21179;19990;10963;21152;19968;10680;27;22;283
2021-12-28;Hørsholm;K;11227;10772;7411;11213;10759;7299;14;13;112
2021-12-28;Hørsholm;M;9722;9246;6054;9714;9236;5934;8;10;120
2021-12-28;Rudersdal;K;24742;23427;15559;24721;23397;15279;21;30;280
