"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;14562;186
Hovedstaden;0-9;M;15471;203
Hovedstaden;10-19;K;78429;66553
Hovedstaden;10-19;M;80764;68324
Hovedstaden;20-29;K;121206;117145
Hovedstaden;20-29;M;114690;110358
Hovedstaden;30-39;K;109989;106320
Hovedstaden;30-39;M;107587;104360
Hovedstaden;40-49;K;112444;110724
Hovedstaden;40-49;M;109250;107568
Hovedstaden;50-59;K;113151;112265
Hovedstaden;50-59;M;112328;111285
Hovedstaden;60-69;K;89024;88603
Hovedstaden;60-69;M;84426;83958
Hovedstaden;70-79;K;82294;82013
Hovedstaden;70-79;M;68487;68273
Hovedstaden;80-89;K;36225;36071
Hovedstaden;80-89;M;23777;23689
Hovedstaden;90+;K;7501;7437
Hovedstaden;90+;M;2630;2615
Midtjylland;0-9;K;13286;394
Midtjylland;0-9;M;14273;402
Midtjylland;10-19;K;67990;58960
Midtjylland;10-19;M;69949;60386
Midtjylland;20-29;K;79102;76702
Midtjylland;20-29;M;80850;78125
Midtjylland;30-39;K;67748;65741
Midtjylland;30-39;M;68675;66766
Midtjylland;40-49;K;77671;76908
Midtjylland;40-49;M;76740;75890
Midtjylland;50-59;K;84422;83944
Midtjylland;50-59;M;84877;84389
Midtjylland;60-69;K;74423;74165
Midtjylland;60-69;M;72913;72676
Midtjylland;70-79;K;63921;63814
Midtjylland;70-79;M;59161;59052
Midtjylland;80-89;K;27625;27542
Midtjylland;80-89;M;20870;20809
Midtjylland;90+;K;5451;5422
Midtjylland;90+;M;2348;2340
Nordjylland;0-9;K;5169;28
Nordjylland;0-9;M;5457;42
Nordjylland;10-19;K;28065;23831
Nordjylland;10-19;M;29427;24923
Nordjylland;20-29;K;31216;30108
Nordjylland;20-29;M;35051;33697
Nordjylland;30-39;K;27647;26786
Nordjylland;30-39;M;28623;27652
Nordjylland;40-49;K;32349;32024
Nordjylland;40-49;M;32522;32084
Nordjylland;50-59;K;38434;38204
Nordjylland;50-59;M;38862;38583
Nordjylland;60-69;K;35818;35674
Nordjylland;60-69;M;35322;35171
Nordjylland;70-79;K;31693;31620
Nordjylland;70-79;M;29814;29732
Nordjylland;80-89;K;14026;13984
Nordjylland;80-89;M;10703;10668
Nordjylland;90+;K;2738;2723
Nordjylland;90+;M;1219;1207
Sjælland;0-9;K;6368;96
Sjælland;0-9;M;6923;104
Sjælland;10-19;K;39750;34486
Sjælland;10-19;M;42178;36412
Sjælland;20-29;K;29935;28683
Sjælland;20-29;M;32778;31371
Sjælland;30-39;K;37007;35711
Sjælland;30-39;M;35808;34599
Sjælland;40-49;K;50490;49866
Sjælland;40-49;M;48301;47661
Sjælland;50-59;K;59916;59513
Sjælland;50-59;M;60118;59706
Sjælland;60-69;K;52829;52615
Sjælland;60-69;M;51389;51163
Sjælland;70-79;K;49438;49329
Sjælland;70-79;M;44964;44868
Sjælland;80-89;K;19928;19859
Sjælland;80-89;M;15001;14966
Sjælland;90+;K;3572;3551
Sjælland;90+;M;1476;1470
Syddanmark;0-9;K;10828;374
Syddanmark;0-9;M;11767;434
Syddanmark;10-19;K;60396;52476
Syddanmark;10-19;M;62270;53829
Syddanmark;20-29;K;56551;54377
Syddanmark;20-29;M;60869;58368
Syddanmark;30-39;K;56940;54920
Syddanmark;30-39;M;57034;55142
Syddanmark;40-49;K;71006;70166
Syddanmark;40-49;M;69364;68353
Syddanmark;50-59;K;81891;81356
Syddanmark;50-59;M;82696;82103
Syddanmark;60-69;K;73560;73294
Syddanmark;60-69;M;72691;72398
Syddanmark;70-79;K;65284;65117
Syddanmark;70-79;M;60180;60009
Syddanmark;80-89;K;29710;29625
Syddanmark;80-89;M;22139;22059
Syddanmark;90+;K;5847;5791
Syddanmark;90+;M;2409;2401
