"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,0-9,K,3,1
Hovedstaden,0-9,M,0,0
Hovedstaden,10-19,K,735,494
Hovedstaden,10-19,M,515,342
Hovedstaden,20-29,K,12956,9842
Hovedstaden,20-29,M,5526,4194
Hovedstaden,30-39,K,14071,11003
Hovedstaden,30-39,M,7110,5773
Hovedstaden,40-49,K,20315,16146
Hovedstaden,40-49,M,9302,7149
Hovedstaden,50-59,K,66044,19729
Hovedstaden,50-59,M,60393,10205
Hovedstaden,60-69,K,84525,33700
Hovedstaden,60-69,M,79214,26365
Hovedstaden,70-79,K,81525,78994
Hovedstaden,70-79,M,68456,66229
Hovedstaden,80-89,K,37434,36741
Hovedstaden,80-89,M,25247,24781
Hovedstaden,90+,K,8915,8675
Hovedstaden,90+,M,3278,3195
Midtjylland,0-9,K,0,0
Midtjylland,0-9,M,1,0
Midtjylland,10-19,K,819,559
Midtjylland,10-19,M,377,285
Midtjylland,20-29,K,10839,7234
Midtjylland,20-29,M,4138,2863
Midtjylland,30-39,K,11605,8172
Midtjylland,30-39,M,4765,3426
Midtjylland,40-49,K,16453,11629
Midtjylland,40-49,M,6081,4416
Midtjylland,50-59,K,26454,14973
Midtjylland,50-59,M,15125,5840
Midtjylland,60-69,K,64191,17191
Midtjylland,60-69,M,59154,11710
Midtjylland,70-79,K,63459,59139
Midtjylland,70-79,M,58908,54744
Midtjylland,80-89,K,28719,28245
Midtjylland,80-89,M,22087,21671
Midtjylland,90+,K,6645,6474
Midtjylland,90+,M,2952,2892
Nordjylland,0-9,K,1,0
Nordjylland,0-9,M,0,0
Nordjylland,10-19,K,307,231
Nordjylland,10-19,M,141,114
Nordjylland,20-29,K,4317,3437
Nordjylland,20-29,M,1740,1424
Nordjylland,30-39,K,4972,4113
Nordjylland,30-39,M,1874,1567
Nordjylland,40-49,K,7012,5938
Nordjylland,40-49,M,2485,2083
Nordjylland,50-59,K,10060,8036
Nordjylland,50-59,M,4246,2833
Nordjylland,60-69,K,28517,7236
Nordjylland,60-69,M,25867,4521
Nordjylland,70-79,K,31272,28413
Nordjylland,70-79,M,29471,26733
Nordjylland,80-89,K,14595,14357
Nordjylland,80-89,M,11330,11160
Nordjylland,90+,K,3345,3283
Nordjylland,90+,M,1560,1525
Sjælland,0-9,K,0,0
Sjælland,0-9,M,1,1
Sjælland,10-19,K,435,295
Sjælland,10-19,M,269,177
Sjælland,20-29,K,4334,3058
Sjælland,20-29,M,2051,1448
Sjælland,30-39,K,6606,4905
Sjælland,30-39,M,2586,1946
Sjælland,40-49,K,10752,8411
Sjælland,40-49,M,3806,3034
Sjælland,50-59,K,25465,10893
Sjælland,50-59,M,19667,4568
Sjælland,60-69,K,47369,11300
Sjælland,60-69,M,45409,8377
Sjælland,70-79,K,48668,42780
Sjælland,70-79,M,44525,39573
Sjælland,80-89,K,20656,19760
Sjælland,80-89,M,15907,15282
Sjælland,90+,K,4337,4222
Sjælland,90+,M,1852,1814
Syddanmark,0-9,K,1,1
Syddanmark,0-9,M,0,0
Syddanmark,10-19,K,632,478
Syddanmark,10-19,M,334,265
Syddanmark,20-29,K,7772,5473
Syddanmark,20-29,M,3210,2460
Syddanmark,30-39,K,9600,7327
Syddanmark,30-39,M,4069,3296
Syddanmark,40-49,K,14563,11464
Syddanmark,40-49,M,5549,4682
Syddanmark,50-59,K,25727,14864
Syddanmark,50-59,M,16692,6757
Syddanmark,60-69,K,60623,14517
Syddanmark,60-69,M,57377,10434
Syddanmark,70-79,K,64273,54348
Syddanmark,70-79,M,59357,50349
Syddanmark,80-89,K,30862,30015
Syddanmark,80-89,M,23461,22846
Syddanmark,90+,K,7108,6907
Syddanmark,90+,M,3056,2993
