"Vaccinedato","geo","Antal færdigvacc. personer","Antal borgere","Færdigvacc. (%)","Kumuleret antal færdigvacc."
2021-01-15,Nationalt,5,5843320,0.00,5
2021-01-16,Nationalt,7,5843320,0.00,12
2021-01-17,Nationalt,703,5843320,0.01,715
2021-01-18,Nationalt,2119,5843320,0.05,2834
2021-01-19,Nationalt,2077,5843320,0.08,4911
2021-01-20,Nationalt,1878,5843320,0.12,6789
2021-01-21,Nationalt,2342,5843320,0.16,9131
2021-01-22,Nationalt,5641,5843320,0.25,14772
2021-01-23,Nationalt,7139,5843320,0.37,21911
2021-01-24,Nationalt,6530,5843320,0.49,28441
2021-01-25,Nationalt,2501,5843320,0.53,30942
2021-01-26,Nationalt,1737,5843320,0.56,32679
2021-01-27,Nationalt,4359,5843320,0.63,37038
2021-01-28,Nationalt,8105,5843320,0.77,45143
2021-01-29,Nationalt,18278,5843320,1.09,63421
2021-01-30,Nationalt,12925,5843320,1.31,76346
2021-01-31,Nationalt,12274,5843320,1.52,88620
2021-02-01,Nationalt,7875,5843320,1.65,96495
2021-02-02,Nationalt,3022,5843320,1.70,99517
2021-02-03,Nationalt,6186,5843320,1.81,105703
2021-02-04,Nationalt,10890,5843320,2.00,116593
2021-02-05,Nationalt,13446,5843320,2.23,130039
2021-02-06,Nationalt,6756,5843320,2.34,136795
2021-02-07,Nationalt,3634,5843320,2.40,140429
2021-02-08,Nationalt,7039,5843320,2.52,147468
2021-02-09,Nationalt,4911,5843320,2.61,152379
2021-02-10,Nationalt,3908,5843320,2.67,156287
2021-02-11,Nationalt,2453,5843320,2.72,158740
2021-02-12,Nationalt,7609,5843320,2.85,166349
2021-02-13,Nationalt,973,5843320,2.86,167322
2021-02-14,Nationalt,627,5843320,2.87,167949
2021-02-15,Nationalt,3136,5843320,2.93,171085
2021-02-16,Nationalt,1332,5843320,2.95,172417
2021-02-17,Nationalt,429,5843320,2.96,172846
2021-02-18,Nationalt,306,5843320,2.96,173152
2021-02-19,Nationalt,966,5843320,2.98,174118
2021-02-20,Nationalt,573,5843320,2.99,174691
2021-02-21,Nationalt,348,5843320,3.00,175039
2021-02-22,Nationalt,1089,5843320,3.01,176128
2021-02-23,Nationalt,1950,5843320,3.05,178078
2021-02-24,Nationalt,1965,5843320,3.08,180043
2021-02-25,Nationalt,636,5843320,3.09,180679
2021-02-26,Nationalt,994,5843320,3.11,181673
2021-02-27,Nationalt,1482,5843320,3.13,183155
2021-02-28,Nationalt,1428,5843320,3.16,184583
2021-03-01,Nationalt,1050,5843320,3.18,185633
2021-03-02,Nationalt,1301,5843320,3.20,186934
2021-03-03,Nationalt,1024,5843320,3.22,187958
2021-03-04,Nationalt,1812,5843320,3.25,189770
2021-03-05,Nationalt,5678,5843320,3.34,195448
2021-03-06,Nationalt,4011,5843320,3.41,199459
2021-03-07,Nationalt,4361,5843320,3.49,203820
2021-03-08,Nationalt,6478,5843320,3.60,210298
2021-03-09,Nationalt,7251,5843320,3.72,217549
2021-03-10,Nationalt,7289,5843320,3.85,224838
2021-03-11,Nationalt,8060,5843320,3.99,232898
2021-03-12,Nationalt,10683,5843320,4.17,243581
2021-03-13,Nationalt,5979,5843320,4.27,249560
2021-03-14,Nationalt,9436,5843320,4.43,258996
2021-03-15,Nationalt,9965,5843320,4.60,268961
2021-03-16,Nationalt,9491,5843320,4.77,278452
2021-03-17,Nationalt,9254,5843320,4.92,287706
2021-03-18,Nationalt,7248,5843320,5.05,294954
2021-03-19,Nationalt,11826,5843320,5.25,306780
2021-03-20,Nationalt,4875,5843320,5.33,311655
2021-03-21,Nationalt,4691,5843320,5.41,316346
2021-03-22,Nationalt,7835,5843320,5.55,324181
2021-03-23,Nationalt,7648,5843320,5.68,331829
2021-03-24,Nationalt,13528,5843320,5.91,345357
2021-03-25,Nationalt,8456,5843320,6.05,353813
2021-03-26,Nationalt,7900,5843320,6.19,361713
2021-03-27,Nationalt,3135,5843320,6.24,364848
2021-03-28,Nationalt,2775,5843320,6.29,367623
2021-03-29,Nationalt,5988,5843320,6.39,373611
