"Vaccinedato","geo","Antal påbegyndt vacc. personer","Antal borgere","Påbegyndtvacc. (%)","Kumuleret antal påbegyndt vacc."
2020-12-27,Nationalt,6414,5843320,0.11,6414
2020-12-28,Nationalt,1989,5843320,0.14,8403
2020-12-29,Nationalt,8860,5843320,0.30,17263
2020-12-30,Nationalt,11363,5843320,0.49,28626
2020-12-31,Nationalt,6094,5843320,0.59,34720
2021-01-01,Nationalt,2314,5843320,0.63,37034
2021-01-02,Nationalt,8789,5843320,0.78,45823
2021-01-03,Nationalt,5927,5843320,0.89,51750
2021-01-04,Nationalt,2391,5843320,0.93,54141
2021-01-05,Nationalt,13393,5843320,1.16,67534
2021-01-06,Nationalt,19566,5843320,1.49,87100
2021-01-07,Nationalt,17314,5843320,1.79,104414
2021-01-08,Nationalt,8385,5843320,1.93,112799
2021-01-09,Nationalt,1898,5843320,1.96,114697
2021-01-10,Nationalt,813,5843320,1.98,115510
2021-01-11,Nationalt,657,5843320,1.99,116167
2021-01-12,Nationalt,462,5843320,2.00,116629
2021-01-13,Nationalt,12679,5843320,2.21,129308
2021-01-14,Nationalt,17825,5843320,2.52,147133
2021-01-15,Nationalt,15131,5843320,2.78,162264
2021-01-16,Nationalt,4587,5843320,2.86,166851
2021-01-17,Nationalt,2509,5843320,2.90,169360
2021-01-18,Nationalt,3857,5843320,2.96,173217
2021-01-19,Nationalt,2470,5843320,3.01,175687
2021-01-20,Nationalt,1500,5843320,3.03,177187
2021-01-21,Nationalt,1518,5843320,3.06,178705
2021-01-22,Nationalt,663,5843320,3.07,179368
2021-01-23,Nationalt,762,5843320,3.08,180130
2021-01-24,Nationalt,610,5843320,3.09,180740
2021-01-25,Nationalt,269,5843320,3.10,181009
2021-01-26,Nationalt,213,5843320,3.10,181222
2021-01-27,Nationalt,204,5843320,3.10,181426
2021-01-28,Nationalt,229,5843320,3.11,181655
2021-01-29,Nationalt,1125,5843320,3.13,182780
2021-01-30,Nationalt,1211,5843320,3.15,183991
2021-01-31,Nationalt,1239,5843320,3.17,185230
2021-02-01,Nationalt,753,5843320,3.18,185983
2021-02-02,Nationalt,2034,5843320,3.22,188017
2021-02-03,Nationalt,1540,5843320,3.24,189557
2021-02-04,Nationalt,1434,5843320,3.27,190991
2021-02-05,Nationalt,1583,5843320,3.30,192574
2021-02-06,Nationalt,1036,5843320,3.31,193610
2021-02-07,Nationalt,1910,5843320,3.35,195520
2021-02-08,Nationalt,2547,5843320,3.39,198067
2021-02-09,Nationalt,3554,5843320,3.45,201621
2021-02-10,Nationalt,3283,5843320,3.51,204904
2021-02-11,Nationalt,5664,5843320,3.60,210568
2021-02-12,Nationalt,12040,5843320,3.81,222608
2021-02-13,Nationalt,6556,5843320,3.92,229164
2021-02-14,Nationalt,6232,5843320,4.03,235396
2021-02-15,Nationalt,13867,5843320,4.27,249263
2021-02-16,Nationalt,13252,5843320,4.49,262515
2021-02-17,Nationalt,10485,5843320,4.67,273000
2021-02-18,Nationalt,11477,5843320,4.87,284477
2021-02-19,Nationalt,13917,5843320,5.11,298394
2021-02-20,Nationalt,10527,5843320,5.29,308921
2021-02-21,Nationalt,10825,5843320,5.47,319746
2021-02-22,Nationalt,13526,5843320,5.70,333272
2021-02-23,Nationalt,14421,5843320,5.95,347693
2021-02-24,Nationalt,13713,5843320,6.18,361406
2021-02-25,Nationalt,14473,5843320,6.43,375879
2021-02-26,Nationalt,36015,5843320,7.05,411894
2021-02-27,Nationalt,6679,5843320,7.16,418573
2021-02-28,Nationalt,11002,5843320,7.35,429575
2021-03-01,Nationalt,19791,5843320,7.69,449366
2021-03-02,Nationalt,16704,5843320,7.98,466070
2021-03-03,Nationalt,12999,5843320,8.20,479069
2021-03-04,Nationalt,17434,5843320,8.50,496503
2021-03-05,Nationalt,16639,5843320,8.78,513142
2021-03-06,Nationalt,14622,5843320,9.03,527764
2021-03-07,Nationalt,12062,5843320,9.24,539826
2021-03-08,Nationalt,9608,5843320,9.40,549434
2021-03-09,Nationalt,10928,5843320,9.59,560362
2021-03-10,Nationalt,12070,5843320,9.80,572432
2021-03-11,Nationalt,4601,5843320,9.88,577033
2021-03-12,Nationalt,3366,5843320,9.93,580399
2021-03-13,Nationalt,4538,5843320,10.0,584937
2021-03-14,Nationalt,1233,5843320,10.0,586170
2021-03-15,Nationalt,2837,5843320,10.1,589007
2021-03-16,Nationalt,6801,5843320,10.2,595808
2021-03-17,Nationalt,10720,5843320,10.4,606528
2021-03-18,Nationalt,14628,5843320,10.6,621156
2021-03-19,Nationalt,7761,5843320,10.8,628917
2021-03-20,Nationalt,2938,5843320,10.8,631855
2021-03-21,Nationalt,4930,5843320,10.9,636785
2021-03-22,Nationalt,4120,5843320,11.0,640905
2021-03-23,Nationalt,6110,5843320,11.1,647015
2021-03-24,Nationalt,9866,5843320,11.2,656881
2021-03-25,Nationalt,7720,5843320,11.4,664601
2021-03-26,Nationalt,6147,5843320,11.5,670748
2021-03-27,Nationalt,9999,5843320,11.7,680747
2021-03-28,Nationalt,10809,5843320,11.8,691556
2021-03-29,Nationalt,17742,5843320,12.1,709298
