"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,0-9,K,1,0
Hovedstaden,0-9,M,0,0
Hovedstaden,10-19,K,604,204
Hovedstaden,10-19,M,326,141
Hovedstaden,20-29,K,11852,4246
Hovedstaden,20-29,M,4615,1648
Hovedstaden,30-39,K,12834,5905
Hovedstaden,30-39,M,5995,2887
Hovedstaden,40-49,K,18245,8456
Hovedstaden,40-49,M,7038,3486
Hovedstaden,50-59,K,21235,10331
Hovedstaden,50-59,M,9582,5166
Hovedstaden,60-69,K,17062,9721
Hovedstaden,60-69,M,11139,6767
Hovedstaden,70-79,K,16943,9056
Hovedstaden,70-79,M,14807,8218
Hovedstaden,80-89,K,30276,16174
Hovedstaden,80-89,M,20174,10084
Hovedstaden,90+,K,8487,7296
Hovedstaden,90+,M,3141,2653
Midtjylland,0-9,K,0,0
Midtjylland,0-9,M,0,0
Midtjylland,10-19,K,719,260
Midtjylland,10-19,M,258,75
Midtjylland,20-29,K,9404,3010
Midtjylland,20-29,M,3099,804
Midtjylland,30-39,K,10034,4159
Midtjylland,30-39,M,3417,1224
Midtjylland,40-49,K,14035,5917
Midtjylland,40-49,M,4137,1493
Midtjylland,50-59,K,16335,7114
Midtjylland,50-59,M,4927,1825
Midtjylland,60-69,K,13655,7856
Midtjylland,60-69,M,7858,4686
Midtjylland,70-79,K,10779,6871
Midtjylland,70-79,M,11303,7205
Midtjylland,80-89,K,22403,14657
Midtjylland,80-89,M,16930,10211
Midtjylland,90+,K,6497,6035
Midtjylland,90+,M,2867,2660
Nordjylland,0-9,K,1,0
Nordjylland,0-9,M,0,0
Nordjylland,10-19,K,287,113
Nordjylland,10-19,M,99,38
Nordjylland,20-29,K,3929,1367
Nordjylland,20-29,M,1420,494
Nordjylland,30-39,K,4684,1730
Nordjylland,30-39,M,1565,556
Nordjylland,40-49,K,6583,2532
Nordjylland,40-49,M,2076,716
Nordjylland,50-59,K,8708,3620
Nordjylland,50-59,M,2747,1058
Nordjylland,60-69,K,6140,3136
Nordjylland,60-69,M,3304,1764
Nordjylland,70-79,K,4186,2456
Nordjylland,70-79,M,4249,2378
Nordjylland,80-89,K,12691,7243
Nordjylland,80-89,M,9803,5134
Nordjylland,90+,K,3313,3148
Nordjylland,90+,M,1531,1429
Sjælland,0-9,K,0,0
Sjælland,0-9,M,1,1
Sjælland,10-19,K,356,102
Sjælland,10-19,M,164,68
Sjælland,20-29,K,3697,1206
Sjælland,20-29,M,1407,470
Sjælland,30-39,K,5777,2089
Sjælland,30-39,M,1936,696
Sjælland,40-49,K,9617,3690
Sjælland,40-49,M,2965,1079
Sjælland,50-59,K,11987,4546
Sjælland,50-59,M,4238,1608
Sjælland,60-69,K,9461,4629
Sjælland,60-69,M,6383,3279
Sjælland,70-79,K,8845,4495
Sjælland,70-79,M,9619,4808
Sjælland,80-89,K,15998,9215
Sjælland,80-89,M,12401,6528
Sjælland,90+,K,4138,3673
Sjælland,90+,M,1753,1554
Syddanmark,0-9,K,0,0
Syddanmark,0-9,M,0,0
Syddanmark,10-19,K,579,185
Syddanmark,10-19,M,224,98
Syddanmark,20-29,K,6922,2276
Syddanmark,20-29,M,2420,915
Syddanmark,30-39,K,8740,3718
Syddanmark,30-39,M,3150,1434
Syddanmark,40-49,K,13183,5611
Syddanmark,40-49,M,4283,2059
Syddanmark,50-59,K,16190,7145
Syddanmark,50-59,M,5906,2836
Syddanmark,60-69,K,12075,6387
Syddanmark,60-69,M,7566,4359
Syddanmark,70-79,K,10001,5883
Syddanmark,70-79,M,10289,6114
Syddanmark,80-89,K,21178,14600
Syddanmark,80-89,M,15615,9988
Syddanmark,90+,K,6941,6204
Syddanmark,90+,M,2964,2650
