"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-03-14,København,K,31301,12831,31044,12824,257,7
2021-03-14,København,M,17110,6331,16902,6324,208,7
2021-03-14,Frederiksberg,K,6355,2880,6289,2878,66,2
2021-03-14,Frederiksberg,M,3384,1436,3347,1433,37,3
2021-03-14,Ballerup,K,3344,1210,3263,1206,81,4
2021-03-14,Ballerup,M,1633,587,1560,585,73,2
2021-03-14,Brøndby,K,2430,939,2417,938,13,1
2021-03-14,Brøndby,M,1214,430,1200,430,14,0
2021-03-14,Dragør,K,948,452,946,452,2,0
2021-03-14,Dragør,M,539,222,537,222,2,0
2021-03-14,Gentofte,K,5080,2316,5035,2269,45,47
2021-03-14,Gentofte,M,2554,1109,2526,1087,28,22
2021-03-14,Gladsaxe,K,5001,2110,4922,2106,79,4
2021-03-14,Gladsaxe,M,2296,899,2234,898,62,1
2021-03-14,Glostrup,K,1918,899,1911,898,7,1
2021-03-14,Glostrup,M,943,492,936,490,7,2
2021-03-14,Herlev,K,2363,1036,2300,1030,63,6
2021-03-14,Herlev,M,989,354,957,349,32,5
2021-03-14,Albertslund,K,1755,873,1745,871,10,2
2021-03-14,Albertslund,M,910,462,893,462,17,0
2021-03-14,Hvidovre,K,3911,1840,3889,1839,22,1
2021-03-14,Hvidovre,M,1905,800,1890,799,15,1
2021-03-14,Høje Tåstrup,K,3236,1490,3208,1489,28,1
2021-03-14,Høje Tåstrup,M,1795,958,1772,957,23,1
2021-03-14,Lyngby-Taarbæk,K,4103,1822,4045,1816,58,6
2021-03-14,Lyngby-Taarbæk,M,1946,834,1903,831,43,3
2021-03-14,Rødovre,K,3017,1167,3005,1166,12,1
2021-03-14,Rødovre,M,1273,453,1264,453,9,0
2021-03-14,Ishøj,K,1310,606,1299,605,11,1
2021-03-14,Ishøj,M,650,325,641,325,9,0
2021-03-14,Tårnby,K,2863,1246,2852,1246,11,0
2021-03-14,Tårnby,M,1409,501,1404,501,5,0
2021-03-14,Vallensbæk,K,1092,468,1086,467,6,1
2021-03-14,Vallensbæk,M,634,299,628,299,6,0
2021-03-14,Furesø,K,3097,1301,3081,1301,16,0
2021-03-14,Furesø,M,1526,605,1513,605,13,0
2021-03-14,Allerød,K,1900,685,1893,685,7,0
2021-03-14,Allerød,M,1009,377,1006,376,3,1
2021-03-14,Fredensborg,K,2953,1312,2943,1311,10,1
2021-03-14,Fredensborg,M,1562,633,1553,633,9,0
2021-03-14,Helsingør,K,4755,1966,4722,1963,33,3
2021-03-14,Helsingør,M,2505,1007,2483,1006,22,1
2021-03-14,Hillerød,K,4273,1833,4237,1831,36,2
2021-03-14,Hillerød,M,2133,886,2105,885,28,1
2021-03-14,Hørsholm,K,1951,834,1941,834,10,0
2021-03-14,Hørsholm,M,1085,439,1076,438,9,1
2021-03-14,Rudersdal,K,4228,1716,4191,1714,37,2
2021-03-14,Rudersdal,M,2276,856,2236,855,40,1
