"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-05-18,København,K,71760,44602,70560,43693,1200,909
2021-05-18,København,M,54501,30693,53175,29942,1326,751
2021-05-18,Frederiksberg,K,16707,11313,16437,11105,270,208
2021-05-18,Frederiksberg,M,11620,7279,11355,7138,265,141
2021-05-18,Ballerup,K,8786,6133,8634,6026,152,107
2021-05-18,Ballerup,M,6302,4040,6138,3955,164,85
2021-05-18,Brøndby,K,6267,4264,6175,4178,92,86
2021-05-18,Brøndby,M,4788,2972,4699,2915,89,57
2021-05-18,Dragør,K,2975,1960,2909,1933,66,27
2021-05-18,Dragør,M,2416,1507,2347,1480,69,27
2021-05-18,Gentofte,K,13767,9318,13528,9154,239,164
2021-05-18,Gentofte,M,10363,6292,10097,6161,266,131
2021-05-18,Gladsaxe,K,11289,7592,11098,7420,191,172
2021-05-18,Gladsaxe,M,8231,4842,8039,4692,192,150
2021-05-18,Glostrup,K,4225,2945,4166,2881,59,64
2021-05-18,Glostrup,M,2969,1879,2907,1854,62,25
2021-05-18,Herlev,K,5288,3618,5216,3547,72,71
2021-05-18,Herlev,M,3645,2218,3555,2168,90,50
2021-05-18,Albertslund,K,4518,3180,4441,3113,77,67
2021-05-18,Albertslund,M,3436,2269,3373,2224,63,45
2021-05-18,Hvidovre,K,9077,6193,8944,6066,133,127
2021-05-18,Hvidovre,M,6729,4074,6577,4001,152,73
2021-05-18,Høje Tåstrup,K,8446,5789,8337,5669,109,120
2021-05-18,Høje Tåstrup,M,6581,4161,6453,4100,128,61
2021-05-18,Lyngby-Taarbæk,K,10035,6950,9902,6821,133,129
2021-05-18,Lyngby-Taarbæk,M,7235,4449,7068,4348,167,101
2021-05-18,Rødovre,K,7137,4666,7044,4584,93,82
2021-05-18,Rødovre,M,5023,2860,4908,2798,115,62
2021-05-18,Ishøj,K,3507,2384,3461,2329,46,55
2021-05-18,Ishøj,M,2784,1709,2743,1679,41,30
2021-05-18,Tårnby,K,7643,4844,7473,4786,170,58
2021-05-18,Tårnby,M,5852,3354,5673,3294,179,60
2021-05-18,Vallensbæk,K,2766,2011,2723,1961,43,50
2021-05-18,Vallensbæk,M,2235,1512,2195,1485,40,27
2021-05-18,Furesø,K,7685,5404,7566,5323,119,81
2021-05-18,Furesø,M,5772,3781,5631,3703,141,78
2021-05-18,Allerød,K,4770,3256,4669,3182,101,74
2021-05-18,Allerød,M,3760,2371,3635,2304,125,67
2021-05-18,Fredensborg,K,8087,5613,7841,5479,246,134
2021-05-18,Fredensborg,M,6269,4067,6032,3959,237,108
2021-05-18,Helsingør,K,13012,9024,12524,8829,488,195
2021-05-18,Helsingør,M,9915,6355,9451,6201,464,154
