"Vaccinedato","geo","Antal færdigvacc. personer","Antal borgere","Færdigvacc. (%)","Kumuleret antal færdigvacc."
2021-01-09,Nationalt,1,5846436,0.00,1
2021-01-13,Nationalt,1,5846436,0.00,2
2021-01-15,Nationalt,5,5846436,0.00,7
2021-01-16,Nationalt,8,5846436,0.00,15
2021-01-17,Nationalt,697,5846436,0.01,712
2021-01-18,Nationalt,2101,5846436,0.05,2813
2021-01-19,Nationalt,2046,5846436,0.08,4859
2021-01-20,Nationalt,1850,5846436,0.11,6709
2021-01-21,Nationalt,2320,5846436,0.15,9029
2021-01-22,Nationalt,5643,5846436,0.25,14672
2021-01-23,Nationalt,7078,5846436,0.37,21750
2021-01-24,Nationalt,6441,5846436,0.48,28191
2021-01-25,Nationalt,2469,5846436,0.52,30660
2021-01-26,Nationalt,1718,5846436,0.55,32378
2021-01-27,Nationalt,4338,5846436,0.63,36716
2021-01-28,Nationalt,8102,5846436,0.77,44818
2021-01-29,Nationalt,18192,5846436,1.08,63010
2021-01-30,Nationalt,12803,5846436,1.30,75813
2021-01-31,Nationalt,12161,5846436,1.50,87974
2021-02-01,Nationalt,7844,5846436,1.64,95818
2021-02-02,Nationalt,3007,5846436,1.69,98825
2021-02-03,Nationalt,6168,5846436,1.80,104993
2021-02-04,Nationalt,10875,5846436,1.98,115868
2021-02-05,Nationalt,13372,5846436,2.21,129240
2021-02-06,Nationalt,6752,5846436,2.33,135992
2021-02-07,Nationalt,3627,5846436,2.39,139619
2021-02-08,Nationalt,7023,5846436,2.51,146642
2021-02-09,Nationalt,4883,5846436,2.59,151525
2021-02-10,Nationalt,3902,5846436,2.66,155427
2021-02-11,Nationalt,2463,5846436,2.70,157890
2021-02-12,Nationalt,7622,5846436,2.83,165512
2021-02-13,Nationalt,969,5846436,2.85,166481
2021-02-14,Nationalt,625,5846436,2.86,167106
2021-02-15,Nationalt,3136,5846436,2.91,170242
2021-02-16,Nationalt,1339,5846436,2.93,171581
2021-02-17,Nationalt,426,5846436,2.94,172007
2021-02-18,Nationalt,309,5846436,2.95,172316
2021-02-19,Nationalt,971,5846436,2.96,173287
2021-02-20,Nationalt,581,5846436,2.97,173868
2021-02-21,Nationalt,363,5846436,2.98,174231
2021-02-22,Nationalt,1105,5846436,3.00,175336
2021-02-23,Nationalt,1945,5846436,3.03,177281
2021-02-24,Nationalt,1967,5846436,3.07,179248
2021-02-25,Nationalt,639,5846436,3.08,179887
2021-02-26,Nationalt,1006,5846436,3.09,180893
2021-02-27,Nationalt,1469,5846436,3.12,182362
2021-02-28,Nationalt,1425,5846436,3.14,183787
2021-03-01,Nationalt,1067,5846436,3.16,184854
2021-03-02,Nationalt,1301,5846436,3.18,186155
2021-03-03,Nationalt,1033,5846436,3.20,187188
2021-03-04,Nationalt,1813,5846436,3.23,189001
2021-03-05,Nationalt,5705,5846436,3.33,194706
2021-03-06,Nationalt,4004,5846436,3.40,198710
2021-03-07,Nationalt,4337,5846436,3.47,203047
2021-03-08,Nationalt,6470,5846436,3.58,209517
2021-03-09,Nationalt,7262,5846436,3.71,216779
2021-03-10,Nationalt,7285,5846436,3.83,224064
2021-03-11,Nationalt,8060,5846436,3.97,232124
2021-03-12,Nationalt,10658,5846436,4.15,242782
