"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,0-9,K,3,1
Hovedstaden,0-9,M,0,0
Hovedstaden,10-19,K,639,414
Hovedstaden,10-19,M,418,307
Hovedstaden,20-29,K,12803,8115
Hovedstaden,20-29,M,5417,3456
Hovedstaden,30-39,K,13909,9688
Hovedstaden,30-39,M,6990,5147
Hovedstaden,40-49,K,19636,14277
Hovedstaden,40-49,M,8546,6491
Hovedstaden,50-59,K,39434,17583
Hovedstaden,50-59,M,29845,9426
Hovedstaden,60-69,K,81970,27159
Hovedstaden,60-69,M,76324,21104
Hovedstaden,70-79,K,81209,75411
Hovedstaden,70-79,M,68184,63383
Hovedstaden,80-89,K,37349,36451
Hovedstaden,80-89,M,25161,24575
Hovedstaden,90+,K,8892,8631
Hovedstaden,90+,M,3273,3183
Midtjylland,0-9,K,0,0
Midtjylland,0-9,M,1,0
Midtjylland,10-19,K,811,500
Midtjylland,10-19,M,370,263
Midtjylland,20-29,K,10519,6042
Midtjylland,20-29,M,3961,2567
Midtjylland,30-39,K,11391,7003
Midtjylland,30-39,M,4652,3044
Midtjylland,40-49,K,16268,9952
Midtjylland,40-49,M,5948,3936
Midtjylland,50-59,K,21474,13058
Midtjylland,50-59,M,9435,5324
Midtjylland,60-69,K,55630,15450
Midtjylland,60-69,M,49802,10555
Midtjylland,70-79,K,63141,51522
Midtjylland,70-79,M,58602,47934
Midtjylland,80-89,K,28654,28021
Midtjylland,80-89,M,22019,21485
Midtjylland,90+,K,6627,6446
Midtjylland,90+,M,2944,2881
Nordjylland,0-9,K,0,0
Nordjylland,0-9,M,0,0
Nordjylland,10-19,K,305,184
Nordjylland,10-19,M,140,107
Nordjylland,20-29,K,4275,2774
Nordjylland,20-29,M,1687,1278
Nordjylland,30-39,K,4946,3300
Nordjylland,30-39,M,1842,1355
Nordjylland,40-49,K,6976,4733
Nordjylland,40-49,M,2452,1827
Nordjylland,50-59,K,9347,6437
Nordjylland,50-59,M,3310,2516
Nordjylland,60-69,K,22655,5996
Nordjylland,60-69,M,19478,3896
Nordjylland,70-79,K,31115,26033
Nordjylland,70-79,M,29294,24502
Nordjylland,80-89,K,14534,14293
Nordjylland,80-89,M,11286,11108
Nordjylland,90+,K,3334,3278
Nordjylland,90+,M,1564,1529
Sjælland,0-9,K,0,0
Sjælland,0-9,M,1,1
Sjælland,10-19,K,418,251
Sjælland,10-19,M,252,161
Sjælland,20-29,K,4257,2617
Sjælland,20-29,M,1974,1329
Sjælland,30-39,K,6483,4277
Sjælland,30-39,M,2499,1759
Sjælland,40-49,K,10619,7471
Sjælland,40-49,M,3704,2777
Sjælland,50-59,K,15593,9641
Sjælland,50-59,M,8002,4248
Sjælland,60-69,K,42038,10155
Sjælland,60-69,M,39503,7781
Sjælland,70-79,K,47794,39085
Sjælland,70-79,M,43783,36594
Sjælland,80-89,K,20480,19502
Sjælland,80-89,M,15785,15080
Sjælland,90+,K,4319,4203
Sjælland,90+,M,1851,1812
Syddanmark,0-9,K,1,1
Syddanmark,0-9,M,0,0
Syddanmark,10-19,K,634,413
Syddanmark,10-19,M,323,243
Syddanmark,20-29,K,7678,4468
Syddanmark,20-29,M,3153,2165
Syddanmark,30-39,K,9521,6166
Syddanmark,30-39,M,4013,2884
Syddanmark,40-49,K,14437,9487
Syddanmark,40-49,M,5487,4133
Syddanmark,50-59,K,19046,12598
Syddanmark,50-59,M,8927,6076
Syddanmark,60-69,K,53388,12432
Syddanmark,60-69,M,49273,9139
Syddanmark,70-79,K,63914,42796
Syddanmark,70-79,M,58953,40612
Syddanmark,80-89,K,30776,29556
Syddanmark,80-89,M,23379,22472
Syddanmark,90+,K,7082,6865
Syddanmark,90+,M,3043,2977
