"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,0-9,K,3,1
Hovedstaden,0-9,M,0,0
Hovedstaden,10-19,K,802,501
Hovedstaden,10-19,M,573,348
Hovedstaden,20-29,K,12963,9947
Hovedstaden,20-29,M,5527,4210
Hovedstaden,30-39,K,14082,11125
Hovedstaden,30-39,M,7121,5822
Hovedstaden,40-49,K,20793,16331
Hovedstaden,40-49,M,9859,7196
Hovedstaden,50-59,K,68640,19958
Hovedstaden,50-59,M,63342,10262
Hovedstaden,60-69,K,84669,33771
Hovedstaden,60-69,M,79428,26374
Hovedstaden,70-79,K,81560,79004
Hovedstaden,70-79,M,68494,66246
Hovedstaden,80-89,K,37454,36759
Hovedstaden,80-89,M,25267,24795
Hovedstaden,90+,K,8922,8680
Hovedstaden,90+,M,3282,3198
Midtjylland,0-9,K,0,0
Midtjylland,0-9,M,1,0
Midtjylland,10-19,K,819,568
Midtjylland,10-19,M,379,286
Midtjylland,20-29,K,10841,7294
Midtjylland,20-29,M,4141,2881
Midtjylland,30-39,K,11615,8261
Midtjylland,30-39,M,4768,3452
Midtjylland,40-49,K,16452,11789
Midtjylland,40-49,M,6083,4456
Midtjylland,50-59,K,27126,15119
Midtjylland,50-59,M,16000,5902
Midtjylland,60-69,K,64437,17305
Midtjylland,60-69,M,59527,11797
Midtjylland,70-79,K,63468,59302
Midtjylland,70-79,M,58916,54901
Midtjylland,80-89,K,28728,28255
Midtjylland,80-89,M,22100,21684
Midtjylland,90+,K,6654,6482
Midtjylland,90+,M,2954,2894
Nordjylland,0-9,K,1,0
Nordjylland,0-9,M,0,0
Nordjylland,10-19,K,307,245
Nordjylland,10-19,M,141,114
Nordjylland,20-29,K,4318,3568
Nordjylland,20-29,M,1741,1456
Nordjylland,30-39,K,4977,4276
Nordjylland,30-39,M,1875,1607
Nordjylland,40-49,K,7011,6139
Nordjylland,40-49,M,2488,2140
Nordjylland,50-59,K,10173,8327
Nordjylland,50-59,M,4381,2892
Nordjylland,60-69,K,29043,7541
Nordjylland,60-69,M,26544,4697
Nordjylland,70-79,K,31280,29212
Nordjylland,70-79,M,29491,27444
Nordjylland,80-89,K,14602,14370
Nordjylland,80-89,M,11333,11169
Nordjylland,90+,K,3348,3287
Nordjylland,90+,M,1562,1527
Sjælland,0-9,K,0,0
Sjælland,0-9,M,1,1
Sjælland,10-19,K,434,298
Sjælland,10-19,M,268,177
Sjælland,20-29,K,4344,3144
Sjælland,20-29,M,2057,1471
Sjælland,30-39,K,6617,5026
Sjælland,30-39,M,2590,1981
Sjælland,40-49,K,10762,8584
Sjælland,40-49,M,3809,3076
Sjælland,50-59,K,27958,11089
Sjælland,50-59,M,22488,4616
Sjælland,60-69,K,47792,11388
Sjælland,60-69,M,45890,8386
Sjælland,70-79,K,48711,42793
Sjælland,70-79,M,44569,39588
Sjælland,80-89,K,20669,19769
Sjælland,80-89,M,15917,15288
Sjælland,90+,K,4338,4223
Sjælland,90+,M,1855,1817
Syddanmark,0-9,K,1,1
Syddanmark,0-9,M,0,0
Syddanmark,10-19,K,630,478
Syddanmark,10-19,M,337,265
Syddanmark,20-29,K,7790,5509
Syddanmark,20-29,M,3218,2466
Syddanmark,30-39,K,9612,7352
Syddanmark,30-39,M,4075,3299
Syddanmark,40-49,K,14572,11511
Syddanmark,40-49,M,5555,4696
Syddanmark,50-59,K,27669,14906
Syddanmark,50-59,M,18857,6767
Syddanmark,60-69,K,61403,14849
Syddanmark,60-69,M,58329,10717
Syddanmark,70-79,K,64325,55834
Syddanmark,70-79,M,59411,51625
Syddanmark,80-89,K,30885,30081
Syddanmark,80-89,M,23480,22897
Syddanmark,90+,K,7113,6915
Syddanmark,90+,M,3058,2996
