"Vaccinedato","geo","Antal færdigvacc. personer","Antal borgere","Færdigvacc. (%)","Kumuleret antal færdigvacc."
2021-01-15,Nationalt,5,5842311,0.00,5
2021-01-16,Nationalt,7,5842311,0.00,12
2021-01-17,Nationalt,708,5842311,0.01,720
2021-01-18,Nationalt,2125,5842311,0.05,2845
2021-01-19,Nationalt,2084,5842311,0.08,4929
2021-01-20,Nationalt,1881,5842311,0.12,6810
2021-01-21,Nationalt,2345,5842311,0.16,9155
2021-01-22,Nationalt,5633,5842311,0.25,14788
2021-01-23,Nationalt,7141,5842311,0.38,21929
2021-01-24,Nationalt,6523,5842311,0.49,28452
2021-01-25,Nationalt,2447,5842311,0.53,30899
2021-01-26,Nationalt,1739,5842311,0.56,32638
2021-01-27,Nationalt,4353,5842311,0.63,36991
2021-01-28,Nationalt,8103,5842311,0.77,45094
2021-01-29,Nationalt,18287,5842311,1.08,63381
2021-01-30,Nationalt,12940,5842311,1.31,76321
2021-01-31,Nationalt,12259,5842311,1.52,88580
2021-02-01,Nationalt,7868,5842311,1.65,96448
2021-02-02,Nationalt,3017,5842311,1.70,99465
2021-02-03,Nationalt,6184,5842311,1.81,105649
2021-02-04,Nationalt,10910,5842311,2.00,116559
2021-02-05,Nationalt,13463,5842311,2.23,130022
2021-02-06,Nationalt,6757,5842311,2.34,136779
2021-02-07,Nationalt,3631,5842311,2.40,140410
2021-02-08,Nationalt,7045,5842311,2.52,147455
2021-02-09,Nationalt,4911,5842311,2.61,152366
2021-02-10,Nationalt,3913,5842311,2.67,156279
2021-02-11,Nationalt,2452,5842311,2.72,158731
2021-02-12,Nationalt,7608,5842311,2.85,166339
2021-02-13,Nationalt,975,5842311,2.86,167314
2021-02-14,Nationalt,630,5842311,2.87,167944
2021-02-15,Nationalt,3133,5842311,2.93,171077
2021-02-16,Nationalt,1328,5842311,2.95,172405
2021-02-17,Nationalt,431,5842311,2.96,172836
2021-02-18,Nationalt,302,5842311,2.96,173138
2021-02-19,Nationalt,965,5842311,2.98,174103
2021-02-20,Nationalt,578,5842311,2.99,174681
2021-02-21,Nationalt,348,5842311,3.00,175029
2021-02-22,Nationalt,1082,5842311,3.01,176111
2021-02-23,Nationalt,1951,5842311,3.05,178062
2021-02-24,Nationalt,1966,5842311,3.08,180028
2021-02-25,Nationalt,634,5842311,3.09,180662
2021-02-26,Nationalt,993,5842311,3.11,181655
2021-02-27,Nationalt,1483,5842311,3.13,183138
2021-02-28,Nationalt,1437,5842311,3.16,184575
2021-03-01,Nationalt,1053,5842311,3.18,185628
2021-03-02,Nationalt,1297,5842311,3.20,186925
2021-03-03,Nationalt,1020,5842311,3.22,187945
2021-03-04,Nationalt,1814,5842311,3.25,189759
2021-03-05,Nationalt,5659,5842311,3.34,195418
2021-03-06,Nationalt,4009,5842311,3.41,199427
2021-03-07,Nationalt,4356,5842311,3.49,203783
2021-03-08,Nationalt,6446,5842311,3.60,210229
2021-03-09,Nationalt,7238,5842311,3.72,217467
2021-03-10,Nationalt,7283,5842311,3.85,224750
2021-03-11,Nationalt,7976,5842311,3.98,232726
2021-03-12,Nationalt,10654,5842311,4.17,243380
2021-03-13,Nationalt,5975,5842311,4.27,249355
2021-03-14,Nationalt,9431,5842311,4.43,258786
2021-03-15,Nationalt,9961,5842311,4.60,268747
2021-03-16,Nationalt,9204,5842311,4.76,277951
