"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,0-9,K,1,0
Hovedstaden,0-9,M,0,0
Hovedstaden,10-19,K,591,137
Hovedstaden,10-19,M,294,62
Hovedstaden,20-29,K,11617,3755
Hovedstaden,20-29,M,4407,1253
Hovedstaden,30-39,K,12498,5285
Hovedstaden,30-39,M,5727,2303
Hovedstaden,40-49,K,17736,7390
Hovedstaden,40-49,M,6635,2435
Hovedstaden,50-59,K,20404,8627
Hovedstaden,50-59,M,8694,3282
Hovedstaden,60-69,K,15653,6970
Hovedstaden,60-69,M,9704,4187
Hovedstaden,70-79,K,12022,5220
Hovedstaden,70-79,M,10530,4936
Hovedstaden,80-89,K,20627,11848
Hovedstaden,80-89,M,12770,7461
Hovedstaden,90+,K,8209,6199
Hovedstaden,90+,M,3035,2177
Midtjylland,0-9,K,0,0
Midtjylland,0-9,M,0,0
Midtjylland,10-19,K,663,203
Midtjylland,10-19,M,165,48
Midtjylland,20-29,K,8626,2560
Midtjylland,20-29,M,2277,596
Midtjylland,30-39,K,9309,3725
Midtjylland,30-39,M,2615,1000
Midtjylland,40-49,K,13079,5233
Midtjylland,40-49,M,3181,1126
Midtjylland,50-59,K,14946,6313
Midtjylland,50-59,M,3610,1283
Midtjylland,60-69,K,12142,5049
Midtjylland,60-69,M,6524,2265
Midtjylland,70-79,K,9089,3245
Midtjylland,70-79,M,9365,3020
Midtjylland,80-89,K,16163,12701
Midtjylland,80-89,M,11507,8583
Midtjylland,90+,K,6388,5600
Midtjylland,90+,M,2813,2400
Nordjylland,0-9,K,1,0
Nordjylland,0-9,M,0,0
Nordjylland,10-19,K,283,82
Nordjylland,10-19,M,68,22
Nordjylland,20-29,K,3741,1117
Nordjylland,20-29,M,1138,321
Nordjylland,30-39,K,4442,1492
Nordjylland,30-39,M,1332,356
Nordjylland,40-49,K,6301,2128
Nordjylland,40-49,M,1807,434
Nordjylland,50-59,K,8303,3000
Nordjylland,50-59,M,2386,532
Nordjylland,60-69,K,5734,1978
Nordjylland,60-69,M,2908,758
Nordjylland,70-79,K,3264,1829
Nordjylland,70-79,M,3278,1645
Nordjylland,80-89,K,8103,6815
Nordjylland,80-89,M,5845,4712
Nordjylland,90+,K,3255,3099
Nordjylland,90+,M,1499,1380
Sjælland,0-9,K,0,0
Sjælland,0-9,M,1,0
Sjælland,10-19,K,343,79
Sjælland,10-19,M,136,46
Sjælland,20-29,K,3490,1089
Sjælland,20-29,M,1162,366
Sjælland,30-39,K,5521,1935
Sjælland,30-39,M,1668,590
Sjælland,40-49,K,9090,3460
Sjælland,40-49,M,2487,832
Sjælland,50-59,K,11103,4116
Sjælland,50-59,M,3360,1141
Sjælland,60-69,K,8181,3367
Sjælland,60-69,M,4867,1948
Sjælland,70-79,K,5889,2679
Sjælland,70-79,M,6372,2566
Sjælland,80-89,K,10400,8506
Sjælland,80-89,M,7533,5768
Sjælland,90+,K,3906,3576
Sjælland,90+,M,1639,1498
Syddanmark,0-9,K,0,0
Syddanmark,0-9,M,0,0
Syddanmark,10-19,K,551,138
Syddanmark,10-19,M,190,36
Syddanmark,20-29,K,6701,1835
Syddanmark,20-29,M,2252,513
Syddanmark,30-39,K,8450,3142
Syddanmark,30-39,M,2909,941
Syddanmark,40-49,K,12780,4571
Syddanmark,40-49,M,3936,1165
Syddanmark,50-59,K,15578,5598
Syddanmark,50-59,M,5335,1278
Syddanmark,60-69,K,11202,4159
Syddanmark,60-69,M,6754,2028
Syddanmark,70-79,K,8268,3420
Syddanmark,70-79,M,8496,3200
Syddanmark,80-89,K,16740,9176
Syddanmark,80-89,M,11698,6061
Syddanmark,90+,K,6773,4964
Syddanmark,90+,M,2878,1987
