"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-03-17,København,K,31420,13778,31386,13435,34,343
2021-03-17,København,M,17202,6915,17171,6678,31,237
2021-03-17,Frederiksberg,K,6367,3192,6363,3085,4,107
2021-03-17,Frederiksberg,M,3397,1610,3392,1546,5,64
2021-03-17,Ballerup,K,3391,1433,3347,1340,44,93
2021-03-17,Ballerup,M,1668,746,1641,675,27,71
2021-03-17,Brøndby,K,2441,1109,2433,1059,8,50
2021-03-17,Brøndby,M,1226,539,1217,512,9,27
2021-03-17,Dragør,K,951,517,951,491,0,26
2021-03-17,Dragør,M,540,283,540,260,0,23
2021-03-17,Gentofte,K,5150,2619,5109,2523,41,96
2021-03-17,Gentofte,M,2618,1272,2586,1209,32,63
2021-03-17,Gladsaxe,K,5034,2342,5014,2247,20,95
2021-03-17,Gladsaxe,M,2329,1030,2314,970,15,60
2021-03-17,Glostrup,K,1927,995,1922,960,5,35
2021-03-17,Glostrup,M,949,562,945,542,4,20
2021-03-17,Herlev,K,2391,1141,2363,1103,28,38
2021-03-17,Herlev,M,1006,424,990,395,16,29
2021-03-17,Albertslund,K,1768,964,1756,934,12,30
2021-03-17,Albertslund,M,916,553,912,524,4,29
2021-03-17,Hvidovre,K,3915,2000,3915,1946,0,54
2021-03-17,Hvidovre,M,1911,941,1907,890,4,51
2021-03-17,Høje Tåstrup,K,3258,1661,3249,1610,9,51
2021-03-17,Høje Tåstrup,M,1818,1087,1801,1054,17,33
2021-03-17,Lyngby-Taarbæk,K,4178,2077,4114,1970,64,107
2021-03-17,Lyngby-Taarbæk,M,1986,969,1954,913,32,56
2021-03-17,Rødovre,K,3081,1332,3078,1272,3,60
2021-03-17,Rødovre,M,1315,549,1312,510,3,39
2021-03-17,Ishøj,K,1343,659,1339,642,4,17
2021-03-17,Ishøj,M,682,371,676,364,6,7
2021-03-17,Tårnby,K,2864,1371,2863,1329,1,42
2021-03-17,Tårnby,M,1408,591,1406,557,2,34
2021-03-17,Vallensbæk,K,1108,532,1092,516,16,16
2021-03-17,Vallensbæk,M,648,348,634,334,14,14
2021-03-17,Furesø,K,3102,1523,3100,1436,2,87
2021-03-17,Furesø,M,1530,770,1528,707,2,63
2021-03-17,Allerød,K,1906,801,1906,761,0,40
2021-03-17,Allerød,M,1016,475,1014,440,2,35
2021-03-17,Fredensborg,K,2986,1461,2970,1412,16,49
2021-03-17,Fredensborg,M,1597,754,1573,716,24,38
2021-03-17,Helsingør,K,4830,2228,4808,2140,22,88
2021-03-17,Helsingør,M,2543,1196,2531,1110,12,86
2021-03-17,Hillerød,K,4314,2037,4283,1970,31,67
2021-03-17,Hillerød,M,2154,1046,2136,991,18,55
2021-03-17,Hørsholm,K,1999,990,1976,934,23,56
