"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-03-10,København,K,30189,11828,29674,11696,515,132
2021-03-10,København,M,16389,5620,16082,5573,307,47
2021-03-10,Frederiksberg,K,6163,2471,6077,2397,86,74
2021-03-10,Frederiksberg,M,3272,1189,3222,1161,50,28
2021-03-10,Ballerup,K,3206,1014,3178,995,28,19
2021-03-10,Ballerup,M,1536,441,1530,428,6,13
2021-03-10,Brøndby,K,2357,782,2323,743,34,39
2021-03-10,Brøndby,M,1176,325,1164,313,12,12
2021-03-10,Dragør,K,900,336,887,322,13,14
2021-03-10,Dragør,M,502,147,498,140,4,7
2021-03-10,Gentofte,K,4967,2001,4910,1954,57,47
2021-03-10,Gentofte,M,2493,919,2461,900,32,19
2021-03-10,Gladsaxe,K,4833,1874,4793,1829,40,45
2021-03-10,Gladsaxe,M,2165,763,2145,744,20,19
2021-03-10,Glostrup,K,1881,762,1793,748,88,14
2021-03-10,Glostrup,M,919,400,877,396,42,4
2021-03-10,Herlev,K,2263,893,2225,870,38,23
2021-03-10,Herlev,M,935,289,923,283,12,6
2021-03-10,Albertslund,K,1718,731,1701,691,17,40
2021-03-10,Albertslund,M,881,361,877,344,4,17
2021-03-10,Hvidovre,K,3833,1573,3794,1516,39,57
2021-03-10,Hvidovre,M,1869,654,1854,630,15,24
2021-03-10,Høje Tåstrup,K,3126,1274,3087,1248,39,26
2021-03-10,Høje Tåstrup,M,1720,778,1706,760,14,18
2021-03-10,Lyngby-Taarbæk,K,3978,1436,3943,1374,35,62
2021-03-10,Lyngby-Taarbæk,M,1858,628,1834,604,24,24
2021-03-10,Rødovre,K,2905,923,2874,893,31,30
2021-03-10,Rødovre,M,1213,344,1195,337,18,7
2021-03-10,Ishøj,K,1256,464,1239,459,17,5
2021-03-10,Ishøj,M,625,221,618,217,7,4
2021-03-10,Tårnby,K,2806,1049,2777,1037,29,12
2021-03-10,Tårnby,M,1388,385,1370,375,18,10
2021-03-10,Vallensbæk,K,1061,375,1045,354,16,21
2021-03-10,Vallensbæk,M,614,237,607,225,7,12
2021-03-10,Furesø,K,2961,1070,2921,1055,40,15
2021-03-10,Furesø,M,1430,469,1400,461,30,8
2021-03-10,Allerød,K,1810,599,1779,584,31,15
2021-03-10,Allerød,M,944,286,928,270,16,16
2021-03-10,Fredensborg,K,2859,1154,2778,1112,81,42
2021-03-10,Fredensborg,M,1493,506,1432,480,61,26
2021-03-10,Helsingør,K,4606,1636,4542,1615,64,21
2021-03-10,Helsingør,M,2411,762,2379,750,32,12
2021-03-10,Hillerød,K,4058,1670,3959,1623,99,47
2021-03-10,Hillerød,M,2003,702,1963,674,40,28
2021-03-10,Hørsholm,K,1904,698,1820,685,84,13
2021-03-10,Hørsholm,M,1053,342,998,332,55,10
2021-03-10,Rudersdal,K,4069,1407,4032,1386,37,21
2021-03-10,Rudersdal,M,2167,670,2148,651,19,19
2021-03-10,Egedal,K,2667,928,2611,917,56,11
2021-03-10,Egedal,M,1202,336,1189,330,13,6
2021-03-10,Frederikssund,K,3407,1166,3335,1149,72,17
2021-03-10,Frederikssund,M,1596,536,1567,526,29,10
