"Vaccinedato","geo","Antal færdigvacc. personer","Antal borgere","Færdigvacc. (%)","Kumuleret antal færdigvacc."
2021-01-15,Nationalt,5,5841989,0.00,5
2021-01-16,Nationalt,7,5841989,0.00,12
2021-01-17,Nationalt,711,5841989,0.01,723
2021-01-18,Nationalt,2129,5841989,0.05,2852
2021-01-19,Nationalt,2085,5841989,0.08,4937
2021-01-20,Nationalt,1883,5841989,0.12,6820
2021-01-21,Nationalt,2350,5841989,0.16,9170
2021-01-22,Nationalt,5646,5841989,0.25,14816
2021-01-23,Nationalt,7169,5841989,0.38,21985
2021-01-24,Nationalt,6531,5841989,0.49,28516
2021-01-25,Nationalt,2451,5841989,0.53,30967
2021-01-26,Nationalt,1744,5841989,0.56,32711
2021-01-27,Nationalt,4362,5841989,0.63,37073
2021-01-28,Nationalt,8116,5841989,0.77,45189
2021-01-29,Nationalt,18322,5841989,1.09,63511
2021-01-30,Nationalt,12966,5841989,1.31,76477
2021-01-31,Nationalt,12292,5841989,1.52,88769
2021-02-01,Nationalt,7871,5841989,1.65,96640
2021-02-02,Nationalt,3023,5841989,1.71,99663
2021-02-03,Nationalt,6180,5841989,1.81,105843
2021-02-04,Nationalt,10917,5841989,2.00,116760
2021-02-05,Nationalt,13479,5841989,2.23,130239
2021-02-06,Nationalt,6709,5841989,2.34,136948
2021-02-07,Nationalt,3640,5841989,2.41,140588
2021-02-08,Nationalt,7050,5841989,2.53,147638
2021-02-09,Nationalt,4915,5841989,2.61,152553
2021-02-10,Nationalt,3919,5841989,2.68,156472
2021-02-11,Nationalt,2452,5841989,2.72,158924
2021-02-12,Nationalt,7608,5841989,2.85,166532
2021-02-13,Nationalt,979,5841989,2.87,167511
2021-02-14,Nationalt,631,5841989,2.88,168142
2021-02-15,Nationalt,3138,5841989,2.93,171280
2021-02-16,Nationalt,1325,5841989,2.95,172605
2021-02-17,Nationalt,429,5841989,2.96,173034
2021-02-18,Nationalt,301,5841989,2.97,173335
2021-02-19,Nationalt,966,5841989,2.98,174301
2021-02-20,Nationalt,577,5841989,2.99,174878
2021-02-21,Nationalt,350,5841989,3.00,175228
2021-02-22,Nationalt,1082,5841989,3.02,176310
2021-02-23,Nationalt,1951,5841989,3.05,178261
2021-02-24,Nationalt,1971,5841989,3.09,180232
2021-02-25,Nationalt,635,5841989,3.10,180867
2021-02-26,Nationalt,992,5841989,3.11,181859
2021-02-27,Nationalt,1464,5841989,3.14,183323
2021-02-28,Nationalt,1426,5841989,3.16,184749
2021-03-01,Nationalt,1054,5841989,3.18,185803
2021-03-02,Nationalt,1297,5841989,3.20,187100
2021-03-03,Nationalt,1021,5841989,3.22,188121
2021-03-04,Nationalt,1814,5841989,3.25,189935
2021-03-05,Nationalt,5658,5841989,3.35,195593
2021-03-06,Nationalt,4000,5841989,3.42,199593
2021-03-07,Nationalt,4348,5841989,3.49,203941
2021-03-08,Nationalt,6346,5841989,3.60,210287
2021-03-09,Nationalt,7066,5841989,3.72,217353
2021-03-10,Nationalt,117,5841989,3.72,217470
