"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-03-11,København,K,30783,11952,30189,11828,594,124
2021-03-11,København,M,16749,5665,16389,5620,360,45
2021-03-11,Frederiksberg,K,6239,2499,6163,2471,76,28
2021-03-11,Frederiksberg,M,3316,1215,3272,1189,44,26
2021-03-11,Ballerup,K,3247,1038,3206,1014,41,24
2021-03-11,Ballerup,M,1548,457,1536,441,12,16
2021-03-11,Brøndby,K,2385,832,2357,782,28,50
2021-03-11,Brøndby,M,1188,346,1176,325,12,21
2021-03-11,Dragør,K,922,369,900,336,22,33
2021-03-11,Dragør,M,520,166,502,147,18,19
2021-03-11,Gentofte,K,5015,2061,4967,2001,48,60
2021-03-11,Gentofte,M,2513,937,2493,919,20,18
2021-03-11,Gladsaxe,K,4900,1954,4833,1874,67,80
2021-03-11,Gladsaxe,M,2216,812,2165,763,51,49
2021-03-11,Glostrup,K,1901,780,1881,762,20,18
2021-03-11,Glostrup,M,933,408,919,400,14,8
2021-03-11,Herlev,K,2288,935,2263,893,25,42
2021-03-11,Herlev,M,947,301,935,289,12,12
2021-03-11,Albertslund,K,1737,746,1718,731,19,15
2021-03-11,Albertslund,M,889,371,881,361,8,10
2021-03-11,Hvidovre,K,3875,1625,3833,1573,42,52
2021-03-11,Hvidovre,M,1882,685,1869,654,13,31
2021-03-11,Høje Tåstrup,K,3167,1299,3126,1274,41,25
2021-03-11,Høje Tåstrup,M,1736,802,1720,778,16,24
2021-03-11,Lyngby-Taarbæk,K,4018,1482,3978,1436,40,46
2021-03-11,Lyngby-Taarbæk,M,1877,656,1858,628,19,28
2021-03-11,Rødovre,K,2971,961,2905,923,66,38
2021-03-11,Rødovre,M,1253,358,1213,344,40,14
2021-03-11,Ishøj,K,1282,465,1256,464,26,1
2021-03-11,Ishøj,M,635,222,625,221,10,1
2021-03-11,Tårnby,K,2841,1064,2806,1049,35,15
2021-03-11,Tårnby,M,1400,389,1388,385,12,4
2021-03-11,Vallensbæk,K,1077,395,1061,375,16,20
2021-03-11,Vallensbæk,M,623,248,614,237,9,11
2021-03-11,Furesø,K,3043,1099,2961,1070,82,29
2021-03-11,Furesø,M,1486,484,1430,469,56,15
2021-03-11,Allerød,K,1833,612,1810,599,23,13
2021-03-11,Allerød,M,956,296,944,286,12,10
2021-03-11,Fredensborg,K,2913,1187,2859,1154,54,33
2021-03-11,Fredensborg,M,1521,515,1493,506,28,9
2021-03-11,Helsingør,K,4682,1694,4606,1636,76,58
2021-03-11,Helsingør,M,2450,782,2411,762,39,20
2021-03-11,Hillerød,K,4122,1682,4058,1670,64,12
2021-03-11,Hillerød,M,2034,713,2003,702,31,11
2021-03-11,Hørsholm,K,1933,732,1904,698,29,34
2021-03-11,Hørsholm,M,1071,360,1053,342,18,18
2021-03-11,Rudersdal,K,4121,1479,4069,1407,52,72
2021-03-11,Rudersdal,M,2188,707,2167,670,21,37
2021-03-11,Egedal,K,2706,959,2667,928,39,31
2021-03-11,Egedal,M,1209,357,1202,336,7,21
2021-03-11,Frederikssund,K,3471,1215,3407,1166,64,49
2021-03-11,Frederikssund,M,1618,573,1596,536,22,37
2021-03-11,Greve,K,3019,1234,2976,1189,43,45
2021-03-11,Greve,M,1565,533,1552,499,13,34
2021-03-11,Køge,K,3807,1829,3753,1662,54,167
2021-03-11,Køge,M,1849,774,1820,653,29,121
2021-03-11,Halsnæs,K,2441,818,2374,805,67,13
2021-03-11,Halsnæs,M,1290,370,1269,357,21,13
2021-03-11,Roskilde,K,6019,2907,5939,2759,80,148
2021-03-11,Roskilde,M,3008,1324,2954,1213,54,111
2021-03-11,Solrød,K,1366,644,1327,602,39,42
2021-03-11,Solrød,M,727,295,716,267,11,28
2021-03-11,Gribskov,K,3017,1115,2968,1101,49,14
2021-03-11,Gribskov,M,1657,544,1631,538,26,6
2021-03-11,Odsherred,K,2340,926,2272,841,68,85
2021-03-11,Odsherred,M,1281,520,1235,462,46,58
2021-03-11,Holbæk,K,4954,2250,4852,2056,102,194
2021-03-11,Holbæk,M,2289,961,2243,846,46,115
2021-03-11,Faxe,K,2266,1043,2217,956,49,87
2021-03-11,Faxe,M,1162,465,1141,404,21,61
