"Vaccinedato","geo","Antal påbegyndt vacc. personer","Antal borgere","Påbegyndtvacc. (%)","Kumuleret antal påbegyndt vacc."
2020-12-27,Nationalt,6443,5842005,0.11,6443
2020-12-28,Nationalt,1991,5842005,0.14,8434
2020-12-29,Nationalt,8898,5842005,0.30,17332
2020-12-30,Nationalt,11408,5842005,0.49,28740
2020-12-31,Nationalt,6130,5842005,0.60,34870
2021-01-01,Nationalt,2323,5842005,0.64,37193
2021-01-02,Nationalt,8821,5842005,0.79,46014
2021-01-03,Nationalt,5972,5842005,0.89,51986
2021-01-04,Nationalt,2396,5842005,0.93,54382
2021-01-05,Nationalt,13452,5842005,1.16,67834
2021-01-06,Nationalt,19653,5842005,1.50,87487
2021-01-07,Nationalt,17408,5842005,1.80,104895
2021-01-08,Nationalt,8439,5842005,1.94,113334
2021-01-09,Nationalt,1900,5842005,1.97,115234
2021-01-10,Nationalt,813,5842005,1.99,116047
2021-01-11,Nationalt,657,5842005,2.00,116704
2021-01-12,Nationalt,463,5842005,2.01,117167
2021-01-13,Nationalt,12708,5842005,2.22,129875
2021-01-14,Nationalt,17883,5842005,2.53,147758
2021-01-15,Nationalt,15190,5842005,2.79,162948
2021-01-16,Nationalt,4603,5842005,2.87,167551
2021-01-17,Nationalt,2525,5842005,2.91,170076
2021-01-18,Nationalt,3880,5842005,2.98,173956
2021-01-19,Nationalt,2480,5842005,3.02,176436
2021-01-20,Nationalt,1506,5842005,3.05,177942
2021-01-21,Nationalt,1517,5842005,3.07,179459
2021-01-22,Nationalt,666,5842005,3.08,180125
2021-01-23,Nationalt,784,5842005,3.10,180909
2021-01-24,Nationalt,614,5842005,3.11,181523
2021-01-25,Nationalt,261,5842005,3.11,181784
2021-01-26,Nationalt,213,5842005,3.12,181997
2021-01-27,Nationalt,209,5842005,3.12,182206
2021-01-28,Nationalt,236,5842005,3.12,182442
2021-01-29,Nationalt,1134,5842005,3.14,183576
2021-01-30,Nationalt,1227,5842005,3.16,184803
2021-01-31,Nationalt,1249,5842005,3.18,186052
2021-02-01,Nationalt,756,5842005,3.20,186808
2021-02-02,Nationalt,2044,5842005,3.23,188852
2021-02-03,Nationalt,1551,5842005,3.26,190403
2021-02-04,Nationalt,1438,5842005,3.28,191841
2021-02-05,Nationalt,1586,5842005,3.31,193427
2021-02-06,Nationalt,1037,5842005,3.33,194464
2021-02-07,Nationalt,1913,5842005,3.36,196377
2021-02-08,Nationalt,2556,5842005,3.41,198933
2021-02-09,Nationalt,3562,5842005,3.47,202495
2021-02-10,Nationalt,3285,5842005,3.52,205780
2021-02-11,Nationalt,5664,5842005,3.62,211444
2021-02-12,Nationalt,12047,5842005,3.83,223491
2021-02-13,Nationalt,6555,5842005,3.94,230046
2021-02-14,Nationalt,6237,5842005,4.04,236283
2021-02-15,Nationalt,13836,5842005,4.28,250119
2021-02-16,Nationalt,13199,5842005,4.51,263318
2021-02-17,Nationalt,10492,5842005,4.69,273810
2021-02-18,Nationalt,11486,5842005,4.88,285296
2021-02-19,Nationalt,13908,5842005,5.12,299204
2021-02-20,Nationalt,10506,5842005,5.30,309710
2021-02-21,Nationalt,10796,5842005,5.49,320506
2021-02-22,Nationalt,13501,5842005,5.72,334007
2021-02-23,Nationalt,14398,5842005,5.96,348405
2021-02-24,Nationalt,13694,5842005,6.20,362099
2021-02-25,Nationalt,14445,5842005,6.45,376544
2021-02-26,Nationalt,35936,5842005,7.06,412480
2021-02-27,Nationalt,6656,5842005,7.17,419136
2021-02-28,Nationalt,10972,5842005,7.36,430108
2021-03-01,Nationalt,19734,5842005,7.70,449842
2021-03-02,Nationalt,16691,5842005,7.99,466533
2021-03-03,Nationalt,12996,5842005,8.21,479529
2021-03-04,Nationalt,17252,5842005,8.50,496781
2021-03-05,Nationalt,16637,5842005,8.79,513418
2021-03-06,Nationalt,14634,5842005,9.04,528052
2021-03-07,Nationalt,12078,5842005,9.25,540130
2021-03-08,Nationalt,9376,5842005,9.41,549506
2021-03-09,Nationalt,10870,5842005,9.59,560376
2021-03-10,Nationalt,11664,5842005,9.79,572040
