"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-05-12,København,K,66138,39111,65073,38247,1065,864
2021-05-12,København,M,48296,26632,46990,25998,1306,634
2021-05-12,Frederiksberg,K,15549,9934,15305,9756,244,178
2021-05-12,Frederiksberg,M,10492,6466,10278,6325,214,141
2021-05-12,Ballerup,K,8213,5375,8089,5269,124,106
2021-05-12,Ballerup,M,5671,3542,5560,3476,111,66
2021-05-12,Brøndby,K,5787,3879,5691,3805,96,74
2021-05-12,Brøndby,M,4265,2674,4158,2611,107,63
2021-05-12,Dragør,K,2678,1763,2615,1728,63,35
2021-05-12,Dragør,M,2132,1358,2065,1328,67,30
2021-05-12,Gentofte,K,12634,8238,12419,8097,215,141
2021-05-12,Gentofte,M,9200,5493,8978,5398,222,95
2021-05-12,Gladsaxe,K,10506,6692,10315,6503,191,189
2021-05-12,Gladsaxe,M,7321,4103,7155,4002,166,101
2021-05-12,Glostrup,K,3921,2661,3870,2609,51,52
2021-05-12,Glostrup,M,2653,1701,2587,1677,66,24
2021-05-12,Herlev,K,4935,3164,4846,3094,89,70
2021-05-12,Herlev,M,3271,1860,3201,1815,70,45
2021-05-12,Albertslund,K,4200,2854,4136,2812,64,42
2021-05-12,Albertslund,M,3067,2045,3014,2017,53,28
2021-05-12,Hvidovre,K,8363,5591,8239,5500,124,91
2021-05-12,Hvidovre,M,5964,3694,5817,3632,147,62
2021-05-12,Høje Tåstrup,K,7774,5248,7666,5185,108,63
2021-05-12,Høje Tåstrup,M,5846,3825,5724,3794,122,31
2021-05-12,Lyngby-Taarbæk,K,9376,6047,9203,5938,173,109
2021-05-12,Lyngby-Taarbæk,M,6496,3823,6313,3745,183,78
2021-05-12,Rødovre,K,6596,4168,6487,4067,109,101
2021-05-12,Rødovre,M,4452,2466,4349,2414,103,52
2021-05-12,Ishøj,K,3259,2150,3188,2131,71,19
2021-05-12,Ishøj,M,2453,1541,2398,1530,55,11
2021-05-12,Tårnby,K,6871,4398,6725,4306,146,92
2021-05-12,Tårnby,M,5062,2982,4915,2913,147,69
2021-05-12,Vallensbæk,K,2581,1856,2545,1828,36,28
2021-05-12,Vallensbæk,M,2023,1410,1991,1381,32,29
2021-05-12,Furesø,K,7209,4726,7070,4622,139,104
2021-05-12,Furesø,M,5241,3280,5094,3218,147,62
2021-05-12,Allerød,K,4390,2784,4312,2735,78,49
2021-05-12,Allerød,M,3323,2016,3229,1981,94,35
2021-05-12,Fredensborg,K,7555,4823,7382,4710,173,113
2021-05-12,Fredensborg,M,5713,3501,5535,3412,178,89
2021-05-12,Helsingør,K,12261,8099,12008,7746,253,353
2021-05-12,Helsingør,M,9108,5668,8798,5408,310,260
2021-05-12,Hillerød,K,8973,5711,8846,5586,127,125
2021-05-12,Hillerød,M,6447,3795,6261,3724,186,71
2021-05-12,Hørsholm,K,5221,3530,5110,3475,111,55
2021-05-12,Hørsholm,M,3781,2480,3646,2443,135,37
2021-05-12,Rudersdal,K,10081,6666,9850,6533,231,133
2021-05-12,Rudersdal,M,7573,4722,7302,4631,271,91
2021-05-12,Egedal,K,6978,4463,6855,4371,123,92
2021-05-12,Egedal,M,5160,3123,5017,3088,143,35
2021-05-12,Frederikssund,K,8837,5628,8730,5517,107,111
2021-05-12,Frederikssund,M,6602,4079,6435,4038,167,41
2021-05-12,Greve,K,7770,5026,7551,4971,219,55
2021-05-12,Greve,M,5802,3764,5614,3719,188,45
2021-05-12,Køge,K,9135,5783,8981,5749,154,34
2021-05-12,Køge,M,6432,4159,6310,4140,122,19
2021-05-12,Halsnæs,K,6472,3878,6380,3818,92,60
2021-05-12,Halsnæs,M,5169,2982,5061,2937,108,45
2021-05-12,Roskilde,K,13903,8837,13631,8642,272,195
2021-05-12,Roskilde,M,9691,6149,9423,5995,268,154
2021-05-12,Solrød,K,3346,2175,3284,2156,62,19
