"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,0-9,K,2,1
Hovedstaden,0-9,M,0,0
Hovedstaden,10-19,K,636,375
Hovedstaden,10-19,M,416,288
Hovedstaden,20-29,K,12727,7286
Hovedstaden,20-29,M,5359,3172
Hovedstaden,30-39,K,13771,9012
Hovedstaden,30-39,M,6903,4855
Hovedstaden,40-49,K,19534,13368
Hovedstaden,40-49,M,8434,6104
Hovedstaden,50-59,K,25049,16516
Hovedstaden,50-59,M,13847,9013
Hovedstaden,60-69,K,75539,19985
Hovedstaden,60-69,M,69323,15260
Hovedstaden,70-79,K,80893,62621
Hovedstaden,70-79,M,67904,53363
Hovedstaden,80-89,K,37270,36159
Hovedstaden,80-89,M,25095,24293
Hovedstaden,90+,K,8849,8546
Hovedstaden,90+,M,3265,3166
Midtjylland,0-9,K,0,0
Midtjylland,0-9,M,1,0
Midtjylland,10-19,K,803,468
Midtjylland,10-19,M,360,255
Midtjylland,20-29,K,10396,5209
Midtjylland,20-29,M,3881,2296
Midtjylland,30-39,K,11243,6323
Midtjylland,30-39,M,4522,2765
Midtjylland,40-49,K,16067,9064
Midtjylland,40-49,M,5841,3595
Midtjylland,50-59,K,20100,11823
Midtjylland,50-59,M,8018,4903
Midtjylland,60-69,K,48107,13383
Midtjylland,60-69,M,40966,9032
Midtjylland,70-79,K,62867,39562
Midtjylland,70-79,M,58271,37688
Midtjylland,80-89,K,28580,27600
Midtjylland,80-89,M,21965,21139
Midtjylland,90+,K,6610,6426
Midtjylland,90+,M,2930,2871
Nordjylland,0-9,K,0,0
Nordjylland,0-9,M,0,0
Nordjylland,10-19,K,307,158
Nordjylland,10-19,M,141,96
Nordjylland,20-29,K,4226,2343
Nordjylland,20-29,M,1672,1159
Nordjylland,30-39,K,4914,2776
Nordjylland,30-39,M,1812,1207
Nordjylland,40-49,K,6952,3943
Nordjylland,40-49,M,2427,1602
Nordjylland,50-59,K,9285,5515
Nordjylland,50-59,M,3247,2248
Nordjylland,60-69,K,19914,5062
Nordjylland,60-69,M,16568,3291
Nordjylland,70-79,K,30970,18537
Nordjylland,70-79,M,29148,17615
Nordjylland,80-89,K,14496,14154
Nordjylland,80-89,M,11250,10984
Nordjylland,90+,K,3329,3272
Nordjylland,90+,M,1557,1523
Sjælland,0-9,K,0,0
Sjælland,0-9,M,1,1
Sjælland,10-19,K,406,222
Sjælland,10-19,M,222,148
Sjælland,20-29,K,4121,2156
Sjælland,20-29,M,1833,1162
Sjælland,30-39,K,6363,3603
Sjælland,30-39,M,2409,1559
Sjælland,40-49,K,10473,6311
Sjælland,40-49,M,3635,2467
Sjælland,50-59,K,13154,8210
Sjælland,50-59,M,5281,3881
Sjælland,60-69,K,30074,8674
Sjælland,60-69,M,26860,6821
Sjælland,70-79,K,46999,33814
Sjælland,70-79,M,43046,32129
Sjælland,80-89,K,20339,19263
Sjælland,80-89,M,15691,14951
Sjælland,90+,K,4307,4192
Sjælland,90+,M,1849,1807
Syddanmark,0-9,K,1,1
Syddanmark,0-9,M,0,0
Syddanmark,10-19,K,623,372
Syddanmark,10-19,M,317,232
Syddanmark,20-29,K,7594,3944
Syddanmark,20-29,M,3091,1984
Syddanmark,30-39,K,9462,5630
Syddanmark,30-39,M,3960,2656
Syddanmark,40-49,K,14350,8690
Syddanmark,40-49,M,5405,3825
Syddanmark,50-59,K,17952,11452
Syddanmark,50-59,M,7664,5668
Syddanmark,60-69,K,41881,10995
Syddanmark,60-69,M,36744,7983
Syddanmark,70-79,K,63566,30568
Syddanmark,70-79,M,58572,29766
Syddanmark,80-89,K,30679,28990
Syddanmark,80-89,M,23297,21995
Syddanmark,90+,K,7060,6835
Syddanmark,90+,M,3039,2973
