"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,0-9,K,4,1
Hovedstaden,0-9,M,2,0
Hovedstaden,10-19,K,27169,612
Hovedstaden,10-19,M,26710,445
Hovedstaden,20-29,K,48886,14787
Hovedstaden,20-29,M,44329,11833
Hovedstaden,30-39,K,22970,15647
Hovedstaden,30-39,M,23189,15447
Hovedstaden,40-49,K,92807,19436
Hovedstaden,40-49,M,89914,9471
Hovedstaden,50-59,K,107638,32113
Hovedstaden,50-59,M,106094,22148
Hovedstaden,60-69,K,87206,80398
Hovedstaden,60-69,M,82569,74663
Hovedstaden,70-79,K,82429,81073
Hovedstaden,70-79,M,69234,68034
Hovedstaden,80-89,K,37827,37330
Hovedstaden,80-89,M,25511,25178
Hovedstaden,90+,K,8935,8757
Hovedstaden,90+,M,3301,3247
Midtjylland,0-9,K,0,0
Midtjylland,0-9,M,3,0
Midtjylland,10-19,K,19923,771
Midtjylland,10-19,M,19253,392
Midtjylland,20-29,K,21174,10936
Midtjylland,20-29,M,15564,6889
Midtjylland,30-39,K,13143,11734
Midtjylland,30-39,M,8637,7739
Midtjylland,40-49,K,53860,16220
Midtjylland,40-49,M,49278,6841
Midtjylland,50-59,K,80584,21221
Midtjylland,50-59,M,80369,9383
Midtjylland,60-69,K,73072,56148
Midtjylland,60-69,M,71283,50424
Midtjylland,70-79,K,64268,63254
Midtjylland,70-79,M,59842,58734
Midtjylland,80-89,K,29008,28694
Midtjylland,80-89,M,22327,22102
Midtjylland,90+,K,6659,6540
Midtjylland,90+,M,2967,2918
Nordjylland,0-9,K,1,0
Nordjylland,0-9,M,0,0
Nordjylland,10-19,K,7534,268
Nordjylland,10-19,M,7315,132
Nordjylland,20-29,K,8226,4392
Nordjylland,20-29,M,6528,2744
Nordjylland,30-39,K,5901,5067
Nordjylland,30-39,M,3650,3042
Nordjylland,40-49,K,22577,6911
Nordjylland,40-49,M,20566,2709
Nordjylland,50-59,K,36372,9241
Nordjylland,50-59,M,36226,3336
Nordjylland,60-69,K,35218,22179
Nordjylland,60-69,M,34330,19005
Nordjylland,70-79,K,31786,31144
Nordjylland,70-79,M,29978,29284
Nordjylland,80-89,K,14722,14558
Nordjylland,80-89,M,11475,11347
Nordjylland,90+,K,3374,3328
Nordjylland,90+,M,1571,1545
Sjælland,0-9,K,0,0
Sjælland,0-9,M,1,1
Sjælland,10-19,K,12663,385
Sjælland,10-19,M,12884,275
Sjælland,20-29,K,9771,4153
Sjælland,20-29,M,8343,2443
Sjælland,30-39,K,7777,6366
Sjælland,30-39,M,4514,3504
Sjælland,40-49,K,37469,10423
Sjælland,40-49,M,33726,4081
Sjælland,50-59,K,56532,15202
Sjælland,50-59,M,56215,7849
Sjælland,60-69,K,51648,41896
Sjælland,60-69,M,49931,39318
Sjælland,70-79,K,49552,48424
Sjælland,70-79,M,45406,44273
Sjælland,80-89,K,20958,20601
Sjælland,80-89,M,16142,15898
Sjælland,90+,K,4390,4310
Sjælland,90+,M,1887,1851
Syddanmark,0-9,K,1,1
Syddanmark,0-9,M,1,0
Syddanmark,10-19,K,14673,599
Syddanmark,10-19,M,14178,373
Syddanmark,20-29,K,14236,7781
Syddanmark,20-29,M,10745,4826
Syddanmark,30-39,K,10704,9677
Syddanmark,30-39,M,6776,6177
Syddanmark,40-49,K,43220,14375
Syddanmark,40-49,M,37776,6462
Syddanmark,50-59,K,76824,18399
Syddanmark,50-59,M,76426,8438
Syddanmark,60-69,K,72268,50584
Syddanmark,60-69,M,70736,46087
Syddanmark,70-79,K,65225,63777
Syddanmark,70-79,M,60407,58832
Syddanmark,80-89,K,31197,30762
Syddanmark,80-89,M,23738,23435
Syddanmark,90+,K,7142,6987
Syddanmark,90+,M,3083,3028
