"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-06-23,København,K,145351,72542,142801,71487,2550,1055
2021-06-23,København,M,138255,62977,135603,61752,2652,1225
2021-06-23,Frederiksberg,K,29612,16691,29274,16481,338,210
2021-06-23,Frederiksberg,M,25335,12740,24987,12520,348,220
2021-06-23,Ballerup,K,14733,8538,14606,8460,127,78
2021-06-23,Ballerup,M,12944,6220,12812,6097,132,123
2021-06-23,Brøndby,K,9851,6093,9796,5999,55,94
2021-06-23,Brøndby,M,8667,4657,8588,4552,79,105
2021-06-23,Dragør,K,4776,2835,4751,2785,25,50
2021-06-23,Dragør,M,4367,2317,4332,2261,35,56
2021-06-23,Gentofte,K,23754,13424,23544,13215,210,209
2021-06-23,Gentofte,M,20893,10392,20667,10178,226,214
2021-06-23,Gladsaxe,K,19490,11031,19311,10892,179,139
2021-06-23,Gladsaxe,M,17636,8226,17414,8067,222,159
2021-06-23,Glostrup,K,6704,4091,6654,4041,50,50
2021-06-23,Glostrup,M,5915,2913,5853,2862,62,51
2021-06-23,Herlev,K,8536,5142,8463,5088,73,54
2021-06-23,Herlev,M,7393,3588,7301,3521,92,67
2021-06-23,Albertslund,K,7358,4385,7310,4323,48,62
2021-06-23,Albertslund,M,6604,3363,6556,3306,48,57
2021-06-23,Hvidovre,K,14961,8867,14839,8747,122,120
2021-06-23,Hvidovre,M,13445,6672,13305,6526,140,146
2021-06-23,Høje Tåstrup,K,13760,8249,13645,8115,115,134
2021-06-23,Høje Tåstrup,M,12821,6466,12698,6317,123,149
2021-06-23,Lyngby-Taarbæk,K,17686,9784,17437,9663,249,121
2021-06-23,Lyngby-Taarbæk,M,15869,7321,15594,7153,275,168
2021-06-23,Rødovre,K,11595,6928,11514,6858,81,70
2021-06-23,Rødovre,M,10047,4982,9961,4868,86,114
2021-06-23,Ishøj,K,5625,3423,5595,3374,30,49
2021-06-23,Ishøj,M,5221,2713,5185,2641,36,72
2021-06-23,Tårnby,K,12592,7261,12489,7124,103,137
2021-06-23,Tårnby,M,11456,5643,11319,5504,137,139
2021-06-23,Vallensbæk,K,4490,2692,4463,2660,27,32
2021-06-23,Vallensbæk,M,4206,2216,4171,2177,35,39
2021-06-23,Furesø,K,12868,7421,12741,7330,127,91
2021-06-23,Furesø,M,11623,5630,11485,5541,138,89
2021-06-23,Allerød,K,8323,4580,8230,4521,93,59
2021-06-23,Allerød,M,7672,3591,7571,3521,101,70
2021-06-23,Fredensborg,K,13052,7757,12839,7704,213,53
2021-06-23,Fredensborg,M,11645,6036,11403,5986,242,50
2021-06-23,Helsingør,K,20789,12502,20162,12477,627,25
2021-06-23,Helsingør,M,18302,9570,17667,9533,635,37
2021-06-23,Hillerød,K,16248,9341,16071,9234,177,107
2021-06-23,Hillerød,M,14673,7052,14496,6921,177,131
2021-06-23,Hørsholm,K,8849,5380,8730,5329,119,51
2021-06-23,Hørsholm,M,7425,3998,7307,3933,118,65
2021-06-23,Rudersdal,K,18492,10365,18233,10167,259,198
2021-06-23,Rudersdal,M,16852,8210,16578,7969,274,241
2021-06-23,Egedal,K,13500,7308,13395,7205,105,103
2021-06-23,Egedal,M,12655,5736,12535,5584,120,152
2021-06-23,Frederikssund,K,15042,9259,14953,9124,89,135
2021-06-23,Frederikssund,M,13677,7219,13597,7055,80,164
2021-06-23,Greve,K,14387,8246,14260,8115,127,131
2021-06-23,Greve,M,13086,6435,12926,6290,160,145
2021-06-23,Køge,K,17757,10207,17617,10028,140,179
2021-06-23,Køge,M,16127,7792,15965,7578,162,214
2021-06-23,Halsnæs,K,10320,6669,10258,6613,62,56
2021-06-23,Halsnæs,M,9560,5438,9477,5365,83,73
2021-06-23,Roskilde,K,26035,15069,25681,14960,354,109
2021-06-23,Roskilde,M,23003,11285,22605,11141,398,144
2021-06-23,Solrød,K,6688,3609,6620,3549,68,60
2021-06-23,Solrød,M,6065,2853,5991,2787,74,66
2021-06-23,Gribskov,K,13675,8652,13561,8572,114,80
2021-06-23,Gribskov,M,12920,7312,12814,7218,106,94
2021-06-23,Odsherred,K,10977,7272,10814,7152,163,120
2021-06-23,Odsherred,M,10327,6121,10124,6003,203,118
2021-06-23,Holbæk,K,21965,13136,21782,12952,183,184
2021-06-23,Holbæk,M,19929,10047,19727,9856,202,191
2021-06-23,Faxe,K,10598,6236,10552,6139,46,97
2021-06-23,Faxe,M,10023,5062,9951,4963,72,99
2021-06-23,Kalundborg,K,14454,9047,14285,8829,169,218
2021-06-23,Kalundborg,M,13398,7456,13245,7239,153,217
2021-06-23,Ringsted,K,9435,5203,9346,5048,89,155
2021-06-23,Ringsted,M,8573,4002,8471,3832,102,170
2021-06-23,Slagelse,K,23558,15019,23457,14793,101,226
2021-06-23,Slagelse,M,21109,11455,21022,11167,87,288
