"Vaccinedato";"geo";"Antal påbegyndt vacc. personer";"Antal borgere";"Påbegyndtvacc. (%)";"Kumuleret antal påbegyndt vacc."
2020-12-01;Nationalt;1;5874426;0.00;1
2020-12-08;Nationalt;1;5874426;0.00;2
2020-12-16;Nationalt;1;5874426;0.00;3
2020-12-17;Nationalt;1;5874426;0.00;4
2020-12-18;Nationalt;1;5874426;0.00;5
2020-12-19;Nationalt;1;5874426;0.00;6
2020-12-21;Nationalt;3;5874426;0.00;9
2020-12-22;Nationalt;4;5874426;0.00;13
2020-12-23;Nationalt;4;5874426;0.00;17
2020-12-24;Nationalt;4;5874426;0.00;21
2020-12-26;Nationalt;5;5874426;0.00;26
2020-12-27;Nationalt;5884;5874426;0.10;5910
2020-12-28;Nationalt;1931;5874426;0.13;7841
2020-12-29;Nationalt;8325;5874426;0.28;16166
2020-12-30;Nationalt;10635;5874426;0.46;26801
2020-12-31;Nationalt;5583;5874426;0.55;32384
2021-01-01;Nationalt;2121;5874426;0.59;34505
2021-01-02;Nationalt;7968;5874426;0.72;42473
2021-01-03;Nationalt;5266;5874426;0.81;47739
2021-01-04;Nationalt;2346;5874426;0.85;50085
2021-01-05;Nationalt;12426;5874426;1.06;62511
2021-01-06;Nationalt;17960;5874426;1.37;80471
2021-01-07;Nationalt;15925;5874426;1.64;96396
2021-01-08;Nationalt;7726;5874426;1.77;104122
2021-01-09;Nationalt;1844;5874426;1.80;105966
2021-01-10;Nationalt;820;5874426;1.82;106786
2021-01-11;Nationalt;664;5874426;1.83;107450
2021-01-12;Nationalt;465;5874426;1.84;107915
2021-01-13;Nationalt;12121;5874426;2.04;120036
2021-01-14;Nationalt;16839;5874426;2.33;136875
2021-01-15;Nationalt;14222;5874426;2.57;151097
2021-01-16;Nationalt;4321;5874426;2.65;155418
2021-01-17;Nationalt;2293;5874426;2.68;157711
2021-01-18;Nationalt;3620;5874426;2.75;161331
2021-01-19;Nationalt;2331;5874426;2.79;163662
2021-01-20;Nationalt;1420;5874426;2.81;165082
2021-01-21;Nationalt;1461;5874426;2.84;166543
2021-01-22;Nationalt;642;5874426;2.85;167185
2021-01-23;Nationalt;683;5874426;2.86;167868
2021-01-24;Nationalt;562;5874426;2.87;168430
2021-01-25;Nationalt;279;5874426;2.87;168709
2021-01-26;Nationalt;213;5874426;2.88;168922
2021-01-27;Nationalt;204;5874426;2.88;169126
2021-01-28;Nationalt;235;5874426;2.88;169361
2021-01-29;Nationalt;1041;5874426;2.90;170402
2021-01-30;Nationalt;1124;5874426;2.92;171526
2021-01-31;Nationalt;1132;5874426;2.94;172658
2021-02-01;Nationalt;725;5874426;2.95;173383
2021-02-02;Nationalt;1878;5874426;2.98;175261
2021-02-03;Nationalt;1403;5874426;3.01;176664
2021-02-04;Nationalt;1329;5874426;3.03;177993
2021-02-05;Nationalt;1517;5874426;3.06;179510
2021-02-06;Nationalt;960;5874426;3.07;180470
2021-02-07;Nationalt;1763;5874426;3.10;182233
2021-02-08;Nationalt;2374;5874426;3.14;184607
2021-02-09;Nationalt;3394;5874426;3.20;188001
2021-02-10;Nationalt;3196;5874426;3.25;191197
2021-02-11;Nationalt;5611;5874426;3.35;196808
2021-02-12;Nationalt;11858;5874426;3.55;208666
2021-02-13;Nationalt;6346;5874426;3.66;215012
2021-02-14;Nationalt;6037;5874426;3.76;221049
2021-02-15;Nationalt;13288;5874426;3.99;234337
2021-02-16;Nationalt;12777;5874426;4.21;247114
2021-02-17;Nationalt;10098;5874426;4.38;257212
2021-02-18;Nationalt;11222;5874426;4.57;268434
2021-02-19;Nationalt;13545;5874426;4.80;281979
2021-02-20;Nationalt;10124;5874426;4.97;292103
2021-02-21;Nationalt;10450;5874426;5.15;302553
