"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2020-12-29;Hovedstaden;0;1868410;0.00
2021-01-01;Hovedstaden;0;1868410;0.00
2021-01-04;Hovedstaden;0;1868410;0.00
2021-01-07;Hovedstaden;0;1868410;0.00
2021-01-08;Hovedstaden;1;1868410;0.00
2021-01-09;Hovedstaden;3;1868410;0.00
2021-01-12;Hovedstaden;3;1868410;0.00
2021-01-13;Hovedstaden;4;1868410;0.00
2021-01-14;Hovedstaden;5;1868410;0.00
2021-01-15;Hovedstaden;10;1868410;0.00
2021-01-16;Hovedstaden;12;1868410;0.00
2021-01-17;Hovedstaden;54;1868410;0.00
2021-01-18;Hovedstaden;190;1868410;0.01
2021-01-19;Hovedstaden;362;1868410;0.02
2021-01-20;Hovedstaden;495;1868410;0.03
2021-01-21;Hovedstaden;612;1868410;0.03
2021-01-22;Hovedstaden;694;1868410;0.04
2021-01-23;Hovedstaden;4489;1868410;0.24
2021-01-24;Hovedstaden;8129;1868410;0.44
2021-01-25;Hovedstaden;8362;1868410;0.45
2021-01-26;Hovedstaden;8500;1868410;0.45
2021-01-27;Hovedstaden;9122;1868410;0.49
2021-01-28;Hovedstaden;12815;1868410;0.69
2021-01-29;Hovedstaden;19948;1868410;1.07
2021-01-30;Hovedstaden;24232;1868410;1.30
2021-01-31;Hovedstaden;26672;1868410;1.43
2021-02-01;Hovedstaden;28551;1868410;1.53
2021-02-02;Hovedstaden;28663;1868410;1.53
2021-02-03;Hovedstaden;31500;1868410;1.69
2021-02-04;Hovedstaden;37728;1868410;2.02
2021-02-05;Hovedstaden;42454;1868410;2.27
2021-02-06;Hovedstaden;45375;1868410;2.43
2021-02-07;Hovedstaden;45941;1868410;2.46
2021-02-08;Hovedstaden;47074;1868410;2.52
2021-02-09;Hovedstaden;47119;1868410;2.52
2021-02-10;Hovedstaden;48044;1868410;2.57
2021-02-11;Hovedstaden;48288;1868410;2.58
2021-02-12;Hovedstaden;52427;1868410;2.81
2021-02-13;Hovedstaden;52438;1868410;2.81
2021-02-14;Hovedstaden;52452;1868410;2.81
2021-02-15;Hovedstaden;53817;1868410;2.88
2021-02-16;Hovedstaden;54224;1868410;2.90
2021-02-17;Hovedstaden;54260;1868410;2.90
2021-02-18;Hovedstaden;54342;1868410;2.91
2021-02-19;Hovedstaden;54396;1868410;2.91
2021-02-20;Hovedstaden;54500;1868410;2.92
2021-02-21;Hovedstaden;54606;1868410;2.92
2021-02-22;Hovedstaden;54753;1868410;2.93
2021-02-23;Hovedstaden;54919;1868410;2.94
2021-02-24;Hovedstaden;55001;1868410;2.94
2021-02-25;Hovedstaden;55043;1868410;2.95
2021-02-26;Hovedstaden;55113;1868410;2.95
2021-02-27;Hovedstaden;56148;1868410;3.01
2021-02-28;Hovedstaden;57211;1868410;3.06
2021-03-01;Hovedstaden;57430;1868410;3.07
2021-03-02;Hovedstaden;57684;1868410;3.09
2021-03-03;Hovedstaden;57732;1868410;3.09
2021-03-04;Hovedstaden;57932;1868410;3.10
2021-03-05;Hovedstaden;58206;1868410;3.12
2021-03-06;Hovedstaden;58300;1868410;3.12
2021-03-07;Hovedstaden;58618;1868410;3.14
2021-03-08;Hovedstaden;58858;1868410;3.15
2021-03-09;Hovedstaden;60239;1868410;3.22
2021-03-10;Hovedstaden;61875;1868410;3.31
2021-03-11;Hovedstaden;66067;1868410;3.54
2021-03-12;Hovedstaden;70722;1868410;3.79
2021-03-13;Hovedstaden;70813;1868410;3.79
2021-03-14;Hovedstaden;73988;1868410;3.96
2021-03-15;Hovedstaden;76689;1868410;4.10
2021-03-16;Hovedstaden;80111;1868410;4.29
2021-03-17;Hovedstaden;84363;1868410;4.52
2021-03-18;Hovedstaden;88653;1868410;4.74
2021-03-19;Hovedstaden;89797;1868410;4.81
2021-03-20;Hovedstaden;89889;1868410;4.81
2021-03-21;Hovedstaden;91935;1868410;4.92
2021-03-22;Hovedstaden;92022;1868410;4.93
2021-03-23;Hovedstaden;92142;1868410;4.93
2021-03-24;Hovedstaden;100535;1868410;5.38
2021-03-25;Hovedstaden;104945;1868410;5.62
2021-03-26;Hovedstaden;107559;1868410;5.76
2021-03-27;Hovedstaden;107605;1868410;5.76
2021-03-28;Hovedstaden;107647;1868410;5.76
2021-03-29;Hovedstaden;108189;1868410;5.79
2021-03-30;Hovedstaden;108463;1868410;5.81
