"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;15323;777
Hovedstaden;0-9;M;16315;824
Hovedstaden;10-19;K;74154;62637
Hovedstaden;10-19;M;76928;64834
Hovedstaden;20-29;K;120606;116716
Hovedstaden;20-29;M;113840;109683
Hovedstaden;30-39;K;110480;106936
Hovedstaden;30-39;M;108301;105130
Hovedstaden;40-49;K;110624;109005
Hovedstaden;40-49;M;107623;106024
Hovedstaden;50-59;K;113697;112825
Hovedstaden;50-59;M;112806;111777
Hovedstaden;60-69;K;90112;89716
Hovedstaden;60-69;M;85479;85020
Hovedstaden;70-79;K;83569;83281
Hovedstaden;70-79;M;70287;70076
Hovedstaden;80-89;K;38903;38747
Hovedstaden;80-89;M;26362;26276
Hovedstaden;90+;K;9098;9029
Hovedstaden;90+;M;3341;3323
Midtjylland;0-9;K;14215;1514
Midtjylland;0-9;M;15117;1608
Midtjylland;10-19;K;64675;57069
Midtjylland;10-19;M;67021;58913
Midtjylland;20-29;K;79835;77569
Midtjylland;20-29;M;81342;78729
Midtjylland;30-39;K;67569;65694
Midtjylland;30-39;M;68935;67134
Midtjylland;40-49;K;76292;75557
Midtjylland;40-49;M;75128;74316
Midtjylland;50-59;K;84361;83910
Midtjylland;50-59;M;84972;84515
Midtjylland;60-69;K;74826;74567
Midtjylland;60-69;M;73018;72788
Midtjylland;70-79;K;65278;65172
Midtjylland;70-79;M;60907;60801
Midtjylland;80-89;K;29743;29658
Midtjylland;80-89;M;22999;22936
Midtjylland;90+;K;6647;6615
Midtjylland;90+;M;3031;3022
Nordjylland;0-9;K;5472;283
Nordjylland;0-9;M;5752;298
Nordjylland;10-19;K;26658;23061
Nordjylland;10-19;M;28104;24340
Nordjylland;20-29;K;31571;30543
Nordjylland;20-29;M;35303;34023
Nordjylland;30-39;K;27500;26719
Nordjylland;30-39;M;28759;27860
Nordjylland;40-49;K;31835;31520
Nordjylland;40-49;M;32006;31610
Nordjylland;50-59;K;38006;37799
Nordjylland;50-59;M;38390;38135
Nordjylland;60-69;K;36108;35969
Nordjylland;60-69;M;35492;35346
Nordjylland;70-79;K;32224;32153
Nordjylland;70-79;M;30495;30417
Nordjylland;80-89;K;15069;15029
Nordjylland;80-89;M;11809;11777
Nordjylland;90+;K;3403;3388
Nordjylland;90+;M;1598;1587
Sjælland;0-9;K;6748;524
Sjælland;0-9;M;7345;585
Sjælland;10-19;K;38073;33161
Sjælland;10-19;M;40436;35085
Sjælland;20-29;K;30473;29316
Sjælland;20-29;M;33519;32192
Sjælland;30-39;K;36452;35223
Sjælland;30-39;M;35513;34370
Sjælland;40-49;K;49158;48579
Sjælland;40-49;M;46811;46211
Sjælland;50-59;K;59798;59420
Sjælland;50-59;M;60102;59730
Sjælland;60-69;K;53146;52946
Sjælland;60-69;M;51613;51400
Sjælland;70-79;K;50195;50072
Sjælland;70-79;M;45846;45748
Sjælland;80-89;K;21638;21567
Sjælland;80-89;M;16720;16689
Sjælland;90+;K;4412;4386
Sjælland;90+;M;1945;1939
Syddanmark;0-9;K;11352;1578
Syddanmark;0-9;M;12339;1750
Syddanmark;10-19;K;57580;50726
Syddanmark;10-19;M;59591;52350
Syddanmark;20-29;K;57418;55371
Syddanmark;20-29;M;61696;59306
Syddanmark;30-39;K;56680;54781
Syddanmark;30-39;M;57070;55290
Syddanmark;40-49;K;69407;68640
Syddanmark;40-49;M;67520;66577
Syddanmark;50-59;K;81491;81002
Syddanmark;50-59;M;82559;82002
Syddanmark;60-69;K;74259;73990
Syddanmark;60-69;M;73049;72764
Syddanmark;70-79;K;66066;65906
Syddanmark;70-79;M;61345;61182
Syddanmark;80-89;K;32015;31929
Syddanmark;80-89;M;24495;24421
Syddanmark;90+;K;7137;7076
Syddanmark;90+;M;3150;3139
