"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-02-22,København,K,16332,11034,16035,11007,297,27
2021-02-22,København,M,7841,5281,7661,5272,180,9
2021-02-22,Frederiksberg,K,3548,2238,3453,2231,95,7
2021-02-22,Frederiksberg,M,1747,1100,1693,1099,54,1
2021-02-22,Ballerup,K,1557,907,1481,905,76,2
2021-02-22,Ballerup,M,727,388,671,388,56,0
2021-02-22,Brøndby,K,1270,699,1214,697,56,2
2021-02-22,Brøndby,M,568,295,530,294,38,1
2021-02-22,Dragør,K,555,295,543,294,12,1
2021-02-22,Dragør,M,278,130,259,130,19,0
2021-02-22,Gentofte,K,2792,1857,2686,1855,106,2
2021-02-22,Gentofte,M,1292,851,1242,849,50,2
2021-02-22,Gladsaxe,K,2543,1690,2459,1688,84,2
2021-02-22,Gladsaxe,M,1085,686,1045,686,40,0
2021-02-22,Glostrup,K,1120,687,1098,685,22,2
2021-02-22,Glostrup,M,584,367,566,367,18,0
2021-02-22,Herlev,K,1267,784,1233,783,34,1
2021-02-22,Herlev,M,441,255,413,255,28,0
2021-02-22,Albertslund,K,1038,642,1015,640,23,2
2021-02-22,Albertslund,M,539,323,522,322,17,1
2021-02-22,Hvidovre,K,2183,1453,2122,1450,61,3
2021-02-22,Hvidovre,M,959,614,913,614,46,0
2021-02-22,Høje Tåstrup,K,1854,1096,1794,1096,60,0
2021-02-22,Høje Tåstrup,M,1107,643,1069,643,38,0
2021-02-22,Lyngby-Taarbæk,K,2234,1285,2138,1285,96,0
2021-02-22,Lyngby-Taarbæk,M,1005,571,956,570,49,1
2021-02-22,Rødovre,K,1467,807,1377,803,90,4
2021-02-22,Rødovre,M,552,317,513,317,39,0
2021-02-22,Ishøj,K,772,437,756,435,16,2
2021-02-22,Ishøj,M,383,210,369,210,14,0
2021-02-22,Tårnby,K,1523,948,1491,946,32,2
2021-02-22,Tårnby,M,598,347,584,347,14,0
2021-02-22,Vallensbæk,K,589,328,567,328,22,0
2021-02-22,Vallensbæk,M,346,207,337,207,9,0
2021-02-22,Furesø,K,1634,981,1558,977,76,4
2021-02-22,Furesø,M,743,430,689,430,54,0
2021-02-22,Allerød,K,881,550,827,549,54,1
2021-02-22,Allerød,M,475,252,429,251,46,1
2021-02-22,Fredensborg,K,1590,1001,1535,998,55,3
2021-02-22,Fredensborg,M,781,446,734,445,47,1
2021-02-22,Helsingør,K,2490,1500,2374,1496,116,4
2021-02-22,Helsingør,M,1249,699,1168,698,81,1
2021-02-22,Hillerød,K,2297,1554,2231,1552,66,2
2021-02-22,Hillerød,M,1090,645,1034,645,56,0
2021-02-22,Hørsholm,K,1041,651,980,651,61,0
2021-02-22,Hørsholm,M,546,308,513,308,33,0
2021-02-22,Rudersdal,K,2140,1337,2019,1337,121,0
2021-02-22,Rudersdal,M,1103,612,1011,611,92,1
2021-02-22,Egedal,K,1324,856,1280,855,44,1
2021-02-22,Egedal,M,552,298,512,298,40,0
2021-02-22,Frederikssund,K,1759,1007,1696,1005,63,2
2021-02-22,Frederikssund,M,845,418,795,417,50,1
2021-02-22,Greve,K,1830,917,1782,917,48,0
2021-02-22,Greve,M,822,309,759,309,63,0
2021-02-22,Køge,K,2649,1300,2555,1299,94,1
2021-02-22,Køge,M,1079,418,965,417,114,1
2021-02-22,Halsnæs,K,1159,727,1118,727,41,0
2021-02-22,Halsnæs,M,583,304,538,303,45,1
2021-02-22,Roskilde,K,4102,1921,3998,1920,104,1
2021-02-22,Roskilde,M,1756,658,1649,658,107,0
2021-02-22,Solrød,K,873,476,852,476,21,0
2021-02-22,Solrød,M,398,163,364,163,34,0
2021-02-22,Gribskov,K,1660,1001,1599,998,61,3
2021-02-22,Gribskov,M,874,491,822,491,52,0
2021-02-22,Odsherred,K,1464,533,1420,531,44,2
2021-02-22,Odsherred,M,732,248,688,245,44,3
2021-02-22,Holbæk,K,3449,1451,3371,1451,78,0
2021-02-22,Holbæk,M,1339,499,1257,496,82,3
2021-02-22,Faxe,K,1464,642,1415,640,49,2
2021-02-22,Faxe,M,631,207,574,207,57,0
2021-02-22,Kalundborg,K,2026,708,1988,705,38,3
2021-02-22,Kalundborg,M,851,250,812,247,39,3
2021-02-22,Ringsted,K,1430,608,1419,603,11,5
2021-02-22,Ringsted,M,545,199,521,194,24,5
2021-02-22,Slagelse,K,3564,1595,3551,1576,13,19
2021-02-22,Slagelse,M,1403,507,1381,497,22,10
2021-02-22,Stevns,K,951,429,907,429,44,0
2021-02-22,Stevns,M,399,114,342,114,57,0
2021-02-22,Sorø,K,1332,566,1320,564,12,2
2021-02-22,Sorø,M,527,199,520,196,7,3
2021-02-22,Lejre,K,1261,559,1231,559,30,0
2021-02-22,Lejre,M,479,163,431,163,48,0
2021-02-22,Lolland,K,1816,623,1775,615,41,8
2021-02-22,Lolland,M,968,253,928,240,40,13
2021-02-22,Næstved,K,3813,1762,3691,1749,122,13
2021-02-22,Næstved,M,1594,579,1483,569,111,10
2021-02-22,Guldborgsund,K,2988,1164,2919,1148,69,16
2021-02-22,Guldborgsund,M,1462,460,1404,443,58,17
2021-02-22,Vordingborg,K,1827,719,1766,714,61,5
2021-02-22,Vordingborg,M,934,311,871,297,63,14
2021-02-22,Bornholm,K,1507,1015,1460,1015,47,0
2021-02-22,Bornholm,M,656,447,633,447,23,0
2021-02-22,Middelfart,K,1680,1007,1623,1006,57,1
2021-02-22,Middelfart,M,725,426,699,426,26,0
2021-02-22,Assens,K,1595,699,1530,697,65,2
2021-02-22,Assens,M,593,279,566,278,27,1
2021-02-22,Faaborg-Midtfyn,K,2152,966,2061,965,91,1
