"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;17761;11876
Hovedstaden;0-9;M;18887;12559
Hovedstaden;10-19;K;75917;70963
Hovedstaden;10-19;M;78866;73505
Hovedstaden;20-29;K;121410;118796
Hovedstaden;20-29;M;114598;111547
Hovedstaden;30-39;K;111434;109064
Hovedstaden;30-39;M;109042;106760
Hovedstaden;40-49;K;110782;109603
Hovedstaden;40-49;M;107711;106563
Hovedstaden;50-59;K;113871;113203
Hovedstaden;50-59;M;112982;112275
Hovedstaden;60-69;K;90265;89945
Hovedstaden;60-69;M;85695;85339
Hovedstaden;70-79;K;83706;83498
Hovedstaden;70-79;M;70317;70179
Hovedstaden;80-89;K;38972;38854
Hovedstaden;80-89;M;26487;26423
Hovedstaden;90+;K;9077;9025
Hovedstaden;90+;M;3325;3312
Midtjylland;0-9;K;15662;11451
Midtjylland;0-9;M;16709;12224
Midtjylland;10-19;K;65580;62811
Midtjylland;10-19;M;67972;64922
Midtjylland;20-29;K;80581;79111
Midtjylland;20-29;M;81988;80151
Midtjylland;30-39;K;68048;66880
Midtjylland;30-39;M;69370;68160
Midtjylland;40-49;K;76337;75840
Midtjylland;40-49;M;75182;74621
Midtjylland;50-59;K;84449;84137
Midtjylland;50-59;M;85058;84747
Midtjylland;60-69;K;74900;74724
Midtjylland;60-69;M;73134;72969
Midtjylland;70-79;K;65430;65358
Midtjylland;70-79;M;60992;60912
Midtjylland;80-89;K;29828;29761
Midtjylland;80-89;M;23059;23022
Midtjylland;90+;K;6623;6598
Midtjylland;90+;M;3021;3010
Nordjylland;0-9;K;6363;4432
Nordjylland;0-9;M;6653;4617
Nordjylland;10-19;K;27154;25844
Nordjylland;10-19;M;28611;27116
Nordjylland;20-29;K;31835;31132
Nordjylland;20-29;M;35604;34655
Nordjylland;30-39;K;27705;27163
Nordjylland;30-39;M;28978;28341
Nordjylland;40-49;K;31855;31624
Nordjylland;40-49;M;31983;31714
Nordjylland;50-59;K;38025;37849
Nordjylland;50-59;M;38446;38263
Nordjylland;60-69;K;36168;36070
Nordjylland;60-69;M;35539;35443
Nordjylland;70-79;K;32289;32237
Nordjylland;70-79;M;30540;30484
Nordjylland;80-89;K;15103;15073
Nordjylland;80-89;M;11841;11815
Nordjylland;90+;K;3391;3377
Nordjylland;90+;M;1598;1592
Sjælland;0-9;K;7829;5565
Sjælland;0-9;M;8471;6008
Sjælland;10-19;K;38748;36837
Sjælland;10-19;M;41145;39076
Sjælland;20-29;K;30856;30017
Sjælland;20-29;M;33815;32820
Sjælland;30-39;K;36684;35860
Sjælland;30-39;M;35777;34955
Sjælland;40-49;K;49168;48723
Sjælland;40-49;M;46857;46414
Sjælland;50-59;K;59877;59586
Sjælland;50-59;M;60207;59940
Sjælland;60-69;K;53237;53082
Sjælland;60-69;M;51687;51524
Sjælland;70-79;K;50254;50150
Sjælland;70-79;M;45881;45803
Sjælland;80-89;K;21721;21661
Sjælland;80-89;M;16763;16735
Sjælland;90+;K;4406;4380
Sjælland;90+;M;1946;1938
Syddanmark;0-9;K;13041;9594
Syddanmark;0-9;M;14008;10376
Syddanmark;10-19;K;58548;55934
Syddanmark;10-19;M;60712;57910
Syddanmark;20-29;K;58020;56712
Syddanmark;20-29;M;62351;60666
Syddanmark;30-39;K;57067;55952
Syddanmark;30-39;M;57584;56347
Syddanmark;40-49;K;69467;68936
Syddanmark;40-49;M;67512;66899
Syddanmark;50-59;K;81656;81301
Syddanmark;50-59;M;82748;82380
Syddanmark;60-69;K;74373;74177
Syddanmark;60-69;M;73220;73024
Syddanmark;70-79;K;66126;66023
Syddanmark;70-79;M;61385;61276
Syddanmark;80-89;K;32110;32050
Syddanmark;80-89;M;24580;24535
Syddanmark;90+;K;7113;7073
Syddanmark;90+;M;3154;3142
