"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2020-12-29;Hovedstaden;0;1868675;0.00
2021-01-01;Hovedstaden;0;1868675;0.00
2021-01-04;Hovedstaden;0;1868675;0.00
2021-01-05;Hovedstaden;1;1868675;0.00
2021-01-07;Hovedstaden;2;1868675;0.00
2021-01-08;Hovedstaden;3;1868675;0.00
2021-01-09;Hovedstaden;5;1868675;0.00
2021-01-12;Hovedstaden;5;1868675;0.00
2021-01-13;Hovedstaden;7;1868675;0.00
2021-01-14;Hovedstaden;8;1868675;0.00
2021-01-15;Hovedstaden;13;1868675;0.00
2021-01-16;Hovedstaden;15;1868675;0.00
2021-01-17;Hovedstaden;57;1868675;0.00
2021-01-18;Hovedstaden;193;1868675;0.01
2021-01-19;Hovedstaden;365;1868675;0.02
2021-01-20;Hovedstaden;501;1868675;0.03
2021-01-21;Hovedstaden;617;1868675;0.03
2021-01-22;Hovedstaden;699;1868675;0.04
2021-01-23;Hovedstaden;4458;1868675;0.24
2021-01-24;Hovedstaden;8051;1868675;0.43
2021-01-25;Hovedstaden;8280;1868675;0.44
2021-01-26;Hovedstaden;8419;1868675;0.45
2021-01-27;Hovedstaden;9037;1868675;0.48
2021-01-28;Hovedstaden;12719;1868675;0.68
2021-01-29;Hovedstaden;19791;1868675;1.06
2021-01-30;Hovedstaden;24014;1868675;1.29
2021-01-31;Hovedstaden;26425;1868675;1.41
2021-02-01;Hovedstaden;28305;1868675;1.51
2021-02-02;Hovedstaden;28416;1868675;1.52
2021-02-03;Hovedstaden;31233;1868675;1.67
2021-02-04;Hovedstaden;37414;1868675;2.00
2021-02-05;Hovedstaden;42107;1868675;2.25
2021-02-06;Hovedstaden;45020;1868675;2.41
2021-02-07;Hovedstaden;45585;1868675;2.44
2021-02-08;Hovedstaden;46719;1868675;2.50
2021-02-09;Hovedstaden;46766;1868675;2.50
2021-02-10;Hovedstaden;47685;1868675;2.55
2021-02-11;Hovedstaden;47929;1868675;2.56
2021-02-12;Hovedstaden;52058;1868675;2.79
2021-02-13;Hovedstaden;52069;1868675;2.79
2021-02-14;Hovedstaden;52082;1868675;2.79
2021-02-15;Hovedstaden;53446;1868675;2.86
2021-02-16;Hovedstaden;53853;1868675;2.88
2021-02-17;Hovedstaden;53890;1868675;2.88
2021-02-18;Hovedstaden;53972;1868675;2.89
2021-02-19;Hovedstaden;54027;1868675;2.89
2021-02-20;Hovedstaden;54132;1868675;2.90
