"Vaccinedato";"geo";"Antal færdigvacc. personer";"Antal borgere";"Færdigvacc. (%)";"Kumuleret antal færdigvacc."
2020-12-29;Nationalt;1;5874813;0.00;1
2021-01-01;Nationalt;1;5874813;0.00;2
2021-01-04;Nationalt;1;5874813;0.00;3
2021-01-05;Nationalt;1;5874813;0.00;4
2021-01-07;Nationalt;2;5874813;0.00;6
2021-01-08;Nationalt;1;5874813;0.00;7
2021-01-09;Nationalt;2;5874813;0.00;9
2021-01-12;Nationalt;2;5874813;0.00;11
2021-01-13;Nationalt;5;5874813;0.00;16
2021-01-14;Nationalt;1;5874813;0.00;17
2021-01-15;Nationalt;5;5874813;0.00;22
2021-01-16;Nationalt;10;5874813;0.00;32
2021-01-17;Nationalt;628;5874813;0.01;660
2021-01-18;Nationalt;1928;5874813;0.04;2588
2021-01-19;Nationalt;1872;5874813;0.08;4460
2021-01-20;Nationalt;1704;5874813;0.10;6164
2021-01-21;Nationalt;2133;5874813;0.14;8297
2021-01-22;Nationalt;5213;5874813;0.23;13510
2021-01-23;Nationalt;6358;5874813;0.34;19868
2021-01-24;Nationalt;5749;5874813;0.44;25617
2021-01-25;Nationalt;2258;5874813;0.47;27875
2021-01-26;Nationalt;1594;5874813;0.50;29469
2021-01-27;Nationalt;4040;5874813;0.57;33509
2021-01-28;Nationalt;7740;5874813;0.70;41249
2021-01-29;Nationalt;17000;5874813;0.99;58249
2021-01-30;Nationalt;11745;5874813;1.19;69994
2021-01-31;Nationalt;11075;5874813;1.38;81069
2021-02-01;Nationalt;7452;5874813;1.51;88521
2021-02-02;Nationalt;2846;5874813;1.56;91367
2021-02-03;Nationalt;5897;5874813;1.66;97264
2021-02-04;Nationalt;10348;5874813;1.83;107612
2021-02-05;Nationalt;12603;5874813;2.05;120215
2021-02-06;Nationalt;6368;5874813;2.15;126583
2021-02-07;Nationalt;3414;5874813;2.21;129997
2021-02-08;Nationalt;6685;5874813;2.33;136682
2021-02-09;Nationalt;4624;5874813;2.41;141306
2021-02-10;Nationalt;3723;5874813;2.47;145029
2021-02-11;Nationalt;2364;5874813;2.51;147393
2021-02-12;Nationalt;7499;5874813;2.64;154892
2021-02-13;Nationalt;915;5874813;2.65;155807
2021-02-14;Nationalt;600;5874813;2.66;156407
2021-02-15;Nationalt;3077;5874813;2.71;159484
2021-02-16;Nationalt;1296;5874813;2.74;160780
2021-02-17;Nationalt;407;5874813;2.74;161187
2021-02-18;Nationalt;319;5874813;2.75;161506
2021-02-19;Nationalt;936;5874813;2.77;162442
2021-02-20;Nationalt;553;5874813;2.77;162995
2021-02-21;Nationalt;345;5874813;2.78;163340
2021-02-22;Nationalt;1076;5874813;2.80;164416
2021-02-23;Nationalt;1871;5874813;2.83;166287
2021-02-24;Nationalt;1826;5874813;2.86;168113
2021-02-25;Nationalt;603;5874813;2.87;168716
2021-02-26;Nationalt;998;5874813;2.89;169714
2021-02-27;Nationalt;1343;5874813;2.91;171057
2021-02-28;Nationalt;1294;5874813;2.93;172351
2021-03-01;Nationalt;1025;5874813;2.95;173376
2021-03-02;Nationalt;1244;5874813;2.97;174620
2021-03-03;Nationalt;986;5874813;2.99;175606
2021-03-04;Nationalt;1766;5874813;3.02;177372
2021-03-05;Nationalt;5497;5874813;3.11;182869
2021-03-06;Nationalt;3797;5874813;3.18;186666
2021-03-07;Nationalt;4122;5874813;3.25;190788
2021-03-08;Nationalt;6216;5874813;3.35;197004
2021-03-09;Nationalt;6880;5874813;3.47;203884
2021-03-10;Nationalt;6907;5874813;3.59;210791
2021-03-11;Nationalt;7644;5874813;3.72;218435
2021-03-12;Nationalt;10143;5874813;3.89;228578
2021-03-13;Nationalt;5650;5874813;3.99;234228
2021-03-14;Nationalt;9077;5874813;4.14;243305
2021-03-15;Nationalt;9553;5874813;4.30;252858
2021-03-16;Nationalt;9141;5874813;4.46;261999
2021-03-17;Nationalt;8820;5874813;4.61;270819
2021-03-18;Nationalt;7032;5874813;4.73;277851
2021-03-19;Nationalt;11413;5874813;4.92;289264
2021-03-20;Nationalt;4667;5874813;5.00;293931
2021-03-21;Nationalt;4550;5874813;5.08;298481
2021-03-22;Nationalt;7544;5874813;5.21;306025
2021-03-23;Nationalt;7393;5874813;5.33;313418
2021-03-24;Nationalt;13094;5874813;5.56;326512
2021-03-25;Nationalt;8196;5874813;5.70;334708
2021-03-26;Nationalt;7636;5874813;5.83;342344
2021-03-27;Nationalt;3030;5874813;5.88;345374
2021-03-28;Nationalt;2746;5874813;5.93;348120
2021-03-29;Nationalt;6027;5874813;6.03;354147
2021-03-30;Nationalt;5909;5874813;6.13;360056
2021-03-31;Nationalt;9486;5874813;6.29;369542
2021-04-01;Nationalt;6757;5874813;6.41;376299
2021-04-02;Nationalt;6832;5874813;6.52;383131
2021-04-03;Nationalt;2168;5874813;6.56;385299
2021-04-04;Nationalt;1758;5874813;6.59;387057
2021-04-05;Nationalt;1304;5874813;6.61;388361
2021-04-06;Nationalt;5959;5874813;6.71;394320
2021-04-07;Nationalt;8048;5874813;6.85;402368
