"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Revacc. 1 idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Revacc. 1 igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference";"Revacc. 1 difference"
2021-10-25;København;K;241197;235731;10683;241191;235730;10665;6;1;18
2021-10-25;København;M;229180;223861;9700;229168;223850;9688;12;11;12
2021-10-25;Frederiksberg;K;43198;42469;2362;43198;42467;2358;0;2;4
2021-10-25;Frederiksberg;M;37727;37056;1968;37726;37055;1965;1;1;3
2021-10-25;Ballerup;K;18774;18468;1296;18774;18468;1294;0;0;2
2021-10-25;Ballerup;M;17387;17098;843;17387;17097;840;0;1;3
2021-10-25;Brøndby;K;12412;12143;818;12411;12141;818;1;2;0
2021-10-25;Brøndby;M;11480;11213;526;11480;11213;525;0;0;1
2021-10-25;Dragør;K;5832;5757;410;5832;5757;410;0;0;0
2021-10-25;Dragør;M;5415;5346;308;5414;5346;308;1;0;0
2021-10-25;Gentofte;K;30164;29713;2037;30160;29712;2034;4;1;3
2021-10-25;Gentofte;M;26948;26543;1312;26947;26541;1309;1;2;3
2021-10-25;Gladsaxe;K;26014;25559;1791;26014;25558;1788;0;1;3
2021-10-25;Gladsaxe;M;24987;24545;1000;24985;24545;999;2;0;1
2021-10-25;Glostrup;K;8717;8550;712;8717;8550;710;0;0;2
2021-10-25;Glostrup;M;8289;8157;458;8288;8157;457;1;0;1
2021-10-25;Herlev;K;10939;10726;876;10939;10725;874;0;1;2
2021-10-25;Herlev;M;10013;9814;463;10013;9814;462;0;0;1
2021-10-25;Albertslund;K;9612;9380;531;9612;9380;529;0;0;2
2021-10-25;Albertslund;M;9183;8923;438;9182;8922;435;1;1;3
2021-10-25;Hvidovre;K;19649;19269;1275;19648;19269;1272;1;0;3
2021-10-25;Hvidovre;M;18589;18244;842;18587;18244;841;2;0;1
2021-10-25;Høje Tåstrup;K;18264;17910;1213;18264;17909;1206;0;1;7
2021-10-25;Høje Tåstrup;M;17833;17471;827;17831;17469;825;2;2;2
2021-10-25;Lyngby-Taarbæk;K;22920;22607;1592;22920;22605;1592;0;2;0
2021-10-25;Lyngby-Taarbæk;M;21613;21288;981;21613;21288;979;0;0;2
2021-10-25;Rødovre;K;15355;15105;1003;15354;15105;1001;1;0;2
2021-10-25;Rødovre;M;14103;13833;577;14102;13833;576;1;0;1
2021-10-25;Ishøj;K;7557;7335;389;7557;7334;389;0;1;0
2021-10-25;Ishøj;M;7238;7035;266;7237;7034;266;1;1;0
2021-10-25;Tårnby;K;16234;15993;1135;16234;15993;1134;0;0;1
2021-10-25;Tårnby;M;15284;15033;703;15284;15033;703;0;0;0
2021-10-25;Vallensbæk;K;5853;5730;323;5853;5730;322;0;0;1
2021-10-25;Vallensbæk;M;5664;5552;297;5664;5552;294;0;0;3
