"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;6;0
Hovedstaden;0-9;M;4;1
Hovedstaden;10-19;K;58753;56367
Hovedstaden;10-19;M;60882;58171
Hovedstaden;20-29;K;113713;110080
Hovedstaden;20-29;M;107616;103510
Hovedstaden;30-39;K;103200;99624
Hovedstaden;30-39;M;102645;99868
Hovedstaden;40-49;K;108324;106758
Hovedstaden;40-49;M;105302;103912
Hovedstaden;50-59;K;112146;111286
Hovedstaden;50-59;M;111116;110254
Hovedstaden;60-69;K;89258;88863
Hovedstaden;60-69;M;84672;84284
Hovedstaden;70-79;K;83189;82956
Hovedstaden;70-79;M;69969;69807
Hovedstaden;80-89;K;38594;38461
Hovedstaden;80-89;M;26195;26110
Hovedstaden;90+;K;9065;8995
Hovedstaden;90+;M;3339;3318
Midtjylland;0-9;K;3;1
Midtjylland;0-9;M;4;0
Midtjylland;10-19;K;50865;49193
Midtjylland;10-19;M;52335;50436
Midtjylland;20-29;K;74774;72759
Midtjylland;20-29;M;76563;73918
Midtjylland;30-39;K;63049;61185
Midtjylland;30-39;M;65084;63489
Midtjylland;40-49;K;75105;74385
Midtjylland;40-49;M;73817;73020
Midtjylland;50-59;K;83572;83134
Midtjylland;50-59;M;84037;83625
Midtjylland;60-69;K;74352;74149
Midtjylland;60-69;M;72669;72498
Midtjylland;70-79;K;64918;64849
Midtjylland;70-79;M;60546;60476
Midtjylland;80-89;K;29591;29521
Midtjylland;80-89;M;22803;22764
Midtjylland;90+;K;6719;6678
Midtjylland;90+;M;3019;3007
Nordjylland;0-9;K;2;0
Nordjylland;0-9;M;0;0
Nordjylland;10-19;K;21041;20426
Nordjylland;10-19;M;22281;21447
Nordjylland;20-29;K;29428;28515
Nordjylland;20-29;M;33266;32001
Nordjylland;30-39;K;25760;24971
Nordjylland;30-39;M;26966;26205
Nordjylland;40-49;K;31320;31036
Nordjylland;40-49;M;31373;31030
Nordjylland;50-59;K;37729;37514
Nordjylland;50-59;M;38050;37841
Nordjylland;60-69;K;35857;35758
Nordjylland;60-69;M;35192;35111
Nordjylland;70-79;K;32058;32012
Nordjylland;70-79;M;30300;30251
Nordjylland;80-89;K;14972;14942
Nordjylland;80-89;M;11758;11733
Nordjylland;90+;K;3416;3403
Nordjylland;90+;M;1594;1584
Sjælland;0-9;K;1;1
Sjælland;0-9;M;2;1
Sjælland;10-19;K;30540;29622
Sjælland;10-19;M;32244;31175
Sjælland;20-29;K;28009;27077
Sjælland;20-29;M;30921;29875
Sjælland;30-39;K;33738;32649
Sjælland;30-39;M;33008;32082
Sjælland;40-49;K;48223;47706
Sjælland;40-49;M;45801;45323
Sjælland;50-59;K;58974;58596
Sjælland;50-59;M;59247;58929
Sjælland;60-69;K;52859;52687
Sjælland;60-69;M;51171;51013
Sjælland;70-79;K;49988;49900
Sjælland;70-79;M;45705;45636
Sjælland;80-89;K;21396;21332
Sjælland;80-89;M;16599;16574
Sjælland;90+;K;4421;4400
Sjælland;90+;M;1941;1933
Syddanmark;0-9;K;4;1
Syddanmark;0-9;M;3;1
Syddanmark;10-19;K;45790;44449
Syddanmark;10-19;M;47156;45521
Syddanmark;20-29;K;52887;51224
Syddanmark;20-29;M;57176;55170
Syddanmark;30-39;K;52348;50692
Syddanmark;30-39;M;53297;51881
Syddanmark;40-49;K;68125;67393
Syddanmark;40-49;M;65916;65158
Syddanmark;50-59;K;80654;80221
Syddanmark;50-59;M;81500;81039
Syddanmark;60-69;K;73656;73440
Syddanmark;60-69;M;72469;72267
Syddanmark;70-79;K;65794;65704
Syddanmark;70-79;M;60990;60907
Syddanmark;80-89;K;31795;31727
Syddanmark;80-89;M;24299;24257
Syddanmark;90+;K;7156;7104
Syddanmark;90+;M;3177;3164
