"Vaccinedato";"geo";"Antal færdigvacc. personer";"Antal borgere";"Færdigvacc. (%)";"Kumuleret antal færdigvacc."
2021-01-01;Nationalt;1;5869348;0.00;1
2021-01-04;Nationalt;1;5869348;0.00;2
2021-01-07;Nationalt;1;5869348;0.00;3
2021-01-09;Nationalt;2;5869348;0.00;5
2021-01-12;Nationalt;2;5869348;0.00;7
2021-01-13;Nationalt;2;5869348;0.00;9
2021-01-14;Nationalt;1;5869348;0.00;10
2021-01-15;Nationalt;5;5869348;0.00;15
2021-01-16;Nationalt;9;5869348;0.00;24
2021-01-17;Nationalt;649;5869348;0.01;673
2021-01-18;Nationalt;1988;5869348;0.05;2661
2021-01-19;Nationalt;1940;5869348;0.08;4601
2021-01-20;Nationalt;1750;5869348;0.11;6351
2021-01-21;Nationalt;2215;5869348;0.15;8566
2021-01-22;Nationalt;5394;5869348;0.24;13960
2021-01-23;Nationalt;6662;5869348;0.35;20622
2021-01-24;Nationalt;6027;5869348;0.45;26649
2021-01-25;Nationalt;2340;5869348;0.49;28989
2021-01-26;Nationalt;1649;5869348;0.52;30638
2021-01-27;Nationalt;4164;5869348;0.59;34802
2021-01-28;Nationalt;7895;5869348;0.73;42697
2021-01-29;Nationalt;17495;5869348;1.03;60192
2021-01-30;Nationalt;12192;5869348;1.23;72384
2021-01-31;Nationalt;11490;5869348;1.43;83874
2021-02-01;Nationalt;7603;5869348;1.56;91477
2021-02-02;Nationalt;2917;5869348;1.61;94394
2021-02-03;Nationalt;6022;5869348;1.71;100416
2021-02-04;Nationalt;10593;5869348;1.89;111009
2021-02-05;Nationalt;12937;5869348;2.11;123946
2021-02-06;Nationalt;6523;5869348;2.22;130469
2021-02-07;Nationalt;3518;5869348;2.28;133987
2021-02-08;Nationalt;6825;5869348;2.40;140812
2021-02-09;Nationalt;4726;5869348;2.48;145538
2021-02-10;Nationalt;3797;5869348;2.54;149335
2021-02-11;Nationalt;2410;5869348;2.59;151745
2021-02-12;Nationalt;7554;5869348;2.71;159299
2021-02-13;Nationalt;936;5869348;2.73;160235
2021-02-14;Nationalt;613;5869348;2.74;160848
2021-02-15;Nationalt;3099;5869348;2.79;163947
2021-02-16;Nationalt;1312;5869348;2.82;165259
2021-02-17;Nationalt;419;5869348;2.82;165678
2021-02-18;Nationalt;314;5869348;2.83;165992
2021-02-19;Nationalt;946;5869348;2.84;166938
2021-02-20;Nationalt;567;5869348;2.85;167505
2021-02-21;Nationalt;354;5869348;2.86;167859
2021-02-22;Nationalt;1091;5869348;2.88;168950
2021-02-23;Nationalt;1901;5869348;2.91;170851
2021-02-24;Nationalt;1880;5869348;2.94;172731
2021-02-25;Nationalt;610;5869348;2.95;173341
2021-02-26;Nationalt;1003;5869348;2.97;174344
2021-02-27;Nationalt;1387;5869348;2.99;175731
2021-02-28;Nationalt;1343;5869348;3.02;177074
2021-03-01;Nationalt;1053;5869348;3.03;178127
2021-03-02;Nationalt;1266;5869348;3.06;179393
2021-03-03;Nationalt;1010;5869348;3.07;180403
2021-03-04;Nationalt;1787;5869348;3.10;182190
2021-03-05;Nationalt;5618;5869348;3.20;187808
2021-03-06;Nationalt;3878;5869348;3.27;191686
2021-03-07;Nationalt;4234;5869348;3.34;195920
2021-03-08;Nationalt;6327;5869348;3.45;202247
2021-03-09;Nationalt;7043;5869348;3.57;209290
2021-03-10;Nationalt;7092;5869348;3.69;216382
2021-03-11;Nationalt;7830;5869348;3.82;224212
2021-03-12;Nationalt;10380;5869348;4.00;234592
2021-03-13;Nationalt;5798;5869348;4.10;240390
2021-03-14;Nationalt;9218;5869348;4.25;249608
2021-03-15;Nationalt;9701;5869348;4.42;259309
2021-03-16;Nationalt;9289;5869348;4.58;268598
2021-03-17;Nationalt;8994;5869348;4.73;277592
2021-03-18;Nationalt;7155;5869348;4.85;284747
2021-03-19;Nationalt;11584;5869348;5.05;296331
2021-03-20;Nationalt;4748;5869348;5.13;301079
2021-03-21;Nationalt;4599;5869348;5.21;305678
2021-03-22;Nationalt;7662;5869348;5.34;313340
2021-03-23;Nationalt;7495;5869348;5.47;320835
2021-03-24;Nationalt;13268;5869348;5.69;334103
2021-03-25;Nationalt;8319;5869348;5.83;342422
2021-03-26;Nationalt;7749;5869348;5.97;350171
2021-03-27;Nationalt;3066;5869348;6.02;353237
2021-03-28;Nationalt;2782;5869348;6.07;356019
2021-03-29;Nationalt;6137;5869348;6.17;362156
2021-03-30;Nationalt;5996;5869348;6.27;368152
2021-03-31;Nationalt;9638;5869348;6.44;377790
2021-04-01;Nationalt;6854;5869348;6.55;384644
2021-04-02;Nationalt;6930;5869348;6.67;391574
2021-04-03;Nationalt;2178;5869348;6.71;393752
2021-04-04;Nationalt;1772;5869348;6.74;395524
2021-04-05;Nationalt;1320;5869348;6.76;396844
2021-04-06;Nationalt;6039;5869348;6.86;402883
2021-04-07;Nationalt;8167;5869348;7.00;411050
2021-04-08;Nationalt;8494;5869348;7.15;419544
2021-04-09;Nationalt;8619;5869348;7.29;428163
2021-04-10;Nationalt;5418;5869348;7.39;433581
2021-04-11;Nationalt;3892;5869348;7.45;437473
2021-04-12;Nationalt;11484;5869348;7.65;448957
2021-04-13;Nationalt;6207;5869348;7.75;455164
2021-04-14;Nationalt;11110;5869348;7.94;466274
2021-04-15;Nationalt;9069;5869348;8.10;475343
2021-04-16;Nationalt;8138;5869348;8.24;483481
2021-04-17;Nationalt;2732;5869348;8.28;486213
2021-04-18;Nationalt;5122;5869348;8.37;491335
2021-04-19;Nationalt;14338;5869348;8.62;505673
2021-04-20;Nationalt;16885;5869348;8.90;522558
2021-04-21;Nationalt;12699;5869348;9.12;535257
2021-04-22;Nationalt;5380;5869348;9.21;540637
2021-04-23;Nationalt;11193;5869348;9.40;551830
2021-04-24;Nationalt;7576;5869348;9.53;559406
2021-04-25;Nationalt;5280;5869348;9.62;564686
2021-04-26;Nationalt;7860;5869348;9.75;572546
2021-04-27;Nationalt;20853;5869348;10.1;593399
2021-04-28;Nationalt;20522;5869348;10.5;613921
2021-04-29;Nationalt;17896;5869348;10.8;631817
2021-04-30;Nationalt;3951;5869348;10.8;635768
2021-05-01;Nationalt;6117;5869348;10.9;641885
2021-05-02;Nationalt;13768;5869348;11.2;655653
2021-05-03;Nationalt;45632;5869348;11.9;701285
2021-05-04;Nationalt;24741;5869348;12.4;726026
2021-05-05;Nationalt;29212;5869348;12.9;755238
2021-05-06;Nationalt;25533;5869348;13.3;780771
2021-05-07;Nationalt;24571;5869348;13.7;805342
2021-05-08;Nationalt;30792;5869348;14.2;836134
2021-05-09;Nationalt;16677;5869348;14.5;852811
2021-05-10;Nationalt;36098;5869348;15.1;888909
2021-05-11;Nationalt;26233;5869348;15.6;915142
2021-05-12;Nationalt;26971;5869348;16.1;942113
2021-05-13;Nationalt;19680;5869348;16.4;961793
2021-05-14;Nationalt;30764;5869348;16.9;992557
2021-05-15;Nationalt;19427;5869348;17.2;1011984
2021-05-16;Nationalt;14072;5869348;17.5;1026056
2021-05-17;Nationalt;30122;5869348;18.0;1056178
2021-05-18;Nationalt;30757;5869348;18.5;1086935
2021-05-19;Nationalt;22611;5869348;18.9;1109546
2021-05-20;Nationalt;22335;5869348;19.3;1131881
2021-05-21;Nationalt;19259;5869348;19.6;1151140
2021-05-22;Nationalt;11890;5869348;19.8;1163030
2021-05-23;Nationalt;6199;5869348;19.9;1169229
2021-05-24;Nationalt;9724;5869348;20.1;1178953
2021-05-25;Nationalt;12885;5869348;20.3;1191838
2021-05-26;Nationalt;12131;5869348;20.5;1203969
2021-05-27;Nationalt;12407;5869348;20.7;1216376
2021-05-28;Nationalt;9735;5869348;20.9;1226111
2021-05-29;Nationalt;5243;5869348;21.0;1231354
2021-05-30;Nationalt;6970;5869348;21.1;1238324
2021-05-31;Nationalt;21488;5869348;21.5;1259812
2021-06-01;Nationalt;17668;5869348;21.8;1277480
2021-06-02;Nationalt;17378;5869348;22.1;1294858
2021-06-03;Nationalt;23704;5869348;22.5;1318562
2021-06-04;Nationalt;14273;5869348;22.7;1332835
2021-06-05;Nationalt;7493;5869348;22.8;1340328
2021-06-06;Nationalt;15115;5869348;23.1;1355443
2021-06-07;Nationalt;21823;5869348;23.5;1377266
2021-06-08;Nationalt;24638;5869348;23.9;1401904
2021-06-09;Nationalt;24216;5869348;24.3;1426120
2021-06-10;Nationalt;17490;5869348;24.6;1443610
2021-06-11;Nationalt;18309;5869348;24.9;1461919
2021-06-12;Nationalt;12876;5869348;25.1;1474795
2021-06-13;Nationalt;13342;5869348;25.4;1488137
2021-06-14;Nationalt;22054;5869348;25.7;1510191
2021-06-15;Nationalt;18615;5869348;26.0;1528806
2021-06-16;Nationalt;25964;5869348;26.5;1554770
2021-06-17;Nationalt;21614;5869348;26.9;1576384
2021-06-18;Nationalt;27200;5869348;27.3;1603584
2021-06-19;Nationalt;18023;5869348;27.6;1621607
2021-06-20;Nationalt;15709;5869348;27.9;1637316
2021-06-21;Nationalt;26001;5869348;28.3;1663317
2021-06-22;Nationalt;27078;5869348;28.8;1690395
2021-06-23;Nationalt;32612;5869348;29.4;1723007
2021-06-24;Nationalt;34471;5869348;29.9;1757478
2021-06-25;Nationalt;32764;5869348;30.5;1790242
2021-06-26;Nationalt;22570;5869348;30.9;1812812
2021-06-27;Nationalt;24253;5869348;31.3;1837065
2021-06-28;Nationalt;34306;5869348;31.9;1871371
2021-06-29;Nationalt;42237;5869348;32.6;1913608
2021-06-30;Nationalt;38601;5869348;33.3;1952209
2021-07-01;Nationalt;40634;5869348;34.0;1992843
2021-07-02;Nationalt;44058;5869348;34.7;2036901
2021-07-03;Nationalt;32690;5869348;35.3;2069591
2021-07-04;Nationalt;29336;5869348;35.8;2098927
2021-07-05;Nationalt;43082;5869348;36.5;2142009
2021-07-06;Nationalt;42296;5869348;37.2;2184305
2021-07-07;Nationalt;39657;5869348;37.9;2223962
2021-07-08;Nationalt;36887;5869348;38.5;2260849
2021-07-09;Nationalt;33204;5869348;39.1;2294053
2021-07-10;Nationalt;21760;5869348;39.5;2315813
2021-07-11;Nationalt;22006;5869348;39.8;2337819
2021-07-12;Nationalt;54538;5869348;40.8;2392357
2021-07-13;Nationalt;49658;5869348;41.6;2442015
2021-07-14;Nationalt;44752;5869348;42.4;2486767
2021-07-15;Nationalt;53482;5869348;43.3;2540249
2021-07-16;Nationalt;43482;5869348;44.0;2583731
2021-07-17;Nationalt;26400;5869348;44.5;2610131
2021-07-18;Nationalt;33905;5869348;45.0;2644036
2021-07-19;Nationalt;54561;5869348;46.0;2698597
2021-07-20;Nationalt;56474;5869348;46.9;2755071
2021-07-21;Nationalt;55075;5869348;47.9;2810146
2021-07-22;Nationalt;51747;5869348;48.8;2861893
2021-07-23;Nationalt;43642;5869348;49.5;2905535
2021-07-24;Nationalt;23699;5869348;49.9;2929234
2021-07-25;Nationalt;31547;5869348;50.4;2960781
2021-07-26;Nationalt;42037;5869348;51.2;3002818
2021-07-27;Nationalt;44791;5869348;51.9;3047609
2021-07-28;Nationalt;43278;5869348;52.7;3090887
2021-07-29;Nationalt;39011;5869348;53.3;3129898
2021-07-30;Nationalt;34784;5869348;53.9;3164682
2021-07-31;Nationalt;20029;5869348;54.3;3184711
2021-08-01;Nationalt;19192;5869348;54.6;3203903
2021-08-02;Nationalt;40643;5869348;55.3;3244546
2021-08-03;Nationalt;43058;5869348;56.0;3287604
2021-08-04;Nationalt;44550;5869348;56.8;3332154
2021-08-05;Nationalt;39871;5869348;57.5;3372025
2021-08-06;Nationalt;39973;5869348;58.1;3411998
2021-08-07;Nationalt;26950;5869348;58.6;3438948
2021-08-08;Nationalt;35903;5869348;59.2;3474851
2021-08-09;Nationalt;55418;5869348;60.1;3530269
2021-08-10;Nationalt;54714;5869348;61.1;3584983
2021-08-11;Nationalt;57518;5869348;62.1;3642501
2021-08-12;Nationalt;50096;5869348;62.9;3692597
2021-08-13;Nationalt;46885;5869348;63.7;3739482
2021-08-14;Nationalt;35320;5869348;64.3;3774802
2021-08-15;Nationalt;37468;5869348;65.0;3812270
2021-08-16;Nationalt;45056;5869348;65.7;3857326
2021-08-17;Nationalt;37696;5869348;66.4;3895022
2021-08-18;Nationalt;36607;5869348;67.0;3931629
2021-08-19;Nationalt;26500;5869348;67.4;3958129
2021-08-20;Nationalt;28754;5869348;67.9;3986883
2021-08-21;Nationalt;19688;5869348;68.3;4006571
2021-08-22;Nationalt;16187;5869348;68.5;4022758
2021-08-23;Nationalt;30388;5869348;69.1;4053146
