"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2021-01-01;Hovedstaden;0;1866496;0.00
2021-01-04;Hovedstaden;0;1866496;0.00
2021-01-07;Hovedstaden;0;1866496;0.00
2021-01-09;Hovedstaden;2;1866496;0.00
2021-01-12;Hovedstaden;2;1866496;0.00
2021-01-13;Hovedstaden;3;1866496;0.00
2021-01-14;Hovedstaden;4;1866496;0.00
2021-01-15;Hovedstaden;9;1866496;0.00
2021-01-16;Hovedstaden;10;1866496;0.00
2021-01-17;Hovedstaden;51;1866496;0.00
2021-01-18;Hovedstaden;188;1866496;0.01
2021-01-19;Hovedstaden;358;1866496;0.02
2021-01-20;Hovedstaden;491;1866496;0.03
2021-01-21;Hovedstaden;610;1866496;0.03
2021-01-22;Hovedstaden;690;1866496;0.04
2021-01-23;Hovedstaden;4608;1866496;0.25
2021-01-24;Hovedstaden;8369;1866496;0.45
2021-01-25;Hovedstaden;8607;1866496;0.46
2021-01-26;Hovedstaden;8744;1866496;0.47
2021-01-27;Hovedstaden;9371;1866496;0.50
2021-01-28;Hovedstaden;13092;1866496;0.70
2021-01-29;Hovedstaden;20371;1866496;1.09
2021-01-30;Hovedstaden;24748;1866496;1.33
2021-01-31;Hovedstaden;27244;1866496;1.46
2021-02-01;Hovedstaden;29128;1866496;1.56
2021-02-02;Hovedstaden;29242;1866496;1.57
2021-02-03;Hovedstaden;32135;1866496;1.72
2021-02-04;Hovedstaden;38462;1866496;2.06
2021-02-05;Hovedstaden;43243;1866496;2.32
2021-02-06;Hovedstaden;46200;1866496;2.48
2021-02-07;Hovedstaden;46772;1866496;2.51
2021-02-08;Hovedstaden;47902;1866496;2.57
2021-02-09;Hovedstaden;47944;1866496;2.57
2021-02-10;Hovedstaden;48873;1866496;2.62
2021-02-11;Hovedstaden;49115;1866496;2.63
2021-02-12;Hovedstaden;53252;1866496;2.85
2021-02-13;Hovedstaden;53262;1866496;2.85
2021-02-14;Hovedstaden;53274;1866496;2.85
2021-02-15;Hovedstaden;54643;1866496;2.93
2021-02-16;Hovedstaden;55051;1866496;2.95
2021-02-17;Hovedstaden;55084;1866496;2.95
2021-02-18;Hovedstaden;55163;1866496;2.96
2021-02-19;Hovedstaden;55214;1866496;2.96
2021-02-20;Hovedstaden;55317;1866496;2.96
2021-02-21;Hovedstaden;55421;1866496;2.97
2021-02-22;Hovedstaden;55567;1866496;2.98
2021-02-23;Hovedstaden;55725;1866496;2.99
2021-02-24;Hovedstaden;55799;1866496;2.99
2021-02-25;Hovedstaden;55836;1866496;2.99
2021-02-26;Hovedstaden;55902;1866496;3.00
2021-02-27;Hovedstaden;56962;1866496;3.05
2021-02-28;Hovedstaden;58056;1866496;3.11
2021-03-01;Hovedstaden;58279;1866496;3.12
