"Vaccinedato";"geo";"Antal påbegyndt vacc. personer";"Antal borgere";"Påbegyndtvacc. (%)";"Kumuleret antal påbegyndt vacc."
2020-12-17;Nationalt;1;5857555;0.00;1
2020-12-18;Nationalt;1;5857555;0.00;2
2020-12-19;Nationalt;1;5857555;0.00;3
2020-12-21;Nationalt;1;5857555;0.00;4
2020-12-22;Nationalt;2;5857555;0.00;6
2020-12-23;Nationalt;3;5857555;0.00;9
2020-12-24;Nationalt;4;5857555;0.00;13
2020-12-26;Nationalt;2;5857555;0.00;15
2020-12-27;Nationalt;6130;5857555;0.10;6145
2020-12-28;Nationalt;1970;5857555;0.14;8115
2020-12-29;Nationalt;8572;5857555;0.28;16687
2020-12-30;Nationalt;10965;5857555;0.47;27652
2020-12-31;Nationalt;5815;5857555;0.57;33467
2021-01-01;Nationalt;2211;5857555;0.61;35678
2021-01-02;Nationalt;8341;5857555;0.75;44019
2021-01-03;Nationalt;5599;5857555;0.85;49618
2021-01-04;Nationalt;2378;5857555;0.89;51996
2021-01-05;Nationalt;12849;5857555;1.11;64845
2021-01-06;Nationalt;18690;5857555;1.43;83535
2021-01-07;Nationalt;16576;5857555;1.71;100111
2021-01-08;Nationalt;8033;5857555;1.85;108144
2021-01-09;Nationalt;1862;5857555;1.88;110006
2021-01-10;Nationalt;819;5857555;1.89;110825
2021-01-11;Nationalt;659;5857555;1.90;111484
2021-01-12;Nationalt;462;5857555;1.91;111946
2021-01-13;Nationalt;12410;5857555;2.12;124356
2021-01-14;Nationalt;17373;5857555;2.42;141729
2021-01-15;Nationalt;14683;5857555;2.67;156412
2021-01-16;Nationalt;4457;5857555;2.75;160869
2021-01-17;Nationalt;2378;5857555;2.79;163247
2021-01-18;Nationalt;3718;5857555;2.85;166965
2021-01-19;Nationalt;2393;5857555;2.89;169358
2021-01-20;Nationalt;1465;5857555;2.92;170823
2021-01-21;Nationalt;1490;5857555;2.94;172313
2021-01-22;Nationalt;645;5857555;2.95;172958
2021-01-23;Nationalt;709;5857555;2.96;173667
2021-01-24;Nationalt;578;5857555;2.97;174245
2021-01-25;Nationalt;277;5857555;2.98;174522
2021-01-26;Nationalt;208;5857555;2.98;174730
2021-01-27;Nationalt;202;5857555;2.99;174932
2021-01-28;Nationalt;222;5857555;2.99;175154
2021-01-29;Nationalt;1071;5857555;3.01;176225
