"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;7;0
Hovedstaden;0-9;M;2;0
Hovedstaden;10-19;K;55318;43424
Hovedstaden;10-19;M;57230;44100
Hovedstaden;20-29;K;110078;100772
Hovedstaden;20-29;M;104709;95278
Hovedstaden;30-39;K;98372;84358
Hovedstaden;30-39;M;99647;90131
Hovedstaden;40-49;K;107109;103414
Hovedstaden;40-49;M;104379;101278
Hovedstaden;50-59;K;111344;109775
Hovedstaden;50-59;M;110171;108557
Hovedstaden;60-69;K;88682;88063
Hovedstaden;60-69;M;84111;83484
Hovedstaden;70-79;K;82998;82691
Hovedstaden;70-79;M;69818;69566
Hovedstaden;80-89;K;38303;38115
Hovedstaden;80-89;M;25900;25794
Hovedstaden;90+;K;8997;8897
Hovedstaden;90+;M;3333;3304
Midtjylland;0-9;K;2;0
Midtjylland;0-9;M;5;0
Midtjylland;10-19;K;48574;39823
Midtjylland;10-19;M;50036;40475
Midtjylland;20-29;K;72664;65026
Midtjylland;20-29;M;74699;66691
Midtjylland;30-39;K;60633;51193
Midtjylland;30-39;M;63352;55606
Midtjylland;40-49;K;74687;72822
Midtjylland;40-49;M;73487;71412
Midtjylland;50-59;K;83233;82362
Midtjylland;50-59;M;83603;82756
Midtjylland;60-69;K;74007;73656
Midtjylland;60-69;M;72354;72015
Midtjylland;70-79;K;64691;64545
Midtjylland;70-79;M;60355;60210
Midtjylland;80-89;K;29335;29227
Midtjylland;80-89;M;22617;22551
Midtjylland;90+;K;6711;6651
Midtjylland;90+;M;3005;2981
Nordjylland;0-9;K;2;0
Nordjylland;0-9;M;0;0
Nordjylland;10-19;K;20259;16655
Nordjylland;10-19;M;21353;17245
Nordjylland;20-29;K;28611;26032
Nordjylland;20-29;M;32425;29353
Nordjylland;30-39;K;24861;21966
Nordjylland;30-39;M;26172;23574
Nordjylland;40-49;K;31208;30448
Nordjylland;40-49;M;31147;30242
Nordjylland;50-59;K;37700;37304
Nordjylland;50-59;M;38041;37583
Nordjylland;60-69;K;35717;35553
Nordjylland;60-69;M;35004;34843
Nordjylland;70-79;K;31982;31902
Nordjylland;70-79;M;30256;30178
Nordjylland;80-89;K;14879;14823
Nordjylland;80-89;M;11623;11583
Nordjylland;90+;K;3410;3395
Nordjylland;90+;M;1601;1592
Sjælland;0-9;K;1;1
Sjælland;0-9;M;2;1
Sjælland;10-19;K;29134;23417
Sjælland;10-19;M;30792;24641
Sjælland;20-29;K;27144;24717
Sjælland;20-29;M;30156;27590
Sjælland;30-39;K;32436;28754
Sjælland;30-39;M;31946;28824
Sjælland;40-49;K;47905;46683
Sjælland;40-49;M;45612;44365
Sjælland;50-59;K;58692;58042
Sjælland;50-59;M;58865;58281
Sjælland;60-69;K;52585;52293
Sjælland;60-69;M;50863;50590
Sjælland;70-79;K;49894;49736
Sjælland;70-79;M;45698;45586
Sjælland;80-89;K;21210;21119
Sjælland;80-89;M;16386;16330
Sjælland;90+;K;4422;4383
Sjælland;90+;M;1925;1910
Syddanmark;0-9;K;3;2
Syddanmark;0-9;M;3;1
Syddanmark;10-19;K;43841;36142
Syddanmark;10-19;M;45010;36567
Syddanmark;20-29;K;50925;44914
Syddanmark;20-29;M;55372;48457
Syddanmark;30-39;K;50159;41914
Syddanmark;30-39;M;51644;43787
Syddanmark;40-49;K;67615;65069
Syddanmark;40-49;M;65520;62739
Syddanmark;50-59;K;80318;79429
Syddanmark;50-59;M;81005;79964
Syddanmark;60-69;K;73389;72970
Syddanmark;60-69;M;72142;71726
Syddanmark;70-79;K;65635;65464
Syddanmark;70-79;M;60865;60684
Syddanmark;80-89;K;31624;31506
Syddanmark;80-89;M;24071;23994
Syddanmark;90+;K;7142;7059
Syddanmark;90+;M;3144;3119
