"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference"
2021-08-29;Favrskov;K;18600;17557;18599;17549;1;8
2021-08-29;Favrskov;M;18532;17532;18529;17528;3;4
2021-08-29;Odder;K;9317;8940;9313;8933;4;7
2021-08-29;Odder;M;8951;8613;8950;8613;1;0
2021-08-29;Randers;K;37999;35926;37999;35923;0;3
2021-08-29;Randers;M;36906;34672;36906;34671;0;1
2021-08-29;Silkeborg;K;36648;34488;36647;34484;1;4
2021-08-29;Silkeborg;M;35977;33986;35975;33980;2;6
2021-08-29;Samsø;K;1537;1496;1537;1496;0;0
2021-08-29;Samsø;M;1497;1446;1497;1446;0;0
2021-08-29;Skanderborg;K;24446;23151;24438;23129;8;22
2021-08-29;Skanderborg;M;23824;22762;23820;22749;4;13
2021-08-29;Århus;K;138190;128449;138124;128267;66;182
2021-08-29;Århus;M;131150;122022;131103;121831;47;191
2021-08-29;Ikast-Brande;K;15391;14538;15389;14536;2;2
2021-08-29;Ikast-Brande;M;15551;14685;15548;14682;3;3
2021-08-29;Ringkøbing-Skjern;K;21258;20109;21252;20097;6;12
2021-08-29;Ringkøbing-Skjern;M;21425;20190;21422;20179;3;11
2021-08-29;Hedensted;K;17858;17162;17856;17135;2;27
2021-08-29;Hedensted;M;18044;17296;18040;17274;4;22
2021-08-29;Morsø;K;7858;7608;7845;7302;13;306
2021-08-29;Morsø;M;7835;7527;7813;7091;22;436
2021-08-29;Skive;K;17579;16946;17578;16911;1;35
2021-08-29;Skive;M;17884;17185;17878;17127;6;58
2021-08-29;Thisted;K;16731;16089;16716;15986;15;103
2021-08-29;Thisted;M;16602;15948;16589;15821;13;127
2021-08-29;Viborg;K;37332;35670;37332;35669;0;1
2021-08-29;Viborg;M;36855;35172;36854;35168;1;4
2021-08-29;Brønderslev;K;13748;12968;13734;12931;14;37
2021-08-29;Brønderslev;M;13769;12902;13757;12841;12;61
2021-08-29;Frederikshavn;K;23411;22623;23407;22613;4;10
2021-08-29;Frederikshavn;M;22961;22056;22956;22045;5;11
2021-08-29;Vesthimmerland;K;13801;13231;13799;13229;2;2
2021-08-29;Vesthimmerland;M;13796;13159;13794;13157;2;2
2021-08-29;Læsø;K;737;707;737;707;0;0
2021-08-29;Læsø;M;724;716;724;716;0;0
2021-08-29;Rebild;K;11376;10637;11364;10626;12;11
2021-08-29;Rebild;M;11573;10846;11571;10830;2;16
2021-08-29;Mariagerfjord;K;15997;15178;15994;15176;3;2
2021-08-29;Mariagerfjord;M;16326;15439;16323;15432;3;7
2021-08-29;Jammerbugt;K;14686;13984;14668;13945;18;39
2021-08-29;Jammerbugt;M;14576;13768;14559;13724;17;44
2021-08-29;Aalborg;K;85000;80839;84894;80700;106;139
2021-08-29;Aalborg;M;84877;80408;84788;80263;89;145
2021-08-29;Hjørring;K;25284;24214;25263;24087;21;127
2021-08-29;Hjørring;M;24583;23424;24554;23264;29;160
