"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-04-29,København,K,57492,25970,56655,25030,837,940
2021-04-29,København,M,38978,17761,38088,16990,890,771
2021-04-29,Frederiksberg,K,13648,6708,13456,6401,192,307
2021-04-29,Frederiksberg,M,8705,4332,8552,4094,153,238
2021-04-29,Ballerup,K,7361,3613,7243,3401,118,212
2021-04-29,Ballerup,M,4808,2344,4715,2180,93,164
2021-04-29,Brøndby,K,5018,2661,4972,2500,46,161
2021-04-29,Brøndby,M,3507,1776,3455,1623,52,153
2021-04-29,Dragør,K,2371,1122,2322,1053,49,69
2021-04-29,Dragør,M,1791,836,1751,790,40,46
2021-04-29,Gentofte,K,11016,5635,10866,5418,150,217
2021-04-29,Gentofte,M,7488,3591,7344,3392,144,199
2021-04-29,Gladsaxe,K,9345,4645,9208,4472,137,173
2021-04-29,Gladsaxe,M,6058,2663,5911,2491,147,172
2021-04-29,Glostrup,K,3480,1829,3446,1760,34,69
2021-04-29,Glostrup,M,2239,1173,2207,1110,32,63
2021-04-29,Herlev,K,4397,2208,4338,2150,59,58
2021-04-29,Herlev,M,2725,1230,2665,1167,60,63
2021-04-29,Albertslund,K,3738,1879,3659,1776,79,103
2021-04-29,Albertslund,M,2612,1321,2542,1222,70,99
2021-04-29,Hvidovre,K,7400,3893,7289,3739,111,154
2021-04-29,Hvidovre,M,4909,2471,4778,2346,131,125
2021-04-29,Høje Tåstrup,K,6844,3504,6760,3293,84,211
2021-04-29,Høje Tåstrup,M,4841,2565,4740,2389,101,176
2021-04-29,Lyngby-Taarbæk,K,8320,4296,8196,4123,124,173
2021-04-29,Lyngby-Taarbæk,M,5373,2541,5260,2407,113,134
2021-04-29,Rødovre,K,5701,2897,5607,2788,94,109
2021-04-29,Rødovre,M,3512,1623,3429,1533,83,90
2021-04-29,Ishøj,K,2822,1351,2809,1253,13,98
2021-04-29,Ishøj,M,1990,967,1973,895,17,72
2021-04-29,Tårnby,K,6019,2928,5929,2798,90,130
2021-04-29,Tårnby,M,4160,1921,4031,1792,129,129
2021-04-29,Vallensbæk,K,2311,1183,2304,1106,7,77
2021-04-29,Vallensbæk,M,1722,939,1699,860,23,79
2021-04-29,Furesø,K,6486,3178,6408,3045,78,133
2021-04-29,Furesø,M,4409,2078,4322,1956,87,122
2021-04-29,Allerød,K,3915,1869,3866,1761,49,108
2021-04-29,Allerød,M,2770,1298,2726,1214,44,84
2021-04-29,Fredensborg,K,6676,3043,6654,2913,22,130
2021-04-29,Fredensborg,M,4825,2080,4799,1962,26,118
2021-04-29,Helsingør,K,10861,4924,10852,4713,9,211
2021-04-29,Helsingør,M,7539,3249,7524,3047,15,202
2021-04-29,Hillerød,K,8169,3948,8077,3780,92,168
2021-04-29,Hillerød,M,5433,2650,5321,2481,112,169
2021-04-29,Hørsholm,K,4642,2219,4622,2112,20,107
2021-04-29,Hørsholm,M,3217,1522,3190,1435,27,87
2021-04-29,Rudersdal,K,8905,4550,8821,4367,84,183
2021-04-29,Rudersdal,M,6327,3101,6238,2940,89,161
2021-04-29,Egedal,K,6191,2767,6103,2579,88,188
2021-04-29,Egedal,M,4258,1889,4171,1735,87,154
2021-04-29,Frederikssund,K,7726,3624,7594,3466,132,158
2021-04-29,Frederikssund,M,5431,2617,5304,2458,127,159
2021-04-29,Greve,K,6793,3243,6596,3143,197,100
2021-04-29,Greve,M,4864,2344,4680,2279,184,65
2021-04-29,Køge,K,7903,3914,7655,3861,248,53
2021-04-29,Køge,M,5270,2804,5107,2760,163,44
2021-04-29,Halsnæs,K,5672,2525,5588,2392,84,133
2021-04-29,Halsnæs,M,4317,1921,4248,1789,69,132
2021-04-29,Roskilde,K,11886,6033,11648,5892,238,141
2021-04-29,Roskilde,M,7815,4162,7638,4040,177,122
2021-04-29,Solrød,K,2954,1435,2853,1403,101,32
2021-04-29,Solrød,M,2090,1035,2005,1010,85,25
2021-04-29,Gribskov,K,7340,3057,7244,2911,96,146
2021-04-29,Gribskov,M,5806,2459,5727,2291,79,168
2021-04-29,Odsherred,K,5441,2408,5325,2392,116,16
2021-04-29,Odsherred,M,4307,1984,4197,1960,110,24
2021-04-29,Holbæk,K,10103,4978,9836,4930,267,48
2021-04-29,Holbæk,M,6783,3541,6596,3481,187,60
2021-04-29,Faxe,K,4702,2327,4519,2307,183,20
2021-04-29,Faxe,M,3308,1750,3163,1740,145,10
2021-04-29,Kalundborg,K,6570,3174,6473,3130,97,44
2021-04-29,Kalundborg,M,4779,2564,4674,2516,105,48
2021-04-29,Ringsted,K,3902,1987,3842,1958,60,29
2021-04-29,Ringsted,M,2589,1414,2548,1389,41,25
2021-04-29,Slagelse,K,11173,5881,11006,5790,167,91
2021-04-29,Slagelse,M,7241,4156,7127,4083,114,73
2021-04-29,Stevns,K,3333,1660,3186,1636,147,24
2021-04-29,Stevns,M,2436,1271,2320,1254,116,17
2021-04-29,Sorø,K,4133,2086,4051,2060,82,26
2021-04-29,Sorø,M,2756,1586,2677,1560,79,26
2021-04-29,Lejre,K,3902,1885,3773,1859,129,26
2021-04-29,Lejre,M,2844,1444,2763,1420,81,24
2021-04-29,Lolland,K,5726,2876,5554,2870,172,6
2021-04-29,Lolland,M,4498,2418,4369,2410,129,8
2021-04-29,Næstved,K,11192,5850,10981,5834,211,16
2021-04-29,Næstved,M,7458,4188,7297,4170,161,18
2021-04-29,Guldborgsund,K,9247,4788,8993,4766,254,22
2021-04-29,Guldborgsund,M,6599,3669,6395,3644,204,25
