"Vaccinedato","geo","Antal færdigvacc. personer","Antal borgere","Færdigvacc. (%)","Kumuleret antal færdigvacc."
2021-01-15,Nationalt,5,5845225,0.00,5
2021-01-16,Nationalt,8,5845225,0.00,13
2021-01-17,Nationalt,699,5845225,0.01,712
2021-01-18,Nationalt,2103,5845225,0.05,2815
2021-01-19,Nationalt,2062,5845225,0.08,4877
2021-01-20,Nationalt,1861,5845225,0.12,6738
2021-01-21,Nationalt,2328,5845225,0.16,9066
2021-01-22,Nationalt,5645,5845225,0.25,14711
2021-01-23,Nationalt,7117,5845225,0.37,21828
2021-01-24,Nationalt,6479,5845225,0.48,28307
2021-01-25,Nationalt,2478,5845225,0.53,30785
2021-01-26,Nationalt,1725,5845225,0.56,32510
2021-01-27,Nationalt,4356,5845225,0.63,36866
2021-01-28,Nationalt,8115,5845225,0.77,44981
2021-01-29,Nationalt,18253,5845225,1.08,63234
2021-01-30,Nationalt,12869,5845225,1.30,76103
2021-01-31,Nationalt,12224,5845225,1.51,88327
2021-02-01,Nationalt,7882,5845225,1.65,96209
2021-02-02,Nationalt,3015,5845225,1.70,99224
2021-02-03,Nationalt,6175,5845225,1.80,105399
2021-02-04,Nationalt,10884,5845225,1.99,116283
2021-02-05,Nationalt,13419,5845225,2.22,129702
2021-02-06,Nationalt,6768,5845225,2.33,136470
2021-02-07,Nationalt,3643,5845225,2.40,140113
2021-02-08,Nationalt,7048,5845225,2.52,147161
2021-02-09,Nationalt,4894,5845225,2.60,152055
2021-02-10,Nationalt,3911,5845225,2.67,155966
2021-02-11,Nationalt,2464,5845225,2.71,158430
2021-02-12,Nationalt,7632,5845225,2.84,166062
2021-02-13,Nationalt,969,5845225,2.86,167031
2021-02-14,Nationalt,628,5845225,2.87,167659
2021-02-15,Nationalt,3142,5845225,2.92,170801
2021-02-16,Nationalt,1343,5845225,2.95,172144
2021-02-17,Nationalt,428,5845225,2.95,172572
2021-02-18,Nationalt,310,5845225,2.96,172882
2021-02-19,Nationalt,973,5845225,2.97,173855
2021-02-20,Nationalt,582,5845225,2.98,174437
2021-02-21,Nationalt,358,5845225,2.99,174795
2021-02-22,Nationalt,1103,5845225,3.01,175898
2021-02-23,Nationalt,1949,5845225,3.04,177847
2021-02-24,Nationalt,1963,5845225,3.08,179810
2021-02-25,Nationalt,641,5845225,3.09,180451
2021-02-26,Nationalt,1003,5845225,3.10,181454
2021-02-27,Nationalt,1474,5845225,3.13,182928
2021-02-28,Nationalt,1430,5845225,3.15,184358
2021-03-01,Nationalt,1066,5845225,3.17,185424
2021-03-02,Nationalt,1302,5845225,3.19,186726
2021-03-03,Nationalt,1032,5845225,3.21,187758
2021-03-04,Nationalt,1816,5845225,3.24,189574
2021-03-05,Nationalt,5700,5845225,3.34,195274
