"Vaccinedato","geo","Antal påbegyndt vacc. personer","Antal borgere","Påbegyndtvacc. (%)","Kumuleret antal påbegyndt vacc."
2020-12-17,Nationalt,1,5847310,0.00,1
2020-12-19,Nationalt,1,5847310,0.00,2
2020-12-21,Nationalt,1,5847310,0.00,3
2020-12-22,Nationalt,1,5847310,0.00,4
2020-12-23,Nationalt,4,5847310,0.00,8
2020-12-24,Nationalt,1,5847310,0.00,9
2020-12-26,Nationalt,1,5847310,0.00,10
2020-12-27,Nationalt,6317,5847310,0.11,6327
2020-12-28,Nationalt,2008,5847310,0.14,8335
2020-12-29,Nationalt,8745,5847310,0.29,17080
2020-12-30,Nationalt,11197,5847310,0.48,28277
2020-12-31,Nationalt,6000,5847310,0.59,34277
2021-01-01,Nationalt,2279,5847310,0.63,36556
2021-01-02,Nationalt,8621,5847310,0.77,45177
2021-01-03,Nationalt,5797,5847310,0.87,50974
2021-01-04,Nationalt,2396,5847310,0.91,53370
2021-01-05,Nationalt,13190,5847310,1.14,66560
2021-01-06,Nationalt,19256,5847310,1.47,85816
2021-01-07,Nationalt,17074,5847310,1.76,102890
2021-01-08,Nationalt,8257,5847310,1.90,111147
2021-01-09,Nationalt,1881,5847310,1.93,113028
2021-01-10,Nationalt,816,5847310,1.95,113844
2021-01-11,Nationalt,658,5847310,1.96,114502
2021-01-12,Nationalt,464,5847310,1.97,114966
2021-01-13,Nationalt,12595,5847310,2.18,127561
2021-01-14,Nationalt,17667,5847310,2.48,145228
2021-01-15,Nationalt,14985,5847310,2.74,160213
2021-01-16,Nationalt,4530,5847310,2.82,164743
2021-01-17,Nationalt,2456,5847310,2.86,167199
2021-01-18,Nationalt,3798,5847310,2.92,170997
2021-01-19,Nationalt,2442,5847310,2.97,173439
2021-01-20,Nationalt,1481,5847310,2.99,174920
2021-01-21,Nationalt,1500,5847310,3.02,176420
2021-01-22,Nationalt,654,5847310,3.03,177074
2021-01-23,Nationalt,731,5847310,3.04,177805
2021-01-24,Nationalt,595,5847310,3.05,178400
2021-01-25,Nationalt,275,5847310,3.06,178675
2021-01-26,Nationalt,209,5847310,3.06,178884
2021-01-27,Nationalt,200,5847310,3.06,179084
2021-01-28,Nationalt,218,5847310,3.07,179302
2021-01-29,Nationalt,1087,5847310,3.08,180389
2021-01-30,Nationalt,1184,5847310,3.11,181573
2021-01-31,Nationalt,1191,5847310,3.13,182764
2021-02-01,Nationalt,747,5847310,3.14,183511
2021-02-02,Nationalt,2002,5847310,3.17,185513
2021-02-03,Nationalt,1511,5847310,3.20,187024
2021-02-04,Nationalt,1407,5847310,3.22,188431
2021-02-05,Nationalt,1565,5847310,3.25,189996
2021-02-06,Nationalt,1003,5847310,3.27,190999
2021-02-07,Nationalt,1879,5847310,3.30,192878
2021-02-08,Nationalt,2518,5847310,3.34,195396
2021-02-09,Nationalt,3524,5847310,3.40,198920
2021-02-10,Nationalt,3267,5847310,3.46,202187
2021-02-11,Nationalt,5678,5847310,3.55,207865
2021-02-12,Nationalt,12063,5847310,3.76,219928
2021-02-13,Nationalt,6539,5847310,3.87,226467
2021-02-14,Nationalt,6206,5847310,3.98,232673
2021-02-15,Nationalt,13785,5847310,4.21,246458
2021-02-16,Nationalt,13202,5847310,4.44,259660
2021-02-17,Nationalt,10430,5847310,4.62,270090
2021-02-18,Nationalt,11450,5847310,4.81,281540
2021-02-19,Nationalt,13855,5847310,5.05,295395
2021-02-20,Nationalt,10450,5847310,5.23,305845
2021-02-21,Nationalt,10758,5847310,5.41,316603
2021-02-22,Nationalt,13473,5847310,5.64,330076
2021-02-23,Nationalt,14368,5847310,5.89,344444
2021-02-24,Nationalt,13674,5847310,6.12,358118
2021-02-25,Nationalt,14506,5847310,6.37,372624
2021-02-26,Nationalt,35972,5847310,6.99,408596
2021-02-27,Nationalt,6642,5847310,7.10,415238
2021-02-28,Nationalt,10962,5847310,7.29,426200
2021-03-01,Nationalt,19709,5847310,7.63,445909
2021-03-02,Nationalt,16699,5847310,7.91,462608
2021-03-03,Nationalt,12976,5847310,8.13,475584
2021-03-04,Nationalt,17419,5847310,8.43,493003
2021-03-05,Nationalt,16588,5847310,8.71,509591
2021-03-06,Nationalt,14618,5847310,8.96,524209
2021-03-07,Nationalt,12028,5847310,9.17,536237
2021-03-08,Nationalt,9585,5847310,9.33,545822
2021-03-09,Nationalt,10902,5847310,9.52,556724
2021-03-10,Nationalt,12059,5847310,9.73,568783
2021-03-11,Nationalt,4565,5847310,9.81,573348
2021-03-12,Nationalt,3356,5847310,9.86,576704
2021-03-13,Nationalt,4530,5847310,9.94,581234
2021-03-14,Nationalt,1232,5847310,9.96,582466
2021-03-15,Nationalt,2820,5847310,10.0,585286
2021-03-16,Nationalt,6820,5847310,10.1,592106
2021-03-17,Nationalt,10764,5847310,10.3,602870
2021-03-18,Nationalt,14693,5847310,10.6,617563
2021-03-19,Nationalt,7855,5847310,10.7,625418
2021-03-20,Nationalt,2954,5847310,10.7,628372
2021-03-21,Nationalt,4978,5847310,10.8,633350
2021-03-22,Nationalt,4100,5847310,10.9,637450
2021-03-23,Nationalt,6135,5847310,11.0,643585
2021-03-24,Nationalt,9888,5847310,11.2,653473
2021-03-25,Nationalt,7751,5847310,11.3,661224
2021-03-26,Nationalt,6174,5847310,11.4,667398
2021-03-27,Nationalt,9995,5847310,11.6,677393
2021-03-28,Nationalt,10812,5847310,11.8,688205
2021-03-29,Nationalt,18033,5847310,12.1,706238
2021-03-30,Nationalt,21716,5847310,12.4,727954
2021-03-31,Nationalt,13132,5847310,12.7,741086
2021-04-01,Nationalt,4197,5847310,12.7,745283
2021-04-02,Nationalt,4900,5847310,12.8,750183
2021-04-03,Nationalt,12145,5847310,13.0,762328
2021-04-04,Nationalt,11700,5847310,13.2,774028
2021-04-05,Nationalt,12329,5847310,13.4,786357
2021-04-06,Nationalt,16029,5847310,13.7,802386
2021-04-07,Nationalt,16648,5847310,14.0,819034
2021-04-08,Nationalt,13742,5847310,14.2,832776
2021-04-09,Nationalt,16502,5847310,14.5,849278
2021-04-10,Nationalt,16786,5847310,14.8,866064
2021-04-11,Nationalt,14904,5847310,15.1,880968
2021-04-12,Nationalt,94170,5847310,16.7,975138
2021-04-13,Nationalt,18538,5847310,17.0,993676
2021-04-14,Nationalt,11429,5847310,17.2,1005105
2021-04-15,Nationalt,15310,5847310,17.5,1020415
2021-04-16,Nationalt,17436,5847310,17.7,1037851
2021-04-17,Nationalt,18825,5847310,18.1,1056676
2021-04-18,Nationalt,14502,5847310,18.3,1071178
2021-04-19,Nationalt,24812,5847310,18.7,1095990
2021-04-20,Nationalt,22023,5847310,19.1,1118013
2021-04-21,Nationalt,22500,5847310,19.5,1140513
2021-04-22,Nationalt,28205,5847310,20.0,1168718
2021-04-23,Nationalt,22175,5847310,20.4,1190893
2021-04-24,Nationalt,14909,5847310,20.6,1205802
2021-04-25,Nationalt,15198,5847310,20.9,1221000
2021-04-26,Nationalt,31515,5847310,21.4,1252515
2021-04-27,Nationalt,26574,5847310,21.9,1279089
2021-04-28,Nationalt,24124,5847310,22.3,1303213
2021-04-29,Nationalt,25921,5847310,22.7,1329134
2021-04-30,Nationalt,13418,5847310,23.0,1342552
2021-05-01,Nationalt,7280,5847310,23.1,1349832
2021-05-02,Nationalt,16645,5847310,23.4,1366477
2021-05-03,Nationalt,20434,5847310,23.7,1386911
2021-05-04,Nationalt,27614,5847310,24.2,1414525
2021-05-05,Nationalt,26784,5847310,24.6,1441309
2021-05-06,Nationalt,21509,5847310,25.0,1462818
2021-05-07,Nationalt,16459,5847310,25.3,1479277
2021-05-08,Nationalt,9410,5847310,25.5,1488687
2021-05-09,Nationalt,15894,5847310,25.7,1504581
2021-05-10,Nationalt,26537,5847310,26.2,1531118
2021-05-11,Nationalt,29655,5847310,26.7,1560773
2021-05-12,Nationalt,26114,5847310,27.1,1586887
2021-05-13,Nationalt,19630,5847310,27.5,1606517
2021-05-14,Nationalt,20503,5847310,27.8,1627020
2021-05-15,Nationalt,15377,5847310,28.1,1642397
2021-05-16,Nationalt,19957,5847310,28.4,1662354
2021-05-17,Nationalt,31006,5847310,29.0,1693360
2021-05-18,Nationalt,29499,5847310,29.5,1722859
2021-05-19,Nationalt,31701,5847310,30.0,1754560
2021-05-20,Nationalt,32387,5847310,30.6,1786947
2021-05-21,Nationalt,35250,5847310,31.2,1822197
2021-05-22,Nationalt,25882,5847310,31.6,1848079
2021-05-23,Nationalt,22533,5847310,32.0,1870612
2021-05-24,Nationalt,23367,5847310,32.4,1893979
2021-05-25,Nationalt,43419,5847310,33.1,1937398
2021-05-26,Nationalt,47375,5847310,33.9,1984773
2021-05-27,Nationalt,49268,5847310,34.8,2034041
2021-05-28,Nationalt,41001,5847310,35.5,2075042
2021-05-29,Nationalt,29795,5847310,36.0,2104837
2021-05-30,Nationalt,25733,5847310,36.4,2130570
