"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,0-9,K,3,1
Hovedstaden,0-9,M,1,0
Hovedstaden,10-19,K,2866,550
Hovedstaden,10-19,M,2499,377
Hovedstaden,20-29,K,13269,11205
Hovedstaden,20-29,M,5903,4879
Hovedstaden,30-39,K,14369,12315
Hovedstaden,30-39,M,7542,6512
Hovedstaden,40-49,K,26485,17769
Hovedstaden,40-49,M,16338,7786
Hovedstaden,50-59,K,94905,21509
Hovedstaden,50-59,M,92101,10846
Hovedstaden,60-69,K,85680,37378
Hovedstaden,60-69,M,80698,29329
Hovedstaden,70-79,K,81800,79479
Hovedstaden,70-79,M,68731,66666
Hovedstaden,80-89,K,37580,36885
Hovedstaden,80-89,M,25335,24872
Hovedstaden,90+,K,8911,8681
Hovedstaden,90+,M,3287,3210
Midtjylland,0-9,K,0,0
Midtjylland,0-9,M,1,0
Midtjylland,10-19,K,822,618
Midtjylland,10-19,M,386,293
Midtjylland,20-29,K,11015,8451
Midtjylland,20-29,M,4284,3279
Midtjylland,30-39,K,11752,9322
Midtjylland,30-39,M,4905,3837
Midtjylland,40-49,K,16821,13433
Midtjylland,40-49,M,6420,4907
Midtjylland,50-59,K,44825,16780
Midtjylland,50-59,M,37036,6341
Midtjylland,60-69,K,71008,18397
Midtjylland,60-69,M,68334,12343
Midtjylland,70-79,K,63746,60335
Midtjylland,70-79,M,59214,55879
Midtjylland,80-89,K,28806,28300
Midtjylland,80-89,M,22167,21749
Midtjylland,90+,K,6646,6477
Midtjylland,90+,M,2959,2898
Nordjylland,0-9,K,1,0
Nordjylland,0-9,M,0,0
Nordjylland,10-19,K,321,249
Nordjylland,10-19,M,153,117
Nordjylland,20-29,K,4394,3873
Nordjylland,20-29,M,1780,1526
Nordjylland,30-39,K,5040,4598
Nordjylland,30-39,M,1910,1691
Nordjylland,40-49,K,7206,6579
Nordjylland,40-49,M,2658,2242
Nordjylland,50-59,K,15494,8866
Nordjylland,50-59,M,11086,2987
Nordjylland,60-69,K,34047,8087
Nordjylland,60-69,M,32555,5048
Nordjylland,70-79,K,31468,29841
Nordjylland,70-79,M,29675,28076
Nordjylland,80-89,K,14632,14387
Nordjylland,80-89,M,11371,11196
Nordjylland,90+,K,3353,3285
Nordjylland,90+,M,1569,1534
Sjælland,0-9,K,0,0
Sjælland,0-9,M,1,1
Sjælland,10-19,K,461,332
Sjælland,10-19,M,306,189
Sjælland,20-29,K,4421,3509
Sjælland,20-29,M,2139,1585
Sjælland,30-39,K,6705,5570
Sjælland,30-39,M,2687,2134
Sjælland,40-49,K,11870,9401
Sjælland,40-49,M,5001,3292
Sjælland,50-59,K,41078,12066
Sjælland,50-59,M,37888,4843
Sjælland,60-69,K,49772,12027
Sjælland,60-69,M,47850,8718
Sjælland,70-79,K,49090,44155
Sjælland,70-79,M,44883,40659
Sjælland,80-89,K,20766,19946
Sjælland,80-89,M,15988,15429
Sjælland,90+,K,4360,4238
Sjælland,90+,M,1868,1817
Syddanmark,0-9,K,1,1
Syddanmark,0-9,M,0,0
Syddanmark,10-19,K,649,527
Syddanmark,10-19,M,351,286
Syddanmark,20-29,K,7967,6353
Syddanmark,20-29,M,3330,2741
Syddanmark,30-39,K,9757,8206
Syddanmark,30-39,M,4169,3588
Syddanmark,40-49,K,15002,12812
Syddanmark,40-49,M,5964,5004
Syddanmark,50-59,K,42581,16390
Syddanmark,50-59,M,36140,7157
Syddanmark,60-69,K,66357,18003
Syddanmark,60-69,M,63913,13204
Syddanmark,70-79,K,64638,60696
Syddanmark,70-79,M,59720,55895
Syddanmark,80-89,K,30980,30310
Syddanmark,80-89,M,23560,23081
Syddanmark,90+,K,7124,6938
Syddanmark,90+,M,3070,3011
